Gene stable ID,42afa501-db93-4611-ae86-14d6dd9e457c
ENSG00000233723,74
ENSG00000233724,0
ENSG00000233725,2
ENSG00000233727,0
ENSG00000233728,0
ENSG00000233729,3
ENSG00000233730,0
ENSG00000233732,6
ENSG00000233733,0
ENSG00000233735,0
ENSG00000233737,0
ENSG00000233739,0
ENSG00000233740,0
ENSG00000233741,0
ENSG00000233746,0
ENSG00000233747,2
ENSG00000233750,0
ENSG00000233751,0
ENSG00000233752,0
ENSG00000233754,2
ENSG00000233755,2
ENSG00000233756,0
ENSG00000233757,63
ENSG00000233760,5
ENSG00000233762,92
ENSG00000233764,0
ENSG00000233765,0
ENSG00000233766,0
ENSG00000233767,0
ENSG00000233771,0
ENSG00000233774,0
ENSG00000233775,1
ENSG00000233776,1
ENSG00000233778,1
ENSG00000233780,4
ENSG00000233782,0
ENSG00000233783,1
ENSG00000233785,1
ENSG00000233786,0
ENSG00000233787,0
ENSG00000233791,22
ENSG00000233792,0
ENSG00000233797,0
ENSG00000233799,20
ENSG00000233800,0
ENSG00000233802,0
ENSG00000233803,0
ENSG00000233805,0
ENSG00000233806,5
ENSG00000233807,0
ENSG00000233810,0
ENSG00000233814,0
ENSG00000233816,0
ENSG00000233817,9
ENSG00000233818,19
ENSG00000233819,0
ENSG00000233820,2
ENSG00000233821,0
ENSG00000233822,86
ENSG00000233823,0
ENSG00000233824,0
ENSG00000233825,0
ENSG00000233827,1
ENSG00000233828,0
ENSG00000233829,0
ENSG00000233830,42
ENSG00000233832,0
ENSG00000233833,1
ENSG00000233834,157
ENSG00000233835,0
ENSG00000233836,282
ENSG00000233837,0
ENSG00000233838,0
ENSG00000233839,2
ENSG00000233840,0
ENSG00000233842,0
ENSG00000233843,0
ENSG00000233844,1
ENSG00000233845,0
ENSG00000233846,2
ENSG00000233847,0
ENSG00000233848,0
ENSG00000233849,0
ENSG00000233850,1
ENSG00000233851,0
ENSG00000233852,1
ENSG00000233854,0
ENSG00000233858,3
ENSG00000233859,1
ENSG00000233860,3
ENSG00000233861,0
ENSG00000233862,0
ENSG00000233864,0
ENSG00000233866,0
ENSG00000233867,0
ENSG00000233868,0
ENSG00000233869,0
ENSG00000233870,0
ENSG00000233871,41
ENSG00000233872,0
ENSG00000233873,2
ENSG00000233874,1
ENSG00000233875,0
ENSG00000233876,14
ENSG00000233877,0
ENSG00000233878,2
ENSG00000233880,0
ENSG00000233882,0
ENSG00000233884,1
ENSG00000233885,44
ENSG00000233887,0
ENSG00000233888,0
ENSG00000233891,0
ENSG00000233892,12
ENSG00000233893,1
ENSG00000233894,0
ENSG00000233895,26
ENSG00000233896,0
ENSG00000233900,0
ENSG00000233901,72
ENSG00000233902,0
ENSG00000233903,56
ENSG00000233905,0
ENSG00000233906,0
ENSG00000233907,0
ENSG00000233908,0
ENSG00000233909,0
ENSG00000233910,0
ENSG00000233912,12
ENSG00000233913,141
ENSG00000233915,0
ENSG00000233916,9
ENSG00000233917,0
ENSG00000233918,0
ENSG00000233919,0
ENSG00000233920,0
ENSG00000233921,8
ENSG00000233922,22
ENSG00000233924,0
ENSG00000233926,1
ENSG00000233927,5549
ENSG00000233928,0
ENSG00000233929,3
ENSG00000233930,97
ENSG00000233932,13
ENSG00000233933,0
ENSG00000233934,0
ENSG00000233936,9
ENSG00000233937,48
ENSG00000233939,0
ENSG00000233940,0
ENSG00000233941,0
ENSG00000233942,0
ENSG00000233943,0
ENSG00000233944,0
ENSG00000233945,0
ENSG00000233946,0
ENSG00000233947,4
ENSG00000233951,0
ENSG00000233952,0
ENSG00000233953,1
ENSG00000233954,191
ENSG00000233955,0
ENSG00000233956,0
ENSG00000233960,0
ENSG00000233962,0
ENSG00000233963,0
ENSG00000233966,51
ENSG00000233967,8
ENSG00000233968,3
ENSG00000233969,0
ENSG00000233970,4
ENSG00000233971,1
ENSG00000233973,0
ENSG00000233974,4
ENSG00000233975,3
ENSG00000233977,0
ENSG00000233978,0
ENSG00000233979,0
ENSG00000233980,0
ENSG00000233981,0
ENSG00000233983,0
ENSG00000233984,4
ENSG00000233985,0
ENSG00000233987,0
ENSG00000233990,0
ENSG00000233993,0
ENSG00000233994,3
ENSG00000233995,0
ENSG00000233996,0
ENSG00000233997,0
ENSG00000233998,0
ENSG00000233999,49
ENSG00000234001,0
ENSG00000234003,0
ENSG00000234004,1
ENSG00000234005,1
ENSG00000234006,3
ENSG00000234008,0
ENSG00000234009,22
ENSG00000234015,0
ENSG00000234016,0
ENSG00000234017,4
ENSG00000234019,0
ENSG00000234020,1
ENSG00000234021,0
ENSG00000234022,0
ENSG00000234025,0
ENSG00000234026,10
ENSG00000234028,234
ENSG00000234030,0
ENSG00000234031,8
ENSG00000234033,0
ENSG00000234034,0
ENSG00000234036,5
ENSG00000234039,0
ENSG00000234040,2
ENSG00000234041,0
ENSG00000234042,0
ENSG00000234043,4
ENSG00000234044,0
ENSG00000234048,0
ENSG00000234050,0
ENSG00000234052,0
ENSG00000234055,0
ENSG00000234056,0
ENSG00000234059,0
ENSG00000234060,0
ENSG00000234061,3
ENSG00000234062,83
ENSG00000234064,0
ENSG00000234065,2
ENSG00000234066,0
ENSG00000234067,0
ENSG00000234068,0
ENSG00000234069,0
ENSG00000234070,1
ENSG00000234071,0
ENSG00000234072,184
ENSG00000234073,0
ENSG00000234075,0
ENSG00000234076,17
ENSG00000234080,2
ENSG00000234081,0
ENSG00000234083,0
ENSG00000234084,8
ENSG00000234085,0
ENSG00000234087,0
ENSG00000234088,0
ENSG00000234089,0
ENSG00000234091,0
ENSG00000234093,13
ENSG00000234099,0
ENSG00000234102,0
ENSG00000234104,0
ENSG00000234105,0
ENSG00000234106,18
ENSG00000234107,3
ENSG00000234108,0
ENSG00000234109,0
ENSG00000234110,0
ENSG00000234111,1
ENSG00000234112,3
ENSG00000234113,0
ENSG00000234115,1
ENSG00000234116,0
ENSG00000234117,0
ENSG00000234118,3
ENSG00000234119,2
ENSG00000234120,0
ENSG00000234121,0
ENSG00000234122,0
ENSG00000234123,0
ENSG00000234124,0
ENSG00000234125,2
ENSG00000234127,7438
ENSG00000234129,25
ENSG00000234130,7
ENSG00000234131,0
ENSG00000234132,0
ENSG00000234134,5
ENSG00000234135,1
ENSG00000234136,0
ENSG00000234139,1
ENSG00000234141,3
ENSG00000234142,0
ENSG00000234143,0
ENSG00000234144,0
ENSG00000234145,0
ENSG00000234146,0
ENSG00000234147,4
ENSG00000234148,0
ENSG00000234149,0
ENSG00000234152,2
ENSG00000234155,4
ENSG00000234156,0
ENSG00000234158,0
ENSG00000234159,0
ENSG00000234160,80
ENSG00000234161,0
ENSG00000234162,0
ENSG00000234163,0
ENSG00000234165,0
ENSG00000234166,0
ENSG00000234167,0
ENSG00000234168,0
ENSG00000234169,0
ENSG00000234170,0
ENSG00000234171,483
ENSG00000234172,0
ENSG00000234173,0
ENSG00000234174,1
ENSG00000234175,1
ENSG00000234176,59
ENSG00000234177,0
ENSG00000234178,0
ENSG00000234179,0
ENSG00000234181,1
ENSG00000234182,0
ENSG00000234183,5
ENSG00000234184,13
ENSG00000234185,0
ENSG00000234186,0
ENSG00000234187,0
ENSG00000234189,0
ENSG00000234190,0
ENSG00000234191,2
ENSG00000234192,0
ENSG00000234193,0
ENSG00000234197,4
ENSG00000234199,7
ENSG00000234200,0
ENSG00000234201,0
ENSG00000234202,0
ENSG00000234203,0
ENSG00000234204,0
ENSG00000234206,2
ENSG00000234207,0
ENSG00000234208,0
ENSG00000234210,1
ENSG00000234211,0
ENSG00000234213,4
ENSG00000234215,6
ENSG00000234217,0
ENSG00000234219,1
ENSG00000234222,27
ENSG00000234223,2
ENSG00000234224,0
ENSG00000234225,0
ENSG00000234226,0
ENSG00000234227,0
ENSG00000234228,1
ENSG00000234229,0
ENSG00000234230,3
ENSG00000234231,35
ENSG00000234232,0
ENSG00000234233,5
ENSG00000234234,0
ENSG00000234235,2
ENSG00000234238,0
ENSG00000234239,0
ENSG00000234241,17
ENSG00000234244,0
ENSG00000234247,0
ENSG00000234248,1
ENSG00000234252,2
ENSG00000234253,1
ENSG00000234255,0
ENSG00000234256,0
ENSG00000234257,0
ENSG00000234259,0
ENSG00000234261,47
ENSG00000234262,0
ENSG00000234263,4
ENSG00000234264,18
ENSG00000234265,0
ENSG00000234267,0
ENSG00000234268,8
ENSG00000234269,0
ENSG00000234270,0
ENSG00000234271,0
ENSG00000234272,0
ENSG00000234273,0
ENSG00000234274,0
ENSG00000234275,0
ENSG00000234276,0
ENSG00000234277,0
ENSG00000234278,0
ENSG00000234279,0
ENSG00000234281,10
ENSG00000234282,0
ENSG00000234283,1
ENSG00000234284,344
ENSG00000234285,0
ENSG00000234286,24
ENSG00000234287,18
ENSG00000234288,0
ENSG00000234289,0
ENSG00000234290,27
ENSG00000234292,6
ENSG00000234293,0
ENSG00000234296,0
ENSG00000234297,0
ENSG00000234300,0
ENSG00000234303,0
ENSG00000234304,0
ENSG00000234306,0
ENSG00000234308,0
ENSG00000234309,0
ENSG00000234311,2
ENSG00000234312,0
ENSG00000234315,0
ENSG00000234318,2
ENSG00000234319,0
ENSG00000234320,0
ENSG00000234322,5
ENSG00000234323,5
ENSG00000234324,3
ENSG00000234325,0
ENSG00000234327,239
ENSG00000234329,1
ENSG00000234332,2
ENSG00000234333,0
ENSG00000234335,13
ENSG00000234336,3
ENSG00000234337,9
ENSG00000234338,14
ENSG00000234340,0
ENSG00000234345,2
ENSG00000234349,0
ENSG00000234350,15
ENSG00000234352,2
ENSG00000234353,8
ENSG00000234354,1
ENSG00000234355,0
ENSG00000234356,1
ENSG00000234358,1
ENSG00000234359,0
ENSG00000234360,0
ENSG00000234361,0
ENSG00000234362,2
ENSG00000234363,0
ENSG00000234367,1
ENSG00000234369,1
ENSG00000234371,1
ENSG00000234373,14
ENSG00000234376,0
ENSG00000234377,4
ENSG00000234378,1
ENSG00000234379,0
ENSG00000234380,9
ENSG00000234381,0
ENSG00000234382,0
ENSG00000234383,3
ENSG00000234384,0
ENSG00000234385,0
ENSG00000234386,0
ENSG00000234387,0
ENSG00000234388,0
ENSG00000234389,1
ENSG00000234390,156
ENSG00000234391,0
ENSG00000234393,2
ENSG00000234394,0
ENSG00000234396,0
ENSG00000234397,2
ENSG00000234398,0
ENSG00000234399,0
ENSG00000234402,0
ENSG00000234404,0
ENSG00000234405,0
ENSG00000234406,0
ENSG00000234409,3
ENSG00000234413,0
ENSG00000234414,0
ENSG00000234415,1
ENSG00000234418,0
ENSG00000234419,0
ENSG00000234420,202
ENSG00000234421,0
ENSG00000234422,0
ENSG00000234423,62
ENSG00000234424,0
ENSG00000234425,0
ENSG00000234426,0
ENSG00000234427,3
ENSG00000234428,6
ENSG00000234429,1
ENSG00000234431,0
ENSG00000234432,287
ENSG00000234435,0
ENSG00000234436,1
ENSG00000234438,0
ENSG00000234439,1
ENSG00000234441,0
ENSG00000234442,0
ENSG00000234444,560
ENSG00000234445,1
ENSG00000234446,0
ENSG00000234448,0
ENSG00000234449,1
ENSG00000234450,6
ENSG00000234451,0
ENSG00000234452,0
ENSG00000234455,0
ENSG00000234456,197
ENSG00000234457,0
ENSG00000234458,0
ENSG00000234459,0
ENSG00000234460,0
ENSG00000234463,0
ENSG00000234464,0
ENSG00000234465,28
ENSG00000234466,0
ENSG00000234467,0
ENSG00000234469,1
ENSG00000234471,0
ENSG00000234473,1
ENSG00000234474,1
ENSG00000234476,1
ENSG00000234477,6
ENSG00000234478,22
ENSG00000234479,1
ENSG00000234480,0
ENSG00000234481,0
ENSG00000234484,0
ENSG00000234485,0
ENSG00000234488,2
ENSG00000234489,0
ENSG00000234491,2
ENSG00000234492,8
ENSG00000234493,14
ENSG00000234494,37
ENSG00000234496,1
ENSG00000234497,0
ENSG00000234498,41
ENSG00000234500,3
ENSG00000234502,0
ENSG00000234503,0
ENSG00000234504,1
ENSG00000234506,2
ENSG00000234509,2
ENSG00000234511,3
ENSG00000234512,1
ENSG00000234513,1
ENSG00000234515,3
ENSG00000234518,147
ENSG00000234519,0
ENSG00000234520,2
ENSG00000234521,0
ENSG00000234522,0
ENSG00000234523,0
ENSG00000234524,0
ENSG00000234527,0
ENSG00000234529,1
ENSG00000234534,0
ENSG00000234535,4
ENSG00000234536,10
ENSG00000234537,0
ENSG00000234538,0
ENSG00000234540,0
ENSG00000234541,0
ENSG00000234542,0
ENSG00000234544,0
ENSG00000234545,371
ENSG00000234546,145
ENSG00000234548,0
ENSG00000234551,0
ENSG00000234553,0
ENSG00000234556,0
ENSG00000234557,0
ENSG00000234558,10
ENSG00000234559,1
ENSG00000234560,0
ENSG00000234562,0
ENSG00000234564,0
ENSG00000234565,0
ENSG00000234566,0
ENSG00000234567,0
ENSG00000234568,2
ENSG00000234569,1
ENSG00000234570,0
ENSG00000234571,0
ENSG00000234572,0
ENSG00000234573,0
ENSG00000234575,0
ENSG00000234576,0
ENSG00000234577,0
ENSG00000234578,0
ENSG00000234579,0
ENSG00000234580,0
ENSG00000234583,0
ENSG00000234584,2
ENSG00000234585,83
ENSG00000234586,0
ENSG00000234587,0
ENSG00000234588,0
ENSG00000234589,6
ENSG00000234590,0
ENSG00000234592,0
ENSG00000234593,0
ENSG00000234594,0
ENSG00000234595,0
ENSG00000234597,0
ENSG00000234601,0
ENSG00000234602,13
ENSG00000234604,0
ENSG00000234607,0
ENSG00000234608,498
ENSG00000234611,0
ENSG00000234612,1
ENSG00000234613,0
ENSG00000234614,79
ENSG00000234616,620
ENSG00000234617,0
ENSG00000234618,18
ENSG00000234619,0
ENSG00000234620,0
ENSG00000234622,0
ENSG00000234624,1
ENSG00000234625,0
ENSG00000234626,0
ENSG00000234627,2
ENSG00000234629,0
ENSG00000234630,7
ENSG00000234632,0
ENSG00000234634,0
ENSG00000234636,24
ENSG00000234637,0
ENSG00000234638,0
ENSG00000234639,0
ENSG00000234640,0
ENSG00000234644,0
ENSG00000234645,34
ENSG00000234646,0
ENSG00000234647,3
ENSG00000234648,17
ENSG00000234650,0
ENSG00000234652,0
ENSG00000234653,0
ENSG00000234655,0
ENSG00000234658,0
ENSG00000234660,0
ENSG00000234661,0
ENSG00000234663,5
ENSG00000234664,108
ENSG00000234665,93
ENSG00000234667,0
ENSG00000234670,0
ENSG00000234671,0
ENSG00000234675,0
ENSG00000234676,3
ENSG00000234677,0
ENSG00000234678,111
ENSG00000234680,0
ENSG00000234682,0
ENSG00000234683,0
ENSG00000234684,141
ENSG00000234685,18
ENSG00000234686,0
ENSG00000234688,0
ENSG00000234689,0
ENSG00000234690,56
ENSG00000234692,1
ENSG00000234693,0
ENSG00000234694,37
ENSG00000234695,9
ENSG00000234696,0
ENSG00000234698,0
ENSG00000234699,0
ENSG00000234700,0
ENSG00000234701,0
ENSG00000234702,0
ENSG00000234703,0
ENSG00000234705,3
ENSG00000234706,1
ENSG00000234707,0
ENSG00000234709,3
ENSG00000234710,0
ENSG00000234711,2
ENSG00000234712,0
ENSG00000234713,0
ENSG00000234714,0
ENSG00000234715,3
ENSG00000234716,0
ENSG00000234717,0
ENSG00000234718,1
ENSG00000234719,29
ENSG00000234720,0
ENSG00000234721,0
ENSG00000234722,1
ENSG00000234723,0
ENSG00000234724,0
ENSG00000234726,0
ENSG00000234730,0
ENSG00000234731,0
ENSG00000234732,0
ENSG00000234735,0
ENSG00000234736,0
ENSG00000234737,1
ENSG00000234740,1
ENSG00000234741,1427
ENSG00000234742,45
ENSG00000234743,10
ENSG00000234744,0
ENSG00000234745,59491
ENSG00000234748,0
ENSG00000234749,0
ENSG00000234750,2
ENSG00000234751,3
ENSG00000234752,0
ENSG00000234753,47
ENSG00000234754,0
ENSG00000234756,0
ENSG00000234758,0
ENSG00000234761,0
ENSG00000234763,0
ENSG00000234764,0
ENSG00000234765,0
ENSG00000234766,0
ENSG00000234767,0
ENSG00000234768,47
ENSG00000234769,30
ENSG00000234770,0
ENSG00000234771,54
ENSG00000234772,0
ENSG00000234773,3
ENSG00000234775,0
ENSG00000234776,3
ENSG00000234777,0
ENSG00000234779,9
ENSG00000234780,1
ENSG00000234781,0
ENSG00000234782,19
ENSG00000234784,0
ENSG00000234785,6
ENSG00000234787,1
ENSG00000234788,0
ENSG00000234789,1
ENSG00000234790,0
ENSG00000234791,0
ENSG00000234792,0
ENSG00000234793,0
ENSG00000234795,0
ENSG00000234796,0
ENSG00000234797,83
ENSG00000234800,0
ENSG00000234801,0
ENSG00000234803,0
ENSG00000234805,0
ENSG00000234806,1
ENSG00000234807,3
ENSG00000234810,1
ENSG00000234811,0
ENSG00000234812,0
ENSG00000234813,0
ENSG00000234814,16
ENSG00000234816,1
ENSG00000234817,12
ENSG00000234818,4
ENSG00000234819,7
ENSG00000234821,0
ENSG00000234825,17
ENSG00000234826,1
ENSG00000234828,2
ENSG00000234829,0
ENSG00000234830,0
ENSG00000234832,2
ENSG00000234835,2
ENSG00000234837,0
ENSG00000234838,1
ENSG00000234839,0
ENSG00000234840,3
ENSG00000234841,0
ENSG00000234842,13
ENSG00000234844,5
ENSG00000234848,0
ENSG00000234850,0
ENSG00000234851,73
ENSG00000234853,0
ENSG00000234854,0
ENSG00000234855,0
ENSG00000234857,31
ENSG00000234859,15
ENSG00000234860,1
ENSG00000234861,0
ENSG00000234862,0
ENSG00000234863,0
ENSG00000234864,0
ENSG00000234865,0
ENSG00000234869,12
ENSG00000234871,0
ENSG00000234872,0
ENSG00000234877,0
ENSG00000234878,0
ENSG00000234880,0
ENSG00000234881,0
ENSG00000234882,108
ENSG00000234883,23
ENSG00000234884,2
ENSG00000234886,0
ENSG00000234888,0
ENSG00000234889,0
ENSG00000234890,0
ENSG00000234891,0
ENSG00000234892,0
ENSG00000234894,0
ENSG00000234895,0
ENSG00000234896,36
ENSG00000234898,0
ENSG00000234899,73
ENSG00000234900,0
ENSG00000234901,0
ENSG00000234902,2
ENSG00000234903,0
ENSG00000234906,1
ENSG00000234907,0
ENSG00000234910,0
ENSG00000234911,12
ENSG00000234912,129
ENSG00000234913,0
ENSG00000234915,0
ENSG00000234917,6
ENSG00000234918,0
ENSG00000234919,0
ENSG00000234921,4
ENSG00000234922,0
ENSG00000234925,4
ENSG00000234927,0
ENSG00000234928,39
ENSG00000234929,22
ENSG00000234931,0
ENSG00000234932,0
ENSG00000234933,1
ENSG00000234934,0
ENSG00000234936,5
ENSG00000234937,1
ENSG00000234938,0
ENSG00000234939,0
ENSG00000234940,0
ENSG00000234941,0
ENSG00000234942,0
ENSG00000234943,1
ENSG00000234944,17
ENSG00000234945,15
ENSG00000234946,0
ENSG00000234948,0
ENSG00000234949,34
ENSG00000234950,0
ENSG00000234952,0
ENSG00000234953,0
ENSG00000234956,0
ENSG00000234958,0
ENSG00000234961,4
ENSG00000234962,0
ENSG00000234964,5
ENSG00000234965,151
ENSG00000234967,0
ENSG00000234969,11
ENSG00000234973,0
ENSG00000234975,25
ENSG00000234977,0
ENSG00000234979,0
ENSG00000234981,7
ENSG00000234982,9
ENSG00000234983,0
ENSG00000234984,0
ENSG00000234985,7
ENSG00000234986,0
ENSG00000234988,24
ENSG00000234993,0
ENSG00000234995,1
ENSG00000234996,78
ENSG00000234997,1
ENSG00000234998,0
ENSG00000234999,0
ENSG00000235001,17
ENSG00000235002,1
ENSG00000235004,0
ENSG00000235005,4
ENSG00000235007,0
ENSG00000235008,0
ENSG00000235009,0
ENSG00000235010,1
ENSG00000235011,0
ENSG00000235012,0
ENSG00000235013,3
ENSG00000235014,0
ENSG00000235015,0
ENSG00000235016,16
ENSG00000235018,0
ENSG00000235020,0
ENSG00000235021,0
ENSG00000235023,0
ENSG00000235024,1
ENSG00000235026,0
ENSG00000235027,35
ENSG00000235028,1
ENSG00000235029,15
ENSG00000235032,0
ENSG00000235033,15
ENSG00000235034,5
ENSG00000235035,0
ENSG00000235036,25
ENSG00000235038,0
ENSG00000235039,0
ENSG00000235040,0
ENSG00000235042,0
ENSG00000235043,37
ENSG00000235044,11
ENSG00000235045,1
ENSG00000235047,0
ENSG00000235049,7
ENSG00000235050,0
ENSG00000235051,0
ENSG00000235052,9
ENSG00000235054,0
ENSG00000235055,0
ENSG00000235056,0
ENSG00000235058,0
ENSG00000235059,0
ENSG00000235060,1
ENSG00000235061,0
ENSG00000235062,1
ENSG00000235064,3
ENSG00000235065,63
ENSG00000235066,0
ENSG00000235069,0
ENSG00000235070,0
ENSG00000235071,1
ENSG00000235072,97
ENSG00000235076,0
ENSG00000235077,1
ENSG00000235078,15
ENSG00000235079,1
ENSG00000235080,0
ENSG00000235081,0
ENSG00000235082,23
ENSG00000235083,0
ENSG00000235084,137
ENSG00000235085,2
ENSG00000235086,2
ENSG00000235088,0
ENSG00000235089,0
ENSG00000235090,0
ENSG00000235091,0
ENSG00000235092,28
ENSG00000235094,0
ENSG00000235095,3
ENSG00000235096,0
ENSG00000235097,0
ENSG00000235098,566
ENSG00000235099,0
ENSG00000235100,4
ENSG00000235101,0
ENSG00000235102,0
ENSG00000235105,5
ENSG00000235106,956
ENSG00000235108,0
ENSG00000235109,801
ENSG00000235110,0
ENSG00000235111,1
ENSG00000235112,0
ENSG00000235113,2
ENSG00000235115,2
ENSG00000235118,0
ENSG00000235119,0
ENSG00000235120,0
ENSG00000235121,17
ENSG00000235122,0
ENSG00000235123,0
ENSG00000235124,1
ENSG00000235126,0
ENSG00000235127,0
ENSG00000235128,0
ENSG00000235129,0
ENSG00000235131,1
ENSG00000235133,0
ENSG00000235136,0
ENSG00000235137,1
ENSG00000235138,1
ENSG00000235139,0
ENSG00000235140,0
ENSG00000235141,0
ENSG00000235142,13
ENSG00000235143,0
ENSG00000235145,1
ENSG00000235146,0
ENSG00000235147,0
ENSG00000235148,0
ENSG00000235149,0
ENSG00000235150,0
ENSG00000235151,3
ENSG00000235152,5
ENSG00000235154,0
ENSG00000235156,2
ENSG00000235158,0
ENSG00000235159,9
ENSG00000235160,0
ENSG00000235162,236
ENSG00000235163,0
ENSG00000235165,1
ENSG00000235166,0
ENSG00000235168,0
ENSG00000235169,67
ENSG00000235170,0
ENSG00000235172,2
ENSG00000235173,2559
ENSG00000235174,146
ENSG00000235175,0
ENSG00000235180,3
ENSG00000235181,0
ENSG00000235182,0
ENSG00000235183,0
ENSG00000235185,1
ENSG00000235186,0
ENSG00000235189,1
ENSG00000235190,0
ENSG00000235191,0
ENSG00000235192,13
ENSG00000235193,0
ENSG00000235194,671
ENSG00000235196,0
ENSG00000235197,0
ENSG00000235198,0
ENSG00000235199,0
ENSG00000235200,0
ENSG00000235201,0
ENSG00000235202,0
ENSG00000235203,0
ENSG00000235204,2
ENSG00000235205,0
ENSG00000235207,9
ENSG00000235208,0
ENSG00000235209,2
ENSG00000235211,3
ENSG00000235213,2
ENSG00000235214,0
ENSG00000235215,1
ENSG00000235217,1275
ENSG00000235218,0
ENSG00000235219,0
ENSG00000235221,0
ENSG00000235224,1
ENSG00000235225,2
ENSG00000235226,0
ENSG00000235227,0
ENSG00000235232,0
ENSG00000235235,1
ENSG00000235236,16
ENSG00000235237,2
ENSG00000235238,22
ENSG00000235239,0
ENSG00000235240,0
ENSG00000235241,2
ENSG00000235242,0
ENSG00000235243,0
ENSG00000235244,4
ENSG00000235245,22
ENSG00000235246,0
ENSG00000235248,0
ENSG00000235251,3
ENSG00000235253,6
ENSG00000235254,1
ENSG00000235256,1
ENSG00000235257,208
ENSG00000235258,0
ENSG00000235262,0
ENSG00000235263,0
ENSG00000235264,2
ENSG00000235266,0
ENSG00000235267,2
ENSG00000235268,4
ENSG00000235269,0
ENSG00000235271,1
ENSG00000235272,1
ENSG00000235274,0
ENSG00000235275,2
ENSG00000235277,0
ENSG00000235278,0
ENSG00000235279,0
ENSG00000235280,1110
ENSG00000235281,0
ENSG00000235282,0
ENSG00000235284,0
ENSG00000235285,0
ENSG00000235286,0
ENSG00000235288,0
ENSG00000235289,0
ENSG00000235290,8
ENSG00000235292,0
ENSG00000235293,0
ENSG00000235294,1
ENSG00000235295,3
ENSG00000235296,1
ENSG00000235297,14
ENSG00000235298,1
ENSG00000235299,0
ENSG00000235300,3
ENSG00000235301,0
ENSG00000235303,0
ENSG00000235304,13
ENSG00000235306,0
ENSG00000235308,3
ENSG00000235310,0
ENSG00000235312,0
ENSG00000235313,13
ENSG00000235314,30
ENSG00000235315,0
ENSG00000235316,21
ENSG00000235318,0
ENSG00000235319,18
ENSG00000235321,0
ENSG00000235323,1
ENSG00000235325,0
ENSG00000235328,0
ENSG00000235329,0
ENSG00000235330,8
ENSG00000235332,0
ENSG00000235333,0
ENSG00000235334,0
ENSG00000235335,0
ENSG00000235337,0
ENSG00000235338,18
ENSG00000235339,0
ENSG00000235343,0
ENSG00000235347,0
ENSG00000235349,4
ENSG00000235350,0
ENSG00000235351,2
ENSG00000235352,0
ENSG00000235354,4
ENSG00000235355,0
ENSG00000235356,0
ENSG00000235357,0
ENSG00000235358,2
ENSG00000235361,0
ENSG00000235363,29
ENSG00000235366,0
ENSG00000235368,0
ENSG00000235369,1
ENSG00000235370,1
ENSG00000235371,2
ENSG00000235373,1
ENSG00000235374,218
ENSG00000235376,5
ENSG00000235377,0
ENSG00000235378,0
ENSG00000235379,0
ENSG00000235381,49
ENSG00000235382,0
ENSG00000235385,3
ENSG00000235386,0
ENSG00000235387,25
ENSG00000235389,0
ENSG00000235390,0
ENSG00000235397,2
ENSG00000235399,0
ENSG00000235400,16
ENSG00000235403,0
ENSG00000235407,0
ENSG00000235408,7
ENSG00000235410,0
ENSG00000235411,2
ENSG00000235412,0
ENSG00000235413,8
ENSG00000235414,0
ENSG00000235415,0
ENSG00000235416,0
ENSG00000235419,3
ENSG00000235420,0
ENSG00000235421,0
ENSG00000235422,0
ENSG00000235423,287
ENSG00000235424,0
ENSG00000235425,0
ENSG00000235426,0
ENSG00000235427,0
ENSG00000235429,0
ENSG00000235430,0
ENSG00000235431,0
ENSG00000235432,0
ENSG00000235433,0
ENSG00000235434,0
ENSG00000235435,0
ENSG00000235436,0
ENSG00000235437,1719
ENSG00000235438,4
ENSG00000235440,0
ENSG00000235444,0
ENSG00000235445,0
ENSG00000235446,0
ENSG00000235447,0
ENSG00000235448,0
ENSG00000235449,2
ENSG00000235450,6
ENSG00000235451,0
ENSG00000235453,152
ENSG00000235454,0
ENSG00000235455,0
ENSG00000235459,1
ENSG00000235461,0
ENSG00000235462,0
ENSG00000235463,0
ENSG00000235464,0
ENSG00000235467,0
ENSG00000235469,0
ENSG00000235470,0
