Gene stable ID,62407fba-fb7c-46cb-ab66-f2a49470a0e9
ENSG00000232526,0
ENSG00000232527,37
ENSG00000232528,39
ENSG00000232529,0
ENSG00000232530,0
ENSG00000232531,0
ENSG00000232532,0
ENSG00000232533,654
ENSG00000232535,0
ENSG00000232536,0
ENSG00000232537,0
ENSG00000232539,0
ENSG00000232540,0
ENSG00000232542,10
ENSG00000232543,5
ENSG00000232545,3
ENSG00000232546,16
ENSG00000232548,0
ENSG00000232549,0
ENSG00000232551,0
ENSG00000232553,0
ENSG00000232554,1
ENSG00000232555,1
ENSG00000232556,1
ENSG00000232557,2
ENSG00000232558,0
ENSG00000232559,502
ENSG00000232560,9
ENSG00000232562,0
ENSG00000232563,0
ENSG00000232564,24
ENSG00000232568,0
ENSG00000232573,686
ENSG00000232576,0
ENSG00000232578,11
ENSG00000232579,0
ENSG00000232581,0
ENSG00000232582,0
ENSG00000232583,0
ENSG00000232585,0
ENSG00000232586,13
ENSG00000232587,4
ENSG00000232590,0
ENSG00000232591,5
ENSG00000232593,61
ENSG00000232594,0
ENSG00000232595,0
ENSG00000232596,0
ENSG00000232597,0
ENSG00000232598,0
ENSG00000232599,0
ENSG00000232600,31
ENSG00000232601,0
ENSG00000232603,1
ENSG00000232604,0
ENSG00000232605,0
ENSG00000232606,18
ENSG00000232608,0
ENSG00000232610,0
ENSG00000232611,190
ENSG00000232612,0
ENSG00000232613,60
ENSG00000232614,0
ENSG00000232615,5
ENSG00000232617,0
ENSG00000232618,21
ENSG00000232620,0
ENSG00000232621,0
ENSG00000232622,0
ENSG00000232623,2
ENSG00000232624,0
ENSG00000232625,2
ENSG00000232626,3
ENSG00000232627,0
ENSG00000232628,6
ENSG00000232629,2032
ENSG00000232630,12
ENSG00000232631,0
ENSG00000232633,6
ENSG00000232634,0
ENSG00000232636,0
ENSG00000232638,15
ENSG00000232640,156
ENSG00000232642,4
ENSG00000232643,0
ENSG00000232644,0
ENSG00000232645,106
ENSG00000232646,0
ENSG00000232647,0
ENSG00000232648,28
ENSG00000232650,8
ENSG00000232653,177
ENSG00000232654,0
ENSG00000232655,0
ENSG00000232656,8
ENSG00000232658,0
ENSG00000232661,0
ENSG00000232662,0
ENSG00000232663,2
ENSG00000232664,0
ENSG00000232665,0
ENSG00000232667,0
ENSG00000232668,0
ENSG00000232671,90
ENSG00000232672,1
ENSG00000232675,0
ENSG00000232676,0
ENSG00000232677,6875
ENSG00000232678,0
ENSG00000232679,27
ENSG00000232680,9
ENSG00000232682,10
ENSG00000232684,6
ENSG00000232685,0
ENSG00000232687,0
ENSG00000232688,0
ENSG00000232690,0
ENSG00000232692,85
ENSG00000232693,0
ENSG00000232695,0
ENSG00000232696,3
ENSG00000232698,5
ENSG00000232699,3
ENSG00000232701,3
ENSG00000232702,1
ENSG00000232706,10
ENSG00000232707,0
ENSG00000232709,3
ENSG00000232710,3
ENSG00000232712,14
ENSG00000232713,44
ENSG00000232714,0
ENSG00000232715,0
ENSG00000232716,2
ENSG00000232717,0
ENSG00000232718,0
ENSG00000232719,9
ENSG00000232721,2
ENSG00000232722,0
ENSG00000232723,0
ENSG00000232724,4
ENSG00000232725,15
ENSG00000232727,26
ENSG00000232728,0
ENSG00000232729,8
ENSG00000232730,0
ENSG00000232732,16
ENSG00000232734,0
ENSG00000232735,0
ENSG00000232736,3
ENSG00000232738,0
ENSG00000232739,21
ENSG00000232740,0
ENSG00000232742,21
ENSG00000232743,4
ENSG00000232744,0
ENSG00000232746,0
ENSG00000232747,4
ENSG00000232748,38
ENSG00000232749,0
ENSG00000232750,0
ENSG00000232751,3
ENSG00000232752,2
ENSG00000232754,9
ENSG00000232756,63
ENSG00000232757,2
ENSG00000232759,54
ENSG00000232760,0
ENSG00000232762,1
ENSG00000232764,0
ENSG00000232765,0
ENSG00000232766,0
ENSG00000232767,3
ENSG00000232768,3
ENSG00000232771,0
ENSG00000232772,0
ENSG00000232773,0
ENSG00000232774,27
ENSG00000232775,10
ENSG00000232777,0
ENSG00000232778,3
ENSG00000232780,5
ENSG00000232783,0
ENSG00000232784,0
ENSG00000232786,0
ENSG00000232787,0
ENSG00000232788,64
ENSG00000232789,0
ENSG00000232790,0
ENSG00000232791,0
ENSG00000232792,0
ENSG00000232793,3
ENSG00000232794,2
ENSG00000232795,1
ENSG00000232797,0
ENSG00000232798,0
ENSG00000232799,0
ENSG00000232800,0
ENSG00000232801,1
ENSG00000232803,92
ENSG00000232805,0
ENSG00000232806,0
ENSG00000232807,249
ENSG00000232808,0
ENSG00000232809,0
ENSG00000232810,388
ENSG00000232811,131
ENSG00000232812,0
ENSG00000232813,3
ENSG00000232814,10
ENSG00000232815,305
ENSG00000232817,0
ENSG00000232818,136
ENSG00000232821,0
ENSG00000232823,2
ENSG00000232824,0
ENSG00000232825,0
ENSG00000232827,0
ENSG00000232828,1
ENSG00000232829,0
ENSG00000232830,0
ENSG00000232832,2
ENSG00000232834,0
ENSG00000232835,15
ENSG00000232837,0
ENSG00000232838,574
ENSG00000232841,0
ENSG00000232842,1
ENSG00000232843,0
ENSG00000232845,0
ENSG00000232846,0
ENSG00000232848,2
ENSG00000232849,0
ENSG00000232850,27
ENSG00000232851,0
ENSG00000232852,0
ENSG00000232853,0
ENSG00000232855,73
ENSG00000232857,0
ENSG00000232858,5
ENSG00000232859,1138
ENSG00000232860,23
ENSG00000232862,7
ENSG00000232864,0
ENSG00000232867,3
ENSG00000232869,469
ENSG00000232871,308
ENSG00000232872,7
ENSG00000232873,1
ENSG00000232874,44
ENSG00000232875,1
ENSG00000232876,27
ENSG00000232878,0
ENSG00000232879,0
ENSG00000232880,0
ENSG00000232881,0
ENSG00000232882,10
ENSG00000232883,4
ENSG00000232884,46
ENSG00000232885,0
ENSG00000232886,5
ENSG00000232887,0
ENSG00000232888,70
ENSG00000232889,0
ENSG00000232891,6
ENSG00000232892,3
ENSG00000232893,3
ENSG00000232894,4
ENSG00000232895,6
ENSG00000232896,0
ENSG00000232897,1
ENSG00000232899,0
ENSG00000232900,0
ENSG00000232901,19
ENSG00000232903,0
ENSG00000232905,0
ENSG00000232906,0
ENSG00000232907,112
ENSG00000232908,0
ENSG00000232909,6
ENSG00000232910,0
ENSG00000232912,141
ENSG00000232913,0
ENSG00000232914,0
ENSG00000232915,3
ENSG00000232916,0
ENSG00000232917,2
ENSG00000232918,0
ENSG00000232920,0
ENSG00000232922,0
ENSG00000232924,0
ENSG00000232925,0
ENSG00000232926,10
ENSG00000232927,0
ENSG00000232928,4
ENSG00000232930,0
ENSG00000232931,1388
ENSG00000232934,58
ENSG00000232935,0
ENSG00000232936,0
ENSG00000232937,0
ENSG00000232938,3
ENSG00000232939,0
ENSG00000232940,53
ENSG00000232943,1
ENSG00000232944,0
ENSG00000232946,1
ENSG00000232947,0
ENSG00000232948,0
ENSG00000232949,2
ENSG00000232950,0
ENSG00000232951,2
ENSG00000232952,0
ENSG00000232953,4
ENSG00000232954,0
ENSG00000232956,4635
ENSG00000232958,0
ENSG00000232959,0
ENSG00000232963,0
ENSG00000232964,0
ENSG00000232965,0
ENSG00000232968,0
ENSG00000232969,13
ENSG00000232970,4
ENSG00000232971,0
ENSG00000232973,76
ENSG00000232975,0
ENSG00000232976,0
ENSG00000232977,9
ENSG00000232978,0
ENSG00000232979,4
ENSG00000232981,0
ENSG00000232982,0
ENSG00000232983,1
ENSG00000232985,0
ENSG00000232986,0
ENSG00000232987,4
ENSG00000232989,0
ENSG00000232990,0
ENSG00000232991,0
ENSG00000232992,0
ENSG00000232993,0
ENSG00000232994,3
ENSG00000232995,304
ENSG00000232998,0
ENSG00000232999,0
ENSG00000233002,4
ENSG00000233003,1
ENSG00000233005,11
ENSG00000233006,120
ENSG00000233007,3
ENSG00000233008,16
ENSG00000233009,0
ENSG00000233010,3
ENSG00000233011,0
ENSG00000233012,0
ENSG00000233013,3
ENSG00000233014,0
ENSG00000233015,0
ENSG00000233016,2940
ENSG00000233017,37
ENSG00000233018,1
ENSG00000233020,0
ENSG00000233021,0
ENSG00000233024,12
ENSG00000233025,5
ENSG00000233026,0
ENSG00000233028,7
ENSG00000233029,115
ENSG00000233030,107
ENSG00000233031,0
ENSG00000233033,3
ENSG00000233036,0
ENSG00000233037,0
ENSG00000233038,155
ENSG00000233039,0
ENSG00000233040,0
ENSG00000233041,1
ENSG00000233044,0
ENSG00000233045,26
ENSG00000233047,0
ENSG00000233048,0
ENSG00000233050,0
ENSG00000233052,0
ENSG00000233055,0
ENSG00000233056,200
ENSG00000233057,4
ENSG00000233058,214
ENSG00000233060,0
ENSG00000233061,0
ENSG00000233063,2
ENSG00000233064,6
ENSG00000233067,3
ENSG00000233068,0
ENSG00000233069,0
ENSG00000233070,0
ENSG00000233071,0
ENSG00000233072,8
ENSG00000233073,3
ENSG00000233077,10
ENSG00000233078,0
ENSG00000233079,0
ENSG00000233080,0
ENSG00000233081,18
ENSG00000233082,0
ENSG00000233083,0
ENSG00000233084,4
ENSG00000233085,0
ENSG00000233086,2
ENSG00000233087,2
ENSG00000233090,1
ENSG00000233093,284
ENSG00000233096,7
ENSG00000233098,83
ENSG00000233099,0
ENSG00000233101,4
ENSG00000233103,2
ENSG00000233105,0
ENSG00000233106,0
ENSG00000233107,0
ENSG00000233108,5
ENSG00000233109,1
ENSG00000233110,9
ENSG00000233111,2
ENSG00000233114,2
ENSG00000233115,0
ENSG00000233117,14
ENSG00000233118,0
ENSG00000233120,0
ENSG00000233121,6
ENSG00000233122,22
ENSG00000233123,0
ENSG00000233124,0
ENSG00000233125,0
ENSG00000233126,0
ENSG00000233128,0
ENSG00000233129,0
ENSG00000233131,0
ENSG00000233132,0
ENSG00000233133,4
ENSG00000233134,0
ENSG00000233135,0
ENSG00000233136,0
ENSG00000233138,0
ENSG00000233139,0
ENSG00000233143,19
ENSG00000233144,0
ENSG00000233145,0
ENSG00000233146,0
ENSG00000233147,6
ENSG00000233148,3
ENSG00000233153,3
ENSG00000233154,25
ENSG00000233155,8
ENSG00000233156,0
ENSG00000233157,0
ENSG00000233158,0
ENSG00000233159,0
ENSG00000233162,0
ENSG00000233163,13
ENSG00000233167,0
ENSG00000233170,14
ENSG00000233173,0
ENSG00000233175,354
ENSG00000233176,0
ENSG00000233178,30
ENSG00000233179,0
ENSG00000233183,1
ENSG00000233184,1026
ENSG00000233186,0
ENSG00000233189,2
ENSG00000233190,1
ENSG00000233191,7
ENSG00000233193,0
ENSG00000233196,11
ENSG00000233197,0
ENSG00000233198,0
ENSG00000233200,4
ENSG00000233203,29
ENSG00000233204,7
ENSG00000233205,2
ENSG00000233206,0
ENSG00000233208,3
ENSG00000233211,0
ENSG00000233213,0
ENSG00000233214,5
ENSG00000233215,0
ENSG00000233216,0
ENSG00000233217,724
ENSG00000233219,2
ENSG00000233220,17
ENSG00000233221,7
ENSG00000233222,0
ENSG00000233223,847
ENSG00000233225,86
ENSG00000233228,0
ENSG00000233229,1
ENSG00000233230,128
ENSG00000233231,10
ENSG00000233232,2
ENSG00000233234,0
ENSG00000233235,5
ENSG00000233236,0
ENSG00000233237,100
ENSG00000233238,0
ENSG00000233242,13
ENSG00000233243,0
ENSG00000233246,15
ENSG00000233247,14
ENSG00000233248,0
ENSG00000233250,8
ENSG00000233251,0
ENSG00000233252,0
ENSG00000233254,16
ENSG00000233255,4
ENSG00000233256,47
ENSG00000233258,0
ENSG00000233259,0
ENSG00000233260,1
ENSG00000233261,14
ENSG00000233262,0
ENSG00000233263,0
ENSG00000233264,27
ENSG00000233265,0
ENSG00000233266,47
ENSG00000233268,2
ENSG00000233270,21
ENSG00000233271,0
ENSG00000233272,0
ENSG00000233273,0
ENSG00000233275,0
ENSG00000233276,15984
ENSG00000233277,0
ENSG00000233278,0
ENSG00000233285,0
ENSG00000233286,0
ENSG00000233287,0
ENSG00000233288,5
ENSG00000233290,0
ENSG00000233291,0
ENSG00000233292,0
ENSG00000233293,1
ENSG00000233295,0
ENSG00000233296,18
ENSG00000233297,11
ENSG00000233299,0
ENSG00000233300,0
ENSG00000233301,0
ENSG00000233303,4
ENSG00000233304,0
ENSG00000233306,38
ENSG00000233307,0
ENSG00000233308,45
ENSG00000233309,0
ENSG00000233311,3
ENSG00000233313,0
ENSG00000233316,0
ENSG00000233318,0
ENSG00000233319,0
ENSG00000233321,0
ENSG00000233324,3
ENSG00000233325,129
ENSG00000233327,0
ENSG00000233328,17
ENSG00000233329,0
ENSG00000233330,14
ENSG00000233332,19
ENSG00000233333,0
ENSG00000233334,5
ENSG00000233335,0
ENSG00000233336,0
ENSG00000233337,82
ENSG00000233338,2
ENSG00000233339,0
ENSG00000233340,1
ENSG00000233342,0
ENSG00000233343,0
ENSG00000233347,8
ENSG00000233349,0
ENSG00000233351,5
ENSG00000233352,0
ENSG00000233353,0
ENSG00000233354,25
ENSG00000233355,480
ENSG00000233357,0
ENSG00000233358,1
ENSG00000233359,0
ENSG00000233360,12
ENSG00000233363,2
ENSG00000233365,2
ENSG00000233366,1
ENSG00000233367,0
ENSG00000233369,322
ENSG00000233370,0
ENSG00000233372,0
ENSG00000233373,0
ENSG00000233376,0
ENSG00000233377,0
ENSG00000233378,0
ENSG00000233379,0
ENSG00000233380,5
ENSG00000233381,14
ENSG00000233382,261
ENSG00000233383,0
ENSG00000233384,1
ENSG00000233385,0
ENSG00000233387,58
ENSG00000233388,60
ENSG00000233392,21
ENSG00000233393,4
ENSG00000233395,0
ENSG00000233396,36
ENSG00000233397,0
ENSG00000233399,0
ENSG00000233401,1
ENSG00000233402,0
ENSG00000233403,0
ENSG00000233405,0
ENSG00000233406,18
ENSG00000233407,0
ENSG00000233408,0
ENSG00000233409,0
ENSG00000233410,0
ENSG00000233411,76
ENSG00000233412,0
ENSG00000233415,0
ENSG00000233416,3
ENSG00000233417,0
ENSG00000233419,9
ENSG00000233420,0
ENSG00000233421,0
ENSG00000233423,0
ENSG00000233424,0
ENSG00000233425,0
ENSG00000233426,551
ENSG00000233427,3
ENSG00000233428,0
ENSG00000233429,558
ENSG00000233430,0
ENSG00000233431,2
ENSG00000233432,23
ENSG00000233433,0
ENSG00000233435,33
ENSG00000233436,3
ENSG00000233437,0
ENSG00000233438,38
ENSG00000233440,0
ENSG00000233441,0
ENSG00000233442,0
ENSG00000233444,0
ENSG00000233445,0
ENSG00000233446,0
ENSG00000233447,0
ENSG00000233448,4
ENSG00000233449,0
ENSG00000233451,0
ENSG00000233452,72
ENSG00000233454,0
ENSG00000233455,3
ENSG00000233456,0
ENSG00000233457,1
ENSG00000233459,3
ENSG00000233460,0
ENSG00000233461,1145
ENSG00000233464,0
ENSG00000233467,3
ENSG00000233469,10
ENSG00000233470,0
ENSG00000233471,21
ENSG00000233472,0
ENSG00000233473,5
ENSG00000233476,379
ENSG00000233477,0
ENSG00000233478,18
ENSG00000233479,0
ENSG00000233480,0
ENSG00000233482,0
ENSG00000233483,89
ENSG00000233484,0
ENSG00000233485,0
ENSG00000233487,169
ENSG00000233489,0
ENSG00000233491,0
ENSG00000233492,0
ENSG00000233493,161
ENSG00000233494,0
ENSG00000233496,2
ENSG00000233497,0
ENSG00000233499,0
ENSG00000233501,0
ENSG00000233502,0
ENSG00000233503,5
ENSG00000233508,9
ENSG00000233509,24
ENSG00000233511,0
ENSG00000233514,6
ENSG00000233515,0
ENSG00000233516,0
ENSG00000233517,0
ENSG00000233518,0
ENSG00000233519,0
ENSG00000233521,12
ENSG00000233522,1
ENSG00000233523,2
ENSG00000233524,9
ENSG00000233526,0
ENSG00000233527,621
ENSG00000233528,0
ENSG00000233529,11
ENSG00000233531,0
ENSG00000233532,28
ENSG00000233533,0
ENSG00000233534,6
ENSG00000233535,0
ENSG00000233536,9
ENSG00000233537,0
ENSG00000233538,4
ENSG00000233539,1
ENSG00000233540,4
ENSG00000233541,0
ENSG00000233542,3
ENSG00000233543,0
ENSG00000233544,0
ENSG00000233545,0
ENSG00000233546,0
ENSG00000233547,32
ENSG00000233548,0
ENSG00000233549,0
ENSG00000233550,0
ENSG00000233551,0
ENSG00000233553,0
ENSG00000233554,101
ENSG00000233555,0
ENSG00000233557,0
ENSG00000233558,46
ENSG00000233559,21
ENSG00000233560,7
ENSG00000233562,1
ENSG00000233563,0
ENSG00000233565,0
ENSG00000233569,0
ENSG00000233570,0
ENSG00000233571,0
ENSG00000233574,0
ENSG00000233575,0
ENSG00000233576,0
ENSG00000233577,6
ENSG00000233578,8
ENSG00000233579,2
ENSG00000233581,2
ENSG00000233583,0
ENSG00000233585,20
ENSG00000233586,7
ENSG00000233587,0
ENSG00000233588,0
ENSG00000233589,1
ENSG00000233590,0
ENSG00000233593,140
ENSG00000233594,1
ENSG00000233595,0
ENSG00000233597,31
ENSG00000233601,0
ENSG00000233602,2
ENSG00000233603,1
ENSG00000233605,0
ENSG00000233606,0
ENSG00000233607,0
ENSG00000233608,332
ENSG00000233609,76
ENSG00000233610,10
ENSG00000233611,4
ENSG00000233613,24
ENSG00000233614,7
ENSG00000233615,0
ENSG00000233616,0
ENSG00000233619,0
ENSG00000233620,0
ENSG00000233621,661
ENSG00000233622,199
ENSG00000233623,1
ENSG00000233625,12
ENSG00000233626,23
ENSG00000233627,0
ENSG00000233632,0
ENSG00000233633,1
ENSG00000233634,0
ENSG00000233635,0
ENSG00000233639,0
ENSG00000233640,0
ENSG00000233642,77
ENSG00000233643,0
ENSG00000233644,0
ENSG00000233645,0
ENSG00000233646,0
ENSG00000233647,0
ENSG00000233648,0
ENSG00000233651,0
ENSG00000233652,0
ENSG00000233653,0
ENSG00000233654,33
ENSG00000233655,1
ENSG00000233656,0
ENSG00000233659,2
ENSG00000233661,2
ENSG00000233662,0
ENSG00000233663,0
ENSG00000233664,0
ENSG00000233665,52
ENSG00000233668,35
ENSG00000233670,1
ENSG00000233671,0
ENSG00000233672,43
ENSG00000233673,5
ENSG00000233674,0
ENSG00000233676,0
ENSG00000233677,0
ENSG00000233680,15
ENSG00000233681,0
ENSG00000233682,154
ENSG00000233683,0
ENSG00000233684,0
ENSG00000233685,0
ENSG00000233686,0
ENSG00000233688,1
ENSG00000233689,0
ENSG00000233690,3
ENSG00000233691,0
ENSG00000233693,0
ENSG00000233694,19
ENSG00000233695,407
ENSG00000233699,0
ENSG00000233701,1
ENSG00000233702,8
ENSG00000233703,0
ENSG00000233705,22
ENSG00000233706,0
ENSG00000233707,0
ENSG00000233708,8
ENSG00000233709,0
ENSG00000233710,0
ENSG00000233711,0
ENSG00000233712,0
ENSG00000233713,0
ENSG00000233714,0
ENSG00000233716,10
ENSG00000233717,1
ENSG00000233718,6
ENSG00000233719,2
ENSG00000233720,3
ENSG00000233721,0
ENSG00000233723,33
ENSG00000233724,0
ENSG00000233725,41
ENSG00000233727,0
ENSG00000233728,0
ENSG00000233729,0
ENSG00000233730,3
ENSG00000233732,0
ENSG00000233733,3
ENSG00000233735,0
ENSG00000233737,0
ENSG00000233739,0
ENSG00000233740,0
ENSG00000233741,1
ENSG00000233746,0
ENSG00000233747,0
ENSG00000233750,22
ENSG00000233751,0
ENSG00000233752,1
ENSG00000233754,1
ENSG00000233755,3
ENSG00000233756,0
ENSG00000233757,10
ENSG00000233760,7
ENSG00000233762,232
ENSG00000233764,3
ENSG00000233765,14
ENSG00000233766,0
ENSG00000233767,0
ENSG00000233771,0
ENSG00000233774,0
ENSG00000233775,2
ENSG00000233776,1
ENSG00000233778,10
ENSG00000233780,1
ENSG00000233782,0
ENSG00000233783,5
ENSG00000233785,20
ENSG00000233786,0
ENSG00000233787,0
ENSG00000233791,11
ENSG00000233792,0
ENSG00000233797,8
ENSG00000233799,20
ENSG00000233800,0
ENSG00000233802,0
ENSG00000233803,0
ENSG00000233805,0
ENSG00000233806,28
ENSG00000233807,0
ENSG00000233810,0
ENSG00000233814,0
ENSG00000233816,1
ENSG00000233817,1
ENSG00000233818,21
ENSG00000233819,0
ENSG00000233820,94
ENSG00000233821,4
ENSG00000233822,500
ENSG00000233823,0
ENSG00000233824,0
ENSG00000233825,3
ENSG00000233827,0
ENSG00000233828,0
ENSG00000233829,0
ENSG00000233830,6
ENSG00000233832,0
ENSG00000233833,1
ENSG00000233834,159
ENSG00000233835,0
ENSG00000233836,40
ENSG00000233837,6
ENSG00000233838,0
ENSG00000233839,1
ENSG00000233840,0
ENSG00000233842,0
ENSG00000233843,0
ENSG00000233844,6
ENSG00000233845,15
ENSG00000233846,0
ENSG00000233847,7
ENSG00000233848,0
ENSG00000233849,0
ENSG00000233850,41
ENSG00000233851,0
ENSG00000233852,5
ENSG00000233854,0
ENSG00000233858,11
ENSG00000233859,4
ENSG00000233860,0
ENSG00000233861,0
ENSG00000233862,6
ENSG00000233864,0
ENSG00000233866,0
ENSG00000233867,0
ENSG00000233868,0
ENSG00000233869,0
ENSG00000233870,0
ENSG00000233871,44
ENSG00000233872,0
ENSG00000233873,1
ENSG00000233874,0
ENSG00000233875,0
ENSG00000233876,50
ENSG00000233877,0
ENSG00000233878,1
ENSG00000233880,0
ENSG00000233882,0
ENSG00000233884,0
ENSG00000233885,77
ENSG00000233887,0
ENSG00000233888,0
ENSG00000233891,30
ENSG00000233892,48
ENSG00000233893,0
ENSG00000233894,3
ENSG00000233895,4
ENSG00000233896,0
ENSG00000233900,0
ENSG00000233901,308
ENSG00000233902,1
ENSG00000233903,131
ENSG00000233905,0
ENSG00000233906,3
ENSG00000233907,2
ENSG00000233908,0
ENSG00000233909,0
ENSG00000233910,0
ENSG00000233912,38
ENSG00000233913,5202
ENSG00000233915,0
ENSG00000233916,29
ENSG00000233917,0
ENSG00000233918,0
ENSG00000233919,0
ENSG00000233920,0
ENSG00000233921,0
ENSG00000233922,409
ENSG00000233924,0
ENSG00000233926,14
ENSG00000233927,31241
ENSG00000233928,1
ENSG00000233929,12
ENSG00000233930,41
ENSG00000233932,3
ENSG00000233933,1
ENSG00000233934,0
ENSG00000233936,8
ENSG00000233937,142
ENSG00000233939,0
ENSG00000233940,0
ENSG00000233941,0
ENSG00000233942,13
ENSG00000233943,0
ENSG00000233944,0
ENSG00000233945,0
ENSG00000233946,0
ENSG00000233947,2
ENSG00000233951,0
ENSG00000233952,7
ENSG00000233953,3
ENSG00000233954,463
ENSG00000233955,0
ENSG00000233956,6
ENSG00000233960,0
ENSG00000233962,0
ENSG00000233963,0
ENSG00000233966,13
ENSG00000233967,96
ENSG00000233968,8
ENSG00000233969,0
ENSG00000233970,0
ENSG00000233971,6
ENSG00000233973,1
ENSG00000233974,0
ENSG00000233975,144
ENSG00000233977,2
ENSG00000233978,0
ENSG00000233979,0
ENSG00000233980,3
ENSG00000233981,0
ENSG00000233983,0
ENSG00000233984,34
ENSG00000233985,1
ENSG00000233987,0
ENSG00000233990,2
ENSG00000233993,5
ENSG00000233994,11
ENSG00000233995,0
ENSG00000233996,4
ENSG00000233997,0
ENSG00000233998,0
ENSG00000233999,51
ENSG00000234001,0
ENSG00000234003,17
ENSG00000234004,3
ENSG00000234005,0
ENSG00000234006,3
ENSG00000234008,0
ENSG00000234009,31
ENSG00000234015,3
ENSG00000234016,0
ENSG00000234017,1
ENSG00000234019,14
ENSG00000234020,0
ENSG00000234021,0
ENSG00000234022,0
ENSG00000234025,0
ENSG00000234026,0
ENSG00000234028,271
ENSG00000234030,0
ENSG00000234031,3
ENSG00000234033,0
ENSG00000234034,0
ENSG00000234036,7
ENSG00000234039,0
ENSG00000234040,0
ENSG00000234041,1
ENSG00000234042,20
ENSG00000234043,22
ENSG00000234044,0
ENSG00000234048,0
ENSG00000234050,0
ENSG00000234052,0
ENSG00000234055,0
ENSG00000234056,3
ENSG00000234059,0
ENSG00000234060,0
ENSG00000234061,13
ENSG00000234062,186
ENSG00000234064,0
ENSG00000234065,0
ENSG00000234066,0
ENSG00000234067,0
ENSG00000234068,330
ENSG00000234069,0
ENSG00000234070,0
ENSG00000234071,0
ENSG00000234072,359
ENSG00000234073,4
ENSG00000234075,0
ENSG00000234076,22
ENSG00000234080,3
ENSG00000234081,0
ENSG00000234083,0
ENSG00000234084,45
ENSG00000234085,0
ENSG00000234087,0
ENSG00000234088,0
ENSG00000234089,0
ENSG00000234091,5
ENSG00000234093,11
ENSG00000234099,10
ENSG00000234102,0
ENSG00000234104,0
ENSG00000234105,4
ENSG00000234106,8
ENSG00000234107,0
ENSG00000234108,0
ENSG00000234109,1
ENSG00000234110,0
ENSG00000234111,0
ENSG00000234112,4
ENSG00000234113,0
ENSG00000234115,0
ENSG00000234116,0
ENSG00000234117,1
ENSG00000234118,9
ENSG00000234119,0
ENSG00000234120,0
ENSG00000234121,0
ENSG00000234122,0
ENSG00000234123,0
ENSG00000234124,0
ENSG00000234125,0
ENSG00000234127,13485
ENSG00000234129,46
ENSG00000234130,1
ENSG00000234131,0
ENSG00000234132,0
ENSG00000234134,5
ENSG00000234135,0
ENSG00000234136,2
ENSG00000234139,1
ENSG00000234141,60
ENSG00000234142,15
ENSG00000234143,0
ENSG00000234144,7
ENSG00000234145,0
ENSG00000234146,3
ENSG00000234147,720
ENSG00000234148,0
ENSG00000234149,0
ENSG00000234152,1
ENSG00000234155,2
ENSG00000234156,4
ENSG00000234158,0
ENSG00000234159,0
ENSG00000234160,176
ENSG00000234161,0
ENSG00000234162,1
ENSG00000234163,1
ENSG00000234165,0
ENSG00000234166,0
ENSG00000234167,0
ENSG00000234168,0
ENSG00000234169,0
ENSG00000234170,0
ENSG00000234171,775
ENSG00000234172,0
ENSG00000234173,0
ENSG00000234174,14
ENSG00000234175,70
ENSG00000234176,5
ENSG00000234177,4
ENSG00000234178,0
ENSG00000234179,0
ENSG00000234181,8
ENSG00000234182,0
ENSG00000234183,25
ENSG00000234184,877
ENSG00000234185,7
ENSG00000234186,0
ENSG00000234187,0
ENSG00000234189,0
ENSG00000234190,0
ENSG00000234191,5
ENSG00000234192,1
ENSG00000234193,6
ENSG00000234197,0
ENSG00000234199,41
ENSG00000234200,0
ENSG00000234201,0
ENSG00000234202,0
ENSG00000234203,9
ENSG00000234204,0
ENSG00000234206,14
ENSG00000234207,0
ENSG00000234208,4
ENSG00000234210,0
ENSG00000234211,0
ENSG00000234213,12
ENSG00000234215,13
ENSG00000234217,0
