Gene stable ID,7b05de56-fe4a-4188-a1c7-673d404177c2
ENSG00000260476,0
ENSG00000260477,0
ENSG00000260478,0
ENSG00000260479,0
ENSG00000260480,0
ENSG00000260482,0
ENSG00000260483,0
ENSG00000260484,1
ENSG00000260487,5
ENSG00000260488,2
ENSG00000260490,11
ENSG00000260492,0
ENSG00000260493,9
ENSG00000260494,2
ENSG00000260495,16
ENSG00000260496,0
ENSG00000260497,0
ENSG00000260498,0
ENSG00000260500,1
ENSG00000260504,1
ENSG00000260505,0
ENSG00000260507,0
ENSG00000260509,2
ENSG00000260510,5
ENSG00000260511,0
ENSG00000260514,1
ENSG00000260515,0
ENSG00000260516,0
ENSG00000260517,127
ENSG00000260518,0
ENSG00000260519,0
ENSG00000260520,0
ENSG00000260521,11
ENSG00000260522,0
ENSG00000260524,0
ENSG00000260525,0
ENSG00000260526,100
ENSG00000260528,74
ENSG00000260530,0
ENSG00000260532,0
ENSG00000260534,0
ENSG00000260536,6
ENSG00000260537,0
ENSG00000260540,0
ENSG00000260541,5
ENSG00000260542,0
ENSG00000260545,1
ENSG00000260548,0
ENSG00000260549,188
ENSG00000260550,0
ENSG00000260551,0
ENSG00000260552,61
ENSG00000260555,6
ENSG00000260558,1
ENSG00000260563,107
ENSG00000260564,0
ENSG00000260565,325
ENSG00000260566,0
ENSG00000260568,0
ENSG00000260569,0
ENSG00000260570,0
ENSG00000260571,4
ENSG00000260572,44
ENSG00000260573,0
ENSG00000260574,0
ENSG00000260575,0
ENSG00000260576,1
ENSG00000260577,5
ENSG00000260578,199
ENSG00000260579,0
ENSG00000260580,0
ENSG00000260581,10
ENSG00000260582,0
ENSG00000260583,22
ENSG00000260584,1
ENSG00000260585,2
ENSG00000260586,0
ENSG00000260588,101
ENSG00000260589,18
ENSG00000260590,0
ENSG00000260592,10
ENSG00000260593,8
ENSG00000260594,0
ENSG00000260595,0
ENSG00000260596,0
ENSG00000260597,31
ENSG00000260598,0
ENSG00000260599,0
ENSG00000260600,0
ENSG00000260601,0
ENSG00000260602,1
ENSG00000260603,0
ENSG00000260604,6
ENSG00000260605,0
ENSG00000260608,11
ENSG00000260610,0
ENSG00000260611,0
ENSG00000260612,1
ENSG00000260613,8
ENSG00000260614,0
ENSG00000260615,23
ENSG00000260616,0
ENSG00000260617,0
ENSG00000260618,105
ENSG00000260619,4
ENSG00000260620,0
ENSG00000260621,0
ENSG00000260622,0
ENSG00000260624,0
ENSG00000260625,9
ENSG00000260626,0
ENSG00000260628,10
ENSG00000260629,0
ENSG00000260630,117
ENSG00000260631,0
ENSG00000260633,9
ENSG00000260634,0
ENSG00000260635,5
ENSG00000260636,0
ENSG00000260639,0
ENSG00000260640,0
ENSG00000260641,37
ENSG00000260642,0
ENSG00000260643,41
ENSG00000260644,2
ENSG00000260645,29
ENSG00000260646,5
ENSG00000260647,12
ENSG00000260648,0
ENSG00000260649,0
ENSG00000260650,5
ENSG00000260651,5
ENSG00000260653,6
ENSG00000260657,4
ENSG00000260658,0
ENSG00000260659,0
ENSG00000260660,1
ENSG00000260661,1
ENSG00000260662,0
ENSG00000260664,1
ENSG00000260668,3
ENSG00000260669,93
ENSG00000260670,0
ENSG00000260671,0
ENSG00000260672,1
ENSG00000260673,0
ENSG00000260674,0
ENSG00000260675,0
ENSG00000260676,0
ENSG00000260677,0
ENSG00000260678,6
ENSG00000260679,3
ENSG00000260680,0
ENSG00000260681,4
ENSG00000260682,0
ENSG00000260683,0
ENSG00000260685,0
ENSG00000260686,582
ENSG00000260687,0
ENSG00000260688,0
ENSG00000260689,4
ENSG00000260690,0
ENSG00000260691,0
ENSG00000260693,3
ENSG00000260694,0
ENSG00000260695,24
ENSG00000260698,25
ENSG00000260701,0
ENSG00000260702,1
ENSG00000260704,4
ENSG00000260706,0
ENSG00000260708,52
ENSG00000260710,249
ENSG00000260711,148
ENSG00000260714,4
ENSG00000260715,0
ENSG00000260719,1
ENSG00000260720,0
ENSG00000260721,0
ENSG00000260722,0
ENSG00000260723,0
ENSG00000260724,0
ENSG00000260725,0
ENSG00000260726,0
ENSG00000260727,3
ENSG00000260729,7
ENSG00000260731,2
ENSG00000260733,0
ENSG00000260734,0
ENSG00000260735,2
ENSG00000260737,1
ENSG00000260738,0
ENSG00000260739,0
ENSG00000260740,4
ENSG00000260741,0
ENSG00000260742,24
ENSG00000260743,14
ENSG00000260744,0
ENSG00000260746,3
ENSG00000260747,2
ENSG00000260750,24
ENSG00000260751,29
ENSG00000260755,0
ENSG00000260756,0
ENSG00000260757,0
ENSG00000260758,0
ENSG00000260759,0
ENSG00000260760,0
ENSG00000260761,4
ENSG00000260762,0
ENSG00000260763,0
ENSG00000260764,0
ENSG00000260765,0
ENSG00000260766,500
ENSG00000260769,0
ENSG00000260771,0
ENSG00000260772,0
ENSG00000260773,7
ENSG00000260774,68
ENSG00000260776,5
ENSG00000260777,0
ENSG00000260778,43
ENSG00000260779,4
ENSG00000260780,0
ENSG00000260781,0
ENSG00000260782,1
ENSG00000260784,5
ENSG00000260785,0
ENSG00000260786,0
ENSG00000260788,1
ENSG00000260790,0
ENSG00000260792,1
ENSG00000260793,87
ENSG00000260795,0
ENSG00000260796,2
ENSG00000260797,0
ENSG00000260798,0
ENSG00000260799,1
ENSG00000260802,1
ENSG00000260803,1
ENSG00000260804,353
ENSG00000260805,50
ENSG00000260806,23
ENSG00000260807,21
ENSG00000260808,15
ENSG00000260809,0
ENSG00000260810,19
ENSG00000260811,0
ENSG00000260812,0
ENSG00000260814,0
ENSG00000260815,0
ENSG00000260816,13
ENSG00000260817,0
ENSG00000260818,0
ENSG00000260822,4419
ENSG00000260823,0
ENSG00000260827,0
ENSG00000260828,0
ENSG00000260830,4
ENSG00000260832,0
ENSG00000260834,0
ENSG00000260835,0
ENSG00000260836,1
ENSG00000260837,41
ENSG00000260838,27
ENSG00000260840,0
ENSG00000260841,100
ENSG00000260844,1
ENSG00000260845,0
ENSG00000260846,0
ENSG00000260847,0
ENSG00000260848,0
ENSG00000260850,1
ENSG00000260851,0
ENSG00000260852,120
ENSG00000260853,29
ENSG00000260854,0
ENSG00000260855,120
ENSG00000260857,1
ENSG00000260858,0
ENSG00000260859,0
ENSG00000260860,0
ENSG00000260861,0
ENSG00000260862,0
ENSG00000260863,0
ENSG00000260864,0
ENSG00000260865,0
ENSG00000260866,0
ENSG00000260867,0
ENSG00000260868,15
ENSG00000260869,0
ENSG00000260870,0
ENSG00000260871,16
ENSG00000260872,28
ENSG00000260874,10
ENSG00000260876,1
ENSG00000260877,121
ENSG00000260878,0
ENSG00000260879,0
ENSG00000260880,2
ENSG00000260882,2
ENSG00000260883,0
ENSG00000260884,21
ENSG00000260886,5
ENSG00000260887,0
ENSG00000260889,0
ENSG00000260891,7
ENSG00000260892,0
ENSG00000260894,0
ENSG00000260895,0
ENSG00000260896,3
ENSG00000260897,0
ENSG00000260898,7
ENSG00000260899,7
ENSG00000260900,0
ENSG00000260902,0
ENSG00000260903,3
ENSG00000260905,0
ENSG00000260907,6
ENSG00000260908,0
ENSG00000260909,0
ENSG00000260910,27
ENSG00000260911,17
ENSG00000260912,1395
ENSG00000260913,0
ENSG00000260914,0
ENSG00000260916,2329
ENSG00000260917,301
ENSG00000260918,8
ENSG00000260919,0
ENSG00000260920,345
ENSG00000260921,0
ENSG00000260922,0
ENSG00000260923,48
ENSG00000260924,12
ENSG00000260926,0
ENSG00000260927,14
ENSG00000260928,0
ENSG00000260929,3
ENSG00000260930,1
ENSG00000260932,2
ENSG00000260933,0
ENSG00000260934,0
ENSG00000260936,11
ENSG00000260937,0
ENSG00000260939,0
ENSG00000260940,1
ENSG00000260941,70
ENSG00000260942,60
ENSG00000260943,0
ENSG00000260944,4
ENSG00000260945,0
ENSG00000260947,5
ENSG00000260948,158
ENSG00000260949,43
ENSG00000260951,0
ENSG00000260953,1
ENSG00000260954,3
ENSG00000260955,6
ENSG00000260957,0
ENSG00000260958,0
ENSG00000260959,0
ENSG00000260962,0
ENSG00000260963,0
ENSG00000260965,1
ENSG00000260966,284
ENSG00000260967,0
ENSG00000260969,0
ENSG00000260970,0
ENSG00000260971,1
ENSG00000260972,0
ENSG00000260973,0
ENSG00000260974,0
ENSG00000260975,0
ENSG00000260976,0
ENSG00000260977,12
ENSG00000260978,1
ENSG00000260979,2
ENSG00000260981,0
ENSG00000260983,0
ENSG00000260984,0
ENSG00000260986,0
ENSG00000260988,16
ENSG00000260989,14
ENSG00000260990,1
ENSG00000260991,2
ENSG00000260992,67
ENSG00000260994,0
ENSG00000260995,0
ENSG00000260996,8
ENSG00000260997,11
ENSG00000260999,0
ENSG00000261000,1
ENSG00000261002,6
ENSG00000261003,0
ENSG00000261007,0
ENSG00000261008,53
ENSG00000261009,0
ENSG00000261010,0
ENSG00000261011,0
ENSG00000261012,0
ENSG00000261013,0
ENSG00000261014,0
ENSG00000261017,0
ENSG00000261018,0
ENSG00000261019,16
ENSG00000261020,0
ENSG00000261024,0
ENSG00000261025,0
ENSG00000261026,9
ENSG00000261028,0
ENSG00000261029,0
ENSG00000261030,0
ENSG00000261033,7
ENSG00000261035,0
ENSG00000261036,0
ENSG00000261037,24
ENSG00000261038,0
ENSG00000261039,632
ENSG00000261040,11
ENSG00000261041,0
ENSG00000261043,0
ENSG00000261044,0
ENSG00000261045,0
ENSG00000261046,0
ENSG00000261047,0
ENSG00000261048,0
ENSG00000261049,0
ENSG00000261051,36
ENSG00000261052,2
ENSG00000261053,0
ENSG00000261054,2
ENSG00000261055,0
ENSG00000261056,4
ENSG00000261057,0
ENSG00000261058,0
ENSG00000261060,4
ENSG00000261061,106
ENSG00000261063,0
ENSG00000261064,42
ENSG00000261065,0
ENSG00000261066,0
ENSG00000261067,20
ENSG00000261068,55
ENSG00000261069,48
ENSG00000261070,0
ENSG00000261071,0
ENSG00000261072,2
ENSG00000261075,0
ENSG00000261076,19
ENSG00000261077,0
ENSG00000261078,0
ENSG00000261079,10
ENSG00000261080,0
ENSG00000261081,0
ENSG00000261082,1
ENSG00000261083,4
ENSG00000261084,0
ENSG00000261087,236
ENSG00000261089,7
ENSG00000261090,0
ENSG00000261092,3
ENSG00000261093,0
ENSG00000261094,150
ENSG00000261095,0
ENSG00000261096,11
ENSG00000261097,2
ENSG00000261098,113
ENSG00000261101,66
ENSG00000261102,0
ENSG00000261103,2
ENSG00000261104,0
ENSG00000261105,6
ENSG00000261108,0
ENSG00000261111,0
ENSG00000261113,0
ENSG00000261114,12
ENSG00000261115,61
ENSG00000261116,5
ENSG00000261117,4
ENSG00000261118,17
ENSG00000261120,5
ENSG00000261121,0
ENSG00000261122,0
ENSG00000261123,8
ENSG00000261124,6
ENSG00000261126,114
ENSG00000261127,0
ENSG00000261129,0
ENSG00000261130,0
ENSG00000261131,5
ENSG00000261135,14
ENSG00000261136,69
ENSG00000261140,2
ENSG00000261141,25
ENSG00000261143,13
ENSG00000261144,0
ENSG00000261145,1
ENSG00000261146,1
ENSG00000261147,13
ENSG00000261150,1365
ENSG00000261151,0
ENSG00000261153,0
ENSG00000261154,0
ENSG00000261156,0
ENSG00000261158,0
ENSG00000261159,34
ENSG00000261161,0
ENSG00000261166,302
ENSG00000261167,272
ENSG00000261168,38
ENSG00000261170,0
ENSG00000261171,0
ENSG00000261172,90
ENSG00000261173,5
ENSG00000261174,0
ENSG00000261175,18
ENSG00000261176,0
ENSG00000261177,0
ENSG00000261178,0
ENSG00000261181,0
ENSG00000261182,0
ENSG00000261183,662
ENSG00000261184,0
ENSG00000261186,3
ENSG00000261187,8
ENSG00000261188,217
ENSG00000261189,104
ENSG00000261190,0
ENSG00000261191,0
ENSG00000261192,1
ENSG00000261193,0
ENSG00000261194,0
ENSG00000261195,1
ENSG00000261196,0
ENSG00000261197,0
ENSG00000261198,0
ENSG00000261199,0
ENSG00000261200,0
ENSG00000261202,4
ENSG00000261203,0
ENSG00000261204,7
ENSG00000261205,0
ENSG00000261206,0
ENSG00000261207,11
ENSG00000261208,1
ENSG00000261209,0
ENSG00000261210,0
ENSG00000261211,154
ENSG00000261212,15
ENSG00000261213,0
ENSG00000261215,14
ENSG00000261216,2
ENSG00000261217,1
ENSG00000261218,6
ENSG00000261219,1
ENSG00000261220,19
ENSG00000261221,996
ENSG00000261222,2
ENSG00000261226,2
ENSG00000261227,0
ENSG00000261229,47
ENSG00000261231,1
ENSG00000261232,0
ENSG00000261233,0
ENSG00000261234,0
ENSG00000261235,3
ENSG00000261236,1270
ENSG00000261238,0
ENSG00000261239,0
ENSG00000261240,0
ENSG00000261241,4
ENSG00000261242,5
ENSG00000261243,1
ENSG00000261244,0
ENSG00000261245,0
ENSG00000261247,0
ENSG00000261248,0
ENSG00000261249,0
ENSG00000261250,0
ENSG00000261251,14
ENSG00000261253,6
ENSG00000261254,305
ENSG00000261257,0
ENSG00000261259,0
ENSG00000261260,0
ENSG00000261261,0
ENSG00000261263,0
ENSG00000261265,1
ENSG00000261266,0
ENSG00000261267,0
ENSG00000261268,1
ENSG00000261269,154
ENSG00000261270,17
ENSG00000261272,0
ENSG00000261273,6
ENSG00000261274,0
ENSG00000261275,0
ENSG00000261276,0
ENSG00000261277,0
ENSG00000261278,0
ENSG00000261279,0
ENSG00000261281,0
ENSG00000261282,0
ENSG00000261284,0
ENSG00000261285,0
ENSG00000261286,63
ENSG00000261288,0
ENSG00000261289,0
ENSG00000261290,0
ENSG00000261291,0
ENSG00000261292,38
ENSG00000261293,0
ENSG00000261294,0
ENSG00000261295,140
ENSG00000261296,0
ENSG00000261298,2
ENSG00000261299,0
ENSG00000261302,7
ENSG00000261303,0
ENSG00000261304,0
ENSG00000261305,23
ENSG00000261307,0
ENSG00000261308,4
ENSG00000261310,0
ENSG00000261312,0
ENSG00000261313,1
ENSG00000261314,0
ENSG00000261315,1
ENSG00000261316,0
ENSG00000261317,1
ENSG00000261318,1
ENSG00000261319,0
ENSG00000261320,0
ENSG00000261324,1986
ENSG00000261325,0
ENSG00000261326,561
ENSG00000261327,178
ENSG00000261329,1
ENSG00000261330,0
ENSG00000261331,0
ENSG00000261332,2
ENSG00000261333,0
ENSG00000261334,0
ENSG00000261335,23
ENSG00000261336,3
ENSG00000261338,272
ENSG00000261340,0
ENSG00000261341,0
ENSG00000261342,124
ENSG00000261346,0
ENSG00000261347,0
ENSG00000261348,0
ENSG00000261349,8
ENSG00000261350,0
ENSG00000261351,73
ENSG00000261353,70
ENSG00000261356,0
ENSG00000261357,6
ENSG00000261359,6
ENSG00000261360,24
ENSG00000261362,0
ENSG00000261363,0
ENSG00000261364,0
ENSG00000261365,0
ENSG00000261366,19
ENSG00000261367,2
ENSG00000261368,0
ENSG00000261369,0
ENSG00000261371,6354
ENSG00000261373,120
ENSG00000261375,2
ENSG00000261376,0
ENSG00000261377,7
ENSG00000261379,40
ENSG00000261382,0
ENSG00000261384,0
ENSG00000261385,0
ENSG00000261386,7
ENSG00000261390,2
ENSG00000261391,0
ENSG00000261392,0
ENSG00000261393,0
ENSG00000261394,2
ENSG00000261395,0
ENSG00000261396,0
ENSG00000261397,0
ENSG00000261398,0
ENSG00000261399,0
ENSG00000261400,0
ENSG00000261401,0
ENSG00000261402,7
ENSG00000261403,0
ENSG00000261404,1
ENSG00000261405,0
ENSG00000261407,2
ENSG00000261408,23
ENSG00000261409,54
ENSG00000261410,0
ENSG00000261411,0
ENSG00000261416,3
ENSG00000261418,0
ENSG00000261419,0
ENSG00000261420,5
ENSG00000261421,0
ENSG00000261423,21
ENSG00000261424,3
ENSG00000261426,3
ENSG00000261427,0
ENSG00000261428,81
ENSG00000261429,0
ENSG00000261430,0
ENSG00000261431,0
ENSG00000261432,0
ENSG00000261433,0
ENSG00000261434,3
ENSG00000261435,0
ENSG00000261436,0
ENSG00000261437,62
ENSG00000261438,27
ENSG00000261439,0
ENSG00000261440,0
ENSG00000261441,7
ENSG00000261442,0
ENSG00000261444,0
ENSG00000261445,0
ENSG00000261446,0
ENSG00000261447,3
ENSG00000261448,1
ENSG00000261449,0
ENSG00000261451,2
ENSG00000261453,0
ENSG00000261455,155
ENSG00000261456,14
ENSG00000261457,3
ENSG00000261458,0
ENSG00000261459,1
ENSG00000261460,28
ENSG00000261461,45
ENSG00000261462,1
ENSG00000261465,7
ENSG00000261466,0
ENSG00000261467,0
ENSG00000261468,29
ENSG00000261469,10
ENSG00000261470,0
ENSG00000261471,0
ENSG00000261472,1
ENSG00000261474,100
ENSG00000261475,0
ENSG00000261476,2
ENSG00000261478,0
ENSG00000261480,0
ENSG00000261481,6
ENSG00000261482,0
ENSG00000261485,66
ENSG00000261486,0
ENSG00000261487,11
ENSG00000261488,120
ENSG00000261489,0
ENSG00000261490,62
ENSG00000261491,0
ENSG00000261496,19
ENSG00000261497,0
ENSG00000261498,0
ENSG00000261499,12
ENSG00000261501,2
ENSG00000261502,1
ENSG00000261504,28
ENSG00000261505,164
ENSG00000261507,0
ENSG00000261509,0
ENSG00000261510,0
ENSG00000261511,0
ENSG00000261512,90
ENSG00000261513,0
ENSG00000261514,0
ENSG00000261515,0
ENSG00000261517,0
ENSG00000261519,2
ENSG00000261520,37
ENSG00000261522,0
ENSG00000261523,0
ENSG00000261524,0
ENSG00000261526,113
ENSG00000261527,0
ENSG00000261528,3
ENSG00000261529,1
ENSG00000261532,0
ENSG00000261533,51
ENSG00000261534,422
ENSG00000261535,0
ENSG00000261536,0
ENSG00000261537,2
ENSG00000261538,27
ENSG00000261540,0
ENSG00000261541,0
ENSG00000261542,24
ENSG00000261543,0
ENSG00000261544,0
ENSG00000261546,4
ENSG00000261548,1
ENSG00000261549,0
ENSG00000261550,5
ENSG00000261552,0
ENSG00000261553,19
ENSG00000261554,0
ENSG00000261555,0
ENSG00000261556,36
ENSG00000261557,13
ENSG00000261558,0
ENSG00000261559,1
ENSG00000261560,9
ENSG00000261561,0
ENSG00000261564,0
ENSG00000261566,0
ENSG00000261567,0
ENSG00000261568,11
ENSG00000261569,0
ENSG00000261570,0
ENSG00000261572,111
ENSG00000261573,0
ENSG00000261574,4
ENSG00000261575,10
ENSG00000261578,130
ENSG00000261580,0
ENSG00000261581,1
ENSG00000261582,13
ENSG00000261583,0
ENSG00000261584,3
ENSG00000261586,26
ENSG00000261587,9
ENSG00000261588,2
ENSG00000261590,0
ENSG00000261592,1
ENSG00000261593,0
ENSG00000261594,14
ENSG00000261595,1
ENSG00000261596,11
ENSG00000261598,0
ENSG00000261599,7
ENSG00000261600,31
ENSG00000261602,0
ENSG00000261603,21
ENSG00000261604,18
ENSG00000261606,0
ENSG00000261607,0
ENSG00000261608,1
ENSG00000261609,891
ENSG00000261610,0
ENSG00000261611,7
ENSG00000261612,1
ENSG00000261613,2
ENSG00000261614,0
ENSG00000261615,0
ENSG00000261616,19
ENSG00000261617,2
ENSG00000261618,1
ENSG00000261620,7
ENSG00000261621,0
ENSG00000261622,0
ENSG00000261623,0
ENSG00000261624,0
ENSG00000261625,20
ENSG00000261627,0
ENSG00000261628,0
ENSG00000261629,0
ENSG00000261630,0
ENSG00000261632,0
ENSG00000261633,0
ENSG00000261634,7
ENSG00000261635,2
ENSG00000261636,0
ENSG00000261637,0
ENSG00000261638,0
ENSG00000261641,0
ENSG00000261642,0
ENSG00000261643,46
ENSG00000261644,6
ENSG00000261645,0
ENSG00000261646,5
ENSG00000261647,0
ENSG00000261648,0
ENSG00000261649,0
ENSG00000261650,0
ENSG00000261651,0
ENSG00000261652,195
ENSG00000261653,0
ENSG00000261654,24
ENSG00000261655,21
ENSG00000261656,12
ENSG00000261659,61
ENSG00000261662,84
ENSG00000261663,33
ENSG00000261664,145
ENSG00000261665,0
ENSG00000261666,0
ENSG00000261667,0
ENSG00000261668,6
ENSG00000261669,11
ENSG00000261670,11
ENSG00000261671,15
ENSG00000261672,5
ENSG00000261673,2
ENSG00000261675,0
ENSG00000261678,1
ENSG00000261679,0
ENSG00000261680,0
ENSG00000261682,0
ENSG00000261683,0
ENSG00000261684,0
ENSG00000261685,120
ENSG00000261687,3
ENSG00000261689,0
ENSG00000261691,0
ENSG00000261692,0
ENSG00000261693,16
ENSG00000261695,0
ENSG00000261696,0
ENSG00000261697,0
ENSG00000261701,1
ENSG00000261702,0
ENSG00000261703,0
ENSG00000261704,0
ENSG00000261706,0
ENSG00000261707,21
ENSG00000261708,0
ENSG00000261709,0
ENSG00000261710,0
ENSG00000261711,0
ENSG00000261713,95
ENSG00000261714,0
ENSG00000261715,0
ENSG00000261716,952
ENSG00000261717,1
ENSG00000261719,0
ENSG00000261720,0
ENSG00000261722,1
ENSG00000261723,2
ENSG00000261725,0
ENSG00000261727,5
ENSG00000261728,6
ENSG00000261729,0
ENSG00000261730,2
ENSG00000261731,0
ENSG00000261732,5
ENSG00000261733,0
ENSG00000261734,1
ENSG00000261736,0
ENSG00000261737,47
ENSG00000261738,0
ENSG00000261739,4
ENSG00000261740,245
ENSG00000261741,0
ENSG00000261742,286
ENSG00000261743,0
ENSG00000261744,10
ENSG00000261745,5
ENSG00000261747,0
ENSG00000261748,0
ENSG00000261749,0
ENSG00000261751,0
ENSG00000261752,0
ENSG00000261754,92
ENSG00000261757,4
ENSG00000261758,0
ENSG00000261759,0
ENSG00000261760,1
ENSG00000261761,0
ENSG00000261762,22
ENSG00000261763,0
ENSG00000261764,2
ENSG00000261765,0
ENSG00000261766,7
ENSG00000261770,76
ENSG00000261771,3
ENSG00000261773,2
ENSG00000261774,0
ENSG00000261775,5
ENSG00000261776,1
ENSG00000261777,61
ENSG00000261778,0
ENSG00000261779,0
ENSG00000261780,0
ENSG00000261781,0
ENSG00000261782,0
ENSG00000261783,3
ENSG00000261786,1
ENSG00000261787,8
ENSG00000261789,0
ENSG00000261790,0
ENSG00000261792,0
ENSG00000261793,0
ENSG00000261794,14
ENSG00000261795,7
ENSG00000261796,2
ENSG00000261797,0
ENSG00000261798,0
ENSG00000261799,671
ENSG00000261800,0
ENSG00000261801,688
ENSG00000261802,0
ENSG00000261803,0
ENSG00000261804,0
ENSG00000261806,0
ENSG00000261807,0
ENSG00000261809,0
ENSG00000261810,0
ENSG00000261811,0
ENSG00000261812,32
ENSG00000261813,2
ENSG00000261815,0
ENSG00000261816,0
ENSG00000261817,0
ENSG00000261818,0
ENSG00000261819,12
ENSG00000261820,0
ENSG00000261821,7
ENSG00000261822,0
ENSG00000261823,2
ENSG00000261824,713
ENSG00000261826,0
ENSG00000261829,0
ENSG00000261831,0
ENSG00000261832,1
ENSG00000261833,0
ENSG00000261834,0
ENSG00000261835,0
ENSG00000261836,0
ENSG00000261837,0
ENSG00000261838,2
ENSG00000261839,6
ENSG00000261840,29
ENSG00000261842,3
ENSG00000261845,0
ENSG00000261848,0
ENSG00000261856,0
ENSG00000261857,7
ENSG00000261863,0
ENSG00000261864,3
ENSG00000261866,0
ENSG00000261868,2
ENSG00000261872,0
ENSG00000261873,0
ENSG00000261879,84
ENSG00000261882,0
ENSG00000261884,36
ENSG00000261886,3
ENSG00000261888,711
ENSG00000261889,40
ENSG00000261898,0
ENSG00000261904,1
ENSG00000261914,1
ENSG00000261915,0
ENSG00000261916,3
ENSG00000261924,6
ENSG00000261934,191
ENSG00000261938,0
ENSG00000261939,0
ENSG00000261949,0
ENSG00000261959,0
ENSG00000261963,0
ENSG00000261965,0
ENSG00000261970,3
ENSG00000261971,361
ENSG00000261976,0
ENSG00000261978,0
ENSG00000261987,0
ENSG00000261996,10
ENSG00000261997,15
ENSG00000262000,0
ENSG00000262001,237
ENSG00000262003,19
ENSG00000262006,0
ENSG00000262008,1
ENSG00000262011,0
ENSG00000262020,0
ENSG00000262031,0
ENSG00000262038,0
ENSG00000262039,13
ENSG00000262048,0
ENSG00000262049,105
ENSG00000262050,15
ENSG00000262052,2
ENSG00000262061,11
ENSG00000262067,0
ENSG00000262074,3
ENSG00000262075,4
ENSG00000262079,0
ENSG00000262081,1
ENSG00000262085,0
ENSG00000262089,53
ENSG00000262090,0
ENSG00000262094,2
ENSG00000262095,0
ENSG00000262096,8
ENSG00000262097,2
ENSG00000262098,6
ENSG00000262099,0
ENSG00000262106,0
ENSG00000262107,0
ENSG00000262112,0
ENSG00000262115,9
ENSG00000262116,0
ENSG00000262117,3
ENSG00000262118,13
ENSG00000262119,0
ENSG00000262120,0
ENSG00000262133,2
ENSG00000262135,0
ENSG00000262136,4
ENSG00000262140,5
ENSG00000262141,1
ENSG00000262147,3
ENSG00000262151,0
ENSG00000262152,13
ENSG00000262154,12
ENSG00000262155,37
ENSG00000262158,0
ENSG00000262160,0
ENSG00000262165,17
ENSG00000262171,3
ENSG00000262172,0
ENSG00000262179,0
ENSG00000262180,15
ENSG00000262181,0
ENSG00000262185,24
ENSG00000262187,0
ENSG00000262188,11
ENSG00000262198,0
ENSG00000262202,1
ENSG00000262209,46
ENSG00000262211,0
ENSG00000262213,0
ENSG00000262222,31
ENSG00000262223,7
ENSG00000262227,37
ENSG00000262228,3
ENSG00000262231,0
ENSG00000262235,0
ENSG00000262246,390
ENSG00000262248,1
ENSG00000262251,11
ENSG00000262259,0
ENSG00000262262,0
ENSG00000262265,0
ENSG00000262267,0
ENSG00000262271,0
ENSG00000262292,0
ENSG00000262294,4
ENSG00000262296,0
ENSG00000262298,4
ENSG00000262302,0
ENSG00000262304,12
ENSG00000262312,6
ENSG00000262313,0
ENSG00000262316,1
ENSG00000262319,0
ENSG00000262322,0
ENSG00000262332,0
ENSG00000262333,42
ENSG00000262339,1
ENSG00000262343,0
ENSG00000262352,0
ENSG00000262358,0
ENSG00000262362,3
ENSG00000262366,0
ENSG00000262370,11
ENSG00000262372,19
ENSG00000262380,1
ENSG00000262381,0
ENSG00000262384,0
ENSG00000262395,0
ENSG00000262400,0
ENSG00000262402,0
ENSG00000262406,27
ENSG00000262408,0
ENSG00000262410,13
ENSG00000262412,4
ENSG00000262413,0
ENSG00000262420,7
ENSG00000262429,0
ENSG00000262434,0
ENSG00000262445,3
ENSG00000262454,41
ENSG00000262456,0
ENSG00000262461,0
ENSG00000262468,264
ENSG00000262470,0
ENSG00000262471,0
ENSG00000262477,14
ENSG00000262480,0
ENSG00000262481,5
ENSG00000262482,3
ENSG00000262484,9
ENSG00000262488,1
ENSG00000262492,0
