Gene stable ID,3a36d513-6e54-4f58-acb4-e7bda5135b99
ENSG00000230568,4
ENSG00000230569,2
ENSG00000230570,0
ENSG00000230571,1
ENSG00000230572,0
ENSG00000230573,0
ENSG00000230575,0
ENSG00000230576,0
ENSG00000230578,0
ENSG00000230580,16
ENSG00000230581,16
ENSG00000230583,3
ENSG00000230584,2
ENSG00000230585,0
ENSG00000230587,11
ENSG00000230589,0
ENSG00000230590,126
ENSG00000230592,6
ENSG00000230593,2
ENSG00000230594,0
ENSG00000230595,1
ENSG00000230596,2
ENSG00000230597,0
ENSG00000230598,0
ENSG00000230599,0
ENSG00000230600,0
ENSG00000230601,1
ENSG00000230603,0
ENSG00000230604,0
ENSG00000230605,0
ENSG00000230606,34
ENSG00000230607,0
ENSG00000230609,0
ENSG00000230611,0
ENSG00000230612,6
ENSG00000230613,2
ENSG00000230614,0
ENSG00000230615,9
ENSG00000230617,0
ENSG00000230618,1
ENSG00000230621,0
ENSG00000230622,0
ENSG00000230623,1
ENSG00000230626,12
ENSG00000230627,0
ENSG00000230628,3
ENSG00000230629,161
ENSG00000230630,274
ENSG00000230631,0
ENSG00000230634,0
ENSG00000230635,0
ENSG00000230636,0
ENSG00000230637,5
ENSG00000230638,106
ENSG00000230639,0
ENSG00000230641,4
ENSG00000230643,0
ENSG00000230645,0
ENSG00000230646,0
ENSG00000230647,0
ENSG00000230648,0
ENSG00000230649,0
ENSG00000230650,9
ENSG00000230651,0
ENSG00000230654,0
ENSG00000230655,0
ENSG00000230657,0
ENSG00000230658,33
ENSG00000230659,1
ENSG00000230661,0
ENSG00000230662,0
ENSG00000230663,0
ENSG00000230665,0
ENSG00000230666,0
ENSG00000230667,4
ENSG00000230668,0
ENSG00000230671,0
ENSG00000230673,14
ENSG00000230676,1
ENSG00000230679,9
ENSG00000230680,0
ENSG00000230681,0
ENSG00000230682,0
ENSG00000230683,0
ENSG00000230684,0
ENSG00000230686,0
ENSG00000230687,0
ENSG00000230690,0
ENSG00000230691,0
ENSG00000230694,0
ENSG00000230695,0
ENSG00000230696,0
ENSG00000230697,0
ENSG00000230698,0
ENSG00000230699,10
ENSG00000230701,38
ENSG00000230702,0
ENSG00000230703,0
ENSG00000230704,0
ENSG00000230706,0
ENSG00000230707,1
ENSG00000230709,3
ENSG00000230710,0
ENSG00000230711,0
ENSG00000230712,4
ENSG00000230714,0
ENSG00000230715,324
ENSG00000230716,3
ENSG00000230718,0
ENSG00000230720,0
ENSG00000230721,11
ENSG00000230724,21
ENSG00000230725,0
ENSG00000230727,0
ENSG00000230728,0
ENSG00000230729,0
ENSG00000230730,2
ENSG00000230731,0
ENSG00000230732,4
ENSG00000230733,842
ENSG00000230734,73
ENSG00000230735,3
ENSG00000230736,9
ENSG00000230737,0
ENSG00000230739,0
ENSG00000230741,0
ENSG00000230746,0
ENSG00000230747,38
ENSG00000230748,0
ENSG00000230749,3
ENSG00000230750,0
ENSG00000230751,3
ENSG00000230753,13
ENSG00000230755,0
ENSG00000230756,6
ENSG00000230757,1
ENSG00000230758,0
ENSG00000230759,0
ENSG00000230764,0
ENSG00000230768,0
ENSG00000230769,0
ENSG00000230772,16
ENSG00000230773,1
ENSG00000230777,12
ENSG00000230778,1
ENSG00000230779,3
ENSG00000230781,1
ENSG00000230782,0
ENSG00000230783,8
ENSG00000230785,0
ENSG00000230787,5
ENSG00000230788,0
ENSG00000230789,0
ENSG00000230790,2
ENSG00000230793,7
ENSG00000230794,0
ENSG00000230795,94
ENSG00000230796,0
ENSG00000230797,49
ENSG00000230798,5
ENSG00000230799,3
ENSG00000230801,0
ENSG00000230803,0
ENSG00000230804,0
ENSG00000230805,0
ENSG00000230806,0
ENSG00000230807,5
ENSG00000230809,1
ENSG00000230812,8
ENSG00000230813,0
ENSG00000230814,0
ENSG00000230815,1
ENSG00000230817,0
ENSG00000230818,0
ENSG00000230819,0
ENSG00000230820,0
ENSG00000230821,2
ENSG00000230823,3
ENSG00000230825,3
ENSG00000230826,0
ENSG00000230828,0
ENSG00000230829,3
ENSG00000230830,0
ENSG00000230831,0
ENSG00000230832,11
ENSG00000230833,1
ENSG00000230834,0
ENSG00000230835,0
ENSG00000230836,3
ENSG00000230837,0
ENSG00000230838,26
ENSG00000230839,2
ENSG00000230840,0
ENSG00000230841,1
ENSG00000230843,0
ENSG00000230844,127
ENSG00000230845,0
ENSG00000230846,0
ENSG00000230847,21
ENSG00000230848,1
ENSG00000230849,5
ENSG00000230851,0
ENSG00000230852,0
ENSG00000230853,1
ENSG00000230854,0
ENSG00000230859,0
ENSG00000230860,1
ENSG00000230863,0
ENSG00000230864,0
ENSG00000230865,1
ENSG00000230866,0
ENSG00000230867,0
ENSG00000230869,19
ENSG00000230870,2
ENSG00000230871,0
ENSG00000230872,11
ENSG00000230873,2635
ENSG00000230876,0
ENSG00000230879,0
ENSG00000230881,2
ENSG00000230882,368
ENSG00000230886,0
ENSG00000230889,0
ENSG00000230891,0
ENSG00000230894,0
ENSG00000230896,186
ENSG00000230897,74
ENSG00000230898,0
ENSG00000230899,0
ENSG00000230902,0
ENSG00000230904,0
ENSG00000230908,0
ENSG00000230910,8
ENSG00000230911,1
ENSG00000230912,17
ENSG00000230913,2
ENSG00000230914,0
ENSG00000230916,12
ENSG00000230918,3
ENSG00000230920,0
ENSG00000230921,0
ENSG00000230922,0
ENSG00000230923,0
ENSG00000230926,0
ENSG00000230927,1
ENSG00000230928,1
ENSG00000230929,5
ENSG00000230931,0
ENSG00000230932,0
ENSG00000230934,0
ENSG00000230935,0
ENSG00000230936,0
ENSG00000230937,2950
ENSG00000230939,42
ENSG00000230941,0
ENSG00000230942,0
ENSG00000230943,7
ENSG00000230944,0
ENSG00000230945,0
ENSG00000230946,1
ENSG00000230947,0
ENSG00000230948,1
ENSG00000230950,0
ENSG00000230951,1
ENSG00000230952,0
ENSG00000230953,9
ENSG00000230955,0
ENSG00000230956,1
ENSG00000230958,0
ENSG00000230960,0
ENSG00000230962,0
ENSG00000230964,1
ENSG00000230965,1
ENSG00000230967,7
ENSG00000230968,0
ENSG00000230969,0
ENSG00000230970,0
ENSG00000230971,0
ENSG00000230972,0
ENSG00000230973,0
ENSG00000230975,0
ENSG00000230977,0
ENSG00000230978,27
ENSG00000230979,86
ENSG00000230980,2
ENSG00000230982,22
ENSG00000230986,0
ENSG00000230987,0
ENSG00000230988,1
ENSG00000230989,5138
ENSG00000230990,0
ENSG00000230991,0
ENSG00000230992,0
ENSG00000230993,2
ENSG00000230994,0
ENSG00000230997,0
ENSG00000230998,0
ENSG00000230999,0
ENSG00000231001,0
ENSG00000231004,0
ENSG00000231005,0
ENSG00000231006,37
ENSG00000231007,37
ENSG00000231009,0
ENSG00000231010,30
ENSG00000231011,0
ENSG00000231013,7
ENSG00000231015,0
ENSG00000231017,0
ENSG00000231018,0
ENSG00000231019,0
ENSG00000231020,0
ENSG00000231022,1
ENSG00000231023,0
ENSG00000231024,3
ENSG00000231025,804
ENSG00000231026,0
ENSG00000231027,3
ENSG00000231028,48
ENSG00000231029,1
ENSG00000231031,0
ENSG00000231032,0
ENSG00000231034,0
ENSG00000231035,0
ENSG00000231039,0
ENSG00000231040,0
ENSG00000231043,18
ENSG00000231046,0
ENSG00000231047,0
ENSG00000231049,0
ENSG00000231050,20
ENSG00000231051,0
ENSG00000231052,0
ENSG00000231053,0
ENSG00000231054,0
ENSG00000231056,0
ENSG00000231057,12
ENSG00000231058,0
ENSG00000231060,0
ENSG00000231061,0
ENSG00000231062,0
ENSG00000231063,1
ENSG00000231064,151
ENSG00000231066,5
ENSG00000231068,0
ENSG00000231069,1
ENSG00000231070,0
ENSG00000231071,0
ENSG00000231072,2
ENSG00000231073,1
ENSG00000231074,1160
ENSG00000231078,0
ENSG00000231079,2
ENSG00000231080,0
ENSG00000231081,2
ENSG00000231082,1
ENSG00000231083,0
ENSG00000231084,42
ENSG00000231086,7
ENSG00000231087,0
ENSG00000231090,0
ENSG00000231092,0
ENSG00000231093,1
ENSG00000231095,0
ENSG00000231096,0
ENSG00000231098,0
ENSG00000231099,0
ENSG00000231100,0
ENSG00000231102,1
ENSG00000231103,0
ENSG00000231104,1
ENSG00000231105,12
ENSG00000231106,5
ENSG00000231107,5
ENSG00000231108,1
ENSG00000231110,0
ENSG00000231112,0
ENSG00000231113,113
ENSG00000231114,0
ENSG00000231119,10
ENSG00000231120,3
ENSG00000231121,5
ENSG00000231122,0
ENSG00000231123,2
ENSG00000231124,0
ENSG00000231125,39
ENSG00000231128,0
ENSG00000231130,2
ENSG00000231131,0
ENSG00000231132,0
ENSG00000231133,3
ENSG00000231134,1
ENSG00000231136,0
ENSG00000231137,0
ENSG00000231138,0
ENSG00000231139,1
ENSG00000231140,0
ENSG00000231141,0
ENSG00000231143,0
ENSG00000231144,0
ENSG00000231147,0
ENSG00000231148,0
ENSG00000231149,0
ENSG00000231150,0
ENSG00000231152,0
ENSG00000231153,0
ENSG00000231154,27
ENSG00000231156,5
ENSG00000231158,0
ENSG00000231159,0
ENSG00000231160,88
ENSG00000231162,0
ENSG00000231163,0
ENSG00000231164,2
ENSG00000231165,0
ENSG00000231166,0
ENSG00000231167,24
ENSG00000231169,2
ENSG00000231170,11
ENSG00000231171,0
ENSG00000231172,0
ENSG00000231173,4
ENSG00000231175,0
ENSG00000231177,92
ENSG00000231178,0
ENSG00000231181,7
ENSG00000231183,0
ENSG00000231184,0
ENSG00000231185,14
ENSG00000231187,8
ENSG00000231188,0
ENSG00000231189,0
ENSG00000231192,0
ENSG00000231193,3
ENSG00000231194,5
ENSG00000231195,0
ENSG00000231196,8
ENSG00000231198,0
ENSG00000231199,0
ENSG00000231200,0
ENSG00000231201,1
ENSG00000231202,0
ENSG00000231203,0
ENSG00000231204,0
ENSG00000231205,316
ENSG00000231206,1
ENSG00000231207,0
ENSG00000231208,1
ENSG00000231210,0
ENSG00000231211,1
ENSG00000231212,0
ENSG00000231213,0
ENSG00000231216,0
ENSG00000231217,2
ENSG00000231219,0
ENSG00000231221,0
ENSG00000231222,0
ENSG00000231226,2
ENSG00000231227,0
ENSG00000231228,0
ENSG00000231231,2
ENSG00000231232,0
ENSG00000231233,7
ENSG00000231234,26
ENSG00000231235,0
ENSG00000231236,9
ENSG00000231237,0
ENSG00000231238,0
ENSG00000231240,78
ENSG00000231241,0
ENSG00000231243,0
ENSG00000231244,0
ENSG00000231245,2
ENSG00000231246,14
ENSG00000231248,0
ENSG00000231249,16
ENSG00000231251,0
ENSG00000231252,0
ENSG00000231253,0
ENSG00000231254,0
ENSG00000231255,0
ENSG00000231256,5
ENSG00000231258,8
ENSG00000231259,101
ENSG00000231261,3
ENSG00000231264,0
ENSG00000231265,0
ENSG00000231266,0
ENSG00000231270,0
ENSG00000231271,8
ENSG00000231272,0
ENSG00000231274,6
ENSG00000231276,0
ENSG00000231278,0
ENSG00000231280,0
ENSG00000231290,6
ENSG00000231291,1
ENSG00000231292,68
ENSG00000231293,0
ENSG00000231294,0
ENSG00000231295,0
ENSG00000231296,0
ENSG00000231297,0
ENSG00000231298,0
ENSG00000231299,0
ENSG00000231300,0
ENSG00000231301,0
ENSG00000231302,0
ENSG00000231304,1
ENSG00000231305,21
ENSG00000231307,2
ENSG00000231310,0
ENSG00000231311,0
ENSG00000231312,202
ENSG00000231313,3
ENSG00000231316,0
ENSG00000231317,0
ENSG00000231322,2
ENSG00000231324,2
ENSG00000231326,0
ENSG00000231327,21
ENSG00000231328,0
ENSG00000231329,4
ENSG00000231331,9
ENSG00000231332,0
ENSG00000231333,2
ENSG00000231334,0
ENSG00000231335,1
ENSG00000231336,0
ENSG00000231340,3
ENSG00000231341,0
ENSG00000231344,3
ENSG00000231345,18
ENSG00000231346,13
ENSG00000231349,0
ENSG00000231351,2
ENSG00000231353,0
ENSG00000231355,2
ENSG00000231356,0
ENSG00000231357,1
ENSG00000231358,0
ENSG00000231359,42
ENSG00000231361,1
ENSG00000231362,0
ENSG00000231363,0
ENSG00000231364,0
ENSG00000231365,408
ENSG00000231366,1
ENSG00000231367,45
ENSG00000231368,0
ENSG00000231369,22
ENSG00000231371,0
ENSG00000231373,2
ENSG00000231375,0
ENSG00000231376,0
ENSG00000231378,0
ENSG00000231381,0
ENSG00000231382,0
ENSG00000231383,0
ENSG00000231384,0
ENSG00000231386,0
ENSG00000231388,0
ENSG00000231389,22737
ENSG00000231390,0
ENSG00000231392,0
ENSG00000231393,1
ENSG00000231394,2
ENSG00000231395,2
ENSG00000231396,0
ENSG00000231397,0
ENSG00000231398,0
ENSG00000231399,0
ENSG00000231401,0
ENSG00000231402,13
ENSG00000231403,0
ENSG00000231404,0
ENSG00000231405,0
ENSG00000231407,17
ENSG00000231409,29
ENSG00000231411,0
ENSG00000231412,1
ENSG00000231413,0
ENSG00000231414,9
ENSG00000231416,4
ENSG00000231417,0
ENSG00000231418,0
ENSG00000231419,30
ENSG00000231420,0
ENSG00000231421,0
ENSG00000231422,3
ENSG00000231423,0
ENSG00000231424,4
ENSG00000231426,6
ENSG00000231427,0
ENSG00000231428,0
ENSG00000231429,1
ENSG00000231431,0
ENSG00000231434,6
ENSG00000231435,0
ENSG00000231436,0
ENSG00000231437,21
ENSG00000231439,43
ENSG00000231440,0
ENSG00000231441,2
ENSG00000231442,0
ENSG00000231443,16
ENSG00000231445,7
ENSG00000231447,0
ENSG00000231449,2
ENSG00000231453,21
ENSG00000231454,0
ENSG00000231458,0
ENSG00000231459,0
ENSG00000231460,2
ENSG00000231461,0
ENSG00000231464,4
ENSG00000231465,0
ENSG00000231466,17
ENSG00000231467,1
ENSG00000231468,4
ENSG00000231470,0
ENSG00000231471,0
ENSG00000231473,6
ENSG00000231475,96
ENSG00000231476,136
ENSG00000231477,1
ENSG00000231478,0
ENSG00000231480,0
ENSG00000231482,3
ENSG00000231483,6
ENSG00000231484,0
ENSG00000231485,1
ENSG00000231487,0
ENSG00000231489,0
ENSG00000231490,0
ENSG00000231491,0
ENSG00000231492,0
ENSG00000231494,3
ENSG00000231495,0
ENSG00000231496,2
ENSG00000231500,138496
ENSG00000231501,1
ENSG00000231503,47
ENSG00000231504,0
ENSG00000231505,0
ENSG00000231507,13
ENSG00000231508,0
ENSG00000231509,0
ENSG00000231510,0
ENSG00000231512,0
ENSG00000231513,0
ENSG00000231514,1
ENSG00000231515,0
ENSG00000231516,0
ENSG00000231518,0
ENSG00000231519,1
ENSG00000231521,0
ENSG00000231523,0
ENSG00000231525,0
ENSG00000231527,2
ENSG00000231528,93
ENSG00000231529,0
ENSG00000231530,2
ENSG00000231531,2
ENSG00000231532,1
ENSG00000231533,0
ENSG00000231534,0
ENSG00000231535,0
ENSG00000231536,1
ENSG00000231537,0
ENSG00000231538,0
ENSG00000231539,0
ENSG00000231540,0
ENSG00000231541,0
ENSG00000231542,0
ENSG00000231544,0
ENSG00000231546,1
ENSG00000231547,0
ENSG00000231548,0
ENSG00000231549,0
ENSG00000231550,2
ENSG00000231551,73
ENSG00000231552,0
ENSG00000231553,0
ENSG00000231556,1
ENSG00000231557,0
ENSG00000231559,0
ENSG00000231560,1
ENSG00000231561,4
ENSG00000231562,0
ENSG00000231563,30
ENSG00000231564,1
ENSG00000231565,0
ENSG00000231566,0
ENSG00000231567,2
ENSG00000231568,0
ENSG00000231569,0
ENSG00000231570,0
ENSG00000231574,10
ENSG00000231575,0
ENSG00000231576,0
ENSG00000231579,3
ENSG00000231582,0
ENSG00000231583,0
ENSG00000231584,523
ENSG00000231585,0
ENSG00000231586,2
ENSG00000231587,5
ENSG00000231588,0
ENSG00000231589,0
ENSG00000231590,0
ENSG00000231593,0
ENSG00000231595,17
ENSG00000231597,0
ENSG00000231599,0
ENSG00000231600,0
ENSG00000231601,0
ENSG00000231603,0
ENSG00000231604,1
ENSG00000231605,0
ENSG00000231606,0
ENSG00000231607,279
ENSG00000231609,24
ENSG00000231610,0
ENSG00000231612,0
ENSG00000231613,0
ENSG00000231615,0
ENSG00000231616,4
ENSG00000231619,0
ENSG00000231620,0
ENSG00000231621,0
ENSG00000231622,1
ENSG00000231625,2
ENSG00000231626,0
ENSG00000231628,8
ENSG00000231630,0
ENSG00000231633,0
ENSG00000231635,0
ENSG00000231636,4
ENSG00000231637,0
ENSG00000231638,7
ENSG00000231643,0
ENSG00000231645,1
ENSG00000231646,17
ENSG00000231648,0
ENSG00000231649,0
ENSG00000231650,0
ENSG00000231651,3
ENSG00000231652,9
ENSG00000231653,0
ENSG00000231654,0
ENSG00000231655,2
ENSG00000231656,0
ENSG00000231660,0
ENSG00000231662,0
ENSG00000231663,82
ENSG00000231665,1
ENSG00000231666,6
ENSG00000231667,0
ENSG00000231668,0
ENSG00000231671,0
ENSG00000231672,13
ENSG00000231674,0
ENSG00000231675,0
ENSG00000231678,0
ENSG00000231680,9
ENSG00000231681,0
ENSG00000231682,1
ENSG00000231683,0
ENSG00000231684,4
ENSG00000231686,3
ENSG00000231688,0
ENSG00000231689,0
ENSG00000231690,19
ENSG00000231691,0
ENSG00000231694,0
ENSG00000231697,0
ENSG00000231698,1
ENSG00000231699,2
ENSG00000231700,0
ENSG00000231701,1
ENSG00000231702,0
ENSG00000231703,2
ENSG00000231704,0
ENSG00000231705,0
ENSG00000231706,0
ENSG00000231707,4
ENSG00000231709,1
ENSG00000231711,386
ENSG00000231712,0
ENSG00000231713,2
ENSG00000231714,0
ENSG00000231715,0
ENSG00000231716,0
ENSG00000231718,0
ENSG00000231720,0
ENSG00000231721,363
ENSG00000231722,0
ENSG00000231723,0
ENSG00000231724,0
ENSG00000231725,1
ENSG00000231726,2
ENSG00000231728,6
ENSG00000231729,0
ENSG00000231731,40
ENSG00000231735,3
ENSG00000231738,5
ENSG00000231739,0
ENSG00000231740,0
ENSG00000231741,3
ENSG00000231742,9
ENSG00000231743,0
ENSG00000231744,0
ENSG00000231747,133
ENSG00000231748,0
ENSG00000231749,0
ENSG00000231750,0
ENSG00000231752,18
ENSG00000231754,0
ENSG00000231755,0
ENSG00000231756,0
ENSG00000231758,0
ENSG00000231760,13
ENSG00000231762,0
ENSG00000231763,0
ENSG00000231764,0
ENSG00000231765,0
ENSG00000231766,0
ENSG00000231767,68
ENSG00000231768,28
ENSG00000231769,5
ENSG00000231770,201
ENSG00000231772,0
ENSG00000231774,1
ENSG00000231776,3
ENSG00000231777,0
ENSG00000231780,0
ENSG00000231781,0
ENSG00000231782,0
ENSG00000231784,24
ENSG00000231787,4
ENSG00000231788,1
ENSG00000231789,146
ENSG00000231791,0
ENSG00000231793,12
ENSG00000231794,3
ENSG00000231795,1
ENSG00000231799,5
ENSG00000231801,0
ENSG00000231802,1
ENSG00000231804,0
ENSG00000231806,27
ENSG00000231808,0
ENSG00000231809,0
ENSG00000231810,0
ENSG00000231811,0
ENSG00000231812,0
ENSG00000231814,0
ENSG00000231815,0
ENSG00000231816,0
ENSG00000231817,4
ENSG00000231821,3
ENSG00000231822,17
ENSG00000231824,0
ENSG00000231826,103
ENSG00000231827,3
ENSG00000231829,1
ENSG00000231830,2
ENSG00000231831,5
ENSG00000231837,0
ENSG00000231838,0
ENSG00000231839,0
ENSG00000231840,0
ENSG00000231841,2
ENSG00000231842,3
ENSG00000231845,0
ENSG00000231846,0
ENSG00000231848,5
ENSG00000231849,0
ENSG00000231851,17
ENSG00000231852,443
ENSG00000231855,0
ENSG00000231856,158
ENSG00000231857,0
ENSG00000231858,3
ENSG00000231859,1
ENSG00000231861,1
ENSG00000231863,2
ENSG00000231864,0
ENSG00000231865,3
ENSG00000231866,1
ENSG00000231867,0
ENSG00000231868,6
ENSG00000231870,11
ENSG00000231871,18
ENSG00000231873,8
ENSG00000231874,0
ENSG00000231875,0
ENSG00000231876,0
ENSG00000231877,0
ENSG00000231878,1
ENSG00000231879,0
ENSG00000231880,0
ENSG00000231881,0
ENSG00000231882,0
ENSG00000231883,0
ENSG00000231884,4
ENSG00000231887,15
ENSG00000231888,0
ENSG00000231889,75
ENSG00000231890,42
ENSG00000231892,0
ENSG00000231894,0
ENSG00000231896,0
ENSG00000231897,0
ENSG00000231898,1
ENSG00000231900,0
ENSG00000231901,1
ENSG00000231902,0
ENSG00000231903,2
ENSG00000231905,1
ENSG00000231906,0
ENSG00000231907,1
ENSG00000231908,8
ENSG00000231909,0
ENSG00000231910,0
ENSG00000231911,2
ENSG00000231912,0
ENSG00000231913,0
ENSG00000231914,0
ENSG00000231915,0
ENSG00000231916,5
ENSG00000231918,0
ENSG00000231920,54
ENSG00000231922,0
ENSG00000231923,0
ENSG00000231924,0
ENSG00000231925,18812
ENSG00000231926,0
ENSG00000231927,3
ENSG00000231929,0
ENSG00000231930,0
ENSG00000231931,0
ENSG00000231933,0
ENSG00000231934,0
ENSG00000231937,1
ENSG00000231940,11
ENSG00000231942,2
ENSG00000231943,3
ENSG00000231944,0
ENSG00000231947,0
ENSG00000231948,0
ENSG00000231949,0
ENSG00000231951,0
ENSG00000231952,9
ENSG00000231953,0
ENSG00000231954,0
ENSG00000231955,0
ENSG00000231956,1
ENSG00000231957,0
ENSG00000231961,0
ENSG00000231963,0
ENSG00000231964,7
ENSG00000231965,0
ENSG00000231966,2
ENSG00000231967,19
ENSG00000231969,8
ENSG00000231970,4
ENSG00000231971,0
ENSG00000231976,0
ENSG00000231977,1
ENSG00000231978,0
ENSG00000231979,0
ENSG00000231980,3
ENSG00000231981,0
ENSG00000231982,9
ENSG00000231983,3
ENSG00000231984,0
ENSG00000231985,0
ENSG00000231986,0
ENSG00000231987,0
ENSG00000231988,0
ENSG00000231989,0
ENSG00000231990,0
ENSG00000231991,195
ENSG00000231992,0
ENSG00000231993,9
ENSG00000231995,4
ENSG00000231996,2
ENSG00000231999,38
ENSG00000232000,12
ENSG00000232001,1
ENSG00000232002,0
ENSG00000232003,0
ENSG00000232004,12
ENSG00000232006,3
ENSG00000232009,0
ENSG00000232010,0
ENSG00000232015,0
ENSG00000232018,1
ENSG00000232019,0
ENSG00000232021,32
ENSG00000232022,31
ENSG00000232023,0
ENSG00000232024,58
ENSG00000232025,0
ENSG00000232027,1
ENSG00000232028,0
ENSG00000232029,0
ENSG00000232030,0
ENSG00000232031,1
ENSG00000232032,2
ENSG00000232034,0
ENSG00000232035,0
ENSG00000232036,0
ENSG00000232037,20
ENSG00000232039,0
ENSG00000232040,79
ENSG00000232041,0
ENSG00000232042,0
ENSG00000232043,5
ENSG00000232044,7
ENSG00000232046,5
ENSG00000232048,1
ENSG00000232050,0
ENSG00000232053,0
ENSG00000232054,0
ENSG00000232056,0
ENSG00000232057,11
ENSG00000232058,0
ENSG00000232059,3
ENSG00000232060,5
ENSG00000232063,12
ENSG00000232064,0
ENSG00000232065,11
ENSG00000232068,0
ENSG00000232069,0
ENSG00000232070,11
ENSG00000232072,0
ENSG00000232073,0
ENSG00000232075,0
ENSG00000232077,0
ENSG00000232079,51
ENSG00000232080,0
ENSG00000232081,0
ENSG00000232082,1
ENSG00000232083,6
ENSG00000232084,0
ENSG00000232085,0
ENSG00000232086,0
ENSG00000232087,0
ENSG00000232089,0
ENSG00000232090,0
ENSG00000232091,0
ENSG00000232093,93
ENSG00000232096,0
ENSG00000232097,3
ENSG00000232098,300
ENSG00000232100,0
ENSG00000232101,0
ENSG00000232102,0
ENSG00000232104,12
ENSG00000232105,0
ENSG00000232109,0
ENSG00000232110,6
ENSG00000232111,0
ENSG00000232112,6221
ENSG00000232113,0
ENSG00000232114,0
ENSG00000232115,0
ENSG00000232117,1
ENSG00000232118,47
ENSG00000232119,1478
ENSG00000232120,0
ENSG00000232121,0
ENSG00000232124,6
ENSG00000232125,0
ENSG00000232128,0
ENSG00000232130,0
ENSG00000232131,2
ENSG00000232132,1
ENSG00000232133,2
ENSG00000232134,29
ENSG00000232135,0
ENSG00000232136,1
ENSG00000232138,0
ENSG00000232139,0
ENSG00000232140,0
ENSG00000232142,0
ENSG00000232144,0
ENSG00000232145,0
ENSG00000232148,0
ENSG00000232149,4
ENSG00000232150,12
ENSG00000232153,0
ENSG00000232154,0
ENSG00000232155,0
ENSG00000232158,0
ENSG00000232159,0
ENSG00000232160,90
ENSG00000232161,0
ENSG00000232162,0
ENSG00000232163,0
ENSG00000232164,0
ENSG00000232165,0
ENSG00000232166,0
ENSG00000232167,0
ENSG00000232168,0
ENSG00000232170,0
ENSG00000232172,5
ENSG00000232173,0
ENSG00000232174,1
ENSG00000232175,0
ENSG00000232176,24
ENSG00000232177,6
ENSG00000232179,0
ENSG00000232183,0
ENSG00000232184,0
ENSG00000232185,0
ENSG00000232186,27
ENSG00000232187,84
ENSG00000232188,0
ENSG00000232190,2
ENSG00000232192,0
ENSG00000232193,0
ENSG00000232194,5
ENSG00000232195,0
ENSG00000232196,6
ENSG00000232197,0
ENSG00000232198,0
ENSG00000232199,0
ENSG00000232200,0
ENSG00000232202,3
ENSG00000232203,0
ENSG00000232204,0
ENSG00000232205,0
ENSG00000232208,1
ENSG00000232211,0
ENSG00000232212,0
ENSG00000232215,0
ENSG00000232216,17
ENSG00000232217,0
ENSG00000232218,1
ENSG00000232220,0
ENSG00000232223,0
ENSG00000232224,139
ENSG00000232225,0
ENSG00000232226,0
ENSG00000232227,0
ENSG00000232228,2
ENSG00000232229,569
ENSG00000232230,0
ENSG00000232233,4
ENSG00000232234,0
ENSG00000232235,0
ENSG00000232237,18
ENSG00000232238,3
ENSG00000232239,0
ENSG00000232240,0
ENSG00000232241,0
ENSG00000232242,0
ENSG00000232243,0
ENSG00000232245,0
ENSG00000232249,0
ENSG00000232252,0
ENSG00000232254,0
ENSG00000232258,0
ENSG00000232259,7
ENSG00000232260,3
ENSG00000232261,0
ENSG00000232263,0
ENSG00000232264,0
ENSG00000232265,1
ENSG00000232267,0
ENSG00000232268,1
ENSG00000232271,0
ENSG00000232273,2
ENSG00000232277,0
ENSG00000232281,0
ENSG00000232282,1
ENSG00000232283,0
ENSG00000232284,29
ENSG00000232285,1
ENSG00000232286,0
ENSG00000232287,0
ENSG00000232290,0
ENSG00000232292,0
ENSG00000232293,0
ENSG00000232294,0
ENSG00000232295,44
ENSG00000232296,1
ENSG00000232298,3
ENSG00000232299,0
ENSG00000232300,1
ENSG00000232301,7
ENSG00000232303,6
ENSG00000232305,0
ENSG00000232306,2
ENSG00000232307,0
ENSG00000232309,0
ENSG00000232310,6
ENSG00000232311,5
ENSG00000232314,0
ENSG00000232316,3
ENSG00000232320,16
ENSG00000232324,3
ENSG00000232325,0
