Gene stable ID,8997905f-23b7-4c4d-b4dd-aaa1ec7e8ad8
ENSG00000232883,3
ENSG00000232884,7
ENSG00000232885,0
ENSG00000232886,0
ENSG00000232887,0
ENSG00000232888,80
ENSG00000232889,0
ENSG00000232891,0
ENSG00000232892,1
ENSG00000232893,0
ENSG00000232894,1
ENSG00000232895,0
ENSG00000232896,0
ENSG00000232897,0
ENSG00000232899,0
ENSG00000232900,0
ENSG00000232901,10
ENSG00000232903,3
ENSG00000232905,0
ENSG00000232906,0
ENSG00000232907,8
ENSG00000232908,1
ENSG00000232909,1
ENSG00000232910,0
ENSG00000232912,7
ENSG00000232913,0
ENSG00000232914,0
ENSG00000232915,0
ENSG00000232916,2
ENSG00000232917,2
ENSG00000232918,0
ENSG00000232920,0
ENSG00000232922,0
ENSG00000232924,0
ENSG00000232925,0
ENSG00000232926,20
ENSG00000232927,0
ENSG00000232928,2
ENSG00000232930,0
ENSG00000232931,428
ENSG00000232934,11
ENSG00000232935,0
ENSG00000232936,3
ENSG00000232937,0
ENSG00000232938,0
ENSG00000232939,0
ENSG00000232940,19
ENSG00000232943,0
ENSG00000232944,0
ENSG00000232946,0
ENSG00000232947,0
ENSG00000232948,0
ENSG00000232949,0
ENSG00000232950,0
ENSG00000232951,0
ENSG00000232952,4
ENSG00000232953,3
ENSG00000232954,0
ENSG00000232956,561
ENSG00000232958,0
ENSG00000232959,0
ENSG00000232963,0
ENSG00000232964,0
ENSG00000232965,0
ENSG00000232968,0
ENSG00000232969,6
ENSG00000232970,0
ENSG00000232971,1
ENSG00000232973,19
ENSG00000232975,0
ENSG00000232976,0
ENSG00000232977,23
ENSG00000232978,0
ENSG00000232979,1
ENSG00000232981,0
ENSG00000232982,0
ENSG00000232983,0
ENSG00000232985,0
ENSG00000232986,0
ENSG00000232987,0
ENSG00000232989,0
ENSG00000232990,0
ENSG00000232991,0
ENSG00000232992,1
ENSG00000232993,0
ENSG00000232994,2
ENSG00000232995,37
ENSG00000232998,0
ENSG00000232999,0
ENSG00000233002,1
ENSG00000233003,0
ENSG00000233005,1
ENSG00000233006,268
ENSG00000233007,0
ENSG00000233008,27
ENSG00000233009,4
ENSG00000233010,0
ENSG00000233011,0
ENSG00000233012,1
ENSG00000233013,3
ENSG00000233014,3
ENSG00000233015,0
ENSG00000233016,1989
ENSG00000233017,14
ENSG00000233018,0
ENSG00000233020,0
ENSG00000233021,0
ENSG00000233024,1
ENSG00000233025,9
ENSG00000233026,0
ENSG00000233028,70
ENSG00000233029,9
ENSG00000233030,28
ENSG00000233031,0
ENSG00000233033,1
ENSG00000233036,0
ENSG00000233037,0
ENSG00000233038,191
ENSG00000233039,0
ENSG00000233040,0
ENSG00000233041,275
ENSG00000233044,0
ENSG00000233045,24
ENSG00000233047,0
ENSG00000233048,0
ENSG00000233050,0
ENSG00000233052,0
ENSG00000233055,0
ENSG00000233056,15
ENSG00000233057,38
ENSG00000233058,203
ENSG00000233060,0
ENSG00000233061,0
ENSG00000233063,0
ENSG00000233064,0
ENSG00000233067,0
ENSG00000233068,0
ENSG00000233069,1
ENSG00000233070,0
ENSG00000233071,1
ENSG00000233072,2
ENSG00000233073,0
ENSG00000233077,22
ENSG00000233078,0
ENSG00000233079,0
ENSG00000233080,0
ENSG00000233081,0
ENSG00000233082,0
ENSG00000233083,0
ENSG00000233084,3
ENSG00000233085,0
ENSG00000233086,0
ENSG00000233087,1
ENSG00000233090,1
ENSG00000233093,19
ENSG00000233096,0
ENSG00000233098,36
ENSG00000233099,0
ENSG00000233101,19
ENSG00000233103,0
ENSG00000233105,0
ENSG00000233106,0
ENSG00000233107,0
ENSG00000233108,0
ENSG00000233109,0
ENSG00000233110,58
ENSG00000233111,9
ENSG00000233114,0
ENSG00000233115,0
ENSG00000233117,81
ENSG00000233118,0
ENSG00000233120,0
ENSG00000233121,0
ENSG00000233122,15
ENSG00000233123,0
ENSG00000233124,0
ENSG00000233125,5
ENSG00000233126,0
ENSG00000233128,0
ENSG00000233129,0
ENSG00000233131,0
ENSG00000233132,0
ENSG00000233133,0
ENSG00000233134,0
ENSG00000233135,0
ENSG00000233136,0
ENSG00000233138,0
ENSG00000233139,0
ENSG00000233143,3
ENSG00000233144,4
ENSG00000233145,0
ENSG00000233146,0
ENSG00000233147,0
ENSG00000233148,0
ENSG00000233153,0
ENSG00000233154,9
ENSG00000233155,16
ENSG00000233156,0
ENSG00000233157,1
ENSG00000233158,2
ENSG00000233159,1
ENSG00000233162,0
ENSG00000233163,0
ENSG00000233167,2
ENSG00000233170,23
ENSG00000233173,0
ENSG00000233175,10
ENSG00000233176,0
ENSG00000233178,6
ENSG00000233179,0
ENSG00000233183,8
ENSG00000233184,243
ENSG00000233186,0
ENSG00000233189,1
ENSG00000233190,0
ENSG00000233191,0
ENSG00000233193,0
ENSG00000233196,2
ENSG00000233197,0
ENSG00000233198,8
ENSG00000233200,0
ENSG00000233203,21
ENSG00000233204,0
ENSG00000233205,1
ENSG00000233206,0
ENSG00000233208,0
ENSG00000233211,0
ENSG00000233213,0
ENSG00000233214,0
ENSG00000233215,0
ENSG00000233216,1
ENSG00000233217,0
ENSG00000233219,0
ENSG00000233220,1
ENSG00000233221,1
ENSG00000233222,0
ENSG00000233223,535
ENSG00000233225,38
ENSG00000233228,0
ENSG00000233229,0
ENSG00000233230,62
ENSG00000233231,10
ENSG00000233232,5
ENSG00000233234,0
ENSG00000233235,0
ENSG00000233236,1
ENSG00000233237,163
ENSG00000233238,0
ENSG00000233242,1
ENSG00000233243,0
ENSG00000233246,4
ENSG00000233247,10
ENSG00000233248,0
ENSG00000233250,5
ENSG00000233251,23
ENSG00000233252,0
ENSG00000233254,22
ENSG00000233255,6
ENSG00000233256,1
ENSG00000233258,2
ENSG00000233259,0
ENSG00000233260,1
ENSG00000233261,2
ENSG00000233262,0
ENSG00000233263,0
ENSG00000233264,4
ENSG00000233265,2
ENSG00000233266,11
ENSG00000233268,0
ENSG00000233270,26
ENSG00000233271,0
ENSG00000233272,0
ENSG00000233273,1
ENSG00000233275,0
ENSG00000233276,14128
ENSG00000233277,0
ENSG00000233278,0
ENSG00000233285,0
ENSG00000233286,0
ENSG00000233287,2
ENSG00000233288,0
ENSG00000233290,0
ENSG00000233291,0
ENSG00000233292,0
ENSG00000233293,4
ENSG00000233295,0
ENSG00000233296,6
ENSG00000233297,11
ENSG00000233299,0
ENSG00000233300,0
ENSG00000233301,0
ENSG00000233303,0
ENSG00000233304,0
ENSG00000233306,0
ENSG00000233307,0
ENSG00000233308,0
ENSG00000233309,54
ENSG00000233311,0
ENSG00000233313,0
ENSG00000233316,0
ENSG00000233318,0
ENSG00000233319,0
ENSG00000233321,1
ENSG00000233324,2
ENSG00000233325,64
ENSG00000233327,0
ENSG00000233328,31
ENSG00000233329,0
ENSG00000233330,9
ENSG00000233332,8
ENSG00000233333,0
ENSG00000233334,1
ENSG00000233335,0
ENSG00000233336,0
ENSG00000233337,11
ENSG00000233338,1
ENSG00000233339,0
ENSG00000233340,0
ENSG00000233342,0
ENSG00000233343,0
ENSG00000233347,7
ENSG00000233349,0
ENSG00000233351,2
ENSG00000233352,0
ENSG00000233353,0
ENSG00000233354,0
ENSG00000233355,2
ENSG00000233357,0
ENSG00000233358,0
ENSG00000233359,0
ENSG00000233360,3
ENSG00000233363,1
ENSG00000233365,0
ENSG00000233366,0
ENSG00000233367,0
ENSG00000233369,447
ENSG00000233370,0
ENSG00000233372,0
ENSG00000233373,0
ENSG00000233376,0
ENSG00000233377,0
ENSG00000233378,0
ENSG00000233379,0
ENSG00000233380,15
ENSG00000233381,0
ENSG00000233382,45
ENSG00000233383,0
ENSG00000233384,4
ENSG00000233385,0
ENSG00000233387,0
ENSG00000233388,1
ENSG00000233392,0
ENSG00000233393,1
ENSG00000233395,0
ENSG00000233396,80
ENSG00000233397,0
ENSG00000233399,2
ENSG00000233401,0
ENSG00000233402,0
ENSG00000233403,0
ENSG00000233405,0
ENSG00000233406,12
ENSG00000233407,0
ENSG00000233408,0
ENSG00000233409,0
ENSG00000233410,0
ENSG00000233411,17
ENSG00000233412,0
ENSG00000233415,0
ENSG00000233416,1
ENSG00000233417,0
ENSG00000233419,1
ENSG00000233420,1
ENSG00000233421,2
ENSG00000233423,0
ENSG00000233424,0
ENSG00000233425,0
ENSG00000233426,147
ENSG00000233427,4
ENSG00000233428,3
ENSG00000233429,452
ENSG00000233430,1
ENSG00000233431,0
ENSG00000233432,6
ENSG00000233433,0
ENSG00000233435,2
ENSG00000233436,3
ENSG00000233437,0
ENSG00000233438,8
ENSG00000233440,0
ENSG00000233441,0
ENSG00000233442,0
ENSG00000233444,0
ENSG00000233445,0
ENSG00000233446,0
ENSG00000233447,0
ENSG00000233448,2
ENSG00000233449,0
ENSG00000233451,12
ENSG00000233452,24
ENSG00000233454,0
ENSG00000233455,0
ENSG00000233456,0
ENSG00000233457,1
ENSG00000233459,0
ENSG00000233460,2
ENSG00000233461,739
ENSG00000233464,0
ENSG00000233467,2
ENSG00000233469,4
ENSG00000233470,0
ENSG00000233471,1
ENSG00000233472,0
ENSG00000233473,0
ENSG00000233476,750
ENSG00000233477,0
ENSG00000233478,3
ENSG00000233479,0
ENSG00000233480,0
ENSG00000233482,0
ENSG00000233483,27
ENSG00000233484,0
ENSG00000233485,0
ENSG00000233487,38
ENSG00000233489,0
ENSG00000233491,0
ENSG00000233492,0
ENSG00000233493,1330
ENSG00000233494,0
ENSG00000233496,1
ENSG00000233497,2
ENSG00000233499,0
ENSG00000233501,0
ENSG00000233502,0
ENSG00000233503,4
ENSG00000233508,882
ENSG00000233509,10
ENSG00000233511,0
ENSG00000233514,6
ENSG00000233515,0
ENSG00000233516,1
ENSG00000233517,2
ENSG00000233518,0
ENSG00000233519,0
ENSG00000233521,22
ENSG00000233522,0
ENSG00000233523,0
ENSG00000233524,1
ENSG00000233526,0
ENSG00000233527,158
ENSG00000233528,0
ENSG00000233529,0
ENSG00000233531,0
ENSG00000233532,2
ENSG00000233533,283
ENSG00000233534,0
ENSG00000233535,1
ENSG00000233536,0
ENSG00000233537,0
ENSG00000233538,2
ENSG00000233539,1
ENSG00000233540,1
ENSG00000233541,0
ENSG00000233542,16
ENSG00000233543,1
ENSG00000233544,0
ENSG00000233545,0
ENSG00000233546,0
ENSG00000233547,1
ENSG00000233548,1
ENSG00000233549,0
ENSG00000233550,0
ENSG00000233551,0
ENSG00000233553,0
ENSG00000233554,51
ENSG00000233555,1
ENSG00000233557,0
ENSG00000233558,15
ENSG00000233559,20
ENSG00000233560,7
ENSG00000233562,0
ENSG00000233563,0
ENSG00000233565,1
ENSG00000233569,0
ENSG00000233570,0
ENSG00000233571,2
ENSG00000233574,0
ENSG00000233575,0
ENSG00000233576,2
ENSG00000233577,0
ENSG00000233578,6
ENSG00000233579,1
ENSG00000233581,1
ENSG00000233583,0
ENSG00000233585,5
ENSG00000233586,0
ENSG00000233587,0
ENSG00000233588,13
ENSG00000233589,2
ENSG00000233590,0
ENSG00000233593,111
ENSG00000233594,8
ENSG00000233595,0
ENSG00000233597,10
ENSG00000233601,0
ENSG00000233602,4
ENSG00000233603,1
ENSG00000233605,0
ENSG00000233606,0
ENSG00000233607,0
ENSG00000233608,230
ENSG00000233609,0
ENSG00000233610,1
ENSG00000233611,0
ENSG00000233613,8
ENSG00000233614,3
ENSG00000233615,0
ENSG00000233616,0
ENSG00000233619,0
ENSG00000233620,0
ENSG00000233621,695
ENSG00000233622,19189
ENSG00000233623,0
ENSG00000233625,0
ENSG00000233626,1
ENSG00000233627,0
ENSG00000233632,0
ENSG00000233633,0
ENSG00000233634,0
ENSG00000233635,1
ENSG00000233639,0
ENSG00000233640,0
ENSG00000233642,0
ENSG00000233643,2
ENSG00000233644,0
ENSG00000233645,0
ENSG00000233646,0
ENSG00000233647,1
ENSG00000233648,0
ENSG00000233651,0
ENSG00000233652,0
ENSG00000233653,0
ENSG00000233654,11
ENSG00000233655,0
ENSG00000233656,0
ENSG00000233659,1
ENSG00000233661,1
ENSG00000233662,1
ENSG00000233663,0
ENSG00000233664,1
ENSG00000233665,3
ENSG00000233668,9
ENSG00000233670,1
ENSG00000233671,0
ENSG00000233672,18
ENSG00000233673,1
ENSG00000233674,1
ENSG00000233676,0
ENSG00000233677,1
ENSG00000233680,3
ENSG00000233681,1
ENSG00000233682,13
ENSG00000233683,0
ENSG00000233684,0
ENSG00000233685,0
ENSG00000233686,0
ENSG00000233688,0
ENSG00000233689,0
ENSG00000233690,5
ENSG00000233691,0
ENSG00000233693,0
ENSG00000233694,1
ENSG00000233695,77
ENSG00000233699,0
ENSG00000233701,0
ENSG00000233702,0
ENSG00000233703,0
ENSG00000233705,4
ENSG00000233706,0
ENSG00000233707,0
ENSG00000233708,1
ENSG00000233709,0
ENSG00000233710,0
ENSG00000233711,0
ENSG00000233712,0
ENSG00000233713,0
ENSG00000233714,0
ENSG00000233716,1
ENSG00000233717,0
ENSG00000233718,3
ENSG00000233719,0
ENSG00000233720,0
ENSG00000233721,0
ENSG00000233723,2
ENSG00000233724,0
ENSG00000233725,2
ENSG00000233727,0
ENSG00000233728,0
ENSG00000233729,0
ENSG00000233730,0
ENSG00000233732,0
ENSG00000233733,0
ENSG00000233735,0
ENSG00000233737,0
ENSG00000233739,1
ENSG00000233740,0
ENSG00000233741,0
ENSG00000233746,0
ENSG00000233747,2
ENSG00000233750,4
ENSG00000233751,0
ENSG00000233752,0
ENSG00000233754,0
ENSG00000233755,0
ENSG00000233756,0
ENSG00000233757,25
ENSG00000233760,52
ENSG00000233762,252
ENSG00000233764,0
ENSG00000233765,2
ENSG00000233766,0
ENSG00000233767,0
ENSG00000233771,0
ENSG00000233774,0
ENSG00000233775,2
ENSG00000233776,0
ENSG00000233778,6
ENSG00000233780,0
ENSG00000233782,0
ENSG00000233783,3
ENSG00000233785,3
ENSG00000233786,0
ENSG00000233787,0
ENSG00000233791,68
ENSG00000233792,0
ENSG00000233797,3
ENSG00000233799,13
ENSG00000233800,0
ENSG00000233802,0
ENSG00000233803,0
ENSG00000233805,0
ENSG00000233806,42
ENSG00000233807,0
ENSG00000233810,0
ENSG00000233814,0
ENSG00000233816,0
ENSG00000233817,0
ENSG00000233818,21
ENSG00000233819,0
ENSG00000233820,32
ENSG00000233821,4
ENSG00000233822,191
ENSG00000233823,21
ENSG00000233824,0
ENSG00000233825,0
ENSG00000233827,0
ENSG00000233828,0
ENSG00000233829,0
ENSG00000233830,39
ENSG00000233832,0
ENSG00000233833,1
ENSG00000233834,165
ENSG00000233835,0
ENSG00000233836,204
ENSG00000233837,24
ENSG00000233838,0
ENSG00000233839,0
ENSG00000233840,0
ENSG00000233842,0
ENSG00000233843,0
ENSG00000233844,2
ENSG00000233845,0
ENSG00000233846,5
ENSG00000233847,0
ENSG00000233848,0
ENSG00000233849,0
ENSG00000233850,0
ENSG00000233851,0
ENSG00000233852,0
ENSG00000233854,0
ENSG00000233858,4
ENSG00000233859,13
ENSG00000233860,1
ENSG00000233861,0
ENSG00000233862,2
ENSG00000233864,0
ENSG00000233866,0
ENSG00000233867,0
ENSG00000233868,1
ENSG00000233869,0
ENSG00000233870,0
ENSG00000233871,46
ENSG00000233872,0
ENSG00000233873,4
ENSG00000233874,0
ENSG00000233875,0
ENSG00000233876,2
ENSG00000233877,0
ENSG00000233878,2
ENSG00000233880,0
ENSG00000233882,0
ENSG00000233884,0
ENSG00000233885,31
ENSG00000233887,0
ENSG00000233888,0
ENSG00000233891,0
ENSG00000233892,20
ENSG00000233893,6
ENSG00000233894,3
ENSG00000233895,70
ENSG00000233896,0
ENSG00000233900,0
ENSG00000233901,114
ENSG00000233902,1
ENSG00000233903,78
ENSG00000233905,0
ENSG00000233906,0
ENSG00000233907,0
ENSG00000233908,1
ENSG00000233909,0
ENSG00000233910,0
ENSG00000233912,11
ENSG00000233913,126
ENSG00000233915,0
ENSG00000233916,4
ENSG00000233917,0
ENSG00000233918,0
ENSG00000233919,0
ENSG00000233920,1
ENSG00000233921,2
ENSG00000233922,9
ENSG00000233924,0
ENSG00000233926,2
ENSG00000233927,18138
ENSG00000233928,0
ENSG00000233929,4
ENSG00000233930,33
ENSG00000233932,0
ENSG00000233933,0
ENSG00000233934,0
ENSG00000233936,2
ENSG00000233937,131
ENSG00000233939,0
ENSG00000233940,0
ENSG00000233941,0
ENSG00000233942,5
ENSG00000233943,0
ENSG00000233944,0
ENSG00000233945,0
ENSG00000233946,0
ENSG00000233947,1
ENSG00000233951,0
ENSG00000233952,0
ENSG00000233953,0
ENSG00000233954,87
ENSG00000233955,0
ENSG00000233956,0
ENSG00000233960,0
ENSG00000233962,0
ENSG00000233963,1
ENSG00000233966,11
ENSG00000233967,51
ENSG00000233968,7
ENSG00000233969,1
ENSG00000233970,0
ENSG00000233971,3
ENSG00000233973,0
ENSG00000233974,26
ENSG00000233975,0
ENSG00000233977,0
ENSG00000233978,0
ENSG00000233979,0
ENSG00000233980,0
ENSG00000233981,0
ENSG00000233983,0
ENSG00000233984,4
ENSG00000233985,0
ENSG00000233987,0
ENSG00000233990,0
ENSG00000233993,0
ENSG00000233994,6
ENSG00000233995,0
ENSG00000233996,29
ENSG00000233997,0
ENSG00000233998,1
ENSG00000233999,3
ENSG00000234001,0
ENSG00000234003,2
ENSG00000234004,1
ENSG00000234005,1
ENSG00000234006,0
ENSG00000234008,0
ENSG00000234009,54
ENSG00000234015,0
ENSG00000234016,0
ENSG00000234017,10
ENSG00000234019,0
ENSG00000234020,0
ENSG00000234021,0
ENSG00000234022,0
ENSG00000234025,0
ENSG00000234026,0
ENSG00000234028,160
ENSG00000234030,0
ENSG00000234031,13
ENSG00000234033,0
ENSG00000234034,0
ENSG00000234036,2
ENSG00000234039,0
ENSG00000234040,6
ENSG00000234041,1
ENSG00000234042,0
ENSG00000234043,2
ENSG00000234044,0
ENSG00000234048,0
ENSG00000234050,0
ENSG00000234052,0
ENSG00000234055,4
ENSG00000234056,0
ENSG00000234059,0
ENSG00000234060,0
ENSG00000234061,3
ENSG00000234062,101
ENSG00000234064,0
ENSG00000234065,4
ENSG00000234066,0
ENSG00000234067,0
ENSG00000234068,0
ENSG00000234069,0
ENSG00000234070,0
ENSG00000234071,0
ENSG00000234072,194
ENSG00000234073,0
ENSG00000234075,0
ENSG00000234076,75
ENSG00000234080,8
ENSG00000234081,0
ENSG00000234083,2
ENSG00000234084,47
ENSG00000234085,0
ENSG00000234087,0
ENSG00000234088,0
ENSG00000234089,0
ENSG00000234091,2
ENSG00000234093,13
ENSG00000234099,0
ENSG00000234102,0
ENSG00000234104,0
ENSG00000234105,0
ENSG00000234106,21
ENSG00000234107,2
ENSG00000234108,0
ENSG00000234109,0
ENSG00000234110,0
ENSG00000234111,7
ENSG00000234112,1
ENSG00000234113,0
ENSG00000234115,25
ENSG00000234116,0
ENSG00000234117,0
ENSG00000234118,24
ENSG00000234119,0
ENSG00000234120,0
ENSG00000234121,0
ENSG00000234122,0
ENSG00000234123,1
ENSG00000234124,0
ENSG00000234125,0
ENSG00000234127,5577
ENSG00000234129,12
ENSG00000234130,10
ENSG00000234131,0
ENSG00000234132,0
ENSG00000234134,4
ENSG00000234135,3
ENSG00000234136,0
ENSG00000234139,4
ENSG00000234141,3
ENSG00000234142,0
ENSG00000234143,0
ENSG00000234144,0
ENSG00000234145,6
ENSG00000234146,3
ENSG00000234147,13
ENSG00000234148,0
ENSG00000234149,1
ENSG00000234152,2
ENSG00000234155,2
ENSG00000234156,0
ENSG00000234158,0
ENSG00000234159,0
ENSG00000234160,132
ENSG00000234161,0
ENSG00000234162,0
ENSG00000234163,0
ENSG00000234165,0
ENSG00000234166,0
ENSG00000234167,0
ENSG00000234168,0
ENSG00000234169,0
ENSG00000234170,0
ENSG00000234171,167
ENSG00000234172,0
ENSG00000234173,0
ENSG00000234174,2
ENSG00000234175,6
ENSG00000234176,22
ENSG00000234177,1
ENSG00000234178,0
ENSG00000234179,0
ENSG00000234181,1
ENSG00000234182,0
ENSG00000234183,4
ENSG00000234184,0
ENSG00000234185,4
ENSG00000234186,0
ENSG00000234187,1
ENSG00000234189,0
ENSG00000234190,0
ENSG00000234191,1
ENSG00000234192,2
ENSG00000234193,2
ENSG00000234197,4
ENSG00000234199,1
ENSG00000234200,0
ENSG00000234201,0
ENSG00000234202,0
ENSG00000234203,3
ENSG00000234204,0
ENSG00000234206,0
ENSG00000234207,0
ENSG00000234208,0
ENSG00000234210,3
ENSG00000234211,0
ENSG00000234213,2
ENSG00000234215,1
ENSG00000234217,0
ENSG00000234219,1
ENSG00000234222,60
ENSG00000234223,0
ENSG00000234224,1
ENSG00000234225,0
ENSG00000234226,0
ENSG00000234227,0
ENSG00000234228,0
ENSG00000234229,1
ENSG00000234230,3
ENSG00000234231,44
ENSG00000234232,1
ENSG00000234233,50
ENSG00000234234,0
ENSG00000234235,1
ENSG00000234238,1
ENSG00000234239,1
ENSG00000234241,5
ENSG00000234244,0
ENSG00000234247,0
ENSG00000234248,0
ENSG00000234252,16
ENSG00000234253,1
ENSG00000234255,1
ENSG00000234256,0
ENSG00000234257,0
ENSG00000234259,0
ENSG00000234261,25
ENSG00000234262,0
ENSG00000234263,5
ENSG00000234264,2
ENSG00000234265,0
ENSG00000234267,0
ENSG00000234268,21
ENSG00000234269,0
ENSG00000234270,0
ENSG00000234271,0
ENSG00000234272,0
ENSG00000234273,3
ENSG00000234274,0
ENSG00000234275,0
ENSG00000234276,0
ENSG00000234277,1
ENSG00000234278,0
ENSG00000234279,0
ENSG00000234281,6
ENSG00000234282,0
ENSG00000234283,0
ENSG00000234284,180
ENSG00000234285,0
ENSG00000234286,23
ENSG00000234287,46
ENSG00000234288,0
ENSG00000234289,1
ENSG00000234290,88
ENSG00000234292,1
ENSG00000234293,0
ENSG00000234296,0
ENSG00000234297,1
ENSG00000234300,4
ENSG00000234303,0
ENSG00000234304,0
ENSG00000234306,0
ENSG00000234308,0
ENSG00000234309,0
ENSG00000234311,1
ENSG00000234312,0
ENSG00000234315,0
ENSG00000234318,0
ENSG00000234319,0
ENSG00000234320,0
ENSG00000234322,8
ENSG00000234323,0
ENSG00000234324,7
ENSG00000234325,0
ENSG00000234327,116
ENSG00000234329,9
ENSG00000234332,3
ENSG00000234333,0
ENSG00000234335,24
ENSG00000234336,2
ENSG00000234337,19
ENSG00000234338,50
ENSG00000234340,0
ENSG00000234345,0
ENSG00000234349,0
ENSG00000234350,31
ENSG00000234352,0
ENSG00000234353,22
ENSG00000234354,8
ENSG00000234355,0
ENSG00000234356,0
ENSG00000234358,2
ENSG00000234359,0
ENSG00000234360,0
ENSG00000234361,1
ENSG00000234362,4
ENSG00000234363,0
ENSG00000234367,3
ENSG00000234369,0
ENSG00000234371,2
ENSG00000234373,0
ENSG00000234376,0
ENSG00000234377,4
ENSG00000234378,0
ENSG00000234379,0
ENSG00000234380,142
ENSG00000234381,0
ENSG00000234382,1
ENSG00000234383,11
ENSG00000234384,0
ENSG00000234385,0
ENSG00000234386,0
ENSG00000234387,0
ENSG00000234388,0
ENSG00000234389,1
ENSG00000234390,111
ENSG00000234391,0
ENSG00000234393,1
ENSG00000234394,0
ENSG00000234396,1
ENSG00000234397,4
ENSG00000234398,0
ENSG00000234399,0
ENSG00000234402,0
ENSG00000234404,0
ENSG00000234405,1
ENSG00000234406,0
ENSG00000234409,9
ENSG00000234413,0
ENSG00000234414,0
ENSG00000234415,0
ENSG00000234418,4
ENSG00000234419,0
ENSG00000234420,440
ENSG00000234421,0
ENSG00000234422,0
ENSG00000234423,0
ENSG00000234424,4
ENSG00000234425,3
ENSG00000234426,0
ENSG00000234427,0
ENSG00000234428,2
ENSG00000234429,0
ENSG00000234431,0
ENSG00000234432,197
ENSG00000234435,1
ENSG00000234436,0
ENSG00000234438,2
ENSG00000234439,1
ENSG00000234441,0
ENSG00000234442,0
ENSG00000234444,893
ENSG00000234445,1
ENSG00000234446,0
ENSG00000234448,0
ENSG00000234449,38
ENSG00000234450,1
ENSG00000234451,0
ENSG00000234452,0
ENSG00000234455,0
ENSG00000234456,242
ENSG00000234457,1
ENSG00000234458,0
ENSG00000234459,22
ENSG00000234460,0
ENSG00000234463,0
ENSG00000234464,0
ENSG00000234465,42
ENSG00000234466,0
ENSG00000234467,0
ENSG00000234469,1
ENSG00000234471,0
ENSG00000234473,1
ENSG00000234474,0
ENSG00000234476,1
ENSG00000234477,3
ENSG00000234478,74
ENSG00000234479,0
ENSG00000234480,0
ENSG00000234481,0
ENSG00000234484,0
ENSG00000234485,0
ENSG00000234488,2
ENSG00000234489,0
ENSG00000234491,6
ENSG00000234492,10
ENSG00000234493,0
ENSG00000234494,119
ENSG00000234496,0
ENSG00000234497,0
ENSG00000234498,137
ENSG00000234500,21
ENSG00000234502,1
ENSG00000234503,1
ENSG00000234504,1
ENSG00000234506,1
ENSG00000234509,5
ENSG00000234511,4
ENSG00000234512,0
ENSG00000234513,7
ENSG00000234515,1
ENSG00000234518,139
ENSG00000234519,0
ENSG00000234520,0
ENSG00000234521,0
ENSG00000234522,0
ENSG00000234523,0
ENSG00000234524,0
ENSG00000234527,0
ENSG00000234529,0
ENSG00000234534,2
ENSG00000234535,1
ENSG00000234536,2
ENSG00000234537,0
ENSG00000234538,0
ENSG00000234540,0
ENSG00000234541,0
ENSG00000234542,0
ENSG00000234544,0
ENSG00000234545,344
ENSG00000234546,40
ENSG00000234548,0
ENSG00000234551,0
ENSG00000234553,0
ENSG00000234556,0
ENSG00000234557,2
ENSG00000234558,5
ENSG00000234559,2
ENSG00000234560,0
ENSG00000234562,2
ENSG00000234564,0
ENSG00000234565,0
ENSG00000234566,1
ENSG00000234567,0
ENSG00000234568,1
ENSG00000234569,0
ENSG00000234570,0
ENSG00000234571,10
ENSG00000234572,0
ENSG00000234573,0
ENSG00000234575,0
ENSG00000234576,0
ENSG00000234577,0
ENSG00000234578,0
ENSG00000234579,0
ENSG00000234580,0
ENSG00000234583,0
ENSG00000234584,1
ENSG00000234585,202
ENSG00000234586,2
ENSG00000234587,0
ENSG00000234588,0
ENSG00000234589,13
ENSG00000234590,0
ENSG00000234592,1
ENSG00000234593,0
ENSG00000234594,0
ENSG00000234595,0
ENSG00000234597,0
ENSG00000234601,0
ENSG00000234602,0
ENSG00000234604,19
ENSG00000234607,1
ENSG00000234608,673
ENSG00000234611,0
ENSG00000234612,0
ENSG00000234613,0
ENSG00000234614,73
ENSG00000234616,1303
