Gene stable ID,bf53da30-6b9a-41cc-ada0-3a2c7c0547be
ENSG00000223614,0
ENSG00000223615,0
ENSG00000223617,0
ENSG00000223619,6
ENSG00000223620,0
ENSG00000223621,4
ENSG00000223622,0
ENSG00000223623,0
ENSG00000223624,1
ENSG00000223625,0
ENSG00000223626,0
ENSG00000223628,0
ENSG00000223629,0
ENSG00000223631,0
ENSG00000223633,1
ENSG00000223634,0
ENSG00000223635,0
ENSG00000223636,0
ENSG00000223637,0
ENSG00000223638,1
ENSG00000223640,0
ENSG00000223641,0
ENSG00000223642,11
ENSG00000223643,0
ENSG00000223646,0
ENSG00000223647,0
ENSG00000223648,12
ENSG00000223649,0
ENSG00000223650,1
ENSG00000223651,0
ENSG00000223652,75
ENSG00000223653,26
ENSG00000223655,0
ENSG00000223656,14
ENSG00000223657,14
ENSG00000223658,22
ENSG00000223659,0
ENSG00000223660,2
ENSG00000223662,0
ENSG00000223663,3
ENSG00000223665,1
ENSG00000223668,30
ENSG00000223669,0
ENSG00000223671,1
ENSG00000223672,0
ENSG00000223675,0
ENSG00000223676,1
ENSG00000223677,0
ENSG00000223678,3
ENSG00000223679,0
ENSG00000223683,1
ENSG00000223684,0
ENSG00000223685,31
ENSG00000223688,4
ENSG00000223691,0
ENSG00000223692,4
ENSG00000223694,1
ENSG00000223695,2
ENSG00000223697,400
ENSG00000223698,0
ENSG00000223700,2
ENSG00000223701,2
ENSG00000223702,0
ENSG00000223703,0
ENSG00000223704,12
ENSG00000223705,1196
ENSG00000223707,0
ENSG00000223709,0
ENSG00000223710,0
ENSG00000223711,20
ENSG00000223714,12
ENSG00000223715,3
ENSG00000223716,0
ENSG00000223717,0
ENSG00000223718,2
ENSG00000223719,0
ENSG00000223720,0
ENSG00000223721,0
ENSG00000223722,28
ENSG00000223723,20
ENSG00000223724,3
ENSG00000223725,3
ENSG00000223726,0
ENSG00000223727,1
ENSG00000223728,0
ENSG00000223729,75
ENSG00000223730,4
ENSG00000223731,0
ENSG00000223732,1
ENSG00000223733,0
ENSG00000223734,0
ENSG00000223735,0
ENSG00000223738,0
ENSG00000223739,0
ENSG00000223740,0
ENSG00000223741,0
ENSG00000223742,0
ENSG00000223744,0
ENSG00000223745,827
ENSG00000223746,0
ENSG00000223749,109
ENSG00000223750,1
ENSG00000223751,33
ENSG00000223753,0
ENSG00000223754,0
ENSG00000223756,44
ENSG00000223760,0
ENSG00000223761,0
ENSG00000223764,2245
ENSG00000223765,0
ENSG00000223768,273
ENSG00000223770,0
ENSG00000223772,0
ENSG00000223773,248
ENSG00000223774,2
ENSG00000223776,50
ENSG00000223777,8
ENSG00000223779,0
ENSG00000223782,0
ENSG00000223783,23
ENSG00000223784,0
ENSG00000223786,2
ENSG00000223787,1
ENSG00000223788,1
ENSG00000223791,1
ENSG00000223794,0
ENSG00000223795,0
ENSG00000223797,211
ENSG00000223799,53
ENSG00000223800,0
ENSG00000223802,303
ENSG00000223803,86
ENSG00000223804,83
ENSG00000223806,0
ENSG00000223807,1
ENSG00000223808,581
ENSG00000223809,0
ENSG00000223810,0
ENSG00000223811,0
ENSG00000223812,2
ENSG00000223813,60
ENSG00000223814,0
ENSG00000223815,0
ENSG00000223816,0
ENSG00000223817,0
ENSG00000223819,3
ENSG00000223820,26
ENSG00000223821,10
ENSG00000223822,15
ENSG00000223823,19
ENSG00000223824,0
ENSG00000223825,66
ENSG00000223826,0
ENSG00000223828,0
ENSG00000223829,0
ENSG00000223831,1
ENSG00000223834,1
ENSG00000223836,0
ENSG00000223837,1
ENSG00000223838,0
ENSG00000223839,4
ENSG00000223841,0
ENSG00000223842,11
ENSG00000223843,7
ENSG00000223845,0
ENSG00000223847,0
ENSG00000223849,7
ENSG00000223850,0
ENSG00000223855,57
ENSG00000223856,0
ENSG00000223859,0
ENSG00000223861,40
ENSG00000223863,0
ENSG00000223864,2
ENSG00000223865,20494
ENSG00000223866,0
ENSG00000223867,0
ENSG00000223869,0
ENSG00000223870,0
ENSG00000223872,0
ENSG00000223873,5
ENSG00000223874,0
ENSG00000223875,0
ENSG00000223876,0
ENSG00000223877,0
ENSG00000223878,41
ENSG00000223880,0
ENSG00000223881,0
ENSG00000223882,2
ENSG00000223883,0
ENSG00000223884,1
ENSG00000223885,0
ENSG00000223886,12
ENSG00000223889,1
ENSG00000223890,2
ENSG00000223891,524
ENSG00000223893,0
ENSG00000223896,0
ENSG00000223897,0
ENSG00000223899,7
ENSG00000223901,43
ENSG00000223903,1
ENSG00000223904,0
ENSG00000223905,0
ENSG00000223906,0
ENSG00000223907,106
ENSG00000223908,2
ENSG00000223910,2
ENSG00000223911,0
ENSG00000223912,3
ENSG00000223914,0
ENSG00000223915,0
ENSG00000223916,9
ENSG00000223917,0
ENSG00000223918,0
ENSG00000223920,0
ENSG00000223921,0
ENSG00000223922,5
ENSG00000223923,10
ENSG00000223928,0
ENSG00000223929,0
ENSG00000223930,9
ENSG00000223931,7
ENSG00000223935,1
ENSG00000223940,49
ENSG00000223941,0
ENSG00000223942,0
ENSG00000223944,0
ENSG00000223945,8
ENSG00000223946,1
ENSG00000223947,9
ENSG00000223948,1
ENSG00000223949,16
ENSG00000223951,0
ENSG00000223953,0
ENSG00000223955,0
ENSG00000223956,1
ENSG00000223958,0
ENSG00000223959,2375
ENSG00000223960,564
ENSG00000223962,7
ENSG00000223963,0
ENSG00000223965,4
ENSG00000223966,0
ENSG00000223967,0
ENSG00000223968,0
ENSG00000223969,24
ENSG00000223970,1
ENSG00000223972,0
ENSG00000223973,0
ENSG00000223974,4
ENSG00000223975,0
ENSG00000223976,0
ENSG00000223977,0
ENSG00000223978,0
ENSG00000223979,2
ENSG00000223982,0
ENSG00000223984,3
ENSG00000223985,3
ENSG00000223986,0
ENSG00000223987,0
ENSG00000223989,0
ENSG00000223991,1
ENSG00000223993,0
ENSG00000223995,0
ENSG00000223997,0
ENSG00000223999,0
ENSG00000224000,1
ENSG00000224001,0
ENSG00000224003,47
ENSG00000224004,4
ENSG00000224007,0
ENSG00000224008,0
ENSG00000224011,6
ENSG00000224012,0
ENSG00000224014,60
ENSG00000224015,0
ENSG00000224016,11
ENSG00000224017,0
ENSG00000224018,0
ENSG00000224019,2
ENSG00000224020,14
ENSG00000224023,82
ENSG00000224025,2
ENSG00000224027,0
ENSG00000224028,0
ENSG00000224029,0
ENSG00000224031,2
ENSG00000224032,1584
ENSG00000224033,0
ENSG00000224034,0
ENSG00000224035,0
ENSG00000224038,0
ENSG00000224039,0
ENSG00000224040,34
ENSG00000224041,159
ENSG00000224042,1
ENSG00000224043,120
ENSG00000224045,0
ENSG00000224046,48
ENSG00000224048,0
ENSG00000224049,0
ENSG00000224050,5
ENSG00000224051,4002
ENSG00000224054,0
ENSG00000224055,1
ENSG00000224057,1
ENSG00000224058,0
ENSG00000224059,1
ENSG00000224060,0
ENSG00000224061,2
ENSG00000224062,0
ENSG00000224063,6
ENSG00000224064,2
ENSG00000224065,0
ENSG00000224066,12
ENSG00000224067,27
ENSG00000224069,0
ENSG00000224070,0
ENSG00000224071,0
ENSG00000224072,33
ENSG00000224074,0
ENSG00000224075,0
ENSG00000224076,0
ENSG00000224077,0
ENSG00000224078,1496
ENSG00000224079,3
ENSG00000224080,42
ENSG00000224081,31
ENSG00000224082,0
ENSG00000224083,14
ENSG00000224085,0
ENSG00000224086,439
ENSG00000224087,0
ENSG00000224089,0
ENSG00000224090,2
ENSG00000224091,0
ENSG00000224092,5
ENSG00000224093,45
ENSG00000224094,44
ENSG00000224095,0
ENSG00000224097,29
ENSG00000224099,0
ENSG00000224100,6
ENSG00000224101,1
ENSG00000224104,0
ENSG00000224106,1
ENSG00000224107,0
ENSG00000224109,0
ENSG00000224110,0
ENSG00000224114,15
ENSG00000224116,8
ENSG00000224117,1
ENSG00000224121,7
ENSG00000224122,0
ENSG00000224124,0
ENSG00000224126,7
ENSG00000224127,0
ENSG00000224128,0
ENSG00000224129,1
ENSG00000224132,10
ENSG00000224134,0
ENSG00000224136,0
ENSG00000224137,21
ENSG00000224138,98
ENSG00000224141,1
ENSG00000224142,1
ENSG00000224144,0
ENSG00000224149,0
ENSG00000224151,0
ENSG00000224152,186
ENSG00000224153,2
ENSG00000224155,0
ENSG00000224157,3
ENSG00000224159,2
ENSG00000224160,2
ENSG00000224161,1
ENSG00000224162,0
ENSG00000224163,0
ENSG00000224164,9
ENSG00000224165,89
ENSG00000224166,0
ENSG00000224167,8
ENSG00000224169,0
ENSG00000224172,59
ENSG00000224173,0
ENSG00000224174,2
ENSG00000224177,5
ENSG00000224183,1
ENSG00000224184,2
ENSG00000224185,0
ENSG00000224186,305
ENSG00000224187,1
ENSG00000224188,0
ENSG00000224189,607
ENSG00000224190,1
ENSG00000224192,0
ENSG00000224194,1
ENSG00000224195,45
ENSG00000224196,0
ENSG00000224198,1
ENSG00000224203,0
ENSG00000224204,0
ENSG00000224205,0
ENSG00000224207,1
ENSG00000224208,13
ENSG00000224209,6
ENSG00000224210,0
ENSG00000224215,0
ENSG00000224216,6
ENSG00000224217,0
ENSG00000224218,0
ENSG00000224219,1
ENSG00000224220,5
ENSG00000224221,1
ENSG00000224222,0
ENSG00000224223,0
ENSG00000224224,1
ENSG00000224227,0
ENSG00000224228,3
ENSG00000224231,0
ENSG00000224232,1
ENSG00000224233,0
ENSG00000224235,0
ENSG00000224236,1
ENSG00000224237,1
ENSG00000224238,6
ENSG00000224239,0
ENSG00000224240,0
ENSG00000224243,0
ENSG00000224244,45
ENSG00000224245,5
ENSG00000224247,1
ENSG00000224250,0
ENSG00000224251,2
ENSG00000224252,0
ENSG00000224254,0
ENSG00000224255,3
ENSG00000224256,0
ENSG00000224257,0
ENSG00000224259,12
ENSG00000224260,2
ENSG00000224261,12
ENSG00000224263,0
ENSG00000224265,0
ENSG00000224267,0
ENSG00000224269,1
ENSG00000224271,43
ENSG00000224272,131
ENSG00000224273,5
ENSG00000224274,0
ENSG00000224276,0
ENSG00000224277,0
ENSG00000224278,0
ENSG00000224279,0
ENSG00000224280,2
ENSG00000224281,88
ENSG00000224282,1
ENSG00000224286,0
ENSG00000224287,4
ENSG00000224288,0
ENSG00000224289,1
ENSG00000224291,0
ENSG00000224292,2
ENSG00000224294,854
ENSG00000224295,13
ENSG00000224296,0
ENSG00000224297,0
ENSG00000224299,2
ENSG00000224300,0
ENSG00000224301,0
ENSG00000224302,1
ENSG00000224307,27
ENSG00000224308,0
ENSG00000224309,0
ENSG00000224310,6
ENSG00000224311,1
ENSG00000224312,1
ENSG00000224314,0
ENSG00000224315,3
ENSG00000224316,12
ENSG00000224318,3
ENSG00000224321,11
ENSG00000224322,0
ENSG00000224323,0
ENSG00000224324,3
ENSG00000224326,2
ENSG00000224328,3
ENSG00000224329,0
ENSG00000224330,0
ENSG00000224331,28
ENSG00000224333,3
ENSG00000224334,6
ENSG00000224335,0
ENSG00000224336,0
ENSG00000224337,0
ENSG00000224338,0
ENSG00000224339,0
ENSG00000224340,1
ENSG00000224341,1
ENSG00000224342,1
ENSG00000224344,0
ENSG00000224346,0
ENSG00000224347,0
ENSG00000224348,0
ENSG00000224349,0
ENSG00000224351,0
ENSG00000224352,0
ENSG00000224353,0
ENSG00000224354,2
ENSG00000224356,29
ENSG00000224357,0
ENSG00000224358,18
ENSG00000224359,0
ENSG00000224361,0
ENSG00000224363,0
ENSG00000224365,0
ENSG00000224366,0
ENSG00000224367,9
ENSG00000224368,0
ENSG00000224370,0
ENSG00000224371,0
ENSG00000224372,0
ENSG00000224373,288
ENSG00000224374,5
ENSG00000224375,1
ENSG00000224376,35
ENSG00000224382,2
ENSG00000224383,113
ENSG00000224384,0
ENSG00000224387,10
ENSG00000224388,0
ENSG00000224389,150
ENSG00000224391,0
ENSG00000224394,0
ENSG00000224396,1
ENSG00000224397,73
ENSG00000224400,0
ENSG00000224401,8
ENSG00000224402,0
ENSG00000224403,3
ENSG00000224404,0
ENSG00000224405,0
ENSG00000224406,0
ENSG00000224407,0
ENSG00000224408,0
ENSG00000224409,0
ENSG00000224410,0
ENSG00000224411,20
ENSG00000224412,0
ENSG00000224413,2
ENSG00000224414,1
ENSG00000224415,57
ENSG00000224416,3
ENSG00000224417,0
ENSG00000224418,41
ENSG00000224419,22
ENSG00000224420,75
ENSG00000224421,2
ENSG00000224424,133
ENSG00000224425,0
ENSG00000224426,1
ENSG00000224427,1
ENSG00000224429,63
ENSG00000224430,11
ENSG00000224431,8
ENSG00000224435,0
ENSG00000224436,0
ENSG00000224437,0
ENSG00000224438,4
ENSG00000224439,2
ENSG00000224440,0
ENSG00000224441,1
ENSG00000224442,2
ENSG00000224443,0
ENSG00000224445,0
ENSG00000224447,0
ENSG00000224448,4
ENSG00000224451,1
ENSG00000224452,11
ENSG00000224458,14
ENSG00000224459,3
ENSG00000224460,4
ENSG00000224462,1
ENSG00000224463,0
ENSG00000224464,0
ENSG00000224465,0
ENSG00000224466,0
ENSG00000224467,1
ENSG00000224468,9
ENSG00000224469,3
ENSG00000224470,2510
ENSG00000224471,0
ENSG00000224473,26
ENSG00000224475,0
ENSG00000224476,0
ENSG00000224477,0
ENSG00000224478,2
ENSG00000224479,12
ENSG00000224481,7
ENSG00000224482,0
ENSG00000224484,0
ENSG00000224485,0
ENSG00000224486,0
ENSG00000224488,0
ENSG00000224490,2
ENSG00000224493,0
ENSG00000224494,3
ENSG00000224497,0
ENSG00000224498,0
ENSG00000224500,0
ENSG00000224504,0
ENSG00000224505,16
ENSG00000224506,0
ENSG00000224509,1
ENSG00000224510,0
ENSG00000224511,22
ENSG00000224513,36
ENSG00000224514,0
ENSG00000224515,0
ENSG00000224516,0
ENSG00000224517,0
ENSG00000224518,0
ENSG00000224519,0
ENSG00000224520,377
ENSG00000224521,0
ENSG00000224523,6
ENSG00000224524,0
ENSG00000224525,21
ENSG00000224529,0
ENSG00000224530,0
ENSG00000224531,1256
ENSG00000224532,1
ENSG00000224533,7
ENSG00000224535,27
ENSG00000224536,48
ENSG00000224537,0
ENSG00000224539,0
ENSG00000224540,0
ENSG00000224541,3
ENSG00000224543,114
ENSG00000224545,0
ENSG00000224546,51
ENSG00000224547,0
ENSG00000224548,0
ENSG00000224549,1
ENSG00000224550,18
ENSG00000224551,1
ENSG00000224553,6
ENSG00000224555,0
ENSG00000224556,0
ENSG00000224557,183
ENSG00000224559,726
ENSG00000224560,0
ENSG00000224563,0
ENSG00000224565,2
ENSG00000224566,5
ENSG00000224567,0
ENSG00000224568,1
ENSG00000224569,0
ENSG00000224570,1
ENSG00000224571,0
ENSG00000224573,0
ENSG00000224574,0
ENSG00000224577,180
ENSG00000224578,318
ENSG00000224579,0
ENSG00000224582,0
ENSG00000224583,0
ENSG00000224584,3
ENSG00000224585,1
ENSG00000224586,0
ENSG00000224589,0
ENSG00000224590,0
ENSG00000224592,3
ENSG00000224593,1
ENSG00000224594,16
ENSG00000224595,0
ENSG00000224596,75
ENSG00000224597,901
ENSG00000224598,6
ENSG00000224599,1
ENSG00000224600,0
ENSG00000224602,1
ENSG00000224603,0
ENSG00000224604,14
ENSG00000224605,1
ENSG00000224606,0
ENSG00000224607,20
ENSG00000224609,0
ENSG00000224610,0
ENSG00000224611,0
ENSG00000224612,0
ENSG00000224613,2
ENSG00000224614,24
ENSG00000224616,38
ENSG00000224617,0
ENSG00000224618,0
ENSG00000224620,0
ENSG00000224621,4
ENSG00000224622,0
ENSG00000224625,0
ENSG00000224626,1
ENSG00000224627,0
ENSG00000224628,12
ENSG00000224629,10
ENSG00000224630,0
ENSG00000224631,222
ENSG00000224632,0
ENSG00000224634,1
ENSG00000224635,42
ENSG00000224637,0
ENSG00000224638,12
ENSG00000224640,0
ENSG00000224643,0
ENSG00000224644,5
ENSG00000224645,0
ENSG00000224646,6
ENSG00000224647,4
ENSG00000224648,0
ENSG00000224649,0
ENSG00000224650,311
ENSG00000224652,487
ENSG00000224653,0
ENSG00000224655,0
ENSG00000224656,0
ENSG00000224657,0
ENSG00000224658,1
ENSG00000224659,0
ENSG00000224660,2176
ENSG00000224661,2
ENSG00000224662,1
ENSG00000224664,0
ENSG00000224666,3
ENSG00000224667,0
ENSG00000224668,12
ENSG00000224669,1
ENSG00000224670,0
ENSG00000224671,2
ENSG00000224672,0
ENSG00000224674,0
ENSG00000224675,0
ENSG00000224677,0
ENSG00000224678,3
ENSG00000224679,3
ENSG00000224680,11
ENSG00000224681,0
ENSG00000224682,11
ENSG00000224683,11
ENSG00000224685,0
ENSG00000224686,0
ENSG00000224687,24
ENSG00000224688,0
ENSG00000224689,396
ENSG00000224690,3
ENSG00000224691,2
ENSG00000224692,0
ENSG00000224695,0
ENSG00000224697,0
ENSG00000224698,2
ENSG00000224699,178
ENSG00000224700,1
ENSG00000224701,0
ENSG00000224702,0
ENSG00000224706,0
ENSG00000224707,2
ENSG00000224709,0
ENSG00000224710,0
ENSG00000224711,0
ENSG00000224712,49
ENSG00000224713,17
ENSG00000224714,1
ENSG00000224715,12
ENSG00000224717,2
ENSG00000224718,0
ENSG00000224719,0
ENSG00000224721,4
ENSG00000224722,29
ENSG00000224723,1
ENSG00000224725,1
ENSG00000224727,20
ENSG00000224728,6
ENSG00000224729,11
ENSG00000224730,2
ENSG00000224731,0
ENSG00000224732,0
ENSG00000224733,0
ENSG00000224735,2
ENSG00000224738,32
ENSG00000224739,1
ENSG00000224743,7
ENSG00000224745,28
ENSG00000224746,39
ENSG00000224747,9
ENSG00000224750,2
ENSG00000224751,3
ENSG00000224752,0
ENSG00000224755,0
ENSG00000224758,0
ENSG00000224760,0
ENSG00000224761,0
ENSG00000224762,0
ENSG00000224763,2
ENSG00000224764,1
ENSG00000224765,0
ENSG00000224769,157
ENSG00000224771,0
ENSG00000224773,0
ENSG00000224775,4
ENSG00000224776,0
ENSG00000224777,0
ENSG00000224778,0
ENSG00000224781,7
ENSG00000224783,0
ENSG00000224784,0
ENSG00000224785,0
ENSG00000224786,3
ENSG00000224788,0
ENSG00000224789,0
ENSG00000224790,15
ENSG00000224791,23
ENSG00000224792,0
ENSG00000224794,4
ENSG00000224795,0
ENSG00000224796,11
ENSG00000224797,0
ENSG00000224799,19
ENSG00000224800,0
ENSG00000224802,0
ENSG00000224805,15
ENSG00000224806,0
ENSG00000224807,88
ENSG00000224808,0
ENSG00000224809,0
ENSG00000224810,7
ENSG00000224812,4
ENSG00000224813,0
ENSG00000224814,0
ENSG00000224815,0
ENSG00000224816,0
ENSG00000224817,0
ENSG00000224818,0
ENSG00000224819,8
ENSG00000224820,8
ENSG00000224821,1
ENSG00000224822,12
ENSG00000224825,0
ENSG00000224826,1
ENSG00000224827,0
ENSG00000224829,3
ENSG00000224830,0
ENSG00000224831,36
ENSG00000224832,0
ENSG00000224834,4
ENSG00000224836,0
ENSG00000224837,14
ENSG00000224839,9
ENSG00000224842,326
ENSG00000224843,55
ENSG00000224844,1
ENSG00000224846,1
ENSG00000224848,76
ENSG00000224849,0
ENSG00000224850,0
ENSG00000224851,0
ENSG00000224852,0
ENSG00000224853,1
ENSG00000224854,2
ENSG00000224855,13
ENSG00000224856,2
ENSG00000224857,0
ENSG00000224858,102
ENSG00000224860,0
ENSG00000224861,69
ENSG00000224863,0
ENSG00000224864,0
ENSG00000224865,0
ENSG00000224866,0
ENSG00000224869,0
ENSG00000224870,2482
ENSG00000224871,3
ENSG00000224873,0
ENSG00000224875,10
ENSG00000224876,0
ENSG00000224877,2664
ENSG00000224879,0
ENSG00000224880,0
ENSG00000224881,0
ENSG00000224883,0
ENSG00000224884,0
ENSG00000224885,7
ENSG00000224886,0
ENSG00000224887,0
ENSG00000224888,50
ENSG00000224891,5
ENSG00000224892,80
ENSG00000224893,0
ENSG00000224895,0
ENSG00000224896,0
ENSG00000224897,23
ENSG00000224899,4
ENSG00000224901,1
ENSG00000224902,0
ENSG00000224903,11
ENSG00000224904,0
ENSG00000224905,31
ENSG00000224906,6
ENSG00000224907,0
ENSG00000224908,8
ENSG00000224910,0
ENSG00000224911,0
ENSG00000224914,96
ENSG00000224916,2
ENSG00000224917,0
ENSG00000224918,0
ENSG00000224919,0
ENSG00000224920,3
ENSG00000224922,0
ENSG00000224924,0
ENSG00000224927,21
ENSG00000224928,25
ENSG00000224931,0
ENSG00000224932,0
ENSG00000224933,0
ENSG00000224934,118
ENSG00000224935,0
ENSG00000224936,0
ENSG00000224939,41
ENSG00000224940,179
ENSG00000224942,0
ENSG00000224943,0
ENSG00000224944,2
ENSG00000224945,58
ENSG00000224946,0
ENSG00000224947,0
ENSG00000224948,0
ENSG00000224949,0
ENSG00000224950,21
ENSG00000224953,0
ENSG00000224955,0
ENSG00000224956,11
ENSG00000224957,2
ENSG00000224958,11
ENSG00000224959,4
ENSG00000224960,0
ENSG00000224961,2
ENSG00000224962,0
ENSG00000224963,0
ENSG00000224964,0
ENSG00000224965,10
ENSG00000224966,0
ENSG00000224967,0
ENSG00000224968,1
ENSG00000224969,36
ENSG00000224970,0
ENSG00000224971,7
ENSG00000224972,1
ENSG00000224973,10
ENSG00000224975,231
ENSG00000224976,5
ENSG00000224977,14
ENSG00000224978,0
ENSG00000224980,1
ENSG00000224981,2
ENSG00000224982,51
ENSG00000224984,7
ENSG00000224985,4
ENSG00000224986,3
ENSG00000224987,1
ENSG00000224988,8
ENSG00000224989,0
ENSG00000224992,6
ENSG00000224993,12
ENSG00000224995,1
ENSG00000224999,0
ENSG00000225000,0
ENSG00000225002,0
ENSG00000225003,0
ENSG00000225005,2
ENSG00000225006,0
ENSG00000225007,4
ENSG00000225008,1
ENSG00000225011,0
ENSG00000225012,0
ENSG00000225014,0
ENSG00000225016,0
ENSG00000225017,6
ENSG00000225018,0
ENSG00000225022,18
ENSG00000225024,1
ENSG00000225025,0
ENSG00000225026,11
ENSG00000225027,0
ENSG00000225028,3
ENSG00000225030,3
ENSG00000225031,182
ENSG00000225032,252
ENSG00000225036,0
ENSG00000225037,6
ENSG00000225039,4
ENSG00000225043,4
ENSG00000225044,0
ENSG00000225045,0
ENSG00000225046,0
ENSG00000225050,0
ENSG00000225051,30
ENSG00000225053,0
ENSG00000225055,0
ENSG00000225056,1
ENSG00000225057,13
ENSG00000225058,0
ENSG00000225062,7
ENSG00000225063,0
ENSG00000225064,0
ENSG00000225066,1
ENSG00000225067,53
ENSG00000225069,3
ENSG00000225071,69
ENSG00000225072,1
ENSG00000225075,33
ENSG00000225076,5
ENSG00000225077,108
ENSG00000225078,4
ENSG00000225079,33
ENSG00000225080,10
ENSG00000225082,2
ENSG00000225083,100
ENSG00000225084,2
ENSG00000225085,0
ENSG00000225087,1
ENSG00000225091,34
ENSG00000225092,19
ENSG00000225093,42
ENSG00000225094,24
ENSG00000225096,8
ENSG00000225098,2
ENSG00000225099,0
ENSG00000225100,1
ENSG00000225101,27
ENSG00000225102,0
ENSG00000225105,0
ENSG00000225106,2
ENSG00000225107,26
ENSG00000225108,0
ENSG00000225110,0
ENSG00000225111,1
ENSG00000225112,1
ENSG00000225113,0
ENSG00000225116,0
ENSG00000225117,1
ENSG00000225118,0
ENSG00000225121,0
ENSG00000225122,0
ENSG00000225123,1
ENSG00000225124,0
ENSG00000225125,14
ENSG00000225126,8
ENSG00000225127,2
ENSG00000225128,0
ENSG00000225129,0
ENSG00000225131,190
ENSG00000225133,0
ENSG00000225136,0
ENSG00000225137,30
ENSG00000225138,1416
ENSG00000225140,4
ENSG00000225142,1
ENSG00000225144,0
ENSG00000225146,3
ENSG00000225147,0
ENSG00000225148,0
ENSG00000225151,41
ENSG00000225152,0
ENSG00000225154,6
ENSG00000225155,0
ENSG00000225156,0
ENSG00000225158,0
ENSG00000225159,44
ENSG00000225163,26
ENSG00000225165,2
ENSG00000225166,11
ENSG00000225167,0
ENSG00000225169,7
ENSG00000225170,2
ENSG00000225171,41
ENSG00000225172,0
ENSG00000225173,1
ENSG00000225174,1
ENSG00000225175,0
ENSG00000225176,0
ENSG00000225177,100
ENSG00000225178,19
ENSG00000225179,0
ENSG00000225180,0
ENSG00000225181,1
ENSG00000225182,0
ENSG00000225183,1
ENSG00000225185,4
ENSG00000225187,3
ENSG00000225189,0
ENSG00000225190,1746
ENSG00000225191,1
ENSG00000225192,15
ENSG00000225193,17
ENSG00000225194,8
ENSG00000225195,2
ENSG00000225196,0
ENSG00000225198,1
ENSG00000225200,229
ENSG00000225203,0
ENSG00000225205,45
ENSG00000225206,0
ENSG00000225208,11
ENSG00000225209,0
ENSG00000225210,91
ENSG00000225212,0
ENSG00000225213,15
ENSG00000225214,1
ENSG00000225215,0
ENSG00000225216,0
ENSG00000225217,626
ENSG00000225218,28
ENSG00000225221,0
ENSG00000225222,2
ENSG00000225224,14
ENSG00000225225,0
ENSG00000225226,0
ENSG00000225230,3
ENSG00000225231,0
ENSG00000225233,0
ENSG00000225234,75
ENSG00000225235,1
ENSG00000225236,0
ENSG00000225238,0
ENSG00000225239,2
ENSG00000225240,0
ENSG00000225242,0
ENSG00000225243,1
ENSG00000225244,1
ENSG00000225246,1
ENSG00000225249,0
ENSG00000225251,1
ENSG00000225253,0
ENSG00000225254,13
ENSG00000225255,1
ENSG00000225256,0
ENSG00000225258,0
ENSG00000225259,12
ENSG00000225261,17
ENSG00000225263,0
ENSG00000225264,12
ENSG00000225265,64
ENSG00000225267,6
ENSG00000225269,0
ENSG00000225270,0
ENSG00000225271,1
ENSG00000225272,0
ENSG00000225275,0
ENSG00000225276,2
ENSG00000225279,3
ENSG00000225280,0
ENSG00000225282,1
ENSG00000225284,0
ENSG00000225285,64
ENSG00000225286,0
ENSG00000225287,0
ENSG00000225289,0
ENSG00000225292,0
ENSG00000225293,0
ENSG00000225294,6
ENSG00000225295,1
ENSG00000225297,2
ENSG00000225298,2
ENSG00000225299,0
ENSG00000225300,8
ENSG00000225302,605
ENSG00000225303,0
ENSG00000225304,0
ENSG00000225308,37
ENSG00000225310,0
ENSG00000225311,1
ENSG00000225313,142
ENSG00000225314,2
ENSG00000225315,6
ENSG00000225316,0
ENSG00000225321,0
ENSG00000225323,0
ENSG00000225325,0
ENSG00000225326,0
ENSG00000225327,0
ENSG00000225328,0
ENSG00000225329,2
ENSG00000225330,1
ENSG00000225331,17
ENSG00000225333,2
ENSG00000225334,2
ENSG00000225335,74
ENSG00000225336,3
ENSG00000225337,0
ENSG00000225338,19
ENSG00000225339,81
ENSG00000225341,0
ENSG00000225342,108
ENSG00000225343,0
