Gene stable ID,56babe63-bf30-4737-bc73-1000976821e8
ENSG00000233018,0
ENSG00000233020,0
ENSG00000233021,0
ENSG00000233024,5
ENSG00000233025,11
ENSG00000233026,0
ENSG00000233028,83
ENSG00000233029,0
ENSG00000233030,24
ENSG00000233031,0
ENSG00000233033,1
ENSG00000233036,0
ENSG00000233037,0
ENSG00000233038,125
ENSG00000233039,0
ENSG00000233040,0
ENSG00000233041,21
ENSG00000233044,0
ENSG00000233045,16
ENSG00000233047,0
ENSG00000233048,0
ENSG00000233050,0
ENSG00000233052,2
ENSG00000233055,0
ENSG00000233056,21
ENSG00000233057,12
ENSG00000233058,116
ENSG00000233060,1
ENSG00000233061,0
ENSG00000233063,0
ENSG00000233064,0
ENSG00000233067,1
ENSG00000233068,0
ENSG00000233069,0
ENSG00000233070,0
ENSG00000233071,0
ENSG00000233072,1
ENSG00000233073,1
ENSG00000233077,3
ENSG00000233078,0
ENSG00000233079,0
ENSG00000233080,0
ENSG00000233081,2
ENSG00000233082,0
ENSG00000233083,0
ENSG00000233084,3
ENSG00000233085,0
ENSG00000233086,0
ENSG00000233087,2
ENSG00000233090,3
ENSG00000233093,4
ENSG00000233096,0
ENSG00000233098,198
ENSG00000233099,0
ENSG00000233101,17
ENSG00000233103,0
ENSG00000233105,0
ENSG00000233106,0
ENSG00000233107,0
ENSG00000233108,3
ENSG00000233109,0
ENSG00000233110,31
ENSG00000233111,5
ENSG00000233114,0
ENSG00000233115,1
ENSG00000233117,369
ENSG00000233118,0
ENSG00000233120,0
ENSG00000233121,1
ENSG00000233122,26
ENSG00000233123,0
ENSG00000233124,4
ENSG00000233125,5
ENSG00000233126,0
ENSG00000233128,0
ENSG00000233129,1
ENSG00000233131,0
ENSG00000233132,0
ENSG00000233133,0
ENSG00000233134,0
ENSG00000233135,0
ENSG00000233136,0
ENSG00000233138,0
ENSG00000233139,0
ENSG00000233143,1
ENSG00000233144,3
ENSG00000233145,0
ENSG00000233146,0
ENSG00000233147,0
ENSG00000233148,1
ENSG00000233153,1
ENSG00000233154,9
ENSG00000233155,9
ENSG00000233156,0
ENSG00000233157,0
ENSG00000233158,0
ENSG00000233159,0
ENSG00000233162,0
ENSG00000233163,0
ENSG00000233167,1
ENSG00000233170,85
ENSG00000233173,0
ENSG00000233175,20
ENSG00000233176,0
ENSG00000233178,19
ENSG00000233179,0
ENSG00000233183,8
ENSG00000233184,119
ENSG00000233186,0
ENSG00000233189,0
ENSG00000233190,1
ENSG00000233191,0
ENSG00000233193,0
ENSG00000233196,0
ENSG00000233197,0
ENSG00000233198,65
ENSG00000233200,0
ENSG00000233203,14
ENSG00000233204,0
ENSG00000233205,8
ENSG00000233206,0
ENSG00000233208,3
ENSG00000233211,0
ENSG00000233213,0
ENSG00000233214,0
ENSG00000233215,2
ENSG00000233216,0
ENSG00000233217,0
ENSG00000233219,1
ENSG00000233220,2
ENSG00000233221,1
ENSG00000233222,0
ENSG00000233223,169
ENSG00000233225,38
ENSG00000233228,1
ENSG00000233229,1
ENSG00000233230,42
ENSG00000233231,33
ENSG00000233232,4
ENSG00000233234,0
ENSG00000233235,0
ENSG00000233236,0
ENSG00000233237,172
ENSG00000233238,0
ENSG00000233242,0
ENSG00000233243,0
ENSG00000233246,2
ENSG00000233247,10
ENSG00000233248,0
ENSG00000233250,2
ENSG00000233251,230
ENSG00000233252,0
ENSG00000233254,19
ENSG00000233255,3
ENSG00000233256,0
ENSG00000233258,0
ENSG00000233259,0
ENSG00000233260,0
ENSG00000233261,2
ENSG00000233262,0
ENSG00000233263,0
ENSG00000233264,13
ENSG00000233265,3
ENSG00000233266,28
ENSG00000233268,0
ENSG00000233270,13
ENSG00000233271,0
ENSG00000233272,0
ENSG00000233273,3
ENSG00000233275,0
ENSG00000233276,13290
ENSG00000233277,0
ENSG00000233278,0
ENSG00000233285,0
ENSG00000233286,0
ENSG00000233287,1
ENSG00000233288,3
ENSG00000233290,0
ENSG00000233291,0
ENSG00000233292,0
ENSG00000233293,2
ENSG00000233295,2
ENSG00000233296,5
ENSG00000233297,16
ENSG00000233299,0
ENSG00000233300,0
ENSG00000233301,0
ENSG00000233303,1
ENSG00000233304,0
ENSG00000233306,0
ENSG00000233307,1
ENSG00000233308,0
ENSG00000233309,0
ENSG00000233311,0
ENSG00000233313,0
ENSG00000233316,2
ENSG00000233318,0
ENSG00000233319,0
ENSG00000233321,1
ENSG00000233324,0
ENSG00000233325,104
ENSG00000233327,0
ENSG00000233328,8
ENSG00000233329,0
ENSG00000233330,11
ENSG00000233332,0
ENSG00000233333,0
ENSG00000233334,4
ENSG00000233335,0
ENSG00000233336,0
ENSG00000233337,15
ENSG00000233338,3
ENSG00000233339,0
ENSG00000233340,0
ENSG00000233342,0
ENSG00000233343,0
ENSG00000233347,2
ENSG00000233349,0
ENSG00000233351,0
ENSG00000233352,0
ENSG00000233353,0
ENSG00000233354,1
ENSG00000233355,2
ENSG00000233357,0
ENSG00000233358,0
ENSG00000233359,0
ENSG00000233360,0
ENSG00000233363,0
ENSG00000233365,0
ENSG00000233366,0
ENSG00000233367,1
ENSG00000233369,663
ENSG00000233370,3
ENSG00000233372,0
ENSG00000233373,0
ENSG00000233376,0
ENSG00000233377,0
ENSG00000233378,0
ENSG00000233379,0
ENSG00000233380,3
ENSG00000233381,3
ENSG00000233382,39
ENSG00000233383,1
ENSG00000233384,22
ENSG00000233385,0
ENSG00000233387,0
ENSG00000233388,0
ENSG00000233392,2
ENSG00000233393,0
ENSG00000233395,0
ENSG00000233396,38
ENSG00000233397,1
ENSG00000233399,6
ENSG00000233401,1
ENSG00000233402,0
ENSG00000233403,0
ENSG00000233405,0
ENSG00000233406,10
ENSG00000233407,0
ENSG00000233408,0
ENSG00000233409,0
ENSG00000233410,0
ENSG00000233411,6
ENSG00000233412,0
ENSG00000233415,0
ENSG00000233416,6
ENSG00000233417,0
ENSG00000233419,0
ENSG00000233420,0
ENSG00000233421,2
ENSG00000233423,0
ENSG00000233424,0
ENSG00000233425,0
ENSG00000233426,33
ENSG00000233427,2
ENSG00000233428,2
ENSG00000233429,79
ENSG00000233430,2
ENSG00000233431,0
ENSG00000233432,3
ENSG00000233433,0
ENSG00000233435,0
ENSG00000233436,9
ENSG00000233437,0
ENSG00000233438,13
ENSG00000233440,0
ENSG00000233441,0
ENSG00000233442,0
ENSG00000233444,0
ENSG00000233445,0
ENSG00000233446,0
ENSG00000233447,0
ENSG00000233448,1
ENSG00000233449,0
ENSG00000233451,0
ENSG00000233452,37
ENSG00000233454,0
ENSG00000233455,0
ENSG00000233456,0
ENSG00000233457,1
ENSG00000233459,1
ENSG00000233460,1
ENSG00000233461,132
ENSG00000233464,0
ENSG00000233467,2
ENSG00000233469,7
ENSG00000233470,0
ENSG00000233471,0
ENSG00000233472,0
ENSG00000233473,1
ENSG00000233476,569
ENSG00000233477,0
ENSG00000233478,3
ENSG00000233479,0
ENSG00000233480,0
ENSG00000233482,0
ENSG00000233483,9
ENSG00000233484,1
ENSG00000233485,0
ENSG00000233487,13
ENSG00000233489,0
ENSG00000233491,0
ENSG00000233492,0
ENSG00000233493,217
ENSG00000233494,0
ENSG00000233496,0
ENSG00000233497,0
ENSG00000233499,0
ENSG00000233501,2
ENSG00000233502,0
ENSG00000233503,2
ENSG00000233508,245
ENSG00000233509,2
ENSG00000233511,0
ENSG00000233514,1
ENSG00000233515,0
ENSG00000233516,0
ENSG00000233517,0
ENSG00000233518,0
ENSG00000233519,0
ENSG00000233521,52
ENSG00000233522,0
ENSG00000233523,1
ENSG00000233524,0
ENSG00000233526,0
ENSG00000233527,120
ENSG00000233528,0
ENSG00000233529,3
ENSG00000233531,0
ENSG00000233532,10
ENSG00000233533,0
ENSG00000233534,0
ENSG00000233535,0
ENSG00000233536,0
ENSG00000233537,0
ENSG00000233538,1
ENSG00000233539,0
ENSG00000233540,2
ENSG00000233541,0
ENSG00000233542,20
ENSG00000233543,1
ENSG00000233544,1
ENSG00000233545,0
ENSG00000233546,0
ENSG00000233547,11
ENSG00000233548,0
ENSG00000233549,0
ENSG00000233550,0
ENSG00000233551,0
ENSG00000233553,0
ENSG00000233554,37
ENSG00000233555,0
ENSG00000233557,0
ENSG00000233558,9
ENSG00000233559,4
ENSG00000233560,34
ENSG00000233562,0
ENSG00000233563,0
ENSG00000233565,0
ENSG00000233569,0
ENSG00000233570,0
ENSG00000233571,0
ENSG00000233574,1
ENSG00000233575,0
ENSG00000233576,0
ENSG00000233577,0
ENSG00000233578,7
ENSG00000233579,5
ENSG00000233581,0
ENSG00000233583,0
ENSG00000233585,3
ENSG00000233586,0
ENSG00000233587,0
ENSG00000233588,7
ENSG00000233589,1
ENSG00000233590,1
ENSG00000233593,94
ENSG00000233594,2
ENSG00000233595,0
ENSG00000233597,6
ENSG00000233601,0
ENSG00000233602,5
ENSG00000233603,5
ENSG00000233605,0
ENSG00000233606,0
ENSG00000233607,0
ENSG00000233608,186
ENSG00000233609,4
ENSG00000233610,0
ENSG00000233611,0
ENSG00000233613,17
ENSG00000233614,5
ENSG00000233615,0
ENSG00000233616,0
ENSG00000233619,0
ENSG00000233620,0
ENSG00000233621,325
ENSG00000233622,209
ENSG00000233623,0
ENSG00000233625,2
ENSG00000233626,2
ENSG00000233627,0
ENSG00000233632,0
ENSG00000233633,1
ENSG00000233634,0
ENSG00000233635,1
ENSG00000233639,0
ENSG00000233640,0
ENSG00000233642,1
ENSG00000233643,1
ENSG00000233644,0
ENSG00000233645,0
ENSG00000233646,0
ENSG00000233647,0
ENSG00000233648,0
ENSG00000233651,0
ENSG00000233652,0
ENSG00000233653,0
ENSG00000233654,2
ENSG00000233655,0
ENSG00000233656,0
ENSG00000233659,0
ENSG00000233661,0
ENSG00000233662,3
ENSG00000233663,0
ENSG00000233664,0
ENSG00000233665,7
ENSG00000233668,2
ENSG00000233670,1
ENSG00000233671,0
ENSG00000233672,11
ENSG00000233673,3
ENSG00000233674,1
ENSG00000233676,0
ENSG00000233677,0
ENSG00000233680,1
ENSG00000233681,0
ENSG00000233682,47
ENSG00000233683,0
ENSG00000233684,0
ENSG00000233685,0
ENSG00000233686,0
ENSG00000233688,0
ENSG00000233689,0
ENSG00000233690,15
ENSG00000233691,0
ENSG00000233693,2
ENSG00000233694,0
ENSG00000233695,196
ENSG00000233699,0
ENSG00000233701,0
ENSG00000233702,0
ENSG00000233703,0
ENSG00000233705,0
ENSG00000233706,0
ENSG00000233707,0
ENSG00000233708,0
ENSG00000233709,0
ENSG00000233710,0
ENSG00000233711,0
ENSG00000233712,0
ENSG00000233713,0
ENSG00000233714,0
ENSG00000233716,0
ENSG00000233717,1
ENSG00000233718,7
ENSG00000233719,8
ENSG00000233720,0
ENSG00000233721,0
ENSG00000233723,22
ENSG00000233724,0
ENSG00000233725,21
ENSG00000233727,0
ENSG00000233728,0
ENSG00000233729,1
ENSG00000233730,0
ENSG00000233732,95
ENSG00000233733,1
ENSG00000233735,0
ENSG00000233737,0
ENSG00000233739,0
ENSG00000233740,0
ENSG00000233741,0
ENSG00000233746,0
ENSG00000233747,0
ENSG00000233750,9
ENSG00000233751,0
ENSG00000233752,0
ENSG00000233754,0
ENSG00000233755,0
ENSG00000233756,0
ENSG00000233757,33
ENSG00000233760,3
ENSG00000233762,170
ENSG00000233764,0
ENSG00000233765,0
ENSG00000233766,0
ENSG00000233767,1
ENSG00000233771,2
ENSG00000233774,0
ENSG00000233775,0
ENSG00000233776,1
ENSG00000233778,1
ENSG00000233780,1
ENSG00000233782,0
ENSG00000233783,7
ENSG00000233785,2
ENSG00000233786,0
ENSG00000233787,0
ENSG00000233791,9
ENSG00000233792,1
ENSG00000233797,3
ENSG00000233799,18
ENSG00000233800,0
ENSG00000233802,0
ENSG00000233803,0
ENSG00000233805,0
ENSG00000233806,69
ENSG00000233807,0
ENSG00000233810,0
ENSG00000233814,0
ENSG00000233816,0
ENSG00000233817,3
ENSG00000233818,116
ENSG00000233819,0
ENSG00000233820,14
ENSG00000233821,1
ENSG00000233822,146
ENSG00000233823,29
ENSG00000233824,0
ENSG00000233825,0
ENSG00000233827,0
ENSG00000233828,0
ENSG00000233829,0
ENSG00000233830,38
ENSG00000233832,0
ENSG00000233833,0
ENSG00000233834,130
ENSG00000233835,0
ENSG00000233836,330
ENSG00000233837,7
ENSG00000233838,0
ENSG00000233839,0
ENSG00000233840,0
ENSG00000233842,0
ENSG00000233843,0
ENSG00000233844,0
ENSG00000233845,3
ENSG00000233846,2
ENSG00000233847,2
ENSG00000233848,0
ENSG00000233849,0
ENSG00000233850,1
ENSG00000233851,1
ENSG00000233852,2
ENSG00000233854,0
ENSG00000233858,4
ENSG00000233859,7
ENSG00000233860,13
ENSG00000233861,0
ENSG00000233862,7
ENSG00000233864,1
ENSG00000233866,0
ENSG00000233867,0
ENSG00000233868,1
ENSG00000233869,0
ENSG00000233870,0
ENSG00000233871,40
ENSG00000233872,0
ENSG00000233873,2
ENSG00000233874,0
ENSG00000233875,0
ENSG00000233876,2
ENSG00000233877,0
ENSG00000233878,8
ENSG00000233880,0
ENSG00000233882,0
ENSG00000233884,1
ENSG00000233885,108
ENSG00000233887,0
ENSG00000233888,0
ENSG00000233891,0
ENSG00000233892,9
ENSG00000233893,0
ENSG00000233894,1
ENSG00000233895,117
ENSG00000233896,0
ENSG00000233900,0
ENSG00000233901,220
ENSG00000233902,0
ENSG00000233903,46
ENSG00000233905,0
ENSG00000233906,0
ENSG00000233907,0
ENSG00000233908,1
ENSG00000233909,0
ENSG00000233910,0
ENSG00000233912,8
ENSG00000233913,48
ENSG00000233915,0
ENSG00000233916,3
ENSG00000233917,0
ENSG00000233918,0
ENSG00000233919,0
ENSG00000233920,0
ENSG00000233921,7
ENSG00000233922,9
ENSG00000233924,0
ENSG00000233926,5
ENSG00000233927,10452
ENSG00000233928,1
ENSG00000233929,1
ENSG00000233930,47
ENSG00000233932,0
ENSG00000233933,1
ENSG00000233934,0
ENSG00000233936,0
ENSG00000233937,100
ENSG00000233939,1
ENSG00000233940,0
ENSG00000233941,0
ENSG00000233942,4
ENSG00000233943,0
ENSG00000233944,0
ENSG00000233945,0
ENSG00000233946,0
ENSG00000233947,2
ENSG00000233951,0
ENSG00000233952,1
ENSG00000233953,0
ENSG00000233954,120
ENSG00000233955,1
ENSG00000233956,0
ENSG00000233960,0
ENSG00000233962,0
ENSG00000233963,0
ENSG00000233966,7
ENSG00000233967,50
ENSG00000233968,32
ENSG00000233969,0
ENSG00000233970,0
ENSG00000233971,1
ENSG00000233973,0
ENSG00000233974,10
ENSG00000233975,0
ENSG00000233977,0
ENSG00000233978,0
ENSG00000233979,0
ENSG00000233980,1
ENSG00000233981,0
ENSG00000233983,0
ENSG00000233984,4
ENSG00000233985,1
ENSG00000233987,0
ENSG00000233990,1
ENSG00000233993,1
ENSG00000233994,1
ENSG00000233995,0
ENSG00000233996,3
ENSG00000233997,1
ENSG00000233998,1
ENSG00000233999,33
ENSG00000234001,0
ENSG00000234003,3
ENSG00000234004,1
ENSG00000234005,0
ENSG00000234006,5
ENSG00000234008,0
ENSG00000234009,26
ENSG00000234015,1
ENSG00000234016,0
ENSG00000234017,5
ENSG00000234019,0
ENSG00000234020,5
ENSG00000234021,0
ENSG00000234022,1
ENSG00000234025,0
ENSG00000234026,4
ENSG00000234028,90
ENSG00000234030,0
ENSG00000234031,1
ENSG00000234033,0
ENSG00000234034,0
ENSG00000234036,4
ENSG00000234039,0
ENSG00000234040,2
ENSG00000234041,0
ENSG00000234042,10
ENSG00000234043,5
ENSG00000234044,0
ENSG00000234048,0
ENSG00000234050,0
ENSG00000234052,0
ENSG00000234055,2
ENSG00000234056,0
ENSG00000234059,0
ENSG00000234060,0
ENSG00000234061,2
ENSG00000234062,133
ENSG00000234064,0
ENSG00000234065,2
ENSG00000234066,0
ENSG00000234067,0
ENSG00000234068,2
ENSG00000234069,0
ENSG00000234070,2
ENSG00000234071,0
ENSG00000234072,280
ENSG00000234073,1
ENSG00000234075,0
ENSG00000234076,24
ENSG00000234080,4
ENSG00000234081,0
ENSG00000234083,0
ENSG00000234084,25
ENSG00000234085,0
ENSG00000234087,0
ENSG00000234088,0
ENSG00000234089,0
ENSG00000234091,4
ENSG00000234093,7
ENSG00000234099,0
ENSG00000234102,0
ENSG00000234104,0
ENSG00000234105,0
ENSG00000234106,14
ENSG00000234107,1
ENSG00000234108,0
ENSG00000234109,0
ENSG00000234110,0
ENSG00000234111,17
ENSG00000234112,2
ENSG00000234113,0
ENSG00000234115,4
ENSG00000234116,0
ENSG00000234117,0
ENSG00000234118,13
ENSG00000234119,0
ENSG00000234120,0
ENSG00000234121,0
ENSG00000234122,0
ENSG00000234123,0
ENSG00000234124,0
ENSG00000234125,0
ENSG00000234127,5521
ENSG00000234129,9
ENSG00000234130,5
ENSG00000234131,0
ENSG00000234132,0
ENSG00000234134,6
ENSG00000234135,2
ENSG00000234136,1
ENSG00000234139,2
ENSG00000234141,3
ENSG00000234142,2
ENSG00000234143,0
ENSG00000234144,0
ENSG00000234145,0
ENSG00000234146,0
ENSG00000234147,26
ENSG00000234148,0
ENSG00000234149,0
ENSG00000234152,2
ENSG00000234155,2
ENSG00000234156,0
ENSG00000234158,0
ENSG00000234159,0
ENSG00000234160,116
ENSG00000234161,3
ENSG00000234162,0
ENSG00000234163,0
ENSG00000234165,0
ENSG00000234166,0
ENSG00000234167,1
ENSG00000234168,0
ENSG00000234169,0
ENSG00000234170,5
ENSG00000234171,212
ENSG00000234172,0
ENSG00000234173,0
ENSG00000234174,1
ENSG00000234175,14
ENSG00000234176,19
ENSG00000234177,3
ENSG00000234178,0
ENSG00000234179,0
ENSG00000234181,0
ENSG00000234182,0
ENSG00000234183,2
ENSG00000234184,3
ENSG00000234185,5
ENSG00000234186,0
ENSG00000234187,0
ENSG00000234189,0
ENSG00000234190,2
ENSG00000234191,3
ENSG00000234192,0
ENSG00000234193,4
ENSG00000234197,2
ENSG00000234199,4
ENSG00000234200,0
ENSG00000234201,0
ENSG00000234202,0
ENSG00000234203,5
ENSG00000234204,0
ENSG00000234206,1
ENSG00000234207,0
ENSG00000234208,1
ENSG00000234210,4
ENSG00000234211,2
ENSG00000234213,0
ENSG00000234215,0
ENSG00000234217,0
ENSG00000234219,8
ENSG00000234222,8
ENSG00000234223,0
ENSG00000234224,1
ENSG00000234225,0
ENSG00000234226,0
ENSG00000234227,0
ENSG00000234228,0
ENSG00000234229,1
ENSG00000234230,1
ENSG00000234231,90
ENSG00000234232,2
ENSG00000234233,12
ENSG00000234234,0
ENSG00000234235,1
ENSG00000234238,0
ENSG00000234239,0
ENSG00000234241,7
ENSG00000234244,0
ENSG00000234247,0
ENSG00000234248,0
ENSG00000234252,8
ENSG00000234253,0
ENSG00000234255,3
ENSG00000234256,0
ENSG00000234257,0
ENSG00000234259,0
ENSG00000234261,26
ENSG00000234262,0
ENSG00000234263,3
ENSG00000234264,0
ENSG00000234265,0
ENSG00000234267,0
ENSG00000234268,3
ENSG00000234269,0
ENSG00000234270,0
ENSG00000234271,5
ENSG00000234272,3
ENSG00000234273,1
ENSG00000234274,0
ENSG00000234275,0
ENSG00000234276,0
ENSG00000234277,0
ENSG00000234278,0
ENSG00000234279,0
ENSG00000234281,12
ENSG00000234282,0
ENSG00000234283,1
ENSG00000234284,167
ENSG00000234285,0
ENSG00000234286,20
ENSG00000234287,13
ENSG00000234288,0
ENSG00000234289,0
ENSG00000234290,58
ENSG00000234292,2
ENSG00000234293,0
ENSG00000234296,0
ENSG00000234297,0
ENSG00000234300,0
ENSG00000234303,0
ENSG00000234304,0
ENSG00000234306,0
ENSG00000234308,0
ENSG00000234309,0
ENSG00000234311,2
ENSG00000234312,0
ENSG00000234315,0
ENSG00000234318,0
ENSG00000234319,0
ENSG00000234320,0
ENSG00000234322,2
ENSG00000234323,49
ENSG00000234324,13
ENSG00000234325,0
ENSG00000234327,66
ENSG00000234329,53
ENSG00000234332,0
ENSG00000234333,0
ENSG00000234335,10
ENSG00000234336,1
ENSG00000234337,7
ENSG00000234338,117
ENSG00000234340,0
ENSG00000234345,3
ENSG00000234349,0
ENSG00000234350,15
ENSG00000234352,0
ENSG00000234353,22
ENSG00000234354,0
ENSG00000234355,0
ENSG00000234356,0
ENSG00000234358,2
ENSG00000234359,0
ENSG00000234360,0
ENSG00000234361,0
ENSG00000234362,7
ENSG00000234363,0
ENSG00000234367,3
ENSG00000234369,2
ENSG00000234371,1
ENSG00000234373,0
ENSG00000234376,0
ENSG00000234377,5
ENSG00000234378,0
ENSG00000234379,0
ENSG00000234380,131
ENSG00000234381,0
ENSG00000234382,1
ENSG00000234383,3
ENSG00000234384,0
ENSG00000234385,0
ENSG00000234386,0
ENSG00000234387,0
ENSG00000234388,0
ENSG00000234389,0
ENSG00000234390,67
ENSG00000234391,0
ENSG00000234393,4
ENSG00000234394,0
ENSG00000234396,1
ENSG00000234397,3
ENSG00000234398,0
ENSG00000234399,0
ENSG00000234402,0
ENSG00000234404,0
ENSG00000234405,5
ENSG00000234406,0
ENSG00000234409,17
ENSG00000234413,0
ENSG00000234414,0
ENSG00000234415,0
ENSG00000234418,0
ENSG00000234419,0
ENSG00000234420,952
ENSG00000234421,0
ENSG00000234422,0
ENSG00000234423,3
ENSG00000234424,0
ENSG00000234425,1
ENSG00000234426,0
ENSG00000234427,1
ENSG00000234428,3
ENSG00000234429,2
ENSG00000234431,0
ENSG00000234432,170
ENSG00000234435,0
ENSG00000234436,0
ENSG00000234438,1
ENSG00000234439,1
ENSG00000234441,0
ENSG00000234442,0
ENSG00000234444,1535
ENSG00000234445,0
ENSG00000234446,0
ENSG00000234448,0
ENSG00000234449,96
ENSG00000234450,8
ENSG00000234451,0
ENSG00000234452,0
ENSG00000234455,0
ENSG00000234456,870
ENSG00000234457,0
ENSG00000234458,0
ENSG00000234459,4
ENSG00000234460,0
ENSG00000234463,0
ENSG00000234464,0
ENSG00000234465,71
ENSG00000234466,0
ENSG00000234467,0
ENSG00000234469,10
ENSG00000234471,0
ENSG00000234473,0
ENSG00000234474,0
ENSG00000234476,2
ENSG00000234477,19
ENSG00000234478,10
ENSG00000234479,0
ENSG00000234480,0
ENSG00000234481,0
ENSG00000234484,0
ENSG00000234485,0
ENSG00000234488,1
ENSG00000234489,0
ENSG00000234491,2
ENSG00000234492,18
ENSG00000234493,0
ENSG00000234494,125
ENSG00000234496,0
ENSG00000234497,0
ENSG00000234498,68
ENSG00000234500,41
ENSG00000234502,0
ENSG00000234503,0
ENSG00000234504,1
ENSG00000234506,2
ENSG00000234509,3
ENSG00000234511,7
ENSG00000234512,1
ENSG00000234513,0
ENSG00000234515,0
ENSG00000234518,149
ENSG00000234519,0
ENSG00000234520,0
ENSG00000234521,0
ENSG00000234522,0
ENSG00000234523,1
ENSG00000234524,0
ENSG00000234527,0
ENSG00000234529,0
ENSG00000234534,2
ENSG00000234535,23
ENSG00000234536,11
ENSG00000234537,3
ENSG00000234538,0
ENSG00000234540,0
ENSG00000234541,0
ENSG00000234542,1
ENSG00000234544,0
ENSG00000234545,597
ENSG00000234546,54
ENSG00000234548,0
ENSG00000234551,0
ENSG00000234553,8
ENSG00000234556,0
ENSG00000234557,3
ENSG00000234558,3
ENSG00000234559,1
ENSG00000234560,0
ENSG00000234562,2
ENSG00000234564,0
ENSG00000234565,0
ENSG00000234566,0
ENSG00000234567,0
ENSG00000234568,1
ENSG00000234569,0
ENSG00000234570,0
ENSG00000234571,3
ENSG00000234572,2
ENSG00000234573,0
ENSG00000234575,2
ENSG00000234576,0
ENSG00000234577,0
ENSG00000234578,0
ENSG00000234579,0
ENSG00000234580,0
ENSG00000234583,0
ENSG00000234584,1
ENSG00000234585,129
ENSG00000234586,1
ENSG00000234587,0
ENSG00000234588,1
ENSG00000234589,6
ENSG00000234590,0
ENSG00000234592,0
ENSG00000234593,0
ENSG00000234594,0
ENSG00000234595,0
ENSG00000234597,0
ENSG00000234601,0
ENSG00000234602,60
ENSG00000234604,9
ENSG00000234607,1
ENSG00000234608,993
ENSG00000234611,0
ENSG00000234612,0
ENSG00000234613,0
ENSG00000234614,45
ENSG00000234616,2707
ENSG00000234617,4
ENSG00000234618,20
ENSG00000234619,3
ENSG00000234620,0
ENSG00000234622,2
ENSG00000234624,2
ENSG00000234625,0
ENSG00000234626,0
ENSG00000234627,1
ENSG00000234629,1
ENSG00000234630,21
ENSG00000234632,0
ENSG00000234634,0
ENSG00000234636,24
ENSG00000234637,0
ENSG00000234638,0
ENSG00000234639,0
ENSG00000234640,0
ENSG00000234644,0
ENSG00000234645,4
ENSG00000234646,0
ENSG00000234647,0
ENSG00000234648,23
ENSG00000234650,9
ENSG00000234652,0
ENSG00000234653,0
ENSG00000234655,0
ENSG00000234658,0
ENSG00000234660,0
ENSG00000234661,1
ENSG00000234663,2
ENSG00000234664,34
ENSG00000234665,11
ENSG00000234667,4
ENSG00000234670,0
ENSG00000234671,0
ENSG00000234675,0
ENSG00000234676,0
ENSG00000234677,0
ENSG00000234678,152
ENSG00000234680,0
ENSG00000234682,0
ENSG00000234683,0
ENSG00000234684,137
ENSG00000234685,0
ENSG00000234686,0
ENSG00000234688,2
ENSG00000234689,1
ENSG00000234690,2
ENSG00000234692,0
ENSG00000234693,12
ENSG00000234694,84
ENSG00000234695,0
ENSG00000234696,0
ENSG00000234698,1
ENSG00000234699,12
ENSG00000234700,0
ENSG00000234701,0
ENSG00000234702,0
ENSG00000234703,12
ENSG00000234705,17
ENSG00000234706,0
ENSG00000234707,0
ENSG00000234709,5
ENSG00000234710,0
ENSG00000234711,1
ENSG00000234712,0
ENSG00000234713,1
ENSG00000234714,1
ENSG00000234715,12
ENSG00000234716,0
ENSG00000234717,0
ENSG00000234718,2
ENSG00000234719,88
ENSG00000234720,0
ENSG00000234721,0
ENSG00000234722,8
ENSG00000234723,0
ENSG00000234724,0
ENSG00000234726,0
ENSG00000234730,0
ENSG00000234731,0
ENSG00000234732,0
ENSG00000234735,0
ENSG00000234736,2
ENSG00000234737,3
ENSG00000234740,7
ENSG00000234741,6993
ENSG00000234742,110
ENSG00000234743,5
ENSG00000234744,0
ENSG00000234745,34367
ENSG00000234748,0
ENSG00000234749,0
ENSG00000234750,8
ENSG00000234751,3
ENSG00000234752,0
ENSG00000234753,4
ENSG00000234754,0
ENSG00000234756,0
ENSG00000234758,0
ENSG00000234761,0
