Gene stable ID,d86f17a9-0ee2-4bd1-993d-f23ba7fe3a26
ENSG00000224855,3
ENSG00000224856,3
ENSG00000224857,0
ENSG00000224858,4
ENSG00000224860,0
ENSG00000224861,73
ENSG00000224863,3
ENSG00000224864,0
ENSG00000224865,0
ENSG00000224866,0
ENSG00000224869,0
ENSG00000224870,352
ENSG00000224871,1
ENSG00000224873,0
ENSG00000224875,2
ENSG00000224876,0
ENSG00000224877,735
ENSG00000224879,0
ENSG00000224880,0
ENSG00000224881,0
ENSG00000224883,2
ENSG00000224884,0
ENSG00000224885,5
ENSG00000224886,0
ENSG00000224887,153
ENSG00000224888,16
ENSG00000224891,4
ENSG00000224892,29
ENSG00000224893,0
ENSG00000224895,1
ENSG00000224896,1
ENSG00000224897,625
ENSG00000224899,1412
ENSG00000224901,0
ENSG00000224902,0
ENSG00000224903,26
ENSG00000224904,0
ENSG00000224905,53
ENSG00000224906,0
ENSG00000224907,1
ENSG00000224908,2
ENSG00000224910,0
ENSG00000224911,0
ENSG00000224914,131
ENSG00000224916,6
ENSG00000224917,0
ENSG00000224918,0
ENSG00000224919,2
ENSG00000224920,0
ENSG00000224922,0
ENSG00000224924,0
ENSG00000224927,1
ENSG00000224928,0
ENSG00000224931,0
ENSG00000224932,0
ENSG00000224933,0
ENSG00000224934,66
ENSG00000224935,0
ENSG00000224936,0
ENSG00000224939,1
ENSG00000224940,5
ENSG00000224942,0
ENSG00000224943,0
ENSG00000224944,0
ENSG00000224945,36
ENSG00000224946,0
ENSG00000224947,0
ENSG00000224948,0
ENSG00000224949,0
ENSG00000224950,49
ENSG00000224953,0
ENSG00000224955,0
ENSG00000224956,3
ENSG00000224957,2
ENSG00000224958,2
ENSG00000224959,1
ENSG00000224960,0
ENSG00000224961,18
ENSG00000224962,0
ENSG00000224963,0
ENSG00000224964,0
ENSG00000224965,13
ENSG00000224966,0
ENSG00000224967,3
ENSG00000224968,2
ENSG00000224969,5
ENSG00000224970,0
ENSG00000224971,0
ENSG00000224972,1
ENSG00000224973,0
ENSG00000224975,55
ENSG00000224976,6
ENSG00000224977,0
ENSG00000224978,0
ENSG00000224980,0
ENSG00000224981,1
ENSG00000224982,21
ENSG00000224984,10
ENSG00000224985,4
ENSG00000224986,0
ENSG00000224987,0
ENSG00000224988,0
ENSG00000224989,0
ENSG00000224992,12
ENSG00000224993,1
ENSG00000224995,0
ENSG00000224999,0
ENSG00000225000,0
ENSG00000225002,0
ENSG00000225003,0
ENSG00000225005,1
ENSG00000225006,0
ENSG00000225007,2
ENSG00000225008,1
ENSG00000225011,0
ENSG00000225012,0
ENSG00000225014,0
ENSG00000225016,0
ENSG00000225017,0
ENSG00000225018,0
ENSG00000225022,21
ENSG00000225024,0
ENSG00000225025,0
ENSG00000225026,13
ENSG00000225027,0
ENSG00000225028,1
ENSG00000225030,0
ENSG00000225031,256
ENSG00000225032,93
ENSG00000225036,0
ENSG00000225037,4
ENSG00000225039,6
ENSG00000225043,1
ENSG00000225044,0
ENSG00000225045,0
ENSG00000225046,0
ENSG00000225050,0
ENSG00000225051,19
ENSG00000225053,0
ENSG00000225055,0
ENSG00000225056,0
ENSG00000225057,5
ENSG00000225058,2
ENSG00000225062,6
ENSG00000225063,0
ENSG00000225064,0
ENSG00000225066,0
ENSG00000225067,9
ENSG00000225069,0
ENSG00000225071,4
ENSG00000225072,3
ENSG00000225075,10
ENSG00000225076,1
ENSG00000225077,8
ENSG00000225078,1
ENSG00000225079,7
ENSG00000225080,1
ENSG00000225082,1
ENSG00000225083,13
ENSG00000225084,0
ENSG00000225085,0
ENSG00000225087,45
ENSG00000225091,21
ENSG00000225092,3
ENSG00000225093,8
ENSG00000225094,4
ENSG00000225096,25
ENSG00000225098,0
ENSG00000225099,0
ENSG00000225100,0
ENSG00000225101,0
ENSG00000225102,0
ENSG00000225105,0
ENSG00000225106,2
ENSG00000225107,61
ENSG00000225108,26
ENSG00000225110,0
ENSG00000225111,0
ENSG00000225112,0
ENSG00000225113,0
ENSG00000225116,0
ENSG00000225117,0
ENSG00000225118,0
ENSG00000225121,0
ENSG00000225122,0
ENSG00000225123,0
ENSG00000225124,0
ENSG00000225125,2
ENSG00000225126,0
ENSG00000225127,0
ENSG00000225128,0
ENSG00000225129,0
ENSG00000225131,27
ENSG00000225133,0
ENSG00000225136,0
ENSG00000225137,34
ENSG00000225138,103
ENSG00000225140,1
ENSG00000225142,1
ENSG00000225144,0
ENSG00000225146,3
ENSG00000225147,0
ENSG00000225148,0
ENSG00000225151,39
ENSG00000225152,0
ENSG00000225154,0
ENSG00000225155,0
ENSG00000225156,21
ENSG00000225158,0
ENSG00000225159,19
ENSG00000225163,12
ENSG00000225165,0
ENSG00000225166,0
ENSG00000225167,0
ENSG00000225169,6
ENSG00000225170,0
ENSG00000225171,20
ENSG00000225172,1
ENSG00000225173,3
ENSG00000225174,0
ENSG00000225175,0
ENSG00000225176,0
ENSG00000225177,29
ENSG00000225178,2
ENSG00000225179,0
ENSG00000225180,0
ENSG00000225181,0
ENSG00000225182,0
ENSG00000225183,1
ENSG00000225185,3
ENSG00000225187,37
ENSG00000225189,0
ENSG00000225190,990
ENSG00000225191,0
ENSG00000225192,1
ENSG00000225193,7
ENSG00000225194,287
ENSG00000225195,0
ENSG00000225196,0
ENSG00000225198,0
ENSG00000225200,114
ENSG00000225203,0
ENSG00000225205,47
ENSG00000225206,0
ENSG00000225208,0
ENSG00000225209,0
ENSG00000225210,168
ENSG00000225212,0
ENSG00000225213,5
ENSG00000225214,0
ENSG00000225215,2
ENSG00000225216,4
ENSG00000225217,100
ENSG00000225218,7
ENSG00000225221,6
ENSG00000225222,2
ENSG00000225224,5
ENSG00000225225,0
ENSG00000225226,0
ENSG00000225230,4
ENSG00000225231,0
ENSG00000225233,0
ENSG00000225234,23
ENSG00000225235,0
ENSG00000225236,1
ENSG00000225238,0
ENSG00000225239,0
ENSG00000225240,0
ENSG00000225242,0
ENSG00000225243,19
ENSG00000225244,0
ENSG00000225246,4
ENSG00000225249,0
ENSG00000225251,2
ENSG00000225253,0
ENSG00000225254,0
ENSG00000225255,15
ENSG00000225256,0
ENSG00000225258,2
ENSG00000225259,9
ENSG00000225261,1
ENSG00000225263,0
ENSG00000225264,15
ENSG00000225265,75
ENSG00000225267,0
ENSG00000225269,0
ENSG00000225270,0
ENSG00000225271,0
ENSG00000225272,0
ENSG00000225275,0
ENSG00000225276,0
ENSG00000225279,1
ENSG00000225280,0
ENSG00000225282,7
ENSG00000225284,0
ENSG00000225285,13
ENSG00000225286,0
ENSG00000225287,0
ENSG00000225289,0
ENSG00000225292,2
ENSG00000225293,0
ENSG00000225294,2
ENSG00000225295,0
ENSG00000225297,1
ENSG00000225298,10
ENSG00000225299,0
ENSG00000225300,2
ENSG00000225302,484
ENSG00000225303,0
ENSG00000225304,0
ENSG00000225308,0
ENSG00000225310,0
ENSG00000225311,0
ENSG00000225313,94
ENSG00000225314,0
ENSG00000225315,0
ENSG00000225316,0
ENSG00000225321,0
ENSG00000225323,0
ENSG00000225325,0
ENSG00000225326,0
ENSG00000225327,0
ENSG00000225328,0
ENSG00000225329,0
ENSG00000225330,1
ENSG00000225331,0
ENSG00000225333,0
ENSG00000225334,0
ENSG00000225335,25
ENSG00000225336,0
ENSG00000225337,0
ENSG00000225338,4
ENSG00000225339,10
ENSG00000225341,0
ENSG00000225342,1
ENSG00000225343,0
ENSG00000225344,0
ENSG00000225345,15
ENSG00000225347,1
ENSG00000225349,2
ENSG00000225350,4
ENSG00000225352,0
ENSG00000225354,0
ENSG00000225355,2
ENSG00000225356,18
ENSG00000225357,1
ENSG00000225358,2
ENSG00000225359,0
ENSG00000225360,0
ENSG00000225361,68
ENSG00000225362,6
ENSG00000225364,0
ENSG00000225365,4
ENSG00000225366,0
ENSG00000225369,0
ENSG00000225370,6
ENSG00000225371,3
ENSG00000225376,0
ENSG00000225377,223
ENSG00000225378,0
ENSG00000225380,0
ENSG00000225381,0
ENSG00000225383,9
ENSG00000225384,0
ENSG00000225385,2
ENSG00000225386,0
ENSG00000225387,0
ENSG00000225391,1
ENSG00000225392,0
ENSG00000225393,0
ENSG00000225394,0
ENSG00000225396,0
ENSG00000225397,0
ENSG00000225398,1
ENSG00000225399,4
ENSG00000225400,4
ENSG00000225401,0
ENSG00000225402,1
ENSG00000225404,0
ENSG00000225405,0
ENSG00000225406,0
ENSG00000225407,0
ENSG00000225408,5
ENSG00000225411,19
ENSG00000225413,0
ENSG00000225415,2
ENSG00000225416,5
ENSG00000225417,0
ENSG00000225418,0
ENSG00000225419,10
ENSG00000225420,3
ENSG00000225421,1
ENSG00000225422,32
ENSG00000225423,1
ENSG00000225424,0
ENSG00000225427,0
ENSG00000225428,0
ENSG00000225431,51
ENSG00000225433,0
ENSG00000225434,49
ENSG00000225437,0
ENSG00000225438,0
ENSG00000225439,646
ENSG00000225442,1
ENSG00000225443,0
ENSG00000225444,0
ENSG00000225446,1
ENSG00000225447,12
ENSG00000225448,0
ENSG00000225449,4
ENSG00000225450,2
ENSG00000225451,81
ENSG00000225455,0
ENSG00000225457,3
ENSG00000225458,0
ENSG00000225460,0
ENSG00000225462,0
ENSG00000225463,0
ENSG00000225465,212
ENSG00000225466,0
ENSG00000225469,0
ENSG00000225470,931
ENSG00000225471,29
ENSG00000225472,43
ENSG00000225473,5
ENSG00000225475,1
ENSG00000225476,0
ENSG00000225477,0
ENSG00000225478,0
ENSG00000225479,0
ENSG00000225480,0
ENSG00000225482,0
ENSG00000225483,0
ENSG00000225484,881
ENSG00000225486,1
ENSG00000225487,1
ENSG00000225488,0
ENSG00000225489,748
ENSG00000225490,15
ENSG00000225491,0
ENSG00000225492,89
ENSG00000225493,6
ENSG00000225496,0
ENSG00000225497,0
ENSG00000225498,5
ENSG00000225499,0
ENSG00000225501,0
ENSG00000225502,0
ENSG00000225505,0
ENSG00000225506,9
ENSG00000225507,141
ENSG00000225508,0
ENSG00000225509,0
ENSG00000225510,1
ENSG00000225511,3
ENSG00000225513,0
ENSG00000225514,0
ENSG00000225516,0
ENSG00000225518,61
ENSG00000225519,2
ENSG00000225520,0
ENSG00000225521,5
ENSG00000225522,1
ENSG00000225523,0
ENSG00000225526,31
ENSG00000225527,1
ENSG00000225528,2
ENSG00000225530,0
ENSG00000225531,4
ENSG00000225532,0
ENSG00000225533,0
ENSG00000225535,9
ENSG00000225536,1
ENSG00000225537,0
ENSG00000225538,0
ENSG00000225539,0
ENSG00000225541,2
ENSG00000225542,1
ENSG00000225544,3
ENSG00000225545,0
ENSG00000225546,0
ENSG00000225548,0
ENSG00000225549,1
ENSG00000225551,0
ENSG00000225552,0
ENSG00000225554,0
ENSG00000225555,14
ENSG00000225556,275
ENSG00000225557,0
ENSG00000225558,13
ENSG00000225559,0
ENSG00000225560,0
ENSG00000225561,0
ENSG00000225563,0
ENSG00000225564,0
ENSG00000225568,0
ENSG00000225569,0
ENSG00000225570,0
ENSG00000225572,3
ENSG00000225573,27
ENSG00000225574,0
ENSG00000225578,10
ENSG00000225579,0
ENSG00000225580,4
ENSG00000225581,0
ENSG00000225582,0
ENSG00000225583,0
ENSG00000225585,0
ENSG00000225588,0
ENSG00000225591,4
ENSG00000225594,0
ENSG00000225595,2
ENSG00000225598,0
ENSG00000225602,2
ENSG00000225603,53
ENSG00000225605,0
ENSG00000225606,0
ENSG00000225609,0
ENSG00000225610,1
ENSG00000225611,2
ENSG00000225612,0
ENSG00000225613,6
ENSG00000225614,5725
ENSG00000225615,0
ENSG00000225616,3
ENSG00000225619,0
ENSG00000225620,0
ENSG00000225622,0
ENSG00000225623,0
ENSG00000225624,0
ENSG00000225625,0
ENSG00000225626,0
ENSG00000225630,4841
ENSG00000225632,0
ENSG00000225636,0
ENSG00000225637,1
ENSG00000225638,0
ENSG00000225639,13
ENSG00000225640,1
ENSG00000225642,1
ENSG00000225643,3
ENSG00000225644,0
ENSG00000225647,1
ENSG00000225648,860
ENSG00000225649,2
ENSG00000225650,1
ENSG00000225652,0
ENSG00000225653,0
ENSG00000225655,1
ENSG00000225656,0
ENSG00000225657,1
ENSG00000225658,0
ENSG00000225660,0
ENSG00000225661,0
ENSG00000225662,0
ENSG00000225663,4033
ENSG00000225664,0
ENSG00000225665,0
ENSG00000225667,6
ENSG00000225669,0
ENSG00000225670,2
ENSG00000225671,0
ENSG00000225672,0
ENSG00000225673,0
ENSG00000225674,4
ENSG00000225675,3
ENSG00000225676,0
ENSG00000225678,8
ENSG00000225680,0
ENSG00000225681,0
ENSG00000225683,0
ENSG00000225684,113
ENSG00000225685,0
ENSG00000225689,1
ENSG00000225690,1
ENSG00000225693,23
ENSG00000225695,15
ENSG00000225697,567
ENSG00000225698,4
ENSG00000225701,0
ENSG00000225703,0
ENSG00000225704,9
ENSG00000225705,0
ENSG00000225706,10
ENSG00000225708,0
ENSG00000225710,0
ENSG00000225711,1
ENSG00000225712,0
ENSG00000225713,0
ENSG00000225715,0
ENSG00000225716,0
ENSG00000225718,0
ENSG00000225719,0
ENSG00000225720,2
ENSG00000225721,11
ENSG00000225722,1
ENSG00000225723,0
ENSG00000225724,1
ENSG00000225725,0
ENSG00000225726,6
ENSG00000225727,0
ENSG00000225728,0
ENSG00000225730,0
ENSG00000225731,6
ENSG00000225733,7319
ENSG00000225735,1
ENSG00000225738,0
ENSG00000225739,1
ENSG00000225740,0
ENSG00000225741,0
ENSG00000225742,167
ENSG00000225744,0
ENSG00000225745,6
ENSG00000225746,2
ENSG00000225750,0
ENSG00000225751,0
ENSG00000225752,1
ENSG00000225755,5
ENSG00000225756,9
ENSG00000225758,0
ENSG00000225759,0
ENSG00000225760,0
ENSG00000225761,2
ENSG00000225762,10
ENSG00000225764,20
ENSG00000225765,0
ENSG00000225766,8
ENSG00000225767,2
ENSG00000225768,8
ENSG00000225769,0
ENSG00000225770,3
ENSG00000225774,8
ENSG00000225775,0
ENSG00000225777,0
ENSG00000225778,128
ENSG00000225779,3
ENSG00000225781,0
ENSG00000225783,91
ENSG00000225785,1
ENSG00000225787,0
ENSG00000225790,1
ENSG00000225791,372
ENSG00000225792,1
ENSG00000225793,31
ENSG00000225794,1
ENSG00000225795,0
ENSG00000225796,0
ENSG00000225797,0
ENSG00000225798,1
ENSG00000225801,0
ENSG00000225802,0
ENSG00000225803,0
ENSG00000225805,9
ENSG00000225806,51
ENSG00000225807,0
ENSG00000225808,12
ENSG00000225809,0
ENSG00000225811,0
ENSG00000225813,0
ENSG00000225814,0
ENSG00000225815,0
ENSG00000225816,0
ENSG00000225818,0
ENSG00000225819,0
ENSG00000225822,0
ENSG00000225823,0
ENSG00000225825,0
ENSG00000225826,3
ENSG00000225827,0
ENSG00000225828,141
ENSG00000225830,752
ENSG00000225831,0
ENSG00000225832,1
ENSG00000225833,13
ENSG00000225836,1
ENSG00000225839,1
ENSG00000225840,14
ENSG00000225842,0
ENSG00000225843,0
ENSG00000225846,0
ENSG00000225849,6
ENSG00000225850,9
ENSG00000225851,1
ENSG00000225854,0
ENSG00000225855,158
ENSG00000225856,0
ENSG00000225857,0
ENSG00000225858,0
ENSG00000225860,1
ENSG00000225864,0
ENSG00000225867,0
ENSG00000225868,33
ENSG00000225869,0
ENSG00000225870,1
ENSG00000225871,37
ENSG00000225872,0
ENSG00000225873,0
ENSG00000225876,0
ENSG00000225877,0
ENSG00000225878,0
ENSG00000225879,0
ENSG00000225880,24
ENSG00000225881,0
ENSG00000225882,0
ENSG00000225883,0
ENSG00000225884,1
ENSG00000225885,5
ENSG00000225886,5
ENSG00000225889,44
ENSG00000225891,5
ENSG00000225892,87
ENSG00000225893,0
ENSG00000225895,0
ENSG00000225896,0
ENSG00000225898,0
ENSG00000225899,1
ENSG00000225900,0
ENSG00000225901,0
ENSG00000225903,0
ENSG00000225904,0
ENSG00000225905,6
ENSG00000225906,0
ENSG00000225907,1
ENSG00000225911,0
ENSG00000225912,3
ENSG00000225913,2
ENSG00000225914,4
ENSG00000225916,1
ENSG00000225918,0
ENSG00000225919,0
ENSG00000225920,26
ENSG00000225921,1609
ENSG00000225922,0
ENSG00000225923,0
ENSG00000225924,0
ENSG00000225925,0
ENSG00000225928,2
ENSG00000225929,1
ENSG00000225930,0
ENSG00000225931,7
ENSG00000225932,10
ENSG00000225933,0
ENSG00000225934,1
ENSG00000225935,0
ENSG00000225936,0
ENSG00000225937,0
ENSG00000225938,3
ENSG00000225940,49
ENSG00000225942,0
ENSG00000225943,0
ENSG00000225944,0
ENSG00000225945,7
ENSG00000225947,0
ENSG00000225948,0
ENSG00000225949,0
ENSG00000225950,17
ENSG00000225951,1
ENSG00000225952,0
ENSG00000225953,5
ENSG00000225956,1
ENSG00000225957,0
ENSG00000225959,0
ENSG00000225960,0
ENSG00000225962,0
ENSG00000225963,32
ENSG00000225964,16
ENSG00000225965,0
ENSG00000225968,102
ENSG00000225969,18
ENSG00000225970,0
ENSG00000225971,77
ENSG00000225972,19
ENSG00000225973,317
ENSG00000225974,0
ENSG00000225975,89
ENSG00000225976,1
ENSG00000225978,1
ENSG00000225979,1
ENSG00000225980,0
ENSG00000225981,3
ENSG00000225982,10
ENSG00000225984,2
ENSG00000225986,4
ENSG00000225988,0
ENSG00000225990,0
ENSG00000225991,0
ENSG00000225992,0
ENSG00000225997,0
ENSG00000225999,0
ENSG00000226002,20
ENSG00000226003,0
ENSG00000226004,1
ENSG00000226005,1
ENSG00000226007,8
ENSG00000226008,0
ENSG00000226009,14
ENSG00000226010,11
ENSG00000226011,0
ENSG00000226012,3
ENSG00000226013,1
ENSG00000226014,0
ENSG00000226015,36
ENSG00000226016,1
ENSG00000226017,0
ENSG00000226020,0
ENSG00000226022,0
ENSG00000226023,0
ENSG00000226024,0
ENSG00000226025,2
ENSG00000226026,20
ENSG00000226028,0
ENSG00000226029,82
ENSG00000226030,0
ENSG00000226031,4
ENSG00000226032,1
ENSG00000226034,0
ENSG00000226036,0
ENSG00000226037,0
ENSG00000226038,2
ENSG00000226040,0
ENSG00000226041,0
ENSG00000226042,0
ENSG00000226043,0
ENSG00000226045,0
ENSG00000226046,0
ENSG00000226047,0
ENSG00000226048,1
ENSG00000226049,25
ENSG00000226051,70
ENSG00000226053,1
ENSG00000226054,161
ENSG00000226055,14
ENSG00000226056,1
ENSG00000226057,1
ENSG00000226058,0
ENSG00000226059,0
ENSG00000226061,0
ENSG00000226063,0
ENSG00000226064,0
ENSG00000226065,7
ENSG00000226066,0
ENSG00000226067,31
ENSG00000226068,0
ENSG00000226070,0
ENSG00000226072,0
ENSG00000226074,2
ENSG00000226075,0
ENSG00000226078,0
ENSG00000226079,0
ENSG00000226080,0
ENSG00000226081,0
ENSG00000226082,0
ENSG00000226083,0
ENSG00000226084,2096
ENSG00000226085,3
ENSG00000226086,3
ENSG00000226087,3
ENSG00000226088,1
ENSG00000226089,1
ENSG00000226091,25
ENSG00000226092,0
ENSG00000226093,0
ENSG00000226094,0
ENSG00000226096,0
ENSG00000226097,0
ENSG00000226098,0
ENSG00000226101,27
ENSG00000226102,0
ENSG00000226107,1
ENSG00000226108,0
ENSG00000226110,0
ENSG00000226112,0
ENSG00000226113,0
ENSG00000226114,0
ENSG00000226115,0
ENSG00000226116,0
ENSG00000226117,0
ENSG00000226118,0
ENSG00000226119,0
ENSG00000226121,80
ENSG00000226122,1
ENSG00000226124,444
ENSG00000226125,0
ENSG00000226126,2
ENSG00000226128,0
ENSG00000226130,0
ENSG00000226131,1
ENSG00000226132,0
ENSG00000226133,0
ENSG00000226134,0
ENSG00000226137,410
ENSG00000226138,0
ENSG00000226140,0
ENSG00000226141,0
ENSG00000226142,0
ENSG00000226143,0
ENSG00000226144,0
ENSG00000226145,0
ENSG00000226147,5
ENSG00000226148,2
ENSG00000226149,4
ENSG00000226153,0
ENSG00000226155,1
ENSG00000226156,0
ENSG00000226157,0
ENSG00000226158,0
ENSG00000226159,0
ENSG00000226160,0
ENSG00000226161,2
ENSG00000226163,0
ENSG00000226164,0
ENSG00000226166,0
ENSG00000226167,21
ENSG00000226168,0
ENSG00000226169,0
ENSG00000226172,0
ENSG00000226174,9
ENSG00000226179,11
ENSG00000226180,28
ENSG00000226181,0
ENSG00000226183,0
ENSG00000226185,0
ENSG00000226186,6
ENSG00000226188,0
ENSG00000226191,0
ENSG00000226193,0
ENSG00000226194,10
ENSG00000226196,0
ENSG00000226197,444
ENSG00000226199,78
ENSG00000226200,94
ENSG00000226202,0
ENSG00000226203,0
ENSG00000226204,0
ENSG00000226205,1
ENSG00000226206,1
ENSG00000226207,1
ENSG00000226208,0
ENSG00000226209,0
ENSG00000226210,277
ENSG00000226211,0
ENSG00000226212,0
ENSG00000226213,0
ENSG00000226216,0
ENSG00000226217,0
ENSG00000226218,0
ENSG00000226220,1
ENSG00000226221,24
ENSG00000226222,0
ENSG00000226223,0
ENSG00000226226,0
ENSG00000226229,0
ENSG00000226230,0
ENSG00000226232,18
ENSG00000226233,0
ENSG00000226234,0
ENSG00000226235,1
ENSG00000226237,72
ENSG00000226238,0
ENSG00000226239,2
ENSG00000226240,0
ENSG00000226241,0
ENSG00000226242,0
ENSG00000226243,32
ENSG00000226245,12
ENSG00000226246,0
ENSG00000226247,0
ENSG00000226249,0
ENSG00000226250,0
ENSG00000226251,6
ENSG00000226252,3
ENSG00000226253,4
ENSG00000226254,0
ENSG00000226255,0
ENSG00000226258,0
ENSG00000226259,34
ENSG00000226261,4
ENSG00000226262,0
ENSG00000226263,2
ENSG00000226266,35
ENSG00000226268,26
ENSG00000226270,0
ENSG00000226272,1
ENSG00000226273,0
ENSG00000226276,3
ENSG00000226277,0
ENSG00000226278,0
ENSG00000226279,7
ENSG00000226280,0
ENSG00000226281,6
ENSG00000226284,10
ENSG00000226285,0
ENSG00000226286,0
ENSG00000226287,71
ENSG00000226288,0
ENSG00000226289,0
ENSG00000226291,2
ENSG00000226292,0
ENSG00000226296,0
ENSG00000226297,0
ENSG00000226298,2
ENSG00000226299,0
ENSG00000226301,0
ENSG00000226302,1
ENSG00000226304,0
ENSG00000226306,4
ENSG00000226307,0
ENSG00000226308,1
ENSG00000226309,4
ENSG00000226310,17
ENSG00000226312,61
ENSG00000226313,0
ENSG00000226314,35
ENSG00000226317,0
ENSG00000226318,2
ENSG00000226320,3
ENSG00000226321,2
ENSG00000226323,0
ENSG00000226324,0
ENSG00000226327,8
ENSG00000226328,314
ENSG00000226329,86
ENSG00000226330,1
ENSG00000226331,0
ENSG00000226332,56
ENSG00000226334,13
ENSG00000226336,0
ENSG00000226337,0
ENSG00000226338,0
ENSG00000226339,0
ENSG00000226340,1
ENSG00000226341,0
ENSG00000226342,6
ENSG00000226344,0
ENSG00000226345,0
ENSG00000226348,0
ENSG00000226349,3
ENSG00000226352,9
ENSG00000226353,0
ENSG00000226355,1
ENSG00000226356,0
ENSG00000226358,0
ENSG00000226359,1
ENSG00000226360,34
ENSG00000226361,2
ENSG00000226362,0
ENSG00000226363,11
ENSG00000226364,0
ENSG00000226366,0
ENSG00000226367,6
ENSG00000226369,0
ENSG00000226370,0
ENSG00000226372,0
ENSG00000226374,0
ENSG00000226375,1
ENSG00000226376,0
ENSG00000226377,3
ENSG00000226380,33
ENSG00000226383,2
ENSG00000226386,4
ENSG00000226387,0
ENSG00000226388,0
ENSG00000226389,0
ENSG00000226390,0
ENSG00000226392,0
ENSG00000226393,23
ENSG00000226394,1
ENSG00000226395,0
ENSG00000226396,17
ENSG00000226397,0
ENSG00000226398,0
ENSG00000226400,0
ENSG00000226401,0
ENSG00000226403,2
ENSG00000226405,0
ENSG00000226406,0
ENSG00000226407,0
ENSG00000226409,0
ENSG00000226410,0
ENSG00000226411,0
ENSG00000226412,0
ENSG00000226413,14
ENSG00000226414,0
ENSG00000226415,45
ENSG00000226416,0
ENSG00000226419,338
ENSG00000226420,0
ENSG00000226421,7
ENSG00000226423,0
ENSG00000226425,0
ENSG00000226426,0
ENSG00000226427,1
ENSG00000226428,1
ENSG00000226429,0
ENSG00000226430,1
ENSG00000226431,0
ENSG00000226432,2
ENSG00000226433,0
ENSG00000226434,1
ENSG00000226435,0
ENSG00000226436,1
ENSG00000226438,0
ENSG00000226439,0
ENSG00000226440,4
ENSG00000226441,0
ENSG00000226442,0
ENSG00000226443,2
ENSG00000226444,0
ENSG00000226445,51
ENSG00000226446,0
ENSG00000226447,1
ENSG00000226448,0
ENSG00000226449,0
ENSG00000226450,10
ENSG00000226453,16
ENSG00000226454,0
ENSG00000226455,0
ENSG00000226457,7
ENSG00000226461,0
ENSG00000226465,18
ENSG00000226466,0
ENSG00000226468,5
ENSG00000226469,6
ENSG00000226470,0
ENSG00000226471,41
ENSG00000226472,6
ENSG00000226473,0
ENSG00000226474,0
ENSG00000226476,0
ENSG00000226477,0
ENSG00000226478,2
ENSG00000226479,2814
ENSG00000226480,0
ENSG00000226481,0
ENSG00000226482,0
ENSG00000226483,0
ENSG00000226484,0
ENSG00000226485,0
ENSG00000226486,0
ENSG00000226487,0
ENSG00000226488,0
ENSG00000226489,0
ENSG00000226490,0
ENSG00000226491,18
ENSG00000226493,2
ENSG00000226496,20
ENSG00000226497,1
ENSG00000226498,1
ENSG00000226499,5
ENSG00000226500,0
ENSG00000226501,0
ENSG00000226502,0
ENSG00000226504,0
ENSG00000226506,1
ENSG00000226507,0
ENSG00000226508,0
ENSG00000226509,0
ENSG00000226510,2
ENSG00000226515,0
ENSG00000226516,0
ENSG00000226519,1
ENSG00000226520,0
ENSG00000226521,1
ENSG00000226522,0
ENSG00000226523,0
ENSG00000226525,38
ENSG00000226526,1
ENSG00000226527,0
ENSG00000226529,0
ENSG00000226530,2
ENSG00000226532,0
ENSG00000226533,0
ENSG00000226534,0
ENSG00000226535,2
ENSG00000226536,0
ENSG00000226537,0
ENSG00000226539,5
ENSG00000226540,0
ENSG00000226541,0
ENSG00000226542,0
ENSG00000226543,0
ENSG00000226544,1
ENSG00000226545,0
ENSG00000226547,0
ENSG00000226548,1
ENSG00000226549,1
ENSG00000226552,0
ENSG00000226553,5
ENSG00000226554,0
ENSG00000226555,0
ENSG00000226556,0
ENSG00000226557,0
ENSG00000226558,0
ENSG00000226562,0
ENSG00000226564,93
ENSG00000226565,0
ENSG00000226566,0
ENSG00000226567,0
ENSG00000226570,0
ENSG00000226571,0
ENSG00000226572,0
ENSG00000226573,4
ENSG00000226576,0
ENSG00000226577,0
ENSG00000226578,5
ENSG00000226579,0
ENSG00000226580,1
