Gene stable ID,6b3c3b8b-3158-4475-ad04-9001ffb1e775
ENSG00000235060,2
ENSG00000235061,0
ENSG00000235062,0
ENSG00000235064,0
ENSG00000235065,33
ENSG00000235066,1
ENSG00000235069,0
ENSG00000235070,5
ENSG00000235071,2
ENSG00000235072,27
ENSG00000235076,1
ENSG00000235077,3
ENSG00000235078,18
ENSG00000235079,13
ENSG00000235080,0
ENSG00000235081,5
ENSG00000235082,12
ENSG00000235083,0
ENSG00000235084,17
ENSG00000235085,2
ENSG00000235086,4
ENSG00000235088,3
ENSG00000235089,0
ENSG00000235090,2
ENSG00000235091,7
ENSG00000235092,9
ENSG00000235094,0
ENSG00000235095,0
ENSG00000235096,0
ENSG00000235097,0
ENSG00000235098,274
ENSG00000235099,0
ENSG00000235100,3
ENSG00000235101,0
ENSG00000235102,0
ENSG00000235105,18
ENSG00000235106,2336
ENSG00000235108,0
ENSG00000235109,630
ENSG00000235110,1
ENSG00000235111,3
ENSG00000235112,0
ENSG00000235113,0
ENSG00000235115,1
ENSG00000235118,0
ENSG00000235119,0
ENSG00000235120,0
ENSG00000235121,6
ENSG00000235122,0
ENSG00000235123,8494
ENSG00000235124,4
ENSG00000235126,0
ENSG00000235127,0
ENSG00000235128,2
ENSG00000235129,0
ENSG00000235131,0
ENSG00000235133,0
ENSG00000235136,0
ENSG00000235137,0
ENSG00000235138,26
ENSG00000235139,0
ENSG00000235140,0
ENSG00000235141,0
ENSG00000235142,14
ENSG00000235143,0
ENSG00000235145,2
ENSG00000235146,0
ENSG00000235147,0
ENSG00000235148,0
ENSG00000235149,0
ENSG00000235150,0
ENSG00000235151,4
ENSG00000235152,0
ENSG00000235154,0
ENSG00000235156,0
ENSG00000235158,0
ENSG00000235159,34
ENSG00000235160,0
ENSG00000235162,375
ENSG00000235163,0
ENSG00000235165,0
ENSG00000235166,0
ENSG00000235168,0
ENSG00000235169,169
ENSG00000235170,0
ENSG00000235172,5
ENSG00000235173,1520
ENSG00000235174,89
ENSG00000235175,0
ENSG00000235180,4
ENSG00000235181,0
ENSG00000235182,0
ENSG00000235183,0
ENSG00000235185,0
ENSG00000235186,0
ENSG00000235189,1
ENSG00000235190,0
ENSG00000235191,3
ENSG00000235192,0
ENSG00000235193,0
ENSG00000235194,775
ENSG00000235196,2
ENSG00000235197,0
ENSG00000235198,0
ENSG00000235199,0
ENSG00000235200,0
ENSG00000235201,0
ENSG00000235202,0
ENSG00000235203,0
ENSG00000235204,7
ENSG00000235205,2
ENSG00000235207,0
ENSG00000235208,0
ENSG00000235209,1
ENSG00000235211,0
ENSG00000235213,5
ENSG00000235214,1
ENSG00000235215,0
ENSG00000235217,712
ENSG00000235218,0
ENSG00000235219,0
ENSG00000235221,0
ENSG00000235224,0
ENSG00000235225,2
ENSG00000235226,1
ENSG00000235227,0
ENSG00000235232,0
ENSG00000235235,0
ENSG00000235236,9
ENSG00000235237,7
ENSG00000235238,10
ENSG00000235239,0
ENSG00000235240,0
ENSG00000235241,8
ENSG00000235242,0
ENSG00000235243,0
ENSG00000235244,0
ENSG00000235245,71
ENSG00000235246,1
ENSG00000235248,0
ENSG00000235251,0
ENSG00000235253,9
ENSG00000235254,2
ENSG00000235256,0
ENSG00000235257,196
ENSG00000235258,1
ENSG00000235262,0
ENSG00000235263,1
ENSG00000235264,2
ENSG00000235266,0
ENSG00000235267,0
ENSG00000235268,1
ENSG00000235269,0
ENSG00000235271,14
ENSG00000235272,2
ENSG00000235274,0
ENSG00000235275,0
ENSG00000235277,0
ENSG00000235278,0
ENSG00000235279,0
ENSG00000235280,102
ENSG00000235281,0
ENSG00000235282,0
ENSG00000235284,3
ENSG00000235285,0
ENSG00000235286,2
ENSG00000235288,7
ENSG00000235289,0
ENSG00000235290,18
ENSG00000235292,0
ENSG00000235293,0
ENSG00000235294,0
ENSG00000235295,0
ENSG00000235296,1
ENSG00000235297,6
ENSG00000235298,65
ENSG00000235299,1
ENSG00000235300,6
ENSG00000235301,3
ENSG00000235303,1
ENSG00000235304,7
ENSG00000235306,0
ENSG00000235308,11
ENSG00000235310,0
ENSG00000235312,0
ENSG00000235313,24
ENSG00000235314,244
ENSG00000235315,0
ENSG00000235316,88
ENSG00000235318,0
ENSG00000235319,5
ENSG00000235321,0
ENSG00000235323,1
ENSG00000235325,0
ENSG00000235328,1
ENSG00000235329,0
ENSG00000235330,25
ENSG00000235332,2
ENSG00000235333,0
ENSG00000235334,0
ENSG00000235335,0
ENSG00000235337,0
ENSG00000235338,0
ENSG00000235339,0
ENSG00000235343,590
ENSG00000235347,6
ENSG00000235349,14
ENSG00000235350,0
ENSG00000235351,6
ENSG00000235352,0
ENSG00000235354,11
ENSG00000235355,0
ENSG00000235356,0
ENSG00000235357,0
ENSG00000235358,0
ENSG00000235361,0
ENSG00000235363,16
ENSG00000235366,4
ENSG00000235368,0
ENSG00000235369,6
ENSG00000235370,2
ENSG00000235371,4
ENSG00000235373,8
ENSG00000235374,85
ENSG00000235376,2
ENSG00000235377,1
ENSG00000235378,0
ENSG00000235379,0
ENSG00000235381,87
ENSG00000235382,0
ENSG00000235385,2
ENSG00000235386,0
ENSG00000235387,59
ENSG00000235389,0
ENSG00000235390,1
ENSG00000235397,15
ENSG00000235399,3
ENSG00000235400,19
ENSG00000235403,0
ENSG00000235407,0
ENSG00000235408,14
ENSG00000235410,0
ENSG00000235411,6
ENSG00000235412,0
ENSG00000235413,17
ENSG00000235414,0
ENSG00000235415,0
ENSG00000235416,0
ENSG00000235419,4
ENSG00000235420,0
ENSG00000235421,4
ENSG00000235422,0
ENSG00000235423,257
ENSG00000235424,0
ENSG00000235425,0
ENSG00000235426,0
ENSG00000235427,1
ENSG00000235429,0
ENSG00000235430,0
ENSG00000235431,0
ENSG00000235432,0
ENSG00000235433,0
ENSG00000235434,2
ENSG00000235435,0
ENSG00000235436,2
ENSG00000235437,2344
ENSG00000235438,51
ENSG00000235440,2
ENSG00000235444,0
ENSG00000235445,0
ENSG00000235446,0
ENSG00000235447,0
ENSG00000235448,11
ENSG00000235449,11
ENSG00000235450,0
ENSG00000235451,0
ENSG00000235453,287
ENSG00000235454,7
ENSG00000235455,0
ENSG00000235459,5
ENSG00000235461,0
ENSG00000235462,0
ENSG00000235463,0
ENSG00000235464,0
ENSG00000235467,0
ENSG00000235469,0
ENSG00000235470,0
ENSG00000235472,1
ENSG00000235475,38
ENSG00000235478,3
ENSG00000235479,0
ENSG00000235480,6
ENSG00000235481,3
ENSG00000235482,1
ENSG00000235483,1
ENSG00000235485,0
ENSG00000235486,0
ENSG00000235488,7
ENSG00000235489,13
ENSG00000235491,0
ENSG00000235492,0
ENSG00000235493,0
ENSG00000235494,0
ENSG00000235495,0
ENSG00000235497,0
ENSG00000235499,45
ENSG00000235500,2
ENSG00000235501,136
ENSG00000235503,0
ENSG00000235505,108
ENSG00000235508,31
ENSG00000235510,0
ENSG00000235511,0
ENSG00000235512,0
ENSG00000235513,46
ENSG00000235514,3
ENSG00000235518,0
ENSG00000235519,0
ENSG00000235521,0
ENSG00000235522,1
ENSG00000235523,0
ENSG00000235524,0
ENSG00000235525,2
ENSG00000235526,0
ENSG00000235527,12
ENSG00000235529,29
ENSG00000235530,22
ENSG00000235531,289
ENSG00000235532,5
ENSG00000235533,0
ENSG00000235534,0
ENSG00000235535,0
ENSG00000235537,0
ENSG00000235538,1
ENSG00000235539,0
ENSG00000235544,0
ENSG00000235545,1
ENSG00000235546,4
ENSG00000235547,0
ENSG00000235548,0
ENSG00000235549,0
ENSG00000235550,0
ENSG00000235552,164
ENSG00000235554,5
ENSG00000235555,0
ENSG00000235558,4
ENSG00000235559,1
ENSG00000235560,151
ENSG00000235563,0
ENSG00000235564,0
ENSG00000235565,24
ENSG00000235568,1221
ENSG00000235570,0
ENSG00000235571,0
ENSG00000235572,0
ENSG00000235573,0
ENSG00000235574,1
ENSG00000235575,0
ENSG00000235576,11
ENSG00000235578,0
ENSG00000235579,4
ENSG00000235581,0
ENSG00000235582,2
ENSG00000235583,0
ENSG00000235584,507
ENSG00000235586,2
ENSG00000235587,30
ENSG00000235590,2
ENSG00000235592,0
ENSG00000235593,1
ENSG00000235594,0
ENSG00000235595,2
ENSG00000235597,2
ENSG00000235598,0
ENSG00000235601,0
ENSG00000235602,9
ENSG00000235605,24
ENSG00000235606,0
ENSG00000235608,0
ENSG00000235609,757
ENSG00000235610,1
ENSG00000235612,0
ENSG00000235613,7
ENSG00000235615,0
ENSG00000235616,0
ENSG00000235617,0
ENSG00000235618,64
ENSG00000235619,0
ENSG00000235620,0
ENSG00000235621,4
ENSG00000235623,0
ENSG00000235625,0
ENSG00000235626,0
ENSG00000235627,0
ENSG00000235628,0
ENSG00000235629,3
ENSG00000235631,9
ENSG00000235635,1
ENSG00000235636,69
ENSG00000235637,0
ENSG00000235638,0
ENSG00000235639,0
ENSG00000235640,0
ENSG00000235641,17
ENSG00000235642,0
ENSG00000235643,0
ENSG00000235644,1
ENSG00000235645,0
ENSG00000235646,0
ENSG00000235647,0
ENSG00000235649,181
ENSG00000235651,1
ENSG00000235652,366
ENSG00000235653,0
ENSG00000235655,505
ENSG00000235656,0
ENSG00000235659,0
ENSG00000235660,0
ENSG00000235661,4
ENSG00000235663,4
ENSG00000235665,1
ENSG00000235669,2
ENSG00000235670,0
ENSG00000235672,3
ENSG00000235673,2
ENSG00000235674,1
ENSG00000235677,11
ENSG00000235678,0
ENSG00000235679,0
ENSG00000235681,45
ENSG00000235683,3
ENSG00000235685,0
ENSG00000235686,0
ENSG00000235687,2505
ENSG00000235688,0
ENSG00000235689,1
ENSG00000235690,0
ENSG00000235691,0
ENSG00000235695,3
ENSG00000235698,1
ENSG00000235699,0
ENSG00000235700,5
ENSG00000235701,0
ENSG00000235703,152
ENSG00000235705,0
ENSG00000235706,348
ENSG00000235707,0
ENSG00000235710,0
ENSG00000235711,2
ENSG00000235713,30
ENSG00000235716,0
ENSG00000235717,0
ENSG00000235718,0
ENSG00000235719,0
ENSG00000235720,4
ENSG00000235721,5
ENSG00000235724,16
ENSG00000235725,0
ENSG00000235726,0
ENSG00000235728,0
ENSG00000235729,0
ENSG00000235730,5
ENSG00000235731,0
ENSG00000235733,0
ENSG00000235734,23
ENSG00000235735,0
ENSG00000235736,0
ENSG00000235737,0
ENSG00000235738,0
ENSG00000235740,0
ENSG00000235741,0
ENSG00000235742,0
ENSG00000235743,1
ENSG00000235746,0
ENSG00000235748,3
ENSG00000235749,3
ENSG00000235750,11739
ENSG00000235751,1
ENSG00000235756,0
ENSG00000235759,0
ENSG00000235760,0
ENSG00000235761,0
ENSG00000235763,2
ENSG00000235768,1
ENSG00000235770,108
ENSG00000235772,19
ENSG00000235774,0
ENSG00000235775,0
ENSG00000235776,33
ENSG00000235777,0
ENSG00000235778,0
ENSG00000235779,0
ENSG00000235780,0
ENSG00000235781,4
ENSG00000235782,8
ENSG00000235784,0
ENSG00000235785,0
ENSG00000235786,0
ENSG00000235787,0
ENSG00000235790,18
ENSG00000235794,0
ENSG00000235795,12
ENSG00000235797,0
ENSG00000235802,1
ENSG00000235803,0
ENSG00000235804,0
ENSG00000235805,1
ENSG00000235806,6
ENSG00000235808,3
ENSG00000235810,0
ENSG00000235811,0
ENSG00000235812,4
ENSG00000235813,1
ENSG00000235815,0
ENSG00000235816,4
ENSG00000235817,0
ENSG00000235818,1
ENSG00000235819,0
ENSG00000235820,0
ENSG00000235821,3
ENSG00000235822,0
ENSG00000235823,1236
ENSG00000235824,0
ENSG00000235825,0
ENSG00000235827,0
ENSG00000235828,2
ENSG00000235829,0
ENSG00000235830,3
ENSG00000235831,121
ENSG00000235832,0
ENSG00000235833,0
ENSG00000235834,4
ENSG00000235836,0
ENSG00000235837,8
ENSG00000235838,2
ENSG00000235840,0
ENSG00000235843,0
ENSG00000235845,0
ENSG00000235847,0
ENSG00000235848,5
ENSG00000235849,0
ENSG00000235852,2
ENSG00000235855,0
ENSG00000235857,0
ENSG00000235858,2
ENSG00000235859,805
ENSG00000235861,2
ENSG00000235862,0
ENSG00000235863,659
ENSG00000235864,0
ENSG00000235865,67
ENSG00000235868,0
ENSG00000235869,0
ENSG00000235871,0
ENSG00000235872,8
ENSG00000235875,1
ENSG00000235876,1
ENSG00000235879,0
ENSG00000235880,0
ENSG00000235881,0
ENSG00000235884,10
ENSG00000235885,1
ENSG00000235886,0
ENSG00000235887,0
ENSG00000235888,2
ENSG00000235890,7
ENSG00000235892,2
ENSG00000235893,0
ENSG00000235895,0
ENSG00000235897,44
ENSG00000235899,0
ENSG00000235901,0
ENSG00000235902,3
ENSG00000235903,9
ENSG00000235904,6
ENSG00000235907,7
ENSG00000235908,25
ENSG00000235910,11
ENSG00000235911,0
ENSG00000235912,9
ENSG00000235914,0
ENSG00000235916,0
ENSG00000235917,1
ENSG00000235919,161
ENSG00000235920,1
ENSG00000235922,0
ENSG00000235924,0
ENSG00000235926,0
ENSG00000235927,24
ENSG00000235929,0
ENSG00000235930,0
ENSG00000235931,0
ENSG00000235932,0
ENSG00000235933,0
ENSG00000235934,0
ENSG00000235937,8
ENSG00000235939,1
ENSG00000235940,0
ENSG00000235942,0
ENSG00000235943,0
ENSG00000235944,137
ENSG00000235945,0
ENSG00000235946,1
ENSG00000235947,142
ENSG00000235949,795
ENSG00000235951,0
ENSG00000235954,1027
ENSG00000235955,1
ENSG00000235957,1
ENSG00000235958,20
ENSG00000235959,0
ENSG00000235961,13
ENSG00000235962,1
ENSG00000235963,1
ENSG00000235964,1
ENSG00000235965,0
ENSG00000235967,0
ENSG00000235968,0
ENSG00000235969,0
ENSG00000235972,0
ENSG00000235974,5
ENSG00000235975,0
ENSG00000235976,0
ENSG00000235978,52
ENSG00000235979,0
ENSG00000235981,0
ENSG00000235982,3
ENSG00000235984,0
ENSG00000235988,3
ENSG00000235989,15
ENSG00000235990,1
ENSG00000235991,0
ENSG00000235992,0
ENSG00000235993,0
ENSG00000235994,1
ENSG00000235995,0
ENSG00000235996,0
ENSG00000235997,45
ENSG00000235998,0
ENSG00000236003,0
ENSG00000236004,0
ENSG00000236005,1
ENSG00000236007,1
ENSG00000236008,57
ENSG00000236009,0
ENSG00000236012,0
ENSG00000236013,0
ENSG00000236015,31
ENSG00000236017,51
ENSG00000236018,1
ENSG00000236021,2
ENSG00000236022,0
ENSG00000236024,2
ENSG00000236025,0
ENSG00000236026,0
ENSG00000236027,0
ENSG00000236028,7
ENSG00000236030,0
ENSG00000236031,2
ENSG00000236032,0
ENSG00000236035,1
ENSG00000236036,0
ENSG00000236039,21
ENSG00000236040,0
ENSG00000236041,0
ENSG00000236042,0
ENSG00000236044,3
ENSG00000236045,4
ENSG00000236046,0
ENSG00000236047,2
ENSG00000236048,0
ENSG00000236049,0
ENSG00000236051,7
ENSG00000236052,0
ENSG00000236053,1
ENSG00000236054,4
ENSG00000236056,0
ENSG00000236058,25
ENSG00000236060,97
ENSG00000236062,0
ENSG00000236064,5
ENSG00000236065,0
ENSG00000236066,1
ENSG00000236068,0
ENSG00000236069,3
ENSG00000236072,0
ENSG00000236073,0
ENSG00000236075,0
ENSG00000236076,0
ENSG00000236077,0
ENSG00000236078,0
ENSG00000236079,0
ENSG00000236080,0
ENSG00000236081,2
ENSG00000236082,0
ENSG00000236083,0
ENSG00000236085,0
ENSG00000236086,7
ENSG00000236088,298
ENSG00000236090,0
ENSG00000236091,0
ENSG00000236094,1
ENSG00000236095,8
ENSG00000236097,0
ENSG00000236098,5
ENSG00000236099,0
ENSG00000236101,0
ENSG00000236102,0
ENSG00000236104,2112
ENSG00000236105,0
ENSG00000236106,0
ENSG00000236107,1
ENSG00000236108,0
ENSG00000236109,0
ENSG00000236110,2
ENSG00000236111,1
ENSG00000236114,5
ENSG00000236115,0
ENSG00000236116,1
ENSG00000236117,5
ENSG00000236118,0
ENSG00000236119,0
ENSG00000236120,63
ENSG00000236121,0
ENSG00000236123,1
ENSG00000236124,1
ENSG00000236125,0
ENSG00000236126,0
ENSG00000236129,0
ENSG00000236130,0
ENSG00000236131,0
ENSG00000236132,2
ENSG00000236133,0
ENSG00000236136,1
ENSG00000236137,38
ENSG00000236138,2
ENSG00000236140,2
ENSG00000236141,0
ENSG00000236144,472
ENSG00000236145,0
ENSG00000236146,1
ENSG00000236148,3
ENSG00000236151,0
ENSG00000236152,1
ENSG00000236153,0
ENSG00000236154,0
ENSG00000236155,2
ENSG00000236156,0
ENSG00000236158,0
ENSG00000236159,0
ENSG00000236160,0
ENSG00000236162,0
ENSG00000236164,0
ENSG00000236165,12
ENSG00000236166,5
ENSG00000236167,0
ENSG00000236168,0
ENSG00000236169,0
ENSG00000236170,0
ENSG00000236171,1
ENSG00000236172,1
ENSG00000236173,4
ENSG00000236175,0
ENSG00000236176,0
ENSG00000236179,0
ENSG00000236180,4
ENSG00000236182,23
ENSG00000236184,14
ENSG00000236185,0
ENSG00000236187,0
ENSG00000236188,0
ENSG00000236189,0
ENSG00000236190,0
ENSG00000236191,0
ENSG00000236193,0
ENSG00000236194,4
ENSG00000236195,0
ENSG00000236197,2
ENSG00000236198,5
ENSG00000236199,97
ENSG00000236200,58
ENSG00000236202,0
ENSG00000236204,78
ENSG00000236205,0
ENSG00000236206,0
ENSG00000236208,0
ENSG00000236209,12
ENSG00000236211,0
ENSG00000236212,0
ENSG00000236213,3
ENSG00000236216,0
ENSG00000236217,0
ENSG00000236226,0
ENSG00000236229,0
ENSG00000236230,2
ENSG00000236231,0
ENSG00000236232,0
ENSG00000236234,12
ENSG00000236235,0
ENSG00000236238,0
ENSG00000236240,0
ENSG00000236241,4
ENSG00000236242,1
ENSG00000236243,0
ENSG00000236244,0
ENSG00000236246,0
ENSG00000236248,0
ENSG00000236252,0
ENSG00000236253,0
ENSG00000236254,1
ENSG00000236255,125
ENSG00000236256,3
ENSG00000236257,1
ENSG00000236258,0
ENSG00000236259,1
ENSG00000236261,0
ENSG00000236262,1
ENSG00000236263,0
ENSG00000236264,5
ENSG00000236266,30
ENSG00000236267,0
ENSG00000236268,3
ENSG00000236269,5
ENSG00000236272,11
ENSG00000236274,0
ENSG00000236276,0
ENSG00000236277,0
ENSG00000236278,1
ENSG00000236279,1
ENSG00000236280,0
ENSG00000236281,1
ENSG00000236283,12
ENSG00000236284,0
ENSG00000236285,0
ENSG00000236287,2589
ENSG00000236289,0
ENSG00000236290,0
ENSG00000236292,0
ENSG00000236295,0
ENSG00000236296,6
ENSG00000236297,15
ENSG00000236299,0
ENSG00000236300,0
ENSG00000236301,0
ENSG00000236303,0
ENSG00000236304,20
ENSG00000236305,37
ENSG00000236306,0
ENSG00000236307,16
ENSG00000236308,11
ENSG00000236309,2
ENSG00000236310,0
ENSG00000236311,5
ENSG00000236312,1
ENSG00000236313,394
ENSG00000236316,0
ENSG00000236317,7
ENSG00000236318,165
ENSG00000236319,2
ENSG00000236320,4
ENSG00000236323,0
ENSG00000236324,1
ENSG00000236325,0
ENSG00000236326,0
ENSG00000236327,0
ENSG00000236330,2
ENSG00000236332,0
ENSG00000236333,54
ENSG00000236334,0
ENSG00000236335,0
ENSG00000236336,0
ENSG00000236337,13
ENSG00000236339,0
ENSG00000236340,0
ENSG00000236341,0
ENSG00000236343,0
ENSG00000236345,0
ENSG00000236347,0
ENSG00000236348,1
ENSG00000236349,23
ENSG00000236352,0
ENSG00000236354,2
ENSG00000236355,0
ENSG00000236356,0
ENSG00000236357,0
ENSG00000236358,27
ENSG00000236359,0
ENSG00000236360,2
ENSG00000236362,0
ENSG00000236364,25
ENSG00000236365,0
ENSG00000236366,1
ENSG00000236371,0
ENSG00000236372,0
ENSG00000236373,0
ENSG00000236375,0
ENSG00000236376,0
ENSG00000236377,17
ENSG00000236378,0
ENSG00000236379,0
ENSG00000236380,0
ENSG00000236382,0
ENSG00000236383,99
ENSG00000236384,0
ENSG00000236385,2
ENSG00000236386,0
ENSG00000236387,0
ENSG00000236388,0
ENSG00000236389,0
ENSG00000236390,2
ENSG00000236391,2
ENSG00000236392,0
ENSG00000236393,3
ENSG00000236394,2
ENSG00000236395,0
ENSG00000236396,0
ENSG00000236397,98
ENSG00000236398,0
ENSG00000236400,0
ENSG00000236401,0
ENSG00000236403,1
ENSG00000236404,43
ENSG00000236405,0
ENSG00000236407,0
ENSG00000236408,0
ENSG00000236409,9
ENSG00000236411,12
ENSG00000236412,0
ENSG00000236413,0
ENSG00000236414,0
ENSG00000236417,1
ENSG00000236420,2
ENSG00000236423,21
ENSG00000236424,0
ENSG00000236425,0
ENSG00000236426,0
ENSG00000236427,0
ENSG00000236429,0
ENSG00000236430,0
ENSG00000236431,67
ENSG00000236432,44
ENSG00000236433,0
ENSG00000236434,13
ENSG00000236435,0
ENSG00000236436,0
ENSG00000236437,1
ENSG00000236438,1
ENSG00000236439,73
ENSG00000236440,1
ENSG00000236442,0
ENSG00000236444,4
ENSG00000236445,1
ENSG00000236446,0
ENSG00000236447,1
ENSG00000236449,1
ENSG00000236450,0
ENSG00000236451,0
ENSG00000236452,1
ENSG00000236453,0
ENSG00000236456,62
ENSG00000236457,0
ENSG00000236459,1
ENSG00000236460,0
ENSG00000236461,0
ENSG00000236463,3
ENSG00000236464,3
ENSG00000236466,0
ENSG00000236467,79
ENSG00000236468,1
ENSG00000236469,2
ENSG00000236471,1
ENSG00000236472,2
ENSG00000236473,0
ENSG00000236474,10
ENSG00000236475,0
ENSG00000236476,1
ENSG00000236477,0
ENSG00000236478,5
ENSG00000236480,1
ENSG00000236481,2
ENSG00000236483,2
ENSG00000236484,0
ENSG00000236485,0
ENSG00000236487,0
ENSG00000236489,9
ENSG00000236491,0
ENSG00000236493,23
ENSG00000236494,1
ENSG00000236495,2
ENSG00000236496,24
ENSG00000236497,0
ENSG00000236498,13
ENSG00000236499,8
ENSG00000236500,1
ENSG00000236501,1
ENSG00000236502,4
ENSG00000236503,0
ENSG00000236504,0
ENSG00000236505,1
ENSG00000236507,0
ENSG00000236508,0
ENSG00000236509,0
ENSG00000236510,1
ENSG00000236511,0
ENSG00000236512,0
ENSG00000236513,0
ENSG00000236514,34
ENSG00000236516,1
ENSG00000236519,10
ENSG00000236520,0
ENSG00000236521,0
ENSG00000236523,1
ENSG00000236525,0
ENSG00000236526,9
ENSG00000236527,0
ENSG00000236528,4
ENSG00000236529,27
ENSG00000236530,1
ENSG00000236531,3
ENSG00000236532,1
ENSG00000236533,1
ENSG00000236534,16
ENSG00000236535,0
ENSG00000236536,0
ENSG00000236538,0
ENSG00000236539,11
ENSG00000236540,135
ENSG00000236541,0
ENSG00000236542,2
ENSG00000236543,0
ENSG00000236544,0
ENSG00000236545,8
ENSG00000236546,0
ENSG00000236548,2
ENSG00000236549,0
ENSG00000236550,0
ENSG00000236552,394
ENSG00000236554,1
ENSG00000236555,0
ENSG00000236556,0
ENSG00000236559,3
ENSG00000236562,1
ENSG00000236564,0
ENSG00000236565,12
ENSG00000236567,2
ENSG00000236569,1
ENSG00000236570,4
ENSG00000236571,0
ENSG00000236572,0
ENSG00000236574,0
ENSG00000236576,0
ENSG00000236577,6
ENSG00000236580,0
ENSG00000236581,9
ENSG00000236582,1
ENSG00000236583,2
ENSG00000236590,0
ENSG00000236591,2
ENSG00000236592,0
ENSG00000236594,0
ENSG00000236595,0
ENSG00000236596,0
ENSG00000236597,0
ENSG00000236599,0
ENSG00000236601,0
ENSG00000236603,5
ENSG00000236604,0
ENSG00000236605,2
ENSG00000236606,0
ENSG00000236607,0
ENSG00000236608,0
ENSG00000236609,489
ENSG00000236610,0
ENSG00000236611,2
ENSG00000236612,0
ENSG00000236615,0
ENSG00000236616,2
ENSG00000236617,19
ENSG00000236618,82
ENSG00000236620,0
ENSG00000236621,0
ENSG00000236626,0
ENSG00000236627,0
ENSG00000236634,0
ENSG00000236635,0
ENSG00000236636,0
ENSG00000236637,0
ENSG00000236638,0
ENSG00000236641,2
ENSG00000236643,7
ENSG00000236646,1
ENSG00000236647,0
ENSG00000236648,0
ENSG00000236651,5
ENSG00000236653,0
ENSG00000236654,0
ENSG00000236655,0
ENSG00000236656,0
ENSG00000236658,0
ENSG00000236660,0
ENSG00000236662,5
ENSG00000236663,4
ENSG00000236664,0
ENSG00000236665,0
ENSG00000236666,0
ENSG00000236667,0
ENSG00000236668,0
ENSG00000236670,7
ENSG00000236671,0
ENSG00000236673,0
ENSG00000236674,0
ENSG00000236675,348
ENSG00000236676,0
ENSG00000236677,0
ENSG00000236678,0
ENSG00000236679,0
ENSG00000236680,7
ENSG00000236681,0
ENSG00000236682,307
ENSG00000236683,0
ENSG00000236686,1
ENSG00000236687,0
ENSG00000236689,0
ENSG00000236690,0
ENSG00000236691,0
ENSG00000236692,0
ENSG00000236695,0
ENSG00000236698,12
ENSG00000236699,2155
ENSG00000236700,23
ENSG00000236701,0
ENSG00000236703,11
ENSG00000236704,0
ENSG00000236708,6
ENSG00000236709,0
ENSG00000236710,3
ENSG00000236711,1
ENSG00000236712,0
ENSG00000236713,1
ENSG00000236714,0
ENSG00000236716,0
ENSG00000236717,0
ENSG00000236718,0
ENSG00000236719,0
ENSG00000236720,0
ENSG00000236722,14
ENSG00000236723,16
ENSG00000236724,0
ENSG00000236731,0
ENSG00000236732,12
ENSG00000236733,0
ENSG00000236735,2
ENSG00000236736,0
ENSG00000236737,0
ENSG00000236739,0
ENSG00000236740,1
ENSG00000236741,0
ENSG00000236743,0
ENSG00000236744,0
ENSG00000236745,2
ENSG00000236747,1
ENSG00000236748,0
ENSG00000236750,1
ENSG00000236751,0
ENSG00000236753,241
ENSG00000236754,4
ENSG00000236756,45
ENSG00000236758,0
ENSG00000236760,0
ENSG00000236761,0
ENSG00000236762,1
ENSG00000236763,0
ENSG00000236764,1
ENSG00000236768,1
ENSG00000236769,0
ENSG00000236770,0
ENSG00000236772,59
ENSG00000236773,8
ENSG00000236775,0
ENSG00000236776,1
ENSG00000236777,0
ENSG00000236778,204
ENSG00000236779,2
ENSG00000236780,0
ENSG00000236782,5
ENSG00000236783,0
ENSG00000236785,0
ENSG00000236786,0
ENSG00000236790,9
ENSG00000236791,0
ENSG00000236792,0
ENSG00000236794,0
ENSG00000236795,0
ENSG00000236796,2
ENSG00000236797,0
ENSG00000236799,1
ENSG00000236800,0
ENSG00000236801,20
ENSG00000236803,0
ENSG00000236804,1
ENSG00000236806,1
ENSG00000236807,0
ENSG00000236809,15
