Gene stable ID,19662bc7-e171-4a8e-b88a-4bd95c553b0c
ENSG00000264647,2
ENSG00000264652,0
ENSG00000264653,0
ENSG00000264655,14
ENSG00000264657,0
ENSG00000264658,0
ENSG00000264659,0
ENSG00000264660,20
ENSG00000264661,0
ENSG00000264662,0
ENSG00000264663,0
ENSG00000264666,2
ENSG00000264667,0
ENSG00000264668,5
ENSG00000264669,0
ENSG00000264671,0
ENSG00000264672,32
ENSG00000264673,3
ENSG00000264675,2
ENSG00000264676,0
ENSG00000264677,0
ENSG00000264678,0
ENSG00000264679,0
ENSG00000264684,0
ENSG00000264685,0
ENSG00000264686,0
ENSG00000264687,0
ENSG00000264689,0
ENSG00000264693,0
ENSG00000264695,0
ENSG00000264696,0
ENSG00000264697,0
ENSG00000264698,0
ENSG00000264699,0
ENSG00000264701,0
ENSG00000264702,0
ENSG00000264703,0
ENSG00000264705,0
ENSG00000264706,0
ENSG00000264707,52
ENSG00000264711,0
ENSG00000264712,1
ENSG00000264713,0
ENSG00000264714,10
ENSG00000264715,0
ENSG00000264717,2
ENSG00000264718,0
ENSG00000264720,0
ENSG00000264721,0
ENSG00000264722,0
ENSG00000264724,0
ENSG00000264725,0
ENSG00000264726,0
ENSG00000264727,6
ENSG00000264729,0
ENSG00000264730,0
ENSG00000264732,0
ENSG00000264733,0
ENSG00000264734,0
ENSG00000264735,0
ENSG00000264736,3
ENSG00000264737,0
ENSG00000264739,0
ENSG00000264740,0
ENSG00000264741,0
ENSG00000264742,0
ENSG00000264743,14
ENSG00000264744,0
ENSG00000264745,1
ENSG00000264746,0
ENSG00000264747,0
ENSG00000264748,0
ENSG00000264749,0
ENSG00000264750,0
ENSG00000264753,0
ENSG00000264754,0
ENSG00000264755,0
ENSG00000264757,0
ENSG00000264759,0
ENSG00000264760,0
ENSG00000264763,0
ENSG00000264764,0
ENSG00000264765,0
ENSG00000264766,0
ENSG00000264767,0
ENSG00000264768,0
ENSG00000264769,6
ENSG00000264771,0
ENSG00000264772,83
ENSG00000264773,1
ENSG00000264775,1
ENSG00000264779,0
ENSG00000264780,0
ENSG00000264781,0
ENSG00000264785,0
ENSG00000264788,0
ENSG00000264790,0
ENSG00000264791,0
ENSG00000264792,0
ENSG00000264793,0
ENSG00000264794,0
ENSG00000264796,0
ENSG00000264797,0
ENSG00000264799,3
ENSG00000264800,0
ENSG00000264801,0
ENSG00000264802,0
ENSG00000264803,0
ENSG00000264804,0
ENSG00000264808,6
ENSG00000264809,0
ENSG00000264810,0
ENSG00000264811,0
ENSG00000264812,0
ENSG00000264813,0
ENSG00000264814,1
ENSG00000264817,0
ENSG00000264818,0
ENSG00000264819,0
ENSG00000264823,0
ENSG00000264824,0
ENSG00000264825,0
ENSG00000264829,1
ENSG00000264831,0
ENSG00000264833,0
ENSG00000264834,0
ENSG00000264837,0
ENSG00000264838,0
ENSG00000264839,0
ENSG00000264840,1
ENSG00000264841,0
ENSG00000264843,2
ENSG00000264844,0
ENSG00000264845,0
ENSG00000264849,0
ENSG00000264850,0
ENSG00000264853,5
ENSG00000264855,0
ENSG00000264857,0
ENSG00000264859,28
ENSG00000264860,2
ENSG00000264861,0
ENSG00000264862,3
ENSG00000264864,0
ENSG00000264869,0
ENSG00000264871,0
ENSG00000264874,0
ENSG00000264875,0
ENSG00000264876,0
ENSG00000264877,0
ENSG00000264878,1
ENSG00000264879,0
ENSG00000264880,0
ENSG00000264881,0
ENSG00000264884,0
ENSG00000264885,86
ENSG00000264888,0
ENSG00000264890,0
ENSG00000264891,0
ENSG00000264892,0
ENSG00000264894,0
ENSG00000264895,0
ENSG00000264896,1
ENSG00000264897,0
ENSG00000264899,0
ENSG00000264900,0
ENSG00000264901,0
ENSG00000264902,0
ENSG00000264906,0
ENSG00000264907,0
ENSG00000264908,0
ENSG00000264910,0
ENSG00000264911,0
ENSG00000264913,0
ENSG00000264914,0
ENSG00000264916,2
ENSG00000264918,62
ENSG00000264919,0
ENSG00000264920,119
ENSG00000264921,0
ENSG00000264922,0
ENSG00000264924,3
ENSG00000264925,0
ENSG00000264926,0
ENSG00000264927,0
ENSG00000264928,0
ENSG00000264930,0
ENSG00000264931,0
ENSG00000264932,2
ENSG00000264933,0
ENSG00000264934,0
ENSG00000264935,0
ENSG00000264937,26
ENSG00000264940,0
ENSG00000264941,0
ENSG00000264943,18
ENSG00000264944,0
ENSG00000264947,0
ENSG00000264950,0
ENSG00000264952,0
ENSG00000264953,0
ENSG00000264954,4
ENSG00000264956,8
ENSG00000264957,0
ENSG00000264958,4
ENSG00000264961,3
ENSG00000264963,0
ENSG00000264964,17
ENSG00000264965,0
ENSG00000264966,1
ENSG00000264968,3
ENSG00000264969,0
ENSG00000264970,0
ENSG00000264971,0
ENSG00000264972,1
ENSG00000264974,0
ENSG00000264975,0
ENSG00000264976,0
ENSG00000264978,0
ENSG00000264979,0
ENSG00000264981,0
ENSG00000264982,0
ENSG00000264984,0
ENSG00000264985,26
ENSG00000264986,1
ENSG00000264990,0
ENSG00000264991,21
ENSG00000264994,0
ENSG00000264997,0
ENSG00000264999,1
ENSG00000265000,1
ENSG00000265002,0
ENSG00000265003,0
ENSG00000265005,0
ENSG00000265007,0
ENSG00000265008,9
ENSG00000265009,1
ENSG00000265010,10
ENSG00000265012,0
ENSG00000265014,0
ENSG00000265015,0
ENSG00000265017,0
ENSG00000265018,110
ENSG00000265019,0
ENSG00000265020,0
ENSG00000265023,0
ENSG00000265024,0
ENSG00000265028,0
ENSG00000265029,0
ENSG00000265031,0
ENSG00000265032,0
ENSG00000265033,7
ENSG00000265035,0
ENSG00000265037,0
ENSG00000265038,0
ENSG00000265039,0
ENSG00000265041,0
ENSG00000265042,0
ENSG00000265043,0
ENSG00000265046,0
ENSG00000265047,0
ENSG00000265049,0
ENSG00000265050,0
ENSG00000265052,2
ENSG00000265054,0
ENSG00000265055,25
ENSG00000265056,0
ENSG00000265057,0
ENSG00000265060,1
ENSG00000265061,0
ENSG00000265062,0
ENSG00000265063,0
ENSG00000265064,1
ENSG00000265068,0
ENSG00000265069,0
ENSG00000265070,0
ENSG00000265072,0
ENSG00000265073,0
ENSG00000265075,0
ENSG00000265076,0
ENSG00000265078,0
ENSG00000265080,0
ENSG00000265082,0
ENSG00000265083,0
ENSG00000265084,0
ENSG00000265085,0
ENSG00000265086,0
ENSG00000265087,0
ENSG00000265089,0
ENSG00000265090,0
ENSG00000265091,1
ENSG00000265092,0
ENSG00000265093,0
ENSG00000265094,1
ENSG00000265095,0
ENSG00000265096,2
ENSG00000265097,0
ENSG00000265098,0
ENSG00000265099,0
ENSG00000265100,9
ENSG00000265101,0
ENSG00000265102,3
ENSG00000265106,1
ENSG00000265107,195
ENSG00000265108,0
ENSG00000265109,0
ENSG00000265110,0
ENSG00000265112,8
ENSG00000265113,0
ENSG00000265114,0
ENSG00000265115,1
ENSG00000265118,3
ENSG00000265119,0
ENSG00000265121,0
ENSG00000265123,0
ENSG00000265125,78
ENSG00000265126,0
ENSG00000265127,0
ENSG00000265128,0
ENSG00000265129,0
ENSG00000265132,0
ENSG00000265134,0
ENSG00000265135,0
ENSG00000265136,38
ENSG00000265137,1
ENSG00000265139,0
ENSG00000265140,0
ENSG00000265141,0
ENSG00000265142,1
ENSG00000265144,0
ENSG00000265145,0
ENSG00000265148,43
ENSG00000265151,0
ENSG00000265152,0
ENSG00000265154,2
ENSG00000265155,0
ENSG00000265158,160
ENSG00000265160,1
ENSG00000265163,0
ENSG00000265164,0
ENSG00000265165,0
ENSG00000265166,0
ENSG00000265167,0
ENSG00000265168,0
ENSG00000265169,0
ENSG00000265170,0
ENSG00000265172,0
ENSG00000265174,0
ENSG00000265175,0
ENSG00000265176,1
ENSG00000265178,2
ENSG00000265179,1
ENSG00000265180,0
ENSG00000265181,0
ENSG00000265182,1
ENSG00000265185,0
ENSG00000265186,0
ENSG00000265188,0
ENSG00000265190,1
ENSG00000265193,0
ENSG00000265194,1
ENSG00000265195,1
ENSG00000265199,0
ENSG00000265200,0
ENSG00000265201,0
ENSG00000265203,0
ENSG00000265204,0
ENSG00000265205,51
ENSG00000265206,17
ENSG00000265208,0
ENSG00000265209,0
ENSG00000265210,0
ENSG00000265211,0
ENSG00000265212,3
ENSG00000265213,0
ENSG00000265214,0
ENSG00000265215,0
ENSG00000265216,0
ENSG00000265217,0
ENSG00000265218,21
ENSG00000265222,3
ENSG00000265224,0
ENSG00000265225,0
ENSG00000265226,0
ENSG00000265227,0
ENSG00000265233,0
ENSG00000265236,0
ENSG00000265237,0
ENSG00000265238,0
ENSG00000265239,0
ENSG00000265240,0
ENSG00000265241,17537
ENSG00000265243,0
ENSG00000265244,0
ENSG00000265245,0
ENSG00000265246,3
ENSG00000265247,0
ENSG00000265249,0
ENSG00000265250,0
ENSG00000265251,0
ENSG00000265252,0
ENSG00000265253,0
ENSG00000265254,5
ENSG00000265257,0
ENSG00000265258,0
ENSG00000265260,0
ENSG00000265261,0
ENSG00000265262,2
ENSG00000265263,0
ENSG00000265264,1
ENSG00000265265,0
ENSG00000265266,0
ENSG00000265267,0
ENSG00000265268,0
ENSG00000265272,2
ENSG00000265273,1
ENSG00000265275,0
ENSG00000265279,0
ENSG00000265280,9
ENSG00000265281,0
ENSG00000265282,7
ENSG00000265284,0
ENSG00000265285,0
ENSG00000265286,0
ENSG00000265287,4
ENSG00000265289,0
ENSG00000265291,0
ENSG00000265293,9
ENSG00000265294,0
ENSG00000265295,0
ENSG00000265296,7
ENSG00000265298,268
ENSG00000265300,0
ENSG00000265301,0
ENSG00000265303,0
ENSG00000265304,0
ENSG00000265306,0
ENSG00000265311,0
ENSG00000265313,1
ENSG00000265315,0
ENSG00000265316,0
ENSG00000265317,0
ENSG00000265319,0
ENSG00000265320,0
ENSG00000265321,22
ENSG00000265322,1
ENSG00000265324,0
ENSG00000265327,0
ENSG00000265328,0
ENSG00000265329,0
ENSG00000265330,0
ENSG00000265331,0
ENSG00000265332,0
ENSG00000265333,0
ENSG00000265334,2
ENSG00000265337,1
ENSG00000265339,0
ENSG00000265340,1
ENSG00000265341,0
ENSG00000265342,1
ENSG00000265344,0
ENSG00000265345,1
ENSG00000265347,0
ENSG00000265349,2
ENSG00000265352,0
ENSG00000265354,4390
ENSG00000265355,1
ENSG00000265356,0
ENSG00000265357,0
ENSG00000265359,1
ENSG00000265362,0
ENSG00000265364,1
ENSG00000265366,53
ENSG00000265367,0
ENSG00000265368,0
ENSG00000265369,634
ENSG00000265370,3
ENSG00000265371,0
ENSG00000265372,0
ENSG00000265373,0
ENSG00000265374,2
ENSG00000265375,0
ENSG00000265376,0
ENSG00000265378,0
ENSG00000265379,1
ENSG00000265380,0
ENSG00000265381,0
ENSG00000265383,0
ENSG00000265386,0
ENSG00000265388,1
ENSG00000265390,1
ENSG00000265391,0
ENSG00000265392,1
ENSG00000265393,6
ENSG00000265394,0
ENSG00000265395,4
ENSG00000265396,0
ENSG00000265398,0
ENSG00000265399,24
ENSG00000265400,0
ENSG00000265401,0
ENSG00000265402,0
ENSG00000265403,0
ENSG00000265404,1
ENSG00000265407,5
ENSG00000265408,0
ENSG00000265411,0
ENSG00000265413,2
ENSG00000265415,289
ENSG00000265416,1
ENSG00000265417,3
ENSG00000265418,1
ENSG00000265419,0
ENSG00000265420,1
ENSG00000265421,0
ENSG00000265422,1
ENSG00000265423,0
ENSG00000265425,0
ENSG00000265428,0
ENSG00000265429,2
ENSG00000265430,0
ENSG00000265432,0
ENSG00000265433,0
ENSG00000265435,0
ENSG00000265437,0
ENSG00000265438,0
ENSG00000265439,0
ENSG00000265441,0
ENSG00000265442,0
ENSG00000265443,5
ENSG00000265444,0
ENSG00000265445,0
ENSG00000265450,1
ENSG00000265451,8
ENSG00000265452,14
ENSG00000265453,0
ENSG00000265455,0
ENSG00000265456,0
ENSG00000265457,0
ENSG00000265458,62
ENSG00000265460,2
ENSG00000265461,1
ENSG00000265462,1
ENSG00000265463,0
ENSG00000265465,2
ENSG00000265467,0
ENSG00000265469,0
ENSG00000265470,0
ENSG00000265472,0
ENSG00000265474,22
ENSG00000265477,0
ENSG00000265478,33
ENSG00000265479,103
ENSG00000265480,2
ENSG00000265481,1
ENSG00000265483,0
ENSG00000265484,0
ENSG00000265485,8
ENSG00000265486,0
ENSG00000265487,0
ENSG00000265488,8
ENSG00000265489,10
ENSG00000265490,2
ENSG00000265491,8013
ENSG00000265493,0
ENSG00000265494,0
ENSG00000265496,9
ENSG00000265498,0
ENSG00000265499,0
ENSG00000265501,2
ENSG00000265503,0
ENSG00000265504,0
ENSG00000265507,0
ENSG00000265510,0
ENSG00000265511,18
ENSG00000265514,0
ENSG00000265515,1
ENSG00000265516,0
ENSG00000265517,0
ENSG00000265518,0
ENSG00000265519,425
ENSG00000265520,0
ENSG00000265521,0
ENSG00000265522,0
ENSG00000265524,0
ENSG00000265526,1
ENSG00000265527,0
ENSG00000265529,0
ENSG00000265530,0
ENSG00000265531,34
ENSG00000265533,0
ENSG00000265535,0
ENSG00000265537,0
ENSG00000265538,0
ENSG00000265539,3
ENSG00000265541,1
ENSG00000265542,19
ENSG00000265543,0
ENSG00000265544,0
ENSG00000265545,0
ENSG00000265547,0
ENSG00000265550,1
ENSG00000265552,0
ENSG00000265554,0
ENSG00000265555,0
ENSG00000265556,0
ENSG00000265558,0
ENSG00000265559,1
ENSG00000265560,0
ENSG00000265561,0
ENSG00000265562,0
ENSG00000265564,0
ENSG00000265565,0
ENSG00000265566,7
ENSG00000265567,0
ENSG00000265568,0
ENSG00000265569,0
ENSG00000265573,0
ENSG00000265574,3
ENSG00000265575,0
ENSG00000265579,24
ENSG00000265582,0
ENSG00000265583,2
ENSG00000265584,0
ENSG00000265585,0
ENSG00000265587,0
ENSG00000265588,0
ENSG00000265589,0
ENSG00000265590,32
ENSG00000265592,0
ENSG00000265593,0
ENSG00000265595,0
ENSG00000265596,0
ENSG00000265597,0
ENSG00000265598,0
ENSG00000265599,0
ENSG00000265600,2
ENSG00000265606,0
ENSG00000265610,0
ENSG00000265611,5
ENSG00000265612,0
ENSG00000265614,0
ENSG00000265615,0
ENSG00000265616,0
ENSG00000265617,0
ENSG00000265618,0
ENSG00000265619,0
ENSG00000265621,0
ENSG00000265623,0
ENSG00000265625,3
ENSG00000265626,1
ENSG00000265627,0
ENSG00000265630,4
ENSG00000265631,0
ENSG00000265632,0
ENSG00000265635,0
ENSG00000265636,0
ENSG00000265637,0
ENSG00000265638,4
ENSG00000265639,0
ENSG00000265641,0
ENSG00000265642,0
ENSG00000265643,0
ENSG00000265644,0
ENSG00000265645,0
ENSG00000265646,0
ENSG00000265647,2
ENSG00000265648,0
ENSG00000265649,0
ENSG00000265650,1
ENSG00000265653,0
ENSG00000265654,1
ENSG00000265655,0
ENSG00000265656,3
ENSG00000265657,0
ENSG00000265658,0
ENSG00000265660,45
ENSG00000265662,0
ENSG00000265664,0
ENSG00000265665,9
ENSG00000265666,102
ENSG00000265667,0
ENSG00000265669,0
ENSG00000265670,3
ENSG00000265671,0
ENSG00000265672,0
ENSG00000265673,0
ENSG00000265675,0
ENSG00000265678,50
ENSG00000265679,0
ENSG00000265681,2596
ENSG00000265682,0
ENSG00000265683,25
ENSG00000265684,1
ENSG00000265686,0
ENSG00000265688,522
ENSG00000265689,0
ENSG00000265690,0
ENSG00000265691,0
ENSG00000265692,3
ENSG00000265693,0
ENSG00000265694,0
ENSG00000265695,0
ENSG00000265696,0
ENSG00000265697,1
ENSG00000265698,0
ENSG00000265699,0
ENSG00000265700,0
ENSG00000265702,1
ENSG00000265705,0
ENSG00000265706,0
ENSG00000265708,0
ENSG00000265709,0
ENSG00000265711,0
ENSG00000265712,0
ENSG00000265713,2
ENSG00000265714,0
ENSG00000265717,74
ENSG00000265719,0
ENSG00000265720,0
ENSG00000265722,0
ENSG00000265724,1
ENSG00000265725,0
ENSG00000265727,0
ENSG00000265728,11
ENSG00000265730,0
ENSG00000265733,0
ENSG00000265734,0
ENSG00000265735,3
ENSG00000265736,0
ENSG00000265737,2
ENSG00000265739,2
ENSG00000265740,0
ENSG00000265743,56
ENSG00000265744,0
ENSG00000265745,0
ENSG00000265746,0
ENSG00000265749,75
ENSG00000265750,23
ENSG00000265751,0
ENSG00000265752,4
ENSG00000265753,1
ENSG00000265758,0
ENSG00000265759,1
ENSG00000265763,4
ENSG00000265764,0
ENSG00000265766,45
ENSG00000265767,0
ENSG00000265768,0
ENSG00000265771,0
ENSG00000265774,0
ENSG00000265775,0
ENSG00000265776,0
ENSG00000265777,0
ENSG00000265778,47
ENSG00000265780,5
ENSG00000265781,0
ENSG00000265783,0
ENSG00000265784,0
ENSG00000265786,0
ENSG00000265787,97
ENSG00000265788,0
ENSG00000265789,0
ENSG00000265790,1
ENSG00000265791,32
ENSG00000265793,0
ENSG00000265794,0
ENSG00000265798,18
ENSG00000265799,2
ENSG00000265800,33
ENSG00000265801,1
ENSG00000265802,4
ENSG00000265804,3
ENSG00000265806,25
ENSG00000265808,10126
ENSG00000265810,0
ENSG00000265812,0
ENSG00000265813,0
ENSG00000265814,0
ENSG00000265815,0
ENSG00000265817,0
ENSG00000265818,0
ENSG00000265819,0
ENSG00000265820,8
ENSG00000265822,0
ENSG00000265827,0
ENSG00000265828,0
ENSG00000265829,0
ENSG00000265831,0
ENSG00000265833,0
ENSG00000265835,0
ENSG00000265836,0
ENSG00000265837,0
ENSG00000265840,0
ENSG00000265841,0
ENSG00000265843,0
ENSG00000265844,0
ENSG00000265845,5
ENSG00000265846,0
ENSG00000265847,0
ENSG00000265848,0
ENSG00000265850,0
ENSG00000265853,0
ENSG00000265855,3
ENSG00000265856,0
ENSG00000265858,0
ENSG00000265859,0
ENSG00000265861,1
ENSG00000265863,0
ENSG00000265864,0
ENSG00000265865,0
ENSG00000265866,0
ENSG00000265867,1
ENSG00000265869,0
ENSG00000265870,0
ENSG00000265871,2
ENSG00000265872,0
ENSG00000265873,0
ENSG00000265874,1
ENSG00000265875,0
ENSG00000265878,0
ENSG00000265879,1
ENSG00000265881,0
ENSG00000265882,0
ENSG00000265883,0
ENSG00000265885,0
ENSG00000265888,7
ENSG00000265889,0
ENSG00000265891,2
ENSG00000265892,0
ENSG00000265893,0
ENSG00000265894,0
ENSG00000265897,0
ENSG00000265898,0
ENSG00000265899,0
ENSG00000265902,0
ENSG00000265904,0
ENSG00000265905,0
ENSG00000265907,1
ENSG00000265908,4
ENSG00000265911,0
ENSG00000265912,7
ENSG00000265916,0
ENSG00000265917,24
ENSG00000265918,0
ENSG00000265919,0
ENSG00000265924,0
ENSG00000265927,1
ENSG00000265929,0
ENSG00000265931,0
ENSG00000265932,0
ENSG00000265933,1
ENSG00000265934,0
ENSG00000265935,0
ENSG00000265936,3
ENSG00000265939,6
ENSG00000265942,1
ENSG00000265943,35
ENSG00000265944,0
ENSG00000265946,0
ENSG00000265948,0
ENSG00000265954,0
ENSG00000265956,0
ENSG00000265957,1
ENSG00000265959,0
ENSG00000265960,0
ENSG00000265961,0
ENSG00000265962,2
ENSG00000265964,0
ENSG00000265965,0
ENSG00000265967,0
ENSG00000265971,3
ENSG00000265972,26109
ENSG00000265973,0
ENSG00000265975,35
ENSG00000265976,1
ENSG00000265978,1
ENSG00000265979,0
ENSG00000265980,0
ENSG00000265981,0
ENSG00000265982,5
ENSG00000265984,0
ENSG00000265985,0
ENSG00000265986,0
ENSG00000265987,1
ENSG00000265990,0
ENSG00000265991,0
ENSG00000265992,0
ENSG00000265993,0
ENSG00000265994,0
ENSG00000265995,0
ENSG00000265996,12
ENSG00000266002,1
ENSG00000266003,0
ENSG00000266006,0
ENSG00000266009,0
ENSG00000266010,5
ENSG00000266012,0
ENSG00000266013,0
ENSG00000266014,7
ENSG00000266015,0
ENSG00000266016,0
ENSG00000266017,10
ENSG00000266018,0
ENSG00000266019,1
ENSG00000266020,0
ENSG00000266025,0
ENSG00000266028,5492
ENSG00000266029,0
ENSG00000266030,0
ENSG00000266032,36
ENSG00000266036,450
ENSG00000266038,0
ENSG00000266039,0
ENSG00000266041,0
ENSG00000266042,0
ENSG00000266043,0
ENSG00000266044,1
ENSG00000266047,0
ENSG00000266048,0
ENSG00000266049,0
ENSG00000266050,0
ENSG00000266051,0
ENSG00000266052,0
ENSG00000266053,77
ENSG00000266055,0
ENSG00000266057,0
ENSG00000266058,0
ENSG00000266059,0
ENSG00000266060,0
ENSG00000266061,0
ENSG00000266063,0
ENSG00000266065,0
ENSG00000266066,125
ENSG00000266069,0
ENSG00000266070,0
ENSG00000266071,0
ENSG00000266072,1
ENSG00000266073,0
ENSG00000266074,1059
ENSG00000266075,14
ENSG00000266076,1
ENSG00000266077,0
ENSG00000266078,0
ENSG00000266079,0
ENSG00000266082,0
ENSG00000266083,0
ENSG00000266085,0
ENSG00000266086,0
ENSG00000266088,18
ENSG00000266090,0
ENSG00000266094,2748
ENSG00000266097,1
ENSG00000266099,0
ENSG00000266100,0
ENSG00000266101,0
ENSG00000266102,0
ENSG00000266104,2
ENSG00000266105,1
ENSG00000266106,1
ENSG00000266107,1
ENSG00000266108,0
ENSG00000266109,1
ENSG00000266110,0
ENSG00000266111,4
ENSG00000266112,0
ENSG00000266114,0
ENSG00000266115,0
ENSG00000266117,4
ENSG00000266120,6
ENSG00000266121,0
ENSG00000266124,2
ENSG00000266125,0
ENSG00000266126,0
ENSG00000266127,1
ENSG00000266128,0
ENSG00000266129,5
ENSG00000266133,0
ENSG00000266136,0
ENSG00000266139,0
ENSG00000266140,0
ENSG00000266143,11
ENSG00000266144,1
ENSG00000266145,25
ENSG00000266146,0
ENSG00000266148,0
ENSG00000266149,1
ENSG00000266150,0
ENSG00000266151,0
ENSG00000266153,0
ENSG00000266154,0
ENSG00000266155,0
ENSG00000266156,1
ENSG00000266158,0
ENSG00000266160,0
ENSG00000266162,0
ENSG00000266163,0
ENSG00000266166,0
ENSG00000266168,1
ENSG00000266171,33
ENSG00000266173,610
ENSG00000266174,3
ENSG00000266176,4
ENSG00000266179,0
ENSG00000266180,0
ENSG00000266181,0
ENSG00000266183,0
ENSG00000266184,0
ENSG00000266185,1
ENSG00000266186,0
ENSG00000266187,0
ENSG00000266188,0
ENSG00000266189,0
ENSG00000266190,0
ENSG00000266192,0
ENSG00000266193,0
ENSG00000266194,0
ENSG00000266195,0
ENSG00000266196,0
ENSG00000266200,8
ENSG00000266201,0
ENSG00000266202,0
ENSG00000266203,1
ENSG00000266204,0
ENSG00000266205,0
ENSG00000266206,0
ENSG00000266207,0
ENSG00000266208,1010
ENSG00000266209,1
ENSG00000266210,0
ENSG00000266211,0
ENSG00000266213,1
ENSG00000266215,1
ENSG00000266216,0
ENSG00000266217,1
ENSG00000266218,0
ENSG00000266220,0
ENSG00000266222,0
ENSG00000266224,0
ENSG00000266226,0
ENSG00000266227,0
ENSG00000266228,0
ENSG00000266229,0
ENSG00000266230,0
ENSG00000266232,2
ENSG00000266233,0
ENSG00000266235,1
ENSG00000266236,10
ENSG00000266237,0
ENSG00000266239,6
ENSG00000266240,2
ENSG00000266241,0
ENSG00000266242,17
ENSG00000266243,1
ENSG00000266244,0
ENSG00000266245,1
ENSG00000266246,0
ENSG00000266248,0
ENSG00000266251,0
ENSG00000266252,1
ENSG00000266254,0
ENSG00000266255,0
ENSG00000266256,6
ENSG00000266257,0
ENSG00000266258,70
ENSG00000266259,0
ENSG00000266261,1
ENSG00000266262,4
ENSG00000266264,0
ENSG00000266265,19
ENSG00000266268,1
ENSG00000266269,1
ENSG00000266270,0
ENSG00000266272,0
ENSG00000266273,0
ENSG00000266274,33
ENSG00000266275,0
ENSG00000266276,0
ENSG00000266277,0
ENSG00000266278,3
ENSG00000266279,0
ENSG00000266282,2
ENSG00000266283,5
ENSG00000266287,0
ENSG00000266288,0
ENSG00000266289,13
ENSG00000266290,1
ENSG00000266291,0
ENSG00000266293,0
ENSG00000266294,0
ENSG00000266296,3
ENSG00000266297,4
ENSG00000266299,0
ENSG00000266302,108
ENSG00000266304,8
ENSG00000266305,0
ENSG00000266306,0
ENSG00000266307,44
ENSG00000266308,0
ENSG00000266309,0
ENSG00000266310,0
ENSG00000266311,0
ENSG00000266312,0
ENSG00000266313,11
ENSG00000266315,2
ENSG00000266317,0
ENSG00000266318,7
ENSG00000266319,0
ENSG00000266320,1
ENSG00000266321,0
ENSG00000266324,0
ENSG00000266325,0
ENSG00000266327,0
ENSG00000266328,0
ENSG00000266329,0
ENSG00000266330,0
ENSG00000266333,0
ENSG00000266335,0
ENSG00000266336,0
ENSG00000266338,3073
ENSG00000266340,6
ENSG00000266341,0
ENSG00000266344,0
ENSG00000266347,4
ENSG00000266349,0
ENSG00000266354,0
ENSG00000266355,0
ENSG00000266356,0
ENSG00000266357,1
ENSG00000266358,0
ENSG00000266360,0
ENSG00000266363,0
ENSG00000266364,0
ENSG00000266365,0
ENSG00000266368,3
ENSG00000266369,3
ENSG00000266370,4
ENSG00000266371,0
ENSG00000266373,0
ENSG00000266374,0
ENSG00000266376,0
ENSG00000266378,0
ENSG00000266379,0
ENSG00000266382,0
ENSG00000266383,0
ENSG00000266385,4
ENSG00000266388,0
ENSG00000266389,24
ENSG00000266390,0
ENSG00000266391,0
ENSG00000266392,0
ENSG00000266393,0
ENSG00000266396,0
ENSG00000266397,0
ENSG00000266398,0
ENSG00000266399,0
ENSG00000266400,0
ENSG00000266401,1
ENSG00000266402,49
ENSG00000266403,0
ENSG00000266405,77
ENSG00000266407,1
ENSG00000266409,0
ENSG00000266411,2
ENSG00000266412,8301
ENSG00000266415,0
ENSG00000266416,0
ENSG00000266417,0
ENSG00000266420,2
ENSG00000266421,0
ENSG00000266423,0
ENSG00000266426,0
ENSG00000266429,0
ENSG00000266430,0
ENSG00000266431,0
ENSG00000266432,0
ENSG00000266433,0
ENSG00000266436,0
ENSG00000266437,0
ENSG00000266439,0
ENSG00000266441,0
ENSG00000266443,0
ENSG00000266445,9
ENSG00000266446,1
ENSG00000266448,0
ENSG00000266449,0
ENSG00000266450,17
ENSG00000266451,0
ENSG00000266454,0
ENSG00000266456,22
ENSG00000266457,0
ENSG00000266458,0
ENSG00000266459,0
ENSG00000266460,0
ENSG00000266461,0
ENSG00000266463,0
ENSG00000266466,0
ENSG00000266467,0
ENSG00000266469,1967
ENSG00000266470,0
ENSG00000266472,1806
ENSG00000266473,1
ENSG00000266476,0
ENSG00000266477,0
ENSG00000266478,0
ENSG00000266479,0
ENSG00000266481,0
ENSG00000266482,0
ENSG00000266483,0
ENSG00000266485,0
