Gene stable ID,c118b9c9-9a9e-43dc-bdf6-cce1d9f8ff74
ENSG00000260799,1
ENSG00000260802,0
ENSG00000260803,3
ENSG00000260804,759
ENSG00000260805,199
ENSG00000260806,40
ENSG00000260807,55
ENSG00000260808,20
ENSG00000260809,0
ENSG00000260810,19
ENSG00000260811,0
ENSG00000260812,0
ENSG00000260814,0
ENSG00000260815,3
ENSG00000260816,11
ENSG00000260817,0
ENSG00000260818,0
ENSG00000260822,3091
ENSG00000260823,0
ENSG00000260827,0
ENSG00000260828,1
ENSG00000260830,3
ENSG00000260832,0
ENSG00000260834,0
ENSG00000260835,0
ENSG00000260836,0
ENSG00000260837,69
ENSG00000260838,9
ENSG00000260840,0
ENSG00000260841,70
ENSG00000260844,1
ENSG00000260845,0
ENSG00000260846,1
ENSG00000260847,0
ENSG00000260848,0
ENSG00000260850,0
ENSG00000260851,1
ENSG00000260852,450
ENSG00000260853,152
ENSG00000260854,0
ENSG00000260855,104
ENSG00000260857,0
ENSG00000260858,0
ENSG00000260859,0
ENSG00000260860,0
ENSG00000260861,0
ENSG00000260862,2
ENSG00000260863,0
ENSG00000260864,0
ENSG00000260865,0
ENSG00000260866,0
ENSG00000260867,0
ENSG00000260868,14
ENSG00000260869,0
ENSG00000260870,0
ENSG00000260871,8
ENSG00000260872,106
ENSG00000260874,22
ENSG00000260876,2
ENSG00000260877,1
ENSG00000260878,0
ENSG00000260879,0
ENSG00000260880,0
ENSG00000260882,2
ENSG00000260883,0
ENSG00000260884,38
ENSG00000260886,9
ENSG00000260887,0
ENSG00000260889,0
ENSG00000260891,0
ENSG00000260892,0
ENSG00000260894,0
ENSG00000260895,1
ENSG00000260896,5
ENSG00000260897,0
ENSG00000260898,9
ENSG00000260899,11
ENSG00000260900,0
ENSG00000260902,0
ENSG00000260903,3
ENSG00000260905,0
ENSG00000260907,5
ENSG00000260908,3
ENSG00000260909,0
ENSG00000260910,29
ENSG00000260911,38
ENSG00000260912,696
ENSG00000260913,0
ENSG00000260914,0
ENSG00000260916,1326
ENSG00000260917,472
ENSG00000260918,1
ENSG00000260919,1
ENSG00000260920,235
ENSG00000260921,0
ENSG00000260922,4
ENSG00000260923,8
ENSG00000260924,52
ENSG00000260926,0
ENSG00000260927,12
ENSG00000260928,1
ENSG00000260929,1
ENSG00000260930,0
ENSG00000260932,5
ENSG00000260933,0
ENSG00000260934,0
ENSG00000260936,10
ENSG00000260937,0
ENSG00000260939,1
ENSG00000260940,0
ENSG00000260941,49
ENSG00000260942,230
ENSG00000260943,0
ENSG00000260944,3
ENSG00000260945,0
ENSG00000260947,7
ENSG00000260948,65
ENSG00000260949,1
ENSG00000260951,0
ENSG00000260953,8
ENSG00000260954,27
ENSG00000260955,5
ENSG00000260957,0
ENSG00000260958,0
ENSG00000260959,0
ENSG00000260962,0
ENSG00000260963,2
ENSG00000260965,0
ENSG00000260966,268
ENSG00000260967,0
ENSG00000260969,0
ENSG00000260970,0
ENSG00000260971,4
ENSG00000260972,0
ENSG00000260973,0
ENSG00000260974,0
ENSG00000260975,0
ENSG00000260976,0
ENSG00000260977,18
ENSG00000260978,0
ENSG00000260979,1
ENSG00000260981,0
ENSG00000260983,0
ENSG00000260984,0
ENSG00000260986,0
ENSG00000260988,3
ENSG00000260989,42
ENSG00000260990,1
ENSG00000260991,0
ENSG00000260992,64
ENSG00000260994,0
ENSG00000260995,0
ENSG00000260996,18
ENSG00000260997,36
ENSG00000260999,0
ENSG00000261000,15
ENSG00000261002,15
ENSG00000261003,3
ENSG00000261007,0
ENSG00000261008,26
ENSG00000261009,0
ENSG00000261010,0
ENSG00000261011,0
ENSG00000261012,1
ENSG00000261013,0
ENSG00000261014,0
ENSG00000261017,0
ENSG00000261018,1
ENSG00000261019,7
ENSG00000261020,0
ENSG00000261024,1
ENSG00000261025,0
ENSG00000261026,17
ENSG00000261028,0
ENSG00000261029,0
ENSG00000261030,0
ENSG00000261033,2
ENSG00000261035,0
ENSG00000261036,0
ENSG00000261037,3
ENSG00000261038,0
ENSG00000261039,304
ENSG00000261040,54
ENSG00000261041,1
ENSG00000261043,0
ENSG00000261044,1
ENSG00000261045,2
ENSG00000261046,0
ENSG00000261047,0
ENSG00000261048,0
ENSG00000261049,0
ENSG00000261051,32
ENSG00000261052,13
ENSG00000261053,0
ENSG00000261054,2
ENSG00000261055,1
ENSG00000261056,0
ENSG00000261057,0
ENSG00000261058,0
ENSG00000261060,25
ENSG00000261061,110
ENSG00000261063,0
ENSG00000261064,23
ENSG00000261065,0
ENSG00000261066,0
ENSG00000261067,82
ENSG00000261068,342
ENSG00000261069,11
ENSG00000261070,0
ENSG00000261071,0
ENSG00000261072,1
ENSG00000261075,0
ENSG00000261076,12
ENSG00000261077,0
ENSG00000261078,0
ENSG00000261079,3
ENSG00000261080,0
ENSG00000261081,0
ENSG00000261082,1
ENSG00000261083,22
ENSG00000261084,0
ENSG00000261087,165
ENSG00000261089,15
ENSG00000261090,0
ENSG00000261092,0
ENSG00000261093,0
ENSG00000261094,146
ENSG00000261095,0
ENSG00000261096,4
ENSG00000261097,3
ENSG00000261098,306
ENSG00000261101,15
ENSG00000261102,0
ENSG00000261103,0
ENSG00000261104,86
ENSG00000261105,18
ENSG00000261108,0
ENSG00000261111,0
ENSG00000261113,6
ENSG00000261114,17
ENSG00000261115,35
ENSG00000261116,13
ENSG00000261117,3
ENSG00000261118,23
ENSG00000261120,1
ENSG00000261121,3
ENSG00000261122,1
ENSG00000261123,33
ENSG00000261124,7
ENSG00000261126,130
ENSG00000261127,0
ENSG00000261129,0
ENSG00000261130,0
ENSG00000261131,6
ENSG00000261135,3
ENSG00000261136,80
ENSG00000261140,3
ENSG00000261141,32
ENSG00000261143,10
ENSG00000261144,0
ENSG00000261145,1
ENSG00000261146,0
ENSG00000261147,10
ENSG00000261150,994
ENSG00000261151,0
ENSG00000261153,0
ENSG00000261154,0
ENSG00000261156,0
ENSG00000261158,1
ENSG00000261159,64
ENSG00000261161,0
ENSG00000261166,0
ENSG00000261167,211
ENSG00000261168,19
ENSG00000261170,0
ENSG00000261171,0
ENSG00000261172,1
ENSG00000261173,4
ENSG00000261174,0
ENSG00000261175,8
ENSG00000261176,0
ENSG00000261177,0
ENSG00000261178,0
ENSG00000261181,0
ENSG00000261182,0
ENSG00000261183,696
ENSG00000261184,0
ENSG00000261186,38
ENSG00000261187,13
ENSG00000261188,289
ENSG00000261189,63
ENSG00000261190,0
ENSG00000261191,0
ENSG00000261192,6
ENSG00000261193,0
ENSG00000261194,0
ENSG00000261195,6
ENSG00000261196,0
ENSG00000261197,0
ENSG00000261198,0
ENSG00000261199,0
ENSG00000261200,0
ENSG00000261202,3
ENSG00000261203,0
ENSG00000261204,7
ENSG00000261205,0
ENSG00000261206,1
ENSG00000261207,32
ENSG00000261208,3
ENSG00000261209,0
ENSG00000261210,1
ENSG00000261211,198
ENSG00000261212,2
ENSG00000261213,0
ENSG00000261215,21
ENSG00000261216,6
ENSG00000261217,0
ENSG00000261218,12
ENSG00000261219,1
ENSG00000261220,47
ENSG00000261221,1443
ENSG00000261222,0
ENSG00000261226,0
ENSG00000261227,0
ENSG00000261229,19
ENSG00000261231,1
ENSG00000261232,0
ENSG00000261233,0
ENSG00000261234,0
ENSG00000261235,30
ENSG00000261236,1793
ENSG00000261238,0
ENSG00000261239,2
ENSG00000261240,2
ENSG00000261241,0
ENSG00000261242,9
ENSG00000261243,6
ENSG00000261244,0
ENSG00000261245,6
ENSG00000261247,0
ENSG00000261248,0
ENSG00000261249,0
ENSG00000261250,3
ENSG00000261251,23
ENSG00000261253,4
ENSG00000261254,277
ENSG00000261257,12
ENSG00000261259,0
ENSG00000261260,0
ENSG00000261261,0
ENSG00000261263,0
ENSG00000261265,7
ENSG00000261266,7
ENSG00000261267,2
ENSG00000261268,1
ENSG00000261269,130
ENSG00000261270,18
ENSG00000261272,1
ENSG00000261273,0
ENSG00000261274,0
ENSG00000261275,0
ENSG00000261276,1
ENSG00000261277,0
ENSG00000261278,1
ENSG00000261279,0
ENSG00000261281,1
ENSG00000261282,0
ENSG00000261284,1
ENSG00000261285,1
ENSG00000261286,61
ENSG00000261288,0
ENSG00000261289,0
ENSG00000261290,0
ENSG00000261291,0
ENSG00000261292,0
ENSG00000261293,0
ENSG00000261294,8
ENSG00000261295,133
ENSG00000261296,0
ENSG00000261298,2
ENSG00000261299,1
ENSG00000261302,4
ENSG00000261303,0
ENSG00000261304,0
ENSG00000261305,8
ENSG00000261307,0
ENSG00000261308,11
ENSG00000261310,0
ENSG00000261312,0
ENSG00000261313,0
ENSG00000261314,0
ENSG00000261315,0
ENSG00000261316,0
ENSG00000261317,0
ENSG00000261318,2
ENSG00000261319,1
ENSG00000261320,2
ENSG00000261324,268
ENSG00000261325,0
ENSG00000261326,1160
ENSG00000261327,77
ENSG00000261329,6
ENSG00000261330,0
ENSG00000261331,0
ENSG00000261332,0
ENSG00000261333,0
ENSG00000261334,3
ENSG00000261335,16
ENSG00000261336,1
ENSG00000261338,70
ENSG00000261340,0
ENSG00000261341,0
ENSG00000261342,26
ENSG00000261346,0
ENSG00000261347,0
ENSG00000261348,0
ENSG00000261349,0
ENSG00000261350,0
ENSG00000261351,83
ENSG00000261353,80
ENSG00000261356,1
ENSG00000261357,4
ENSG00000261359,3
ENSG00000261360,49
ENSG00000261362,0
ENSG00000261363,0
ENSG00000261364,0
ENSG00000261365,0
ENSG00000261366,58
ENSG00000261367,3
ENSG00000261368,0
ENSG00000261369,0
ENSG00000261371,4999
ENSG00000261373,213
ENSG00000261375,1
ENSG00000261376,0
ENSG00000261377,12
ENSG00000261379,10
ENSG00000261382,0
ENSG00000261384,0
ENSG00000261385,0
ENSG00000261386,21
ENSG00000261390,21
ENSG00000261391,0
ENSG00000261392,0
ENSG00000261393,1
ENSG00000261394,0
ENSG00000261395,1
ENSG00000261396,6
ENSG00000261397,0
ENSG00000261398,0
ENSG00000261399,0
ENSG00000261400,0
ENSG00000261401,0
ENSG00000261402,5
ENSG00000261403,0
ENSG00000261404,1
ENSG00000261405,0
ENSG00000261407,1
ENSG00000261408,109
ENSG00000261409,0
ENSG00000261410,0
ENSG00000261411,0
ENSG00000261416,8
ENSG00000261418,1
ENSG00000261419,0
ENSG00000261420,9
ENSG00000261421,0
ENSG00000261423,19
ENSG00000261424,0
ENSG00000261426,1
ENSG00000261427,0
ENSG00000261428,42
ENSG00000261429,0
ENSG00000261430,0
ENSG00000261431,3
ENSG00000261432,0
ENSG00000261433,0
ENSG00000261434,69
ENSG00000261435,0
ENSG00000261436,0
ENSG00000261437,115
ENSG00000261438,30
ENSG00000261439,0
ENSG00000261440,0
ENSG00000261441,13
ENSG00000261442,2
ENSG00000261444,0
ENSG00000261445,0
ENSG00000261446,0
ENSG00000261447,2
ENSG00000261448,2
ENSG00000261449,1
ENSG00000261451,0
ENSG00000261453,0
ENSG00000261455,270
ENSG00000261456,81
ENSG00000261457,3
ENSG00000261458,0
ENSG00000261459,4
ENSG00000261460,57
ENSG00000261461,26
ENSG00000261462,4
ENSG00000261465,12
ENSG00000261466,0
ENSG00000261467,0
ENSG00000261468,17
ENSG00000261469,26
ENSG00000261470,0
ENSG00000261471,0
ENSG00000261472,0
ENSG00000261474,151
ENSG00000261475,0
ENSG00000261476,4
ENSG00000261478,0
ENSG00000261480,1
ENSG00000261481,2
ENSG00000261482,0
ENSG00000261485,80
ENSG00000261486,0
ENSG00000261487,16
ENSG00000261488,393
ENSG00000261489,1
ENSG00000261490,167
ENSG00000261491,0
ENSG00000261496,18
ENSG00000261497,0
ENSG00000261498,0
ENSG00000261499,9
ENSG00000261501,0
ENSG00000261502,1
ENSG00000261504,18
ENSG00000261505,522
ENSG00000261507,0
ENSG00000261509,0
ENSG00000261510,0
ENSG00000261511,0
ENSG00000261512,157
ENSG00000261513,1
ENSG00000261514,0
ENSG00000261515,0
ENSG00000261517,0
ENSG00000261519,0
ENSG00000261520,31
ENSG00000261522,1
ENSG00000261523,0
ENSG00000261524,0
ENSG00000261526,222
ENSG00000261527,0
ENSG00000261528,6
ENSG00000261529,1
ENSG00000261532,0
ENSG00000261533,20
ENSG00000261534,178
ENSG00000261535,0
ENSG00000261536,0
ENSG00000261537,0
ENSG00000261538,46
ENSG00000261540,5
ENSG00000261541,0
ENSG00000261542,46
ENSG00000261543,0
ENSG00000261544,0
ENSG00000261546,7
ENSG00000261548,1
ENSG00000261549,0
ENSG00000261550,3
ENSG00000261552,0
ENSG00000261553,40
ENSG00000261554,0
ENSG00000261555,0
ENSG00000261556,59
ENSG00000261557,16
ENSG00000261558,0
ENSG00000261559,2
ENSG00000261560,23
ENSG00000261561,0
ENSG00000261564,1
ENSG00000261566,0
ENSG00000261567,2
ENSG00000261568,9
ENSG00000261569,0
ENSG00000261570,1
ENSG00000261572,149
ENSG00000261573,0
ENSG00000261574,0
ENSG00000261575,10
ENSG00000261578,31
ENSG00000261580,0
ENSG00000261581,0
ENSG00000261582,11
ENSG00000261583,0
ENSG00000261584,2
ENSG00000261586,33
ENSG00000261587,3
ENSG00000261588,2
ENSG00000261590,0
ENSG00000261592,3
ENSG00000261593,0
ENSG00000261594,23
ENSG00000261595,1
ENSG00000261596,12
ENSG00000261598,0
ENSG00000261599,3
ENSG00000261600,3
ENSG00000261602,0
ENSG00000261603,36
ENSG00000261604,5
ENSG00000261606,0
ENSG00000261607,0
ENSG00000261608,0
ENSG00000261609,542
ENSG00000261610,4
ENSG00000261611,5
ENSG00000261612,1
ENSG00000261613,1
ENSG00000261614,0
ENSG00000261615,0
ENSG00000261616,39
ENSG00000261617,1
ENSG00000261618,18
ENSG00000261620,21
ENSG00000261621,0
ENSG00000261622,0
ENSG00000261623,0
ENSG00000261624,0
ENSG00000261625,24
ENSG00000261627,0
ENSG00000261628,0
ENSG00000261629,0
ENSG00000261630,1
ENSG00000261632,0
ENSG00000261633,3
ENSG00000261634,3
ENSG00000261635,1
ENSG00000261636,0
ENSG00000261637,0
ENSG00000261638,0
ENSG00000261641,0
ENSG00000261642,0
ENSG00000261643,39
ENSG00000261644,4
ENSG00000261645,1
ENSG00000261646,2
ENSG00000261647,0
ENSG00000261648,0
ENSG00000261649,0
ENSG00000261650,0
ENSG00000261651,0
ENSG00000261652,194
ENSG00000261653,0
ENSG00000261654,24
ENSG00000261655,34
ENSG00000261656,5
ENSG00000261659,235
ENSG00000261662,125
ENSG00000261663,84
ENSG00000261664,444
ENSG00000261665,0
ENSG00000261666,0
ENSG00000261667,0
ENSG00000261668,6
ENSG00000261669,16
ENSG00000261670,5
ENSG00000261671,11
ENSG00000261672,3
ENSG00000261673,0
ENSG00000261675,0
ENSG00000261678,4
ENSG00000261679,0
ENSG00000261680,0
ENSG00000261682,0
ENSG00000261683,0
ENSG00000261684,0
ENSG00000261685,172
ENSG00000261687,4
ENSG00000261689,0
ENSG00000261691,0
ENSG00000261692,0
ENSG00000261693,11
ENSG00000261695,0
ENSG00000261696,0
ENSG00000261697,0
ENSG00000261701,0
ENSG00000261702,0
ENSG00000261703,0
ENSG00000261704,0
ENSG00000261706,3
ENSG00000261707,13
ENSG00000261708,0
ENSG00000261709,0
ENSG00000261710,0
ENSG00000261711,0
ENSG00000261713,0
ENSG00000261714,1
ENSG00000261715,0
ENSG00000261716,1291
ENSG00000261717,0
ENSG00000261719,0
ENSG00000261720,0
ENSG00000261722,0
ENSG00000261723,7
ENSG00000261725,0
ENSG00000261727,3
ENSG00000261728,4
ENSG00000261729,0
ENSG00000261730,4
ENSG00000261731,0
ENSG00000261732,21
ENSG00000261733,0
ENSG00000261734,0
ENSG00000261736,2
ENSG00000261737,44
ENSG00000261738,0
ENSG00000261739,1
ENSG00000261740,231
ENSG00000261741,0
ENSG00000261742,161
ENSG00000261743,0
ENSG00000261744,8
ENSG00000261745,1
ENSG00000261747,0
ENSG00000261748,0
ENSG00000261749,0
ENSG00000261751,0
ENSG00000261752,0
ENSG00000261754,129
ENSG00000261757,7
ENSG00000261758,6
ENSG00000261759,0
ENSG00000261760,2
ENSG00000261761,0
ENSG00000261762,9
ENSG00000261763,0
ENSG00000261764,2
ENSG00000261765,1
ENSG00000261766,25
ENSG00000261770,24
ENSG00000261771,2
ENSG00000261773,3
ENSG00000261774,1
ENSG00000261775,3
ENSG00000261776,9
ENSG00000261777,20
ENSG00000261778,0
ENSG00000261779,0
ENSG00000261780,0
ENSG00000261781,0
ENSG00000261782,0
ENSG00000261783,8
ENSG00000261786,17
ENSG00000261787,2
ENSG00000261789,0
ENSG00000261790,0
ENSG00000261792,0
ENSG00000261793,0
ENSG00000261794,24
ENSG00000261795,5
ENSG00000261796,0
ENSG00000261797,1
ENSG00000261798,12
ENSG00000261799,654
ENSG00000261800,0
ENSG00000261801,490
ENSG00000261802,0
ENSG00000261803,0
ENSG00000261804,16
ENSG00000261806,0
ENSG00000261807,0
ENSG00000261809,0
ENSG00000261810,0
ENSG00000261811,0
ENSG00000261812,13
ENSG00000261813,1
ENSG00000261815,0
ENSG00000261816,0
ENSG00000261817,0
ENSG00000261818,0
ENSG00000261819,71
ENSG00000261820,0
ENSG00000261821,5
ENSG00000261822,0
ENSG00000261823,5
ENSG00000261824,696
ENSG00000261826,0
ENSG00000261829,68
ENSG00000261831,1
ENSG00000261832,7
ENSG00000261833,0
ENSG00000261834,2
ENSG00000261835,0
ENSG00000261836,0
ENSG00000261837,1
ENSG00000261838,2
ENSG00000261839,2
ENSG00000261840,54
ENSG00000261842,3
ENSG00000261845,0
ENSG00000261848,0
ENSG00000261856,0
ENSG00000261857,39
ENSG00000261863,1
ENSG00000261864,0
ENSG00000261866,0
ENSG00000261868,2
ENSG00000261872,1
ENSG00000261873,0
ENSG00000261879,463
ENSG00000261882,0
ENSG00000261884,81
ENSG00000261886,1
ENSG00000261888,275
ENSG00000261889,66
ENSG00000261898,0
ENSG00000261904,0
ENSG00000261914,0
ENSG00000261915,1
ENSG00000261916,3
ENSG00000261924,2
ENSG00000261934,75
ENSG00000261938,0
ENSG00000261939,3
ENSG00000261949,0
ENSG00000261959,3
ENSG00000261963,0
ENSG00000261965,0
ENSG00000261970,2
ENSG00000261971,1104
ENSG00000261976,0
ENSG00000261978,0
ENSG00000261987,0
ENSG00000261996,10
ENSG00000261997,10
ENSG00000262000,0
ENSG00000262001,88
ENSG00000262003,18
ENSG00000262006,2
ENSG00000262008,0
ENSG00000262011,0
ENSG00000262020,0
ENSG00000262031,0
ENSG00000262038,0
ENSG00000262039,6
ENSG00000262048,0
ENSG00000262049,205
ENSG00000262050,32
ENSG00000262052,2
ENSG00000262061,66
ENSG00000262067,0
ENSG00000262074,0
ENSG00000262075,1
ENSG00000262079,0
ENSG00000262081,0
ENSG00000262085,0
ENSG00000262089,231
ENSG00000262090,0
ENSG00000262094,0
ENSG00000262095,0
ENSG00000262096,10
ENSG00000262097,5
ENSG00000262098,10
ENSG00000262099,1
ENSG00000262106,0
ENSG00000262107,0
ENSG00000262112,0
ENSG00000262115,15
ENSG00000262116,0
ENSG00000262117,0
ENSG00000262118,8
ENSG00000262119,1
ENSG00000262120,0
ENSG00000262133,0
ENSG00000262135,0
ENSG00000262136,0
ENSG00000262140,4
ENSG00000262141,0
ENSG00000262147,10
ENSG00000262151,1
ENSG00000262152,16
ENSG00000262154,6
ENSG00000262155,49
ENSG00000262158,0
ENSG00000262160,0
ENSG00000262165,25
ENSG00000262171,8
ENSG00000262172,1
ENSG00000262179,2
ENSG00000262180,34
ENSG00000262181,0
ENSG00000262185,31
ENSG00000262187,0
ENSG00000262188,11
ENSG00000262198,0
ENSG00000262202,1
ENSG00000262209,13
ENSG00000262211,0
ENSG00000262213,1
ENSG00000262222,51
ENSG00000262223,12
ENSG00000262227,41
ENSG00000262228,10
ENSG00000262231,0
ENSG00000262235,0
ENSG00000262246,781
ENSG00000262248,5
ENSG00000262251,70
ENSG00000262259,0
ENSG00000262262,0
ENSG00000262265,1
ENSG00000262267,0
ENSG00000262271,0
ENSG00000262292,0
ENSG00000262294,11
ENSG00000262296,0
ENSG00000262298,6
ENSG00000262302,0
ENSG00000262304,52
ENSG00000262312,19
ENSG00000262313,0
ENSG00000262316,1
ENSG00000262319,2
ENSG00000262322,0
ENSG00000262332,0
ENSG00000262333,140
ENSG00000262339,1
ENSG00000262343,0
ENSG00000262352,0
ENSG00000262358,2
ENSG00000262362,9
ENSG00000262366,0
ENSG00000262370,30
ENSG00000262372,35
ENSG00000262380,0
ENSG00000262381,1
ENSG00000262384,0
ENSG00000262395,0
ENSG00000262400,0
ENSG00000262402,1
ENSG00000262406,259
ENSG00000262408,1
ENSG00000262410,40
ENSG00000262412,4
ENSG00000262413,0
ENSG00000262420,12
ENSG00000262429,0
ENSG00000262434,5
ENSG00000262445,13
ENSG00000262454,64
ENSG00000262456,0
ENSG00000262461,0
ENSG00000262468,468
ENSG00000262470,2
ENSG00000262471,0
ENSG00000262477,11
ENSG00000262480,1
ENSG00000262481,4
ENSG00000262482,7
ENSG00000262484,49
ENSG00000262488,6
ENSG00000262492,1
ENSG00000262495,0
ENSG00000262497,7
ENSG00000262500,0
ENSG00000262503,11
ENSG00000262514,0
ENSG00000262516,0
ENSG00000262518,0
ENSG00000262519,5
ENSG00000262521,0
ENSG00000262526,0
ENSG00000262528,7
ENSG00000262529,2
ENSG00000262533,0
ENSG00000262539,1
ENSG00000262543,0
ENSG00000262554,0
ENSG00000262558,9
ENSG00000262560,0
ENSG00000262561,0
ENSG00000262566,0
ENSG00000262576,44
ENSG00000262580,1224
ENSG00000262583,7
ENSG00000262585,19
ENSG00000262587,76
ENSG00000262601,14
ENSG00000262609,0
ENSG00000262619,1
ENSG00000262621,12
ENSG00000262623,1
ENSG00000262624,0
ENSG00000262628,0
ENSG00000262633,0
ENSG00000262636,8
ENSG00000262648,0
ENSG00000262651,0
ENSG00000262652,2
ENSG00000262655,6437
ENSG00000262660,0
ENSG00000262662,0
ENSG00000262663,11
ENSG00000262664,0
ENSG00000262668,0
ENSG00000262670,0
ENSG00000262678,22
ENSG00000262681,1
ENSG00000262686,11
ENSG00000262691,39
ENSG00000262692,25
ENSG00000262693,1
ENSG00000262700,7
ENSG00000262703,11
ENSG00000262708,0
ENSG00000262712,49
ENSG00000262714,78
ENSG00000262721,0
ENSG00000262728,6
ENSG00000262730,0
ENSG00000262732,10
ENSG00000262759,2
ENSG00000262766,90
ENSG00000262768,1
ENSG00000262769,1
ENSG00000262772,266
ENSG00000262777,9
ENSG00000262786,0
ENSG00000262791,0
ENSG00000262801,6
ENSG00000262803,0
ENSG00000262810,6
ENSG00000262814,657
ENSG00000262815,3
ENSG00000262818,0
ENSG00000262823,243
ENSG00000262831,0
ENSG00000262833,1
ENSG00000262837,2
ENSG00000262848,0
ENSG00000262855,0
ENSG00000262869,0
ENSG00000262870,0
ENSG00000262873,9
ENSG00000262874,6
ENSG00000262877,469
ENSG00000262879,339
ENSG00000262880,0
ENSG00000262881,55
ENSG00000262884,38
ENSG00000262885,0
ENSG00000262888,12
ENSG00000262890,3
ENSG00000262898,4
ENSG00000262899,0
ENSG00000262902,26
ENSG00000262903,62
ENSG00000262904,2
ENSG00000262905,3
ENSG00000262919,810
ENSG00000262920,2
ENSG00000262921,0
ENSG00000262943,172
ENSG00000262950,0
ENSG00000262952,0
ENSG00000262953,0
ENSG00000262959,4
ENSG00000262961,0
ENSG00000262962,0
ENSG00000262966,11
ENSG00000262967,0
ENSG00000262974,0
ENSG00000262979,10
ENSG00000262980,0
ENSG00000262983,0
ENSG00000262990,0
ENSG00000262995,0
ENSG00000262999,0
ENSG00000263001,3259
ENSG00000263002,793
ENSG00000263004,134
ENSG00000263006,89
ENSG00000263011,61
ENSG00000263013,69
ENSG00000263015,2
ENSG00000263017,0
ENSG00000263020,3
ENSG00000263029,0
ENSG00000263033,12
ENSG00000263041,0
ENSG00000263045,0
ENSG00000263050,65
ENSG00000263051,0
ENSG00000263063,11
ENSG00000263064,71
ENSG00000263065,14
ENSG00000263069,231
ENSG00000263070,0
ENSG00000263072,1161
ENSG00000263080,10
ENSG00000263081,0
ENSG00000263082,1
ENSG00000263089,16
ENSG00000263096,3
ENSG00000263098,2
ENSG00000263105,17
ENSG00000263107,0
ENSG00000263110,0
ENSG00000263120,7
ENSG00000263125,0
ENSG00000263126,71
ENSG00000263142,453
ENSG00000263146,0
ENSG00000263154,1
ENSG00000263155,25
ENSG00000263159,0
ENSG00000263164,126
ENSG00000263165,0
ENSG00000263167,1
ENSG00000263171,0
ENSG00000263176,0
ENSG00000263177,0
ENSG00000263179,3
ENSG00000263189,2
ENSG00000263196,0
ENSG00000263198,0
ENSG00000263199,0
ENSG00000263201,0
ENSG00000263204,0
ENSG00000263206,0
ENSG00000263207,0
ENSG00000263212,0
ENSG00000263214,107
ENSG00000263218,0
ENSG00000263219,3
ENSG00000263220,16
ENSG00000263232,10
ENSG00000263234,0
ENSG00000263235,24
ENSG00000263237,0
ENSG00000263241,0
ENSG00000263244,0
ENSG00000263252,0
ENSG00000263253,0
ENSG00000263257,3
ENSG00000263264,31
ENSG00000263266,182
ENSG00000263271,0
ENSG00000263272,477
ENSG00000263276,22
ENSG00000263277,0
ENSG00000263278,0
ENSG00000263279,0
ENSG00000263280,38
ENSG00000263293,22
ENSG00000263300,4
ENSG00000263301,0
ENSG00000263305,0
ENSG00000263307,13
ENSG00000263311,0
ENSG00000263312,1
ENSG00000263316,29
ENSG00000263317,0
ENSG00000263321,8
ENSG00000263325,25
ENSG00000263326,27
ENSG00000263327,294
ENSG00000263331,0
ENSG00000263335,217
ENSG00000263337,0
ENSG00000263338,4
ENSG00000263342,0
ENSG00000263343,2
ENSG00000263345,220
ENSG00000263351,0
ENSG00000263353,0
ENSG00000263354,0
ENSG00000263355,0
ENSG00000263357,0
ENSG00000263360,0
ENSG00000263361,1
ENSG00000263363,0
ENSG00000263365,0
ENSG00000263366,1
ENSG00000263368,0
ENSG00000263369,0
ENSG00000263370,3
ENSG00000263371,0
ENSG00000263372,0
ENSG00000263375,0
ENSG00000263377,0
ENSG00000263378,0
ENSG00000263381,0
