Gene stable ID,b7fda5e6-ac95-4d80-9d5d-653bf871b156
ENSG00000224122,0
ENSG00000224124,0
ENSG00000224126,3
ENSG00000224127,0
ENSG00000224128,2
ENSG00000224129,0
ENSG00000224132,9
ENSG00000224134,1
ENSG00000224136,0
ENSG00000224137,5
ENSG00000224138,126
ENSG00000224141,1
ENSG00000224142,3
ENSG00000224144,1
ENSG00000224149,0
ENSG00000224151,0
ENSG00000224152,270
ENSG00000224153,5
ENSG00000224155,1
ENSG00000224157,2
ENSG00000224159,1
ENSG00000224160,1
ENSG00000224161,1
ENSG00000224162,0
ENSG00000224163,0
ENSG00000224164,6
ENSG00000224165,195
ENSG00000224166,0
ENSG00000224167,4
ENSG00000224169,0
ENSG00000224172,11
ENSG00000224173,0
ENSG00000224174,0
ENSG00000224177,4
ENSG00000224183,1
ENSG00000224184,1
ENSG00000224185,0
ENSG00000224186,46
ENSG00000224187,0
ENSG00000224188,0
ENSG00000224189,1087
ENSG00000224190,0
ENSG00000224192,0
ENSG00000224194,0
ENSG00000224195,41
ENSG00000224196,1
ENSG00000224198,0
ENSG00000224203,0
ENSG00000224204,10
ENSG00000224205,0
ENSG00000224207,1
ENSG00000224208,6
ENSG00000224209,0
ENSG00000224210,0
ENSG00000224215,1
ENSG00000224216,6
ENSG00000224217,0
ENSG00000224218,1
ENSG00000224219,0
ENSG00000224220,2
ENSG00000224221,3
ENSG00000224222,10
ENSG00000224223,0
ENSG00000224224,0
ENSG00000224227,8
ENSG00000224228,0
ENSG00000224231,0
ENSG00000224232,8
ENSG00000224233,0
ENSG00000224235,0
ENSG00000224236,1
ENSG00000224237,3
ENSG00000224238,88
ENSG00000224239,43
ENSG00000224240,0
ENSG00000224243,0
ENSG00000224244,2
ENSG00000224245,1
ENSG00000224247,1
ENSG00000224250,0
ENSG00000224251,42
ENSG00000224252,0
ENSG00000224254,0
ENSG00000224255,1
ENSG00000224256,0
ENSG00000224257,0
ENSG00000224259,62
ENSG00000224260,0
ENSG00000224261,38
ENSG00000224263,0
ENSG00000224265,0
ENSG00000224267,0
ENSG00000224269,0
ENSG00000224271,2
ENSG00000224272,2
ENSG00000224273,1
ENSG00000224274,0
ENSG00000224276,10
ENSG00000224277,0
ENSG00000224278,0
ENSG00000224279,0
ENSG00000224280,7
ENSG00000224281,137
ENSG00000224282,2
ENSG00000224286,0
ENSG00000224287,28
ENSG00000224288,0
ENSG00000224289,0
ENSG00000224291,0
ENSG00000224292,8
ENSG00000224294,0
ENSG00000224295,30
ENSG00000224296,0
ENSG00000224297,0
ENSG00000224299,3
ENSG00000224300,0
ENSG00000224301,0
ENSG00000224302,3
ENSG00000224307,181
ENSG00000224308,0
ENSG00000224309,0
ENSG00000224310,5
ENSG00000224311,1
ENSG00000224312,8
ENSG00000224314,0
ENSG00000224315,0
ENSG00000224316,29
ENSG00000224318,27
ENSG00000224321,3
ENSG00000224322,2
ENSG00000224323,2
ENSG00000224324,5
ENSG00000224326,0
ENSG00000224328,1
ENSG00000224329,0
ENSG00000224330,0
ENSG00000224331,10
ENSG00000224333,4
ENSG00000224334,7
ENSG00000224335,2
ENSG00000224336,0
ENSG00000224337,0
ENSG00000224338,0
ENSG00000224339,0
ENSG00000224340,2
ENSG00000224341,3
ENSG00000224342,2
ENSG00000224344,0
ENSG00000224346,2
ENSG00000224347,0
ENSG00000224348,0
ENSG00000224349,3
ENSG00000224351,0
ENSG00000224352,0
ENSG00000224353,0
ENSG00000224354,0
ENSG00000224356,6
ENSG00000224357,0
ENSG00000224358,45
ENSG00000224359,1
ENSG00000224361,4
ENSG00000224363,0
ENSG00000224365,0
ENSG00000224366,0
ENSG00000224367,8
ENSG00000224368,0
ENSG00000224370,0
ENSG00000224371,11
ENSG00000224372,0
ENSG00000224373,1016
ENSG00000224374,4
ENSG00000224375,0
ENSG00000224376,95
ENSG00000224382,3
ENSG00000224383,324
ENSG00000224384,0
ENSG00000224387,16
ENSG00000224388,0
ENSG00000224389,1935
ENSG00000224391,0
ENSG00000224394,1
ENSG00000224396,0
ENSG00000224397,57
ENSG00000224400,0
ENSG00000224401,19
ENSG00000224402,0
ENSG00000224403,1
ENSG00000224404,0
ENSG00000224405,0
ENSG00000224406,0
ENSG00000224407,0
ENSG00000224408,0
ENSG00000224409,2
ENSG00000224410,0
ENSG00000224411,35
ENSG00000224412,1
ENSG00000224413,8
ENSG00000224414,3
ENSG00000224415,13
ENSG00000224416,4
ENSG00000224417,4
ENSG00000224418,40
ENSG00000224419,0
ENSG00000224420,269
ENSG00000224421,0
ENSG00000224424,135
ENSG00000224425,0
ENSG00000224426,2
ENSG00000224427,4
ENSG00000224429,66
ENSG00000224430,9
ENSG00000224431,35
ENSG00000224435,0
ENSG00000224436,0
ENSG00000224437,0
ENSG00000224438,0
ENSG00000224439,1
ENSG00000224440,0
ENSG00000224441,2
ENSG00000224442,0
ENSG00000224443,0
ENSG00000224445,1
ENSG00000224447,0
ENSG00000224448,4
ENSG00000224451,0
ENSG00000224452,26
ENSG00000224458,0
ENSG00000224459,2
ENSG00000224460,13
ENSG00000224462,4
ENSG00000224463,0
ENSG00000224464,1
ENSG00000224465,0
ENSG00000224466,0
ENSG00000224467,0
ENSG00000224468,66
ENSG00000224469,1
ENSG00000224470,9632
ENSG00000224471,0
ENSG00000224473,4
ENSG00000224475,0
ENSG00000224476,0
ENSG00000224477,0
ENSG00000224478,4
ENSG00000224479,58
ENSG00000224481,25
ENSG00000224482,0
ENSG00000224484,0
ENSG00000224485,0
ENSG00000224486,0
ENSG00000224488,0
ENSG00000224490,9
ENSG00000224493,0
ENSG00000224494,0
ENSG00000224497,0
ENSG00000224498,0
ENSG00000224500,1
ENSG00000224504,0
ENSG00000224505,48
ENSG00000224506,2
ENSG00000224509,5
ENSG00000224510,0
ENSG00000224511,7
ENSG00000224513,6
ENSG00000224514,0
ENSG00000224515,0
ENSG00000224516,0
ENSG00000224517,0
ENSG00000224518,1
ENSG00000224519,0
ENSG00000224520,28
ENSG00000224521,0
ENSG00000224523,0
ENSG00000224524,0
ENSG00000224525,26
ENSG00000224529,0
ENSG00000224530,0
ENSG00000224531,1751
ENSG00000224532,0
ENSG00000224533,3
ENSG00000224535,2
ENSG00000224536,57
ENSG00000224537,0
ENSG00000224539,0
ENSG00000224540,0
ENSG00000224541,2
ENSG00000224543,42
ENSG00000224545,2
ENSG00000224546,134
ENSG00000224547,0
ENSG00000224548,0
ENSG00000224549,10
ENSG00000224550,4
ENSG00000224551,0
ENSG00000224553,1
ENSG00000224555,0
ENSG00000224556,0
ENSG00000224557,5
ENSG00000224559,347
ENSG00000224560,0
ENSG00000224563,0
ENSG00000224565,0
ENSG00000224566,24
ENSG00000224567,0
ENSG00000224568,3
ENSG00000224569,0
ENSG00000224570,1
ENSG00000224571,0
ENSG00000224573,0
ENSG00000224574,0
ENSG00000224577,27
ENSG00000224578,158
ENSG00000224579,1
ENSG00000224582,0
ENSG00000224583,0
ENSG00000224584,1
ENSG00000224585,7
ENSG00000224586,1
ENSG00000224589,0
ENSG00000224590,0
ENSG00000224592,8
ENSG00000224593,1
ENSG00000224594,30
ENSG00000224595,2
ENSG00000224596,243
ENSG00000224597,1931
ENSG00000224598,3
ENSG00000224599,0
ENSG00000224600,1
ENSG00000224602,0
ENSG00000224603,0
ENSG00000224604,5
ENSG00000224605,2
ENSG00000224606,0
ENSG00000224607,7
ENSG00000224609,1
ENSG00000224610,1
ENSG00000224611,9
ENSG00000224612,0
ENSG00000224613,4
ENSG00000224614,61
ENSG00000224616,71
ENSG00000224617,0
ENSG00000224618,4
ENSG00000224620,0
ENSG00000224621,13
ENSG00000224622,0
ENSG00000224625,1
ENSG00000224626,0
ENSG00000224627,0
ENSG00000224628,5
ENSG00000224629,23
ENSG00000224630,0
ENSG00000224631,277
ENSG00000224632,0
ENSG00000224634,0
ENSG00000224635,24
ENSG00000224637,0
ENSG00000224638,3
ENSG00000224640,0
ENSG00000224643,1
ENSG00000224644,5
ENSG00000224645,0
ENSG00000224646,5
ENSG00000224647,13
ENSG00000224648,0
ENSG00000224649,5
ENSG00000224650,1425
ENSG00000224652,141
ENSG00000224653,0
ENSG00000224655,0
ENSG00000224656,0
ENSG00000224657,0
ENSG00000224658,1
ENSG00000224659,0
ENSG00000224660,2102
ENSG00000224661,0
ENSG00000224662,0
ENSG00000224664,0
ENSG00000224666,1
ENSG00000224667,1
ENSG00000224668,2
ENSG00000224669,1
ENSG00000224670,0
ENSG00000224671,0
ENSG00000224672,1
ENSG00000224674,1
ENSG00000224675,3
ENSG00000224677,0
ENSG00000224678,0
ENSG00000224679,1
ENSG00000224680,7
ENSG00000224681,0
ENSG00000224682,6
ENSG00000224683,1
ENSG00000224685,0
ENSG00000224686,0
ENSG00000224687,103
ENSG00000224688,0
ENSG00000224689,136
ENSG00000224690,3
ENSG00000224691,2
ENSG00000224692,0
ENSG00000224695,0
ENSG00000224697,0
ENSG00000224698,1
ENSG00000224699,144
ENSG00000224700,0
ENSG00000224701,0
ENSG00000224702,3
ENSG00000224706,0
ENSG00000224707,0
ENSG00000224709,0
ENSG00000224710,0
ENSG00000224711,0
ENSG00000224712,33
ENSG00000224713,151
ENSG00000224714,0
ENSG00000224715,0
ENSG00000224717,0
ENSG00000224718,0
ENSG00000224719,0
ENSG00000224721,0
ENSG00000224722,5
ENSG00000224723,0
ENSG00000224725,1
ENSG00000224727,7
ENSG00000224728,10
ENSG00000224729,39
ENSG00000224730,0
ENSG00000224731,0
ENSG00000224732,3
ENSG00000224733,5
ENSG00000224735,0
ENSG00000224738,80
ENSG00000224739,25
ENSG00000224743,49
ENSG00000224745,22
ENSG00000224746,14
ENSG00000224747,40
ENSG00000224750,0
ENSG00000224751,1
ENSG00000224752,3
ENSG00000224755,1
ENSG00000224758,0
ENSG00000224760,0
ENSG00000224761,2
ENSG00000224762,0
ENSG00000224763,0
ENSG00000224764,0
ENSG00000224765,0
ENSG00000224769,156
ENSG00000224771,0
ENSG00000224773,1
ENSG00000224775,9
ENSG00000224776,0
ENSG00000224777,0
ENSG00000224778,0
ENSG00000224781,5
ENSG00000224783,0
ENSG00000224784,0
ENSG00000224785,0
ENSG00000224786,22
ENSG00000224788,0
ENSG00000224789,0
ENSG00000224790,20
ENSG00000224791,2
ENSG00000224792,0
ENSG00000224794,5
ENSG00000224795,0
ENSG00000224796,72
ENSG00000224797,3
ENSG00000224799,15
ENSG00000224800,7
ENSG00000224802,0
ENSG00000224805,32
ENSG00000224806,0
ENSG00000224807,0
ENSG00000224808,0
ENSG00000224809,0
ENSG00000224810,70
ENSG00000224812,44
ENSG00000224813,0
ENSG00000224814,0
ENSG00000224815,0
ENSG00000224816,3
ENSG00000224817,1
ENSG00000224818,0
ENSG00000224819,0
ENSG00000224820,2
ENSG00000224821,3
ENSG00000224822,25
ENSG00000224825,1
ENSG00000224826,0
ENSG00000224827,0
ENSG00000224829,0
ENSG00000224830,0
ENSG00000224831,19
ENSG00000224832,0
ENSG00000224834,2
ENSG00000224836,0
ENSG00000224837,0
ENSG00000224839,4
ENSG00000224842,103
ENSG00000224843,116
ENSG00000224844,6
ENSG00000224846,3
ENSG00000224848,78
ENSG00000224849,1
ENSG00000224850,1
ENSG00000224851,0
ENSG00000224852,0
ENSG00000224853,0
ENSG00000224854,3
ENSG00000224855,19
ENSG00000224856,2
ENSG00000224857,0
ENSG00000224858,17
ENSG00000224860,3
ENSG00000224861,45
ENSG00000224863,5
ENSG00000224864,0
ENSG00000224865,1
ENSG00000224866,0
ENSG00000224869,0
ENSG00000224870,941
ENSG00000224871,1
ENSG00000224873,0
ENSG00000224875,4
ENSG00000224876,0
ENSG00000224877,571
ENSG00000224879,0
ENSG00000224880,0
ENSG00000224881,3
ENSG00000224883,2
ENSG00000224884,1
ENSG00000224885,4
ENSG00000224886,0
ENSG00000224887,0
ENSG00000224888,68
ENSG00000224891,2
ENSG00000224892,48
ENSG00000224893,0
ENSG00000224895,1
ENSG00000224896,0
ENSG00000224897,58
ENSG00000224899,0
ENSG00000224901,2
ENSG00000224902,0
ENSG00000224903,9
ENSG00000224904,1
ENSG00000224905,48
ENSG00000224906,1
ENSG00000224907,0
ENSG00000224908,3
ENSG00000224910,1
ENSG00000224911,0
ENSG00000224914,311
ENSG00000224916,2
ENSG00000224917,0
ENSG00000224918,0
ENSG00000224919,0
ENSG00000224920,4
ENSG00000224922,0
ENSG00000224924,0
ENSG00000224927,0
ENSG00000224928,0
ENSG00000224931,0
ENSG00000224932,0
ENSG00000224933,1
ENSG00000224934,132
ENSG00000224935,0
ENSG00000224936,5
ENSG00000224939,17
ENSG00000224940,144
ENSG00000224942,0
ENSG00000224943,0
ENSG00000224944,0
ENSG00000224945,38
ENSG00000224946,0
ENSG00000224947,0
ENSG00000224948,0
ENSG00000224949,0
ENSG00000224950,48
ENSG00000224953,0
ENSG00000224955,0
ENSG00000224956,9
ENSG00000224957,104
ENSG00000224958,144
ENSG00000224959,2
ENSG00000224960,0
ENSG00000224961,1
ENSG00000224962,0
ENSG00000224963,3
ENSG00000224964,0
ENSG00000224965,29
ENSG00000224966,1
ENSG00000224967,8
ENSG00000224968,4
ENSG00000224969,12
ENSG00000224970,1
ENSG00000224971,2
ENSG00000224972,1
ENSG00000224973,0
ENSG00000224975,225
ENSG00000224976,3
ENSG00000224977,1
ENSG00000224978,0
ENSG00000224980,0
ENSG00000224981,0
ENSG00000224982,86
ENSG00000224984,5
ENSG00000224985,0
ENSG00000224986,3
ENSG00000224987,0
ENSG00000224988,4
ENSG00000224989,0
ENSG00000224992,9
ENSG00000224993,8
ENSG00000224995,0
ENSG00000224999,0
ENSG00000225000,0
ENSG00000225002,0
ENSG00000225003,0
ENSG00000225005,1
ENSG00000225006,0
ENSG00000225007,1
ENSG00000225008,9
ENSG00000225011,0
ENSG00000225012,0
ENSG00000225014,2
ENSG00000225016,0
ENSG00000225017,0
ENSG00000225018,0
ENSG00000225022,17
ENSG00000225024,0
ENSG00000225025,2
ENSG00000225026,18
ENSG00000225027,0
ENSG00000225028,31
ENSG00000225030,0
ENSG00000225031,381
ENSG00000225032,462
ENSG00000225036,0
ENSG00000225037,15
ENSG00000225039,32
ENSG00000225043,1
ENSG00000225044,0
ENSG00000225045,0
ENSG00000225046,0
ENSG00000225050,0
ENSG00000225051,24
ENSG00000225053,0
ENSG00000225055,0
ENSG00000225056,7
ENSG00000225057,38
ENSG00000225058,1
ENSG00000225062,5
ENSG00000225063,0
ENSG00000225064,0
ENSG00000225066,0
ENSG00000225067,34
ENSG00000225069,0
ENSG00000225071,10
ENSG00000225072,0
ENSG00000225075,22
ENSG00000225076,1
ENSG00000225077,14
ENSG00000225078,2
ENSG00000225079,20
ENSG00000225080,3
ENSG00000225082,4
ENSG00000225083,21
ENSG00000225084,0
ENSG00000225085,0
ENSG00000225087,1
ENSG00000225091,8
ENSG00000225092,12
ENSG00000225093,21
ENSG00000225094,19
ENSG00000225096,18
ENSG00000225098,0
ENSG00000225099,3
ENSG00000225100,0
ENSG00000225101,3
ENSG00000225102,0
ENSG00000225105,0
ENSG00000225106,12
ENSG00000225107,0
ENSG00000225108,4
ENSG00000225110,0
ENSG00000225111,4
ENSG00000225112,2
ENSG00000225113,0
ENSG00000225116,0
ENSG00000225117,1
ENSG00000225118,0
ENSG00000225121,0
ENSG00000225122,0
ENSG00000225123,0
ENSG00000225124,1
ENSG00000225125,88
ENSG00000225126,6
ENSG00000225127,4
ENSG00000225128,0
ENSG00000225129,0
ENSG00000225131,34
ENSG00000225133,4
ENSG00000225136,0
ENSG00000225137,53
ENSG00000225138,371
ENSG00000225140,14
ENSG00000225142,1
ENSG00000225144,2
ENSG00000225146,1
ENSG00000225147,1
ENSG00000225148,0
ENSG00000225151,34
ENSG00000225152,0
ENSG00000225154,4
ENSG00000225155,0
ENSG00000225156,1
ENSG00000225158,0
ENSG00000225159,20
ENSG00000225163,6
ENSG00000225165,0
ENSG00000225166,0
ENSG00000225167,0
ENSG00000225169,11
ENSG00000225170,3
ENSG00000225171,62
ENSG00000225172,0
ENSG00000225173,6
ENSG00000225174,0
ENSG00000225175,0
ENSG00000225176,0
ENSG00000225177,96
ENSG00000225178,5
ENSG00000225179,3
ENSG00000225180,7
ENSG00000225181,0
ENSG00000225182,0
ENSG00000225183,0
ENSG00000225185,1
ENSG00000225187,2
ENSG00000225189,0
ENSG00000225190,3246
ENSG00000225191,0
ENSG00000225192,5
ENSG00000225193,18
ENSG00000225194,75
ENSG00000225195,2
ENSG00000225196,0
ENSG00000225198,0
ENSG00000225200,114
ENSG00000225203,3
ENSG00000225205,221
ENSG00000225206,2
ENSG00000225208,19
ENSG00000225209,0
ENSG00000225210,72
ENSG00000225212,0
ENSG00000225213,21
ENSG00000225214,2
ENSG00000225215,0
ENSG00000225216,22
ENSG00000225217,519
ENSG00000225218,9
ENSG00000225221,0
ENSG00000225222,0
ENSG00000225224,2
ENSG00000225225,0
ENSG00000225226,0
ENSG00000225230,2
ENSG00000225231,1
ENSG00000225233,1
ENSG00000225234,88
ENSG00000225235,4
ENSG00000225236,0
ENSG00000225238,0
ENSG00000225239,1
ENSG00000225240,0
ENSG00000225242,0
ENSG00000225243,11
ENSG00000225244,0
ENSG00000225246,5
ENSG00000225249,0
ENSG00000225251,0
ENSG00000225253,0
ENSG00000225254,1
ENSG00000225255,0
ENSG00000225256,0
ENSG00000225258,0
ENSG00000225259,25
ENSG00000225261,7
ENSG00000225263,0
ENSG00000225264,71
ENSG00000225265,120
ENSG00000225267,1
ENSG00000225269,1
ENSG00000225270,0
ENSG00000225271,0
ENSG00000225272,2
ENSG00000225275,0
ENSG00000225276,0
ENSG00000225279,4
ENSG00000225280,0
ENSG00000225282,5
ENSG00000225284,4
ENSG00000225285,76
ENSG00000225286,0
ENSG00000225287,0
ENSG00000225289,0
ENSG00000225292,5
ENSG00000225293,0
ENSG00000225294,5
ENSG00000225295,0
ENSG00000225297,1
ENSG00000225298,2
ENSG00000225299,0
ENSG00000225300,3
ENSG00000225302,978
ENSG00000225303,0
ENSG00000225304,0
ENSG00000225308,9
ENSG00000225310,0
ENSG00000225311,1
ENSG00000225313,219
ENSG00000225314,0
ENSG00000225315,3
ENSG00000225316,0
ENSG00000225321,0
ENSG00000225323,0
ENSG00000225325,0
ENSG00000225326,0
ENSG00000225327,0
ENSG00000225328,1
ENSG00000225329,47
ENSG00000225330,8
ENSG00000225331,6
ENSG00000225333,0
ENSG00000225334,0
ENSG00000225335,41
ENSG00000225336,4
ENSG00000225337,0
ENSG00000225338,6
ENSG00000225339,45
ENSG00000225341,0
ENSG00000225342,69
ENSG00000225343,0
ENSG00000225344,0
ENSG00000225345,42
ENSG00000225347,0
ENSG00000225349,0
ENSG00000225350,0
ENSG00000225352,0
ENSG00000225354,0
ENSG00000225355,1
ENSG00000225356,3
ENSG00000225357,1
ENSG00000225358,5
ENSG00000225359,0
ENSG00000225360,0
ENSG00000225361,230
ENSG00000225362,584
ENSG00000225364,0
ENSG00000225365,9
ENSG00000225366,2
ENSG00000225369,0
ENSG00000225370,5
ENSG00000225371,0
ENSG00000225376,2
ENSG00000225377,177
ENSG00000225378,0
ENSG00000225380,2
ENSG00000225381,0
ENSG00000225383,27
ENSG00000225384,0
ENSG00000225385,6
ENSG00000225386,7
ENSG00000225387,0
ENSG00000225391,1
ENSG00000225392,0
ENSG00000225393,0
ENSG00000225394,0
ENSG00000225396,1
ENSG00000225397,0
ENSG00000225398,94
ENSG00000225399,96
ENSG00000225400,43
ENSG00000225401,4
ENSG00000225402,2
ENSG00000225404,0
ENSG00000225405,2
ENSG00000225406,1
ENSG00000225407,7
ENSG00000225408,18
ENSG00000225411,15
ENSG00000225413,0
ENSG00000225415,2
ENSG00000225416,2
ENSG00000225417,1
ENSG00000225418,0
ENSG00000225419,9
ENSG00000225420,4
ENSG00000225421,0
ENSG00000225422,110
ENSG00000225423,3
ENSG00000225424,0
ENSG00000225427,0
ENSG00000225428,0
ENSG00000225431,77
ENSG00000225433,0
ENSG00000225434,58
ENSG00000225437,0
ENSG00000225438,3
ENSG00000225439,472
ENSG00000225442,0
ENSG00000225443,1
ENSG00000225444,0
ENSG00000225446,0
ENSG00000225447,40
ENSG00000225448,0
ENSG00000225449,344
ENSG00000225450,5
ENSG00000225451,0
ENSG00000225455,0
ENSG00000225457,0
ENSG00000225458,0
ENSG00000225460,0
ENSG00000225462,0
ENSG00000225463,0
ENSG00000225465,39
ENSG00000225466,0
ENSG00000225469,0
ENSG00000225470,1920
ENSG00000225471,141
ENSG00000225472,64
ENSG00000225473,2
ENSG00000225475,1
ENSG00000225476,0
ENSG00000225477,0
ENSG00000225478,0
ENSG00000225479,1
ENSG00000225480,0
ENSG00000225482,1
ENSG00000225483,0
ENSG00000225484,1062
ENSG00000225486,0
ENSG00000225487,1
ENSG00000225488,0
ENSG00000225489,109
ENSG00000225490,12
ENSG00000225491,0
ENSG00000225492,419
ENSG00000225493,5
ENSG00000225496,0
ENSG00000225497,0
ENSG00000225498,41
ENSG00000225499,0
ENSG00000225501,0
ENSG00000225502,1
ENSG00000225505,3
ENSG00000225506,19
ENSG00000225507,313
ENSG00000225508,0
ENSG00000225509,0
ENSG00000225510,0
ENSG00000225511,27
ENSG00000225513,0
ENSG00000225514,0
ENSG00000225516,0
ENSG00000225518,35
ENSG00000225519,1
ENSG00000225520,0
ENSG00000225521,20
ENSG00000225522,1
ENSG00000225523,120
ENSG00000225526,123
ENSG00000225527,17
ENSG00000225528,3
ENSG00000225530,1
ENSG00000225531,13
ENSG00000225532,0
ENSG00000225533,0
ENSG00000225535,3
ENSG00000225536,1
ENSG00000225537,0
ENSG00000225538,0
ENSG00000225539,0
ENSG00000225541,18
ENSG00000225542,1
ENSG00000225544,4
ENSG00000225545,0
ENSG00000225546,1
ENSG00000225548,0
ENSG00000225549,5
ENSG00000225551,0
ENSG00000225552,0
ENSG00000225554,2
ENSG00000225555,1
ENSG00000225556,55
ENSG00000225557,2
ENSG00000225558,4
ENSG00000225559,0
ENSG00000225560,0
ENSG00000225561,1
ENSG00000225563,0
ENSG00000225564,0
ENSG00000225568,0
ENSG00000225569,0
ENSG00000225570,0
ENSG00000225572,1
ENSG00000225573,47
ENSG00000225574,0
ENSG00000225578,13
ENSG00000225579,0
ENSG00000225580,4
ENSG00000225581,0
ENSG00000225582,0
ENSG00000225583,0
ENSG00000225585,1
ENSG00000225588,0
ENSG00000225591,4
ENSG00000225594,0
ENSG00000225595,4
ENSG00000225598,0
ENSG00000225602,2
ENSG00000225603,0
ENSG00000225605,0
ENSG00000225606,2
ENSG00000225609,0
ENSG00000225610,1
ENSG00000225611,3
ENSG00000225612,0
ENSG00000225613,2
ENSG00000225614,1006
ENSG00000225615,0
ENSG00000225616,8
ENSG00000225619,0
ENSG00000225620,1
ENSG00000225622,0
ENSG00000225623,0
ENSG00000225624,0
ENSG00000225625,1
ENSG00000225626,0
ENSG00000225630,13670
ENSG00000225632,0
ENSG00000225636,2
ENSG00000225637,2
ENSG00000225638,0
ENSG00000225639,10
ENSG00000225640,0
ENSG00000225642,1
ENSG00000225643,29
ENSG00000225644,0
ENSG00000225647,0
ENSG00000225648,1530
ENSG00000225649,102
ENSG00000225650,0
ENSG00000225652,12
ENSG00000225653,0
ENSG00000225655,6
ENSG00000225656,0
ENSG00000225657,0
ENSG00000225658,0
ENSG00000225660,0
ENSG00000225661,0
ENSG00000225662,0
ENSG00000225663,3289
ENSG00000225664,0
ENSG00000225665,0
ENSG00000225667,22
ENSG00000225669,0
ENSG00000225670,798
ENSG00000225671,0
ENSG00000225672,0
ENSG00000225673,0
ENSG00000225674,1
ENSG00000225675,1
ENSG00000225676,3
ENSG00000225678,0
ENSG00000225680,0
ENSG00000225681,0
ENSG00000225683,1
ENSG00000225684,71
ENSG00000225685,0
ENSG00000225689,1
ENSG00000225690,0
ENSG00000225693,15
ENSG00000225695,17
ENSG00000225697,832
ENSG00000225698,238
ENSG00000225701,0
ENSG00000225703,0
ENSG00000225704,29
ENSG00000225705,0
ENSG00000225706,38
ENSG00000225708,1
ENSG00000225710,0
ENSG00000225711,0
ENSG00000225712,0
ENSG00000225713,1
ENSG00000225715,4
ENSG00000225716,0
ENSG00000225718,0
ENSG00000225719,0
ENSG00000225720,8
ENSG00000225721,9
ENSG00000225722,0
ENSG00000225723,0
ENSG00000225724,3
ENSG00000225725,4
ENSG00000225726,16
ENSG00000225727,0
ENSG00000225728,0
ENSG00000225730,3
ENSG00000225731,60
ENSG00000225733,18847
ENSG00000225735,0
ENSG00000225738,1
ENSG00000225739,0
ENSG00000225740,0
ENSG00000225741,0
ENSG00000225742,21
ENSG00000225744,2
ENSG00000225745,5
ENSG00000225746,15
ENSG00000225750,4
ENSG00000225751,4
ENSG00000225752,1
ENSG00000225755,2
ENSG00000225756,61
ENSG00000225758,0
ENSG00000225759,0
ENSG00000225760,0
ENSG00000225761,19
ENSG00000225762,21
ENSG00000225764,15
ENSG00000225765,0
ENSG00000225766,31
ENSG00000225767,5
ENSG00000225768,6
ENSG00000225769,0
ENSG00000225770,3
ENSG00000225774,7
ENSG00000225775,0
ENSG00000225777,0
ENSG00000225778,103
ENSG00000225779,8
ENSG00000225781,0
ENSG00000225783,229
ENSG00000225785,0
ENSG00000225787,1
ENSG00000225790,2
ENSG00000225791,815
ENSG00000225792,67
ENSG00000225793,56
ENSG00000225794,1
ENSG00000225795,0
ENSG00000225796,4
ENSG00000225797,0
ENSG00000225798,17
ENSG00000225801,0
ENSG00000225802,1
ENSG00000225803,0
ENSG00000225805,18
ENSG00000225806,70
ENSG00000225807,1
ENSG00000225808,32
ENSG00000225809,0
ENSG00000225811,0
ENSG00000225813,0
ENSG00000225814,0
ENSG00000225815,0
ENSG00000225816,0
ENSG00000225818,0
ENSG00000225819,0
ENSG00000225822,0
ENSG00000225823,0
ENSG00000225825,1
ENSG00000225826,5
ENSG00000225827,0
ENSG00000225828,391
ENSG00000225830,2213
ENSG00000225831,1
ENSG00000225832,0
ENSG00000225833,1
ENSG00000225836,1
ENSG00000225839,2
ENSG00000225840,4
ENSG00000225842,0
ENSG00000225843,3
ENSG00000225846,0
ENSG00000225849,14
ENSG00000225850,7
ENSG00000225851,2
ENSG00000225854,0
ENSG00000225855,610
