Gene stable ID,89039d8c-d631-4898-99b2-6d188ff7f02c
ENSG00000258965,0
ENSG00000258966,0
ENSG00000258967,0
ENSG00000258968,3
ENSG00000258969,0
ENSG00000258970,0
ENSG00000258971,0
ENSG00000258972,0
ENSG00000258973,4
ENSG00000258975,0
ENSG00000258976,2
ENSG00000258977,0
ENSG00000258978,0
ENSG00000258979,0
ENSG00000258980,0
ENSG00000258981,0
ENSG00000258982,9
ENSG00000258983,6
ENSG00000258984,9
ENSG00000258985,0
ENSG00000258986,10
ENSG00000258987,3
ENSG00000258988,1
ENSG00000258989,0
ENSG00000258990,1
ENSG00000258991,0
ENSG00000258992,0
ENSG00000258993,0
ENSG00000258994,0
ENSG00000258995,0
ENSG00000258996,0
ENSG00000258997,0
ENSG00000258998,0
ENSG00000258999,7
ENSG00000259000,1
ENSG00000259001,1
ENSG00000259002,0
ENSG00000259003,0
ENSG00000259004,10
ENSG00000259005,12
ENSG00000259006,0
ENSG00000259007,0
ENSG00000259008,0
ENSG00000259009,0
ENSG00000259010,0
ENSG00000259011,0
ENSG00000259012,0
ENSG00000259013,0
ENSG00000259015,28
ENSG00000259016,0
ENSG00000259017,0
ENSG00000259018,0
ENSG00000259019,0
ENSG00000259020,21
ENSG00000259021,0
ENSG00000259022,3
ENSG00000259023,20
ENSG00000259024,10
ENSG00000259025,0
ENSG00000259026,0
ENSG00000259028,0
ENSG00000259029,0
ENSG00000259030,188
ENSG00000259031,4
ENSG00000259032,20
ENSG00000259033,2
ENSG00000259035,0
ENSG00000259036,1
ENSG00000259037,0
ENSG00000259038,42
ENSG00000259039,6
ENSG00000259040,7
ENSG00000259041,0
ENSG00000259042,7
ENSG00000259043,0
ENSG00000259044,0
ENSG00000259045,14
ENSG00000259046,0
ENSG00000259047,10
ENSG00000259048,6
ENSG00000259049,0
ENSG00000259050,0
ENSG00000259051,34
ENSG00000259052,2
ENSG00000259053,0
ENSG00000259054,16
ENSG00000259055,0
ENSG00000259056,1
ENSG00000259057,0
ENSG00000259058,0
ENSG00000259059,0
ENSG00000259060,0
ENSG00000259061,0
ENSG00000259062,6
ENSG00000259064,4
ENSG00000259065,110
ENSG00000259066,17
ENSG00000259067,0
ENSG00000259068,0
ENSG00000259069,0
ENSG00000259070,35
ENSG00000259071,0
ENSG00000259072,0
ENSG00000259073,0
ENSG00000259074,0
ENSG00000259075,16
ENSG00000259076,0
ENSG00000259077,0
ENSG00000259078,3
ENSG00000259079,0
ENSG00000259080,0
ENSG00000259081,19
ENSG00000259082,0
ENSG00000259083,14
ENSG00000259084,0
ENSG00000259086,0
ENSG00000259087,92
ENSG00000259088,30
ENSG00000259089,0
ENSG00000259090,0
ENSG00000259091,19
ENSG00000259092,4
ENSG00000259093,0
ENSG00000259094,1
ENSG00000259095,0
ENSG00000259096,1
ENSG00000259097,0
ENSG00000259098,1
ENSG00000259099,0
ENSG00000259100,11
ENSG00000259102,2
ENSG00000259103,2
ENSG00000259104,0
ENSG00000259105,0
ENSG00000259106,0
ENSG00000259107,0
ENSG00000259108,0
ENSG00000259109,0
ENSG00000259110,0
ENSG00000259111,0
ENSG00000259112,0
ENSG00000259113,3
ENSG00000259115,0
ENSG00000259116,52
ENSG00000259117,0
ENSG00000259118,17
ENSG00000259119,0
ENSG00000259120,9
ENSG00000259121,2
ENSG00000259122,0
ENSG00000259123,0
ENSG00000259124,4
ENSG00000259125,2
ENSG00000259126,0
ENSG00000259129,0
ENSG00000259130,1
ENSG00000259132,0
ENSG00000259133,0
ENSG00000259134,30
ENSG00000259135,0
ENSG00000259136,0
ENSG00000259137,16
ENSG00000259138,13
ENSG00000259140,0
ENSG00000259142,0
ENSG00000259143,0
ENSG00000259144,1
ENSG00000259146,104
ENSG00000259148,0
ENSG00000259149,0
ENSG00000259150,0
ENSG00000259151,0
ENSG00000259152,0
ENSG00000259153,276
ENSG00000259154,0
ENSG00000259155,0
ENSG00000259156,0
ENSG00000259157,0
ENSG00000259158,34
ENSG00000259159,5
ENSG00000259160,0
ENSG00000259161,0
ENSG00000259162,3
ENSG00000259163,8
ENSG00000259164,3
ENSG00000259165,5
ENSG00000259166,1
ENSG00000259167,0
ENSG00000259168,0
ENSG00000259169,0
ENSG00000259170,0
ENSG00000259171,24
ENSG00000259172,429
ENSG00000259173,0
ENSG00000259175,3
ENSG00000259176,0
ENSG00000259177,2
ENSG00000259178,0
ENSG00000259179,0
ENSG00000259180,0
ENSG00000259181,1
ENSG00000259182,6
ENSG00000259183,0
ENSG00000259185,0
ENSG00000259186,0
ENSG00000259187,0
ENSG00000259188,2
ENSG00000259191,1
ENSG00000259192,6
ENSG00000259194,0
ENSG00000259195,0
ENSG00000259196,2
ENSG00000259198,0
ENSG00000259199,0
ENSG00000259200,1
ENSG00000259201,1
ENSG00000259202,0
ENSG00000259203,0
ENSG00000259204,0
ENSG00000259205,205
ENSG00000259207,453
ENSG00000259208,0
ENSG00000259209,26
ENSG00000259211,1
ENSG00000259212,14
ENSG00000259213,0
ENSG00000259214,0
ENSG00000259215,21
ENSG00000259216,2
ENSG00000259217,0
ENSG00000259218,0
ENSG00000259219,3
ENSG00000259221,3
ENSG00000259222,2
ENSG00000259223,0
ENSG00000259224,4
ENSG00000259225,42
ENSG00000259227,1
ENSG00000259228,2
ENSG00000259229,0
ENSG00000259230,1
ENSG00000259231,0
ENSG00000259232,2
ENSG00000259234,0
ENSG00000259235,0
ENSG00000259236,5
ENSG00000259237,0
ENSG00000259238,11
ENSG00000259239,0
ENSG00000259240,0
ENSG00000259241,0
ENSG00000259242,1
ENSG00000259244,20
ENSG00000259245,0
ENSG00000259246,0
ENSG00000259247,0
ENSG00000259248,141
ENSG00000259250,24
ENSG00000259251,18
ENSG00000259252,0
ENSG00000259254,2
ENSG00000259255,0
ENSG00000259256,0
ENSG00000259257,4
ENSG00000259258,0
ENSG00000259259,3
ENSG00000259261,1
ENSG00000259262,0
ENSG00000259264,16
ENSG00000259265,0
ENSG00000259266,0
ENSG00000259267,0
ENSG00000259268,1
ENSG00000259269,1
ENSG00000259270,2
ENSG00000259271,34
ENSG00000259273,0
ENSG00000259274,3
ENSG00000259275,458
ENSG00000259276,0
ENSG00000259277,0
ENSG00000259278,1
ENSG00000259279,0
ENSG00000259280,0
ENSG00000259281,0
ENSG00000259282,0
ENSG00000259283,0
ENSG00000259284,0
ENSG00000259285,1
ENSG00000259286,2
ENSG00000259287,26
ENSG00000259288,2
ENSG00000259289,1
ENSG00000259290,1
ENSG00000259291,412
ENSG00000259293,0
ENSG00000259294,2
ENSG00000259295,27
ENSG00000259296,0
ENSG00000259298,36
ENSG00000259299,1
ENSG00000259300,0
ENSG00000259301,0
ENSG00000259302,0
ENSG00000259303,0
ENSG00000259304,0
ENSG00000259305,30
ENSG00000259306,0
ENSG00000259307,0
ENSG00000259308,1
ENSG00000259309,1
ENSG00000259312,1
ENSG00000259314,30
ENSG00000259315,44
ENSG00000259316,6
ENSG00000259317,0
ENSG00000259318,30
ENSG00000259319,347
ENSG00000259320,0
ENSG00000259321,16
ENSG00000259322,11
ENSG00000259324,0
ENSG00000259326,16
ENSG00000259327,0
ENSG00000259330,372
ENSG00000259331,0
ENSG00000259332,1
ENSG00000259333,0
ENSG00000259334,1
ENSG00000259335,1
ENSG00000259336,5
ENSG00000259337,29
ENSG00000259338,1
ENSG00000259339,0
ENSG00000259340,0
ENSG00000259341,1
ENSG00000259342,4
ENSG00000259343,106
ENSG00000259345,114
ENSG00000259346,0
ENSG00000259347,1
ENSG00000259348,86
ENSG00000259349,38
ENSG00000259350,0
ENSG00000259351,8
ENSG00000259352,0
ENSG00000259353,2
ENSG00000259354,106
ENSG00000259356,1
ENSG00000259357,0
ENSG00000259358,0
ENSG00000259359,3
ENSG00000259360,1
ENSG00000259361,1
ENSG00000259362,5
ENSG00000259363,25
ENSG00000259364,0
ENSG00000259365,0
ENSG00000259366,385
ENSG00000259367,58
ENSG00000259368,0
ENSG00000259369,2
ENSG00000259370,27
ENSG00000259371,4
ENSG00000259372,10
ENSG00000259374,61
ENSG00000259375,0
ENSG00000259376,8
ENSG00000259377,0
ENSG00000259378,2
ENSG00000259379,1
ENSG00000259380,0
ENSG00000259381,31
ENSG00000259383,0
ENSG00000259384,3
ENSG00000259385,0
ENSG00000259388,0
ENSG00000259389,0
ENSG00000259390,7
ENSG00000259392,3
ENSG00000259393,0
ENSG00000259394,5
ENSG00000259395,0
ENSG00000259396,1
ENSG00000259397,5
ENSG00000259398,0
ENSG00000259399,5
ENSG00000259402,3
ENSG00000259403,0
ENSG00000259404,1
ENSG00000259405,0
ENSG00000259407,21
ENSG00000259408,28
ENSG00000259409,0
ENSG00000259410,1
ENSG00000259411,1
ENSG00000259413,0
ENSG00000259414,0
ENSG00000259415,0
ENSG00000259416,15
ENSG00000259417,61
ENSG00000259418,0
ENSG00000259419,5
ENSG00000259420,19
ENSG00000259421,0
ENSG00000259422,0
ENSG00000259423,6
ENSG00000259424,27
ENSG00000259425,2
ENSG00000259426,172
ENSG00000259427,0
ENSG00000259428,0
ENSG00000259429,111
ENSG00000259430,0
ENSG00000259431,822
ENSG00000259432,0
ENSG00000259433,1
ENSG00000259434,0
ENSG00000259435,0
ENSG00000259436,23
ENSG00000259437,0
ENSG00000259438,7
ENSG00000259439,246
ENSG00000259440,0
ENSG00000259441,0
ENSG00000259442,42
ENSG00000259443,1
ENSG00000259444,0
ENSG00000259445,13
ENSG00000259446,0
ENSG00000259447,2
ENSG00000259448,23
ENSG00000259449,0
ENSG00000259450,47
ENSG00000259452,1
ENSG00000259453,2
ENSG00000259454,0
ENSG00000259456,80
ENSG00000259457,7
ENSG00000259458,0
ENSG00000259459,1108
ENSG00000259460,1
ENSG00000259461,0
ENSG00000259462,3
ENSG00000259463,2
ENSG00000259464,0
ENSG00000259465,0
ENSG00000259466,0
ENSG00000259467,1
ENSG00000259468,0
ENSG00000259469,3
ENSG00000259470,29
ENSG00000259471,0
ENSG00000259473,0
ENSG00000259474,2
ENSG00000259475,24
ENSG00000259476,0
ENSG00000259477,0
ENSG00000259478,0
ENSG00000259479,75
ENSG00000259481,0
ENSG00000259482,1
ENSG00000259483,0
ENSG00000259485,0
ENSG00000259488,30
ENSG00000259489,0
ENSG00000259490,3
ENSG00000259493,1
ENSG00000259494,838
ENSG00000259495,1697
ENSG00000259496,4
ENSG00000259498,76
ENSG00000259499,2
ENSG00000259500,18
ENSG00000259502,3
ENSG00000259503,7
ENSG00000259504,2
ENSG00000259505,0
ENSG00000259507,0
ENSG00000259508,2
ENSG00000259509,0
ENSG00000259511,1
ENSG00000259512,4
ENSG00000259513,2
ENSG00000259514,0
ENSG00000259515,13
ENSG00000259516,3
ENSG00000259517,2
ENSG00000259518,3
ENSG00000259519,4
ENSG00000259520,26
ENSG00000259521,4
ENSG00000259522,7
ENSG00000259523,9
ENSG00000259525,0
ENSG00000259527,3
ENSG00000259528,0
ENSG00000259529,89
ENSG00000259530,0
ENSG00000259531,11
ENSG00000259532,0
ENSG00000259533,0
ENSG00000259534,0
ENSG00000259535,0
ENSG00000259536,19
ENSG00000259538,0
ENSG00000259539,5
ENSG00000259540,50
ENSG00000259541,0
ENSG00000259542,12
ENSG00000259543,0
ENSG00000259544,1
ENSG00000259545,0
ENSG00000259546,1
ENSG00000259547,0
ENSG00000259548,7
ENSG00000259550,0
ENSG00000259551,0
ENSG00000259553,0
ENSG00000259554,0
ENSG00000259555,1
ENSG00000259556,19
ENSG00000259557,0
ENSG00000259558,0
ENSG00000259560,0
ENSG00000259561,6
ENSG00000259562,58
ENSG00000259563,9
ENSG00000259564,1
ENSG00000259565,2
ENSG00000259569,0
ENSG00000259570,2
ENSG00000259571,0
ENSG00000259572,2
ENSG00000259573,0
ENSG00000259575,2
ENSG00000259577,33
ENSG00000259579,2
ENSG00000259580,0
ENSG00000259581,2
ENSG00000259582,0
ENSG00000259583,422
ENSG00000259584,0
ENSG00000259585,2
ENSG00000259586,0
ENSG00000259587,0
ENSG00000259588,3
ENSG00000259589,2
ENSG00000259590,22
ENSG00000259591,3
ENSG00000259592,8
ENSG00000259593,0
ENSG00000259594,1
ENSG00000259595,10
ENSG00000259598,0
ENSG00000259600,1
ENSG00000259601,0
ENSG00000259602,0
ENSG00000259603,0
ENSG00000259604,11
ENSG00000259605,49
ENSG00000259607,0
ENSG00000259608,0
ENSG00000259609,0
ENSG00000259610,1
ENSG00000259611,0
ENSG00000259612,33
ENSG00000259614,19
ENSG00000259615,0
ENSG00000259616,4
ENSG00000259617,6
ENSG00000259618,9
ENSG00000259619,0
ENSG00000259620,0
ENSG00000259621,2
ENSG00000259622,1
ENSG00000259623,2508
ENSG00000259624,0
ENSG00000259626,0
ENSG00000259627,0
ENSG00000259628,3
ENSG00000259630,0
ENSG00000259631,1
ENSG00000259632,1
ENSG00000259633,0
ENSG00000259635,10
ENSG00000259636,0
ENSG00000259637,0
ENSG00000259639,0
ENSG00000259641,53
ENSG00000259642,185
ENSG00000259644,5
ENSG00000259645,13
ENSG00000259646,0
ENSG00000259647,1
ENSG00000259648,7
ENSG00000259649,9
ENSG00000259650,0
ENSG00000259651,0
ENSG00000259652,0
ENSG00000259654,2
ENSG00000259655,0
ENSG00000259656,2
ENSG00000259657,7
ENSG00000259658,19
ENSG00000259659,11
ENSG00000259660,8
ENSG00000259661,0
ENSG00000259663,26
ENSG00000259664,2
ENSG00000259665,5
ENSG00000259666,8
ENSG00000259668,72
ENSG00000259669,0
ENSG00000259670,0
ENSG00000259671,0
ENSG00000259672,1
ENSG00000259673,686
ENSG00000259674,4
ENSG00000259675,2
ENSG00000259676,2
ENSG00000259677,15
ENSG00000259678,1
ENSG00000259680,5
ENSG00000259681,0
ENSG00000259682,3
ENSG00000259683,20
ENSG00000259684,0
ENSG00000259685,16
ENSG00000259686,3
ENSG00000259687,7
ENSG00000259688,0
ENSG00000259690,0
ENSG00000259691,0
ENSG00000259692,1
ENSG00000259694,0
ENSG00000259695,0
ENSG00000259696,0
ENSG00000259697,0
ENSG00000259698,0
ENSG00000259699,5
ENSG00000259700,0
ENSG00000259701,0
ENSG00000259702,101
ENSG00000259703,20
ENSG00000259704,1
ENSG00000259705,16
ENSG00000259706,24
ENSG00000259707,8
ENSG00000259708,0
ENSG00000259709,3
ENSG00000259710,1
ENSG00000259711,47
ENSG00000259712,10
ENSG00000259713,0
ENSG00000259715,0
ENSG00000259717,23
ENSG00000259719,0
ENSG00000259720,0
ENSG00000259721,10
ENSG00000259722,0
ENSG00000259723,1
ENSG00000259724,0
ENSG00000259725,703
ENSG00000259726,3
ENSG00000259727,12
ENSG00000259728,40
ENSG00000259730,3
ENSG00000259731,0
ENSG00000259732,7
ENSG00000259734,0
ENSG00000259735,0
ENSG00000259736,88
ENSG00000259737,0
ENSG00000259738,1
ENSG00000259740,0
ENSG00000259742,0
ENSG00000259743,0
ENSG00000259744,2
ENSG00000259746,86
ENSG00000259747,1
ENSG00000259749,0
ENSG00000259750,2
ENSG00000259751,9
ENSG00000259752,0
ENSG00000259753,0
ENSG00000259754,0
ENSG00000259755,0
ENSG00000259756,1
ENSG00000259757,1
ENSG00000259759,0
ENSG00000259760,14
ENSG00000259761,0
ENSG00000259762,7
ENSG00000259763,5
ENSG00000259764,1
ENSG00000259767,9
ENSG00000259768,337
ENSG00000259769,0
ENSG00000259770,0
ENSG00000259771,2
ENSG00000259772,23
ENSG00000259773,0
ENSG00000259774,3
ENSG00000259775,79
ENSG00000259776,0
ENSG00000259779,0
ENSG00000259780,8
ENSG00000259781,789
ENSG00000259782,6
ENSG00000259783,2
ENSG00000259784,0
ENSG00000259786,0
ENSG00000259788,0
ENSG00000259789,0
ENSG00000259790,2
ENSG00000259791,0
ENSG00000259792,3
ENSG00000259793,147
ENSG00000259797,4
ENSG00000259798,0
ENSG00000259799,10
ENSG00000259800,0
ENSG00000259802,208
ENSG00000259803,52
ENSG00000259804,13
ENSG00000259805,0
ENSG00000259807,254
ENSG00000259810,21
ENSG00000259813,0
ENSG00000259814,1
ENSG00000259815,0
ENSG00000259817,0
ENSG00000259818,12
ENSG00000259819,0
ENSG00000259820,688
ENSG00000259821,0
ENSG00000259822,0
ENSG00000259823,26
ENSG00000259826,78
ENSG00000259827,0
ENSG00000259828,0
ENSG00000259831,8
ENSG00000259832,0
ENSG00000259833,0
ENSG00000259834,216
ENSG00000259836,0
ENSG00000259837,0
ENSG00000259838,3
ENSG00000259839,0
ENSG00000259840,25
ENSG00000259841,0
ENSG00000259842,1
ENSG00000259843,0
ENSG00000259844,0
ENSG00000259845,15
ENSG00000259846,0
ENSG00000259847,17
ENSG00000259848,0
ENSG00000259849,0
ENSG00000259852,0
ENSG00000259854,1
ENSG00000259855,0
ENSG00000259856,40
ENSG00000259859,0
ENSG00000259861,0
ENSG00000259862,3
ENSG00000259863,71
ENSG00000259864,0
ENSG00000259865,545
ENSG00000259866,1
ENSG00000259867,11
ENSG00000259868,2
ENSG00000259869,8
ENSG00000259870,0
ENSG00000259871,1
ENSG00000259873,0
ENSG00000259874,0
ENSG00000259876,7
ENSG00000259877,389
ENSG00000259878,0
ENSG00000259881,27
ENSG00000259882,1
ENSG00000259883,2
ENSG00000259884,92
ENSG00000259887,2
ENSG00000259888,0
ENSG00000259889,0
ENSG00000259890,0
ENSG00000259891,297
ENSG00000259892,0
ENSG00000259895,16
ENSG00000259897,1
ENSG00000259898,0
ENSG00000259899,5
ENSG00000259900,0
ENSG00000259904,5
ENSG00000259905,0
ENSG00000259906,0
ENSG00000259907,0
ENSG00000259909,1
ENSG00000259910,27
ENSG00000259912,0
ENSG00000259914,1
ENSG00000259915,9
ENSG00000259916,3
ENSG00000259917,37
ENSG00000259918,4
ENSG00000259920,7
ENSG00000259921,9
ENSG00000259922,2
ENSG00000259923,0
ENSG00000259924,0
ENSG00000259925,23
ENSG00000259926,1
ENSG00000259928,3
ENSG00000259929,0
ENSG00000259931,0
ENSG00000259932,4
ENSG00000259933,43
ENSG00000259934,0
ENSG00000259935,9
ENSG00000259937,1
ENSG00000259939,0
ENSG00000259940,83
ENSG00000259941,1
ENSG00000259943,549
ENSG00000259944,0
ENSG00000259945,0
ENSG00000259946,0
ENSG00000259947,2
ENSG00000259948,0
ENSG00000259950,1
ENSG00000259952,0
ENSG00000259953,106
ENSG00000259954,14
ENSG00000259955,0
ENSG00000259956,5102
ENSG00000259957,0
ENSG00000259959,226
ENSG00000259961,0
ENSG00000259962,0
ENSG00000259963,0
ENSG00000259964,10
ENSG00000259966,0
ENSG00000259967,3
ENSG00000259968,2
ENSG00000259969,61
ENSG00000259970,1
ENSG00000259971,0
ENSG00000259972,289
ENSG00000259974,0
ENSG00000259976,1401
ENSG00000259977,61
ENSG00000259978,0
ENSG00000259979,0
ENSG00000259981,0
ENSG00000259982,2
ENSG00000259983,0
ENSG00000259984,4
ENSG00000259985,18
ENSG00000259986,2
ENSG00000259987,1
ENSG00000259989,0
ENSG00000259990,0
ENSG00000259992,0
ENSG00000259993,0
ENSG00000259994,118
ENSG00000259995,0
ENSG00000259996,0
ENSG00000259997,0
ENSG00000259998,0
ENSG00000259999,2
ENSG00000260000,295
ENSG00000260001,111
ENSG00000260003,0
ENSG00000260004,0
ENSG00000260005,33
ENSG00000260007,1
ENSG00000260008,0
ENSG00000260009,10
ENSG00000260010,0
ENSG00000260011,9
ENSG00000260012,2
ENSG00000260014,1
ENSG00000260015,0
ENSG00000260017,7
ENSG00000260018,100
ENSG00000260019,0
ENSG00000260021,0
ENSG00000260022,36
ENSG00000260024,0
ENSG00000260025,53
ENSG00000260026,0
ENSG00000260027,1142
ENSG00000260029,2
ENSG00000260030,1
ENSG00000260031,1
ENSG00000260032,71400
ENSG00000260033,3
ENSG00000260034,19
ENSG00000260035,0
ENSG00000260036,0
ENSG00000260037,21
ENSG00000260038,11
ENSG00000260041,0
ENSG00000260042,0
ENSG00000260046,14
ENSG00000260047,0
ENSG00000260048,4
ENSG00000260049,0
ENSG00000260051,40
ENSG00000260052,7
ENSG00000260053,1
ENSG00000260057,0
ENSG00000260058,0
ENSG00000260059,8
ENSG00000260060,10
ENSG00000260062,2
ENSG00000260063,281
ENSG00000260064,1
ENSG00000260066,1
ENSG00000260067,0
ENSG00000260068,0
ENSG00000260070,1
ENSG00000260071,0
ENSG00000260072,1
ENSG00000260073,0
ENSG00000260075,4
ENSG00000260077,146
ENSG00000260078,24
ENSG00000260081,52
ENSG00000260082,8
ENSG00000260083,163
ENSG00000260084,3
ENSG00000260086,74
ENSG00000260087,0
ENSG00000260088,26
ENSG00000260089,0
ENSG00000260090,0
ENSG00000260091,72
ENSG00000260092,0
ENSG00000260093,1
ENSG00000260094,0
ENSG00000260095,37
ENSG00000260096,0
ENSG00000260097,30
ENSG00000260100,3
ENSG00000260101,68
ENSG00000260102,4
ENSG00000260103,19
ENSG00000260104,0
ENSG00000260105,6
ENSG00000260107,0
ENSG00000260108,0
ENSG00000260109,0
ENSG00000260111,0
ENSG00000260112,1
ENSG00000260113,0
ENSG00000260114,332
ENSG00000260115,0
ENSG00000260118,41
ENSG00000260120,3
ENSG00000260121,503
ENSG00000260122,0
ENSG00000260123,3
ENSG00000260125,0
ENSG00000260126,0
ENSG00000260128,2
ENSG00000260131,0
ENSG00000260132,4
ENSG00000260133,0
ENSG00000260134,0
ENSG00000260135,119
ENSG00000260136,102
ENSG00000260137,2
ENSG00000260139,29
ENSG00000260141,0
ENSG00000260142,0
ENSG00000260144,7
ENSG00000260145,4
ENSG00000260146,1
ENSG00000260147,0
ENSG00000260148,0
ENSG00000260151,0
ENSG00000260152,0
ENSG00000260153,0
ENSG00000260156,6
ENSG00000260157,0
ENSG00000260158,0
ENSG00000260159,0
ENSG00000260160,66
ENSG00000260161,1
ENSG00000260162,0
ENSG00000260163,1
ENSG00000260165,0
ENSG00000260166,1
ENSG00000260167,11
ENSG00000260170,1
ENSG00000260171,3
ENSG00000260172,0
ENSG00000260173,2
ENSG00000260174,4
ENSG00000260176,3
ENSG00000260177,1
ENSG00000260179,5
ENSG00000260182,4
ENSG00000260183,5
ENSG00000260184,0
ENSG00000260185,1
ENSG00000260186,6
ENSG00000260187,0
ENSG00000260188,1
ENSG00000260190,6
ENSG00000260192,0
ENSG00000260193,7
ENSG00000260194,16
ENSG00000260196,57
ENSG00000260197,0
ENSG00000260198,1
ENSG00000260201,0
ENSG00000260202,0
ENSG00000260205,1
ENSG00000260206,0
ENSG00000260207,0
ENSG00000260209,7
ENSG00000260211,3
ENSG00000260212,1
ENSG00000260213,10
ENSG00000260217,0
ENSG00000260218,0
ENSG00000260219,588
ENSG00000260220,64
ENSG00000260223,0
ENSG00000260224,0
ENSG00000260228,189
ENSG00000260229,2
ENSG00000260230,91
ENSG00000260231,977
ENSG00000260232,0
ENSG00000260233,139
ENSG00000260234,7
ENSG00000260235,0
ENSG00000260236,28
ENSG00000260237,0
ENSG00000260238,97
ENSG00000260239,3
ENSG00000260240,0
ENSG00000260242,0
ENSG00000260244,690
ENSG00000260246,0
ENSG00000260247,1
ENSG00000260249,15
ENSG00000260251,0
ENSG00000260252,2
ENSG00000260253,28
ENSG00000260254,3
ENSG00000260255,0
ENSG00000260256,1
ENSG00000260257,148
ENSG00000260258,0
ENSG00000260259,21
ENSG00000260260,911
ENSG00000260261,245
ENSG00000260262,0
ENSG00000260264,0
ENSG00000260265,129
ENSG00000260266,9
ENSG00000260267,929
ENSG00000260268,0
ENSG00000260269,30
ENSG00000260271,0
ENSG00000260272,8
ENSG00000260273,14
ENSG00000260274,150
ENSG00000260275,0
ENSG00000260276,239
ENSG00000260277,12
ENSG00000260278,1
ENSG00000260279,45
ENSG00000260280,1
ENSG00000260281,9
ENSG00000260282,0
ENSG00000260284,257
ENSG00000260285,70
ENSG00000260286,0
ENSG00000260287,0
ENSG00000260288,8
ENSG00000260289,16
ENSG00000260290,30
ENSG00000260291,0
ENSG00000260293,516
ENSG00000260296,61
ENSG00000260298,1
ENSG00000260300,59
ENSG00000260302,3
ENSG00000260303,1
ENSG00000260304,0
ENSG00000260305,0
ENSG00000260306,9
ENSG00000260307,0
ENSG00000260308,0
ENSG00000260310,3
ENSG00000260311,0
ENSG00000260312,0
ENSG00000260314,1870
ENSG00000260316,4
ENSG00000260317,39
ENSG00000260318,529
ENSG00000260322,0
ENSG00000260325,44
ENSG00000260326,1
ENSG00000260327,0
ENSG00000260328,2
ENSG00000260329,87
ENSG00000260331,15
ENSG00000260332,0
ENSG00000260335,0
ENSG00000260337,129
ENSG00000260338,0
ENSG00000260339,38
ENSG00000260340,0
ENSG00000260341,0
ENSG00000260342,18
ENSG00000260343,0
ENSG00000260344,0
ENSG00000260345,0
ENSG00000260347,1
ENSG00000260348,0
ENSG00000260349,0
ENSG00000260350,2
ENSG00000260351,3
ENSG00000260352,14
ENSG00000260357,0
ENSG00000260360,62
ENSG00000260361,45
ENSG00000260362,0
ENSG00000260364,0
ENSG00000260366,6
ENSG00000260367,68
ENSG00000260368,8
ENSG00000260369,1
ENSG00000260370,0
ENSG00000260371,0
ENSG00000260372,45
ENSG00000260375,0
ENSG00000260377,1
ENSG00000260378,1
ENSG00000260379,0
ENSG00000260381,4
ENSG00000260382,3
ENSG00000260385,0
ENSG00000260386,6
ENSG00000260387,0
ENSG00000260388,27
ENSG00000260389,6
ENSG00000260390,1
ENSG00000260391,0
ENSG00000260392,2
ENSG00000260393,0
ENSG00000260394,18
ENSG00000260395,1
ENSG00000260398,3
ENSG00000260399,0
ENSG00000260400,67
ENSG00000260401,271
ENSG00000260402,3
ENSG00000260403,26
ENSG00000260404,536
ENSG00000260405,0
ENSG00000260406,0
ENSG00000260409,20
ENSG00000260410,5
ENSG00000260411,1
ENSG00000260412,0
ENSG00000260413,0
ENSG00000260414,0
ENSG00000260416,0
ENSG00000260417,10
ENSG00000260418,61
ENSG00000260419,0
ENSG00000260420,2
ENSG00000260422,0
ENSG00000260423,17
ENSG00000260425,29
ENSG00000260426,0
ENSG00000260427,0
ENSG00000260428,55
ENSG00000260430,50
ENSG00000260431,0
ENSG00000260433,0
ENSG00000260436,0
ENSG00000260438,3
ENSG00000260439,6
