Gene stable ID,b9cc9d9a-33a0-4bed-90a0-23b3840d74ed
ENSG00000213786,1
ENSG00000213787,0
ENSG00000213790,35
ENSG00000213791,33
ENSG00000213793,21
ENSG00000213798,0
ENSG00000213799,354
ENSG00000213801,54
ENSG00000213809,12
ENSG00000213816,0
ENSG00000213820,1
ENSG00000213822,0
ENSG00000213830,6
ENSG00000213839,227
ENSG00000213842,2
ENSG00000213846,96
ENSG00000213849,1
ENSG00000213851,7
ENSG00000213853,12192
ENSG00000213854,0
ENSG00000213856,0
ENSG00000213857,3
ENSG00000213859,1782
ENSG00000213860,40
ENSG00000213862,24
ENSG00000213863,0
ENSG00000213864,10
ENSG00000213865,182
ENSG00000213866,240
ENSG00000213867,2
ENSG00000213871,0
ENSG00000213872,6
ENSG00000213873,1
ENSG00000213875,2
ENSG00000213876,4
ENSG00000213877,0
ENSG00000213880,1
ENSG00000213881,21
ENSG00000213882,0
ENSG00000213885,79
ENSG00000213886,258
ENSG00000213888,62
ENSG00000213889,87
ENSG00000213891,3
ENSG00000213892,0
ENSG00000213896,0
ENSG00000213900,2
ENSG00000213901,24
ENSG00000213903,596
ENSG00000213904,535
ENSG00000213906,83
ENSG00000213908,1
ENSG00000213911,0
ENSG00000213916,0
ENSG00000213917,1
ENSG00000213918,728
ENSG00000213920,59
ENSG00000213921,0
ENSG00000213923,6178
ENSG00000213924,0
ENSG00000213925,0
ENSG00000213926,2
ENSG00000213927,0
ENSG00000213928,162
ENSG00000213930,1145
ENSG00000213931,3
ENSG00000213934,0
ENSG00000213935,3
ENSG00000213937,5
ENSG00000213938,28
ENSG00000213939,38
ENSG00000213940,1
ENSG00000213942,11
ENSG00000213943,0
ENSG00000213946,0
ENSG00000213949,7062
ENSG00000213950,16
ENSG00000213954,0
ENSG00000213956,2
ENSG00000213958,3
ENSG00000213959,0
ENSG00000213962,0
ENSG00000213963,146
ENSG00000213964,0
ENSG00000213965,1086
ENSG00000213967,95
ENSG00000213970,5
ENSG00000213971,106
ENSG00000213972,1
ENSG00000213973,9
ENSG00000213976,32
ENSG00000213977,2253
ENSG00000213979,3
ENSG00000213981,5
ENSG00000213983,1488
ENSG00000213985,1
ENSG00000213987,0
ENSG00000213988,79
ENSG00000213994,8
ENSG00000213995,3315
ENSG00000213996,16
ENSG00000213997,2
ENSG00000213999,19
ENSG00000214003,0
ENSG00000214009,0
ENSG00000214012,0
ENSG00000214013,868
ENSG00000214015,0
ENSG00000214016,10
ENSG00000214018,4
ENSG00000214019,3
ENSG00000214020,0
ENSG00000214021,906
ENSG00000214022,5595
ENSG00000214024,0
ENSG00000214025,0
ENSG00000214026,1549
ENSG00000214027,0
ENSG00000214029,243
ENSG00000214031,0
ENSG00000214035,0
ENSG00000214039,0
ENSG00000214041,0
ENSG00000214042,0
ENSG00000214043,1
ENSG00000214045,2
ENSG00000214046,3437
ENSG00000214047,1
ENSG00000214049,19
ENSG00000214050,87
ENSG00000214051,0
ENSG00000214062,0
ENSG00000214063,6512
ENSG00000214064,0
ENSG00000214067,0
ENSG00000214070,0
ENSG00000214071,0
ENSG00000214073,0
ENSG00000214074,0
ENSG00000214076,3
ENSG00000214077,7
ENSG00000214078,5499
ENSG00000214081,5
ENSG00000214087,1517
ENSG00000214089,10
ENSG00000214093,20
ENSG00000214097,0
ENSG00000214100,141
ENSG00000214102,6
ENSG00000214106,317
ENSG00000214107,0
ENSG00000214108,11
ENSG00000214110,63
ENSG00000214111,0
ENSG00000214113,1966
ENSG00000214114,1520
ENSG00000214121,5
ENSG00000214124,0
ENSG00000214125,0
ENSG00000214128,66
ENSG00000214132,0
ENSG00000214135,452
ENSG00000214140,158
ENSG00000214141,0
ENSG00000214142,1
ENSG00000214144,2
ENSG00000214145,18
ENSG00000214146,8
ENSG00000214147,0
ENSG00000214160,2302
ENSG00000214161,0
ENSG00000214174,780
ENSG00000214176,620
ENSG00000214178,0
ENSG00000214182,70
ENSG00000214184,14
ENSG00000214185,4
ENSG00000214188,5
ENSG00000214189,365
ENSG00000214190,0
ENSG00000214192,6
ENSG00000214193,534
ENSG00000214194,1752
ENSG00000214195,0
ENSG00000214198,23
ENSG00000214199,158
ENSG00000214200,0
ENSG00000214203,5
ENSG00000214204,0
ENSG00000214207,3
ENSG00000214210,0
ENSG00000214211,0
ENSG00000214212,141
ENSG00000214215,2
ENSG00000214216,1
ENSG00000214222,0
ENSG00000214223,23
ENSG00000214226,70
ENSG00000214237,7
ENSG00000214243,17
ENSG00000214244,0
ENSG00000214245,0
ENSG00000214248,2
ENSG00000214249,1
ENSG00000214252,6
ENSG00000214253,7363
ENSG00000214254,0
ENSG00000214255,1
ENSG00000214259,1
ENSG00000214262,0
ENSG00000214263,96
ENSG00000214264,1
ENSG00000214265,0
ENSG00000214266,0
ENSG00000214268,0
ENSG00000214269,27
ENSG00000214273,0
ENSG00000214274,998
ENSG00000214278,0
ENSG00000214279,72
ENSG00000214280,0
ENSG00000214281,0
ENSG00000214282,2
ENSG00000214283,0
ENSG00000214285,0
ENSG00000214286,0
ENSG00000214288,0
ENSG00000214289,2
ENSG00000214290,117
ENSG00000214293,422
ENSG00000214295,0
ENSG00000214297,3
ENSG00000214298,0
ENSG00000214300,471
ENSG00000214301,0
ENSG00000214305,0
ENSG00000214309,125
ENSG00000214313,293
ENSG00000214318,0
ENSG00000214319,2
ENSG00000214321,2
ENSG00000214322,1
ENSG00000214324,0
ENSG00000214326,0
ENSG00000214329,0
ENSG00000214330,0
ENSG00000214331,133
ENSG00000214335,0
ENSG00000214336,15
ENSG00000214338,8
ENSG00000214342,0
ENSG00000214344,0
ENSG00000214347,0
ENSG00000214351,0
ENSG00000214353,2
ENSG00000214354,0
ENSG00000214357,3906
ENSG00000214359,0
ENSG00000214360,0
ENSG00000214362,2
ENSG00000214366,0
ENSG00000214367,740
ENSG00000214369,0
ENSG00000214374,0
ENSG00000214376,37
ENSG00000214380,1
ENSG00000214381,1
ENSG00000214389,122
ENSG00000214391,19
ENSG00000214401,494
ENSG00000214402,10
ENSG00000214405,0
ENSG00000214407,0
ENSG00000214413,751
ENSG00000214414,0
ENSG00000214415,0
ENSG00000214417,1
ENSG00000214424,0
ENSG00000214425,69
ENSG00000214428,0
ENSG00000214429,0
ENSG00000214432,9
ENSG00000214433,3
ENSG00000214434,0
ENSG00000214435,5
ENSG00000214439,16
ENSG00000214447,0
ENSG00000214455,317
ENSG00000214456,1173
ENSG00000214457,0
ENSG00000214460,12
ENSG00000214465,1
ENSG00000214484,0
ENSG00000214485,61
ENSG00000214487,0
ENSG00000214491,40
ENSG00000214510,3
ENSG00000214511,1
ENSG00000214513,99
ENSG00000214514,15
ENSG00000214517,3033
ENSG00000214518,0
ENSG00000214525,0
ENSG00000214526,0
ENSG00000214530,4785
ENSG00000214533,0
ENSG00000214534,8
ENSG00000214535,75
ENSG00000214541,6
ENSG00000214544,8
ENSG00000214546,20
ENSG00000214548,2273
ENSG00000214549,0
ENSG00000214552,1
ENSG00000214553,10
ENSG00000214558,4
ENSG00000214559,1
ENSG00000214560,0
ENSG00000214561,0
ENSG00000214562,64
ENSG00000214563,0
ENSG00000214575,329
ENSG00000214578,148
ENSG00000214581,0
ENSG00000214584,0
ENSG00000214593,1
ENSG00000214595,68
ENSG00000214602,0
ENSG00000214604,0
ENSG00000214607,0
ENSG00000214612,4
ENSG00000214614,0
ENSG00000214617,3
ENSG00000214626,0
ENSG00000214628,0
ENSG00000214629,1
ENSG00000214641,1
ENSG00000214642,0
ENSG00000214643,0
ENSG00000214646,2
ENSG00000214650,8
ENSG00000214651,0
ENSG00000214652,27
ENSG00000214653,8
ENSG00000214654,65
ENSG00000214655,3100
ENSG00000214657,2
ENSG00000214659,7
ENSG00000214660,0
ENSG00000214668,0
ENSG00000214669,0
ENSG00000214671,0
ENSG00000214676,5
ENSG00000214681,0
ENSG00000214684,0
ENSG00000214686,0
ENSG00000214688,12
ENSG00000214691,5
ENSG00000214694,21
ENSG00000214695,0
ENSG00000214700,3
ENSG00000214702,0
ENSG00000214706,2529
ENSG00000214708,65
ENSG00000214711,29
ENSG00000214717,4932
ENSG00000214719,95
ENSG00000214720,2
ENSG00000214725,3
ENSG00000214727,3
ENSG00000214732,0
ENSG00000214733,19
ENSG00000214736,0
ENSG00000214743,0
ENSG00000214745,1
ENSG00000214748,0
ENSG00000214753,4874
ENSG00000214754,2
ENSG00000214756,218
ENSG00000214759,0
ENSG00000214760,2
ENSG00000214761,4
ENSG00000214765,439
ENSG00000214770,6
ENSG00000214772,6
ENSG00000214773,1
ENSG00000214776,47
ENSG00000214782,102
ENSG00000214783,139
ENSG00000214784,18
ENSG00000214787,68
ENSG00000214788,2
ENSG00000214794,0
ENSG00000214796,43
ENSG00000214797,4
ENSG00000214803,2
ENSG00000214807,1
ENSG00000214810,0
ENSG00000214812,1
ENSG00000214814,2
ENSG00000214815,1
ENSG00000214819,0
ENSG00000214820,27
ENSG00000214821,0
ENSG00000214822,2
ENSG00000214823,0
ENSG00000214825,0
ENSG00000214826,39
ENSG00000214827,63
ENSG00000214832,8
ENSG00000214835,0
ENSG00000214837,40
ENSG00000214842,6
ENSG00000214843,0
ENSG00000214846,0
ENSG00000214851,8
ENSG00000214853,0
ENSG00000214855,7
ENSG00000214856,3
ENSG00000214857,1
ENSG00000214860,10
ENSG00000214866,0
ENSG00000214867,22
ENSG00000214869,0
ENSG00000214870,224
ENSG00000214872,17
ENSG00000214875,0
ENSG00000214878,0
ENSG00000214880,0
ENSG00000214881,3
ENSG00000214883,0
ENSG00000214886,0
ENSG00000214888,1
ENSG00000214889,0
ENSG00000214890,0
ENSG00000214891,0
ENSG00000214892,0
ENSG00000214894,4
ENSG00000214896,2
ENSG00000214897,0
ENSG00000214900,85
ENSG00000214903,0
ENSG00000214904,0
ENSG00000214908,0
ENSG00000214914,4
ENSG00000214915,0
ENSG00000214917,3
ENSG00000214919,0
ENSG00000214922,148
ENSG00000214925,0
ENSG00000214929,0
ENSG00000214930,0
ENSG00000214940,0
ENSG00000214941,1079
ENSG00000214942,0
ENSG00000214943,2
ENSG00000214944,1877
ENSG00000214946,0
ENSG00000214954,15
ENSG00000214955,3
ENSG00000214960,142
ENSG00000214961,3
ENSG00000214967,0
ENSG00000214970,0
ENSG00000214973,12
ENSG00000214975,26
ENSG00000214976,0
ENSG00000214978,0
ENSG00000214980,0
ENSG00000214988,1
ENSG00000214992,0
ENSG00000214998,0
ENSG00000214999,32
ENSG00000215000,0
ENSG00000215002,2
ENSG00000215003,4
ENSG00000215004,0
ENSG00000215005,2
ENSG00000215006,30
ENSG00000215007,2
ENSG00000215009,15
ENSG00000215012,1840
ENSG00000215014,52
ENSG00000215016,3
ENSG00000215018,86
ENSG00000215021,10914
ENSG00000215022,30
ENSG00000215023,4
ENSG00000215029,0
ENSG00000215030,465
ENSG00000215032,0
ENSG00000215034,1
ENSG00000215035,2
ENSG00000215037,0
ENSG00000215039,1051
ENSG00000215041,1092
ENSG00000215043,0
ENSG00000215045,50
ENSG00000215049,1
ENSG00000215054,0
ENSG00000215057,4
ENSG00000215063,2
ENSG00000215065,2
ENSG00000215067,181
ENSG00000215068,116
ENSG00000215070,0
ENSG00000215085,0
ENSG00000215086,9
ENSG00000215088,0
ENSG00000215089,2
ENSG00000215093,15
ENSG00000215094,0
ENSG00000215096,0
ENSG00000215097,3
ENSG00000215102,1
ENSG00000215105,519
ENSG00000215110,96
ENSG00000215112,0
ENSG00000215113,0
ENSG00000215114,1374
ENSG00000215115,1
ENSG00000215117,0
ENSG00000215120,3
ENSG00000215124,0
ENSG00000215126,168
ENSG00000215127,0
ENSG00000215131,0
ENSG00000215146,125
ENSG00000215148,0
ENSG00000215149,0
ENSG00000215151,0
ENSG00000215154,62
ENSG00000215156,6
ENSG00000215158,60
ENSG00000215159,0
ENSG00000215160,0
ENSG00000215162,0
ENSG00000215165,1
ENSG00000215168,0
ENSG00000215174,3
ENSG00000215177,0
ENSG00000215179,0
ENSG00000215182,4
ENSG00000215183,0
ENSG00000215184,0
ENSG00000215186,0
ENSG00000215187,90
ENSG00000215190,302
ENSG00000215193,3441
ENSG00000215196,2
ENSG00000215197,0
ENSG00000215198,0
ENSG00000215199,3
ENSG00000215203,0
ENSG00000215206,0
ENSG00000215208,0
ENSG00000215210,25
ENSG00000215217,93
ENSG00000215218,128
ENSG00000215221,11
ENSG00000215223,0
ENSG00000215227,0
ENSG00000215231,0
ENSG00000215236,3
ENSG00000215237,92
ENSG00000215241,61
ENSG00000215244,56
ENSG00000215246,4
ENSG00000215251,1141
ENSG00000215252,1118
ENSG00000215256,1606
ENSG00000215262,3
ENSG00000215263,0
ENSG00000215264,0
ENSG00000215267,7
ENSG00000215268,0
ENSG00000215269,0
ENSG00000215270,10
ENSG00000215271,1379
ENSG00000215274,3
ENSG00000215277,19
ENSG00000215278,0
ENSG00000215283,29
ENSG00000215284,1
ENSG00000215286,0
ENSG00000215288,0
ENSG00000215296,0
ENSG00000215297,0
ENSG00000215301,21184
ENSG00000215302,11
ENSG00000215304,0
ENSG00000215305,2102
ENSG00000215310,0
ENSG00000215311,3
ENSG00000215313,1
ENSG00000215317,0
ENSG00000215319,0
ENSG00000215325,5
ENSG00000215326,8
ENSG00000215333,0
ENSG00000215339,0
ENSG00000215343,0
ENSG00000215347,15
ENSG00000215349,1
ENSG00000215351,0
ENSG00000215353,0
ENSG00000215354,0
ENSG00000215356,0
ENSG00000215357,1
ENSG00000215365,0
ENSG00000215367,0
ENSG00000215368,1
ENSG00000215369,0
ENSG00000215371,0
ENSG00000215372,0
ENSG00000215373,0
ENSG00000215374,16
ENSG00000215375,949
ENSG00000215378,0
ENSG00000215380,0
ENSG00000215381,1
ENSG00000215386,513
ENSG00000215388,11
ENSG00000215397,0
ENSG00000215398,0
ENSG00000215399,0
ENSG00000215403,0
ENSG00000215409,0
ENSG00000215414,4
ENSG00000215417,88
ENSG00000215418,0
ENSG00000215421,1011
ENSG00000215424,134
ENSG00000215440,844
ENSG00000215441,1
ENSG00000215444,0
ENSG00000215447,71
ENSG00000215448,1
ENSG00000215450,1
ENSG00000215452,16
ENSG00000215454,0
ENSG00000215455,0
ENSG00000215456,0
ENSG00000215457,0
ENSG00000215458,139
ENSG00000215464,7
ENSG00000215467,1
ENSG00000215472,3
ENSG00000215474,0
ENSG00000215475,9
ENSG00000215477,0
ENSG00000215478,4
ENSG00000215480,0
ENSG00000215481,8
ENSG00000215482,3
ENSG00000215483,11
ENSG00000215486,0
ENSG00000215492,4
ENSG00000215493,19
ENSG00000215498,0
ENSG00000215506,0
ENSG00000215507,0
ENSG00000215512,0
ENSG00000215515,0
ENSG00000215520,0
ENSG00000215529,0
ENSG00000215533,0
ENSG00000215537,0
ENSG00000215540,0
ENSG00000215544,4
ENSG00000215545,0
ENSG00000215546,0
ENSG00000215547,0
ENSG00000215548,35
ENSG00000215553,0
ENSG00000215559,29
ENSG00000215560,0
ENSG00000215562,0
ENSG00000215567,0
ENSG00000215568,0
ENSG00000215571,5
ENSG00000215572,0
ENSG00000215580,0
ENSG00000215583,2
ENSG00000215586,0
ENSG00000215589,0
ENSG00000215595,26
ENSG00000215601,0
ENSG00000215603,0
ENSG00000215604,0
ENSG00000215606,0
ENSG00000215612,1
ENSG00000215630,7
ENSG00000215644,1
ENSG00000215692,0
ENSG00000215695,0
ENSG00000215704,4
ENSG00000215712,1290
ENSG00000215717,4105
ENSG00000215720,0
ENSG00000215734,1
ENSG00000215760,0
ENSG00000215765,0
ENSG00000215769,124
ENSG00000215771,4
ENSG00000215784,16
ENSG00000215785,7
ENSG00000215788,529
ENSG00000215790,129
ENSG00000215795,9
ENSG00000215796,0
ENSG00000215800,0
ENSG00000215802,0
ENSG00000215805,0
ENSG00000215807,1
ENSG00000215808,2
ENSG00000215811,4
ENSG00000215812,6
ENSG00000215817,2
ENSG00000215819,0
ENSG00000215833,0
ENSG00000215834,3
ENSG00000215835,33
ENSG00000215837,0
ENSG00000215838,1
ENSG00000215840,10
ENSG00000215841,6
ENSG00000215845,2987
ENSG00000215846,2
ENSG00000215853,0
ENSG00000215859,32
ENSG00000215861,161
ENSG00000215864,7
ENSG00000215866,6
ENSG00000215867,0
ENSG00000215869,6
ENSG00000215871,2
ENSG00000215873,0
ENSG00000215874,0
ENSG00000215875,0
ENSG00000215878,0
ENSG00000215881,0
ENSG00000215883,206
ENSG00000215887,0
ENSG00000215893,0
ENSG00000215895,10
ENSG00000215899,12
ENSG00000215900,2
ENSG00000215905,0
ENSG00000215906,0
ENSG00000215908,757
ENSG00000215909,0
ENSG00000215910,8
ENSG00000215912,127
ENSG00000215914,8
ENSG00000215915,381
ENSG00000215922,0
ENSG00000215923,0
ENSG00000215925,0
ENSG00000215930,0
ENSG00000215934,0
ENSG00000215938,0
ENSG00000215939,0
ENSG00000215943,0
ENSG00000215945,0
ENSG00000215946,0
ENSG00000215948,0
ENSG00000215952,0
ENSG00000215953,0
ENSG00000215954,0
ENSG00000215957,0
ENSG00000215960,0
ENSG00000215961,0
ENSG00000215966,0
ENSG00000215968,0
ENSG00000215972,0
ENSG00000215973,0
ENSG00000215976,0
ENSG00000215983,0
ENSG00000215984,0
ENSG00000215991,0
ENSG00000215993,0
ENSG00000215996,0
ENSG00000215998,0
ENSG00000215999,0
ENSG00000216001,0
ENSG00000216005,0
ENSG00000216009,0
ENSG00000216011,0
ENSG00000216014,0
ENSG00000216015,0
ENSG00000216017,0
ENSG00000216020,0
ENSG00000216022,4
ENSG00000216027,0
ENSG00000216031,3
ENSG00000216035,0
ENSG00000216037,0
ENSG00000216042,0
ENSG00000216045,0
ENSG00000216047,0
ENSG00000216054,0
ENSG00000216055,0
ENSG00000216056,0
ENSG00000216058,0
ENSG00000216060,0
ENSG00000216064,0
ENSG00000216067,0
ENSG00000216069,0
ENSG00000216070,0
ENSG00000216072,0
ENSG00000216073,2
ENSG00000216075,0
ENSG00000216077,0
ENSG00000216081,0
ENSG00000216083,0
ENSG00000216084,0
ENSG00000216085,0
ENSG00000216088,0
ENSG00000216090,0
ENSG00000216097,0
ENSG00000216098,0
ENSG00000216099,0
ENSG00000216100,0
ENSG00000216101,0
ENSG00000216102,0
ENSG00000216105,0
ENSG00000216109,0
ENSG00000216114,0
ENSG00000216116,0
ENSG00000216123,0
ENSG00000216125,0
ENSG00000216131,0
ENSG00000216133,0
ENSG00000216135,0
ENSG00000216136,0
ENSG00000216141,0
ENSG00000216154,0
ENSG00000216157,0
ENSG00000216162,0
ENSG00000216166,0
ENSG00000216168,0
ENSG00000216169,0
ENSG00000216171,0
ENSG00000216179,0
ENSG00000216181,2
ENSG00000216182,0
ENSG00000216184,0
ENSG00000216191,0
ENSG00000216192,0
ENSG00000216195,0
ENSG00000216205,0
ENSG00000216206,0
ENSG00000216265,0
ENSG00000216285,2
ENSG00000216306,2
ENSG00000216307,0
ENSG00000216316,1
ENSG00000216324,0
ENSG00000216331,14
ENSG00000216347,0
ENSG00000216352,0
ENSG00000216359,0
ENSG00000216360,1
ENSG00000216364,0
ENSG00000216365,0
ENSG00000216368,0
ENSG00000216378,1
ENSG00000216412,4
ENSG00000216425,0
ENSG00000216436,0
ENSG00000216439,1
ENSG00000216444,0
ENSG00000216471,0
ENSG00000216475,0
ENSG00000216480,2
ENSG00000216490,36
ENSG00000216516,0
ENSG00000216518,0
ENSG00000216519,0
ENSG00000216523,0
ENSG00000216548,1
ENSG00000216560,0
ENSG00000216588,1
ENSG00000216613,0
ENSG00000216616,1
ENSG00000216621,0
ENSG00000216624,1
ENSG00000216629,0
ENSG00000216636,1
ENSG00000216639,0
ENSG00000216642,0
ENSG00000216649,0
ENSG00000216657,1
ENSG00000216663,0
ENSG00000216671,0
ENSG00000216676,1
ENSG00000216687,0
ENSG00000216708,0
ENSG00000216710,0
ENSG00000216713,1
ENSG00000216718,0
ENSG00000216721,0
ENSG00000216723,0
ENSG00000216740,4
ENSG00000216753,0
ENSG00000216754,0
ENSG00000216762,0
ENSG00000216775,236
ENSG00000216777,0
ENSG00000216781,0
ENSG00000216802,0
ENSG00000216809,1
ENSG00000216811,0
ENSG00000216813,0
ENSG00000216817,0
ENSG00000216819,2
ENSG00000216824,0
ENSG00000216829,0
ENSG00000216835,1
ENSG00000216844,0
ENSG00000216853,0
ENSG00000216854,5
ENSG00000216859,0
ENSG00000216863,16
ENSG00000216866,27
ENSG00000216867,1
ENSG00000216895,141
ENSG00000216901,1
ENSG00000216902,0
ENSG00000216904,0
ENSG00000216906,9
ENSG00000216913,0
ENSG00000216915,6
ENSG00000216917,0
ENSG00000216921,68
ENSG00000216937,92
ENSG00000216938,1
ENSG00000216966,0
ENSG00000216977,0
ENSG00000216990,0
ENSG00000216998,2
ENSG00000217004,0
ENSG00000217026,12
ENSG00000217027,50
ENSG00000217030,14
ENSG00000217041,0
ENSG00000217044,0
ENSG00000217060,1
ENSG00000217067,0
ENSG00000217078,1
ENSG00000217083,0
ENSG00000217085,0
ENSG00000217089,0
ENSG00000217094,7
ENSG00000217120,0
ENSG00000217128,2187
ENSG00000217130,12
ENSG00000217135,0
ENSG00000217139,0
ENSG00000217159,0
ENSG00000217160,0
ENSG00000217165,174
ENSG00000217169,0
ENSG00000217178,0
ENSG00000217179,0
ENSG00000217181,2
ENSG00000217195,0
ENSG00000217227,3
ENSG00000217228,0
ENSG00000217231,0
ENSG00000217236,2
ENSG00000217239,3
ENSG00000217241,2
ENSG00000217258,9
ENSG00000217261,0
ENSG00000217268,0
ENSG00000217272,0
ENSG00000217275,56
ENSG00000217289,2
ENSG00000217314,1
ENSG00000217315,0
ENSG00000217325,15
ENSG00000217327,0
ENSG00000217330,0
ENSG00000217331,0
ENSG00000217334,0
ENSG00000217372,0
ENSG00000217377,0
ENSG00000217379,2
ENSG00000217385,1
ENSG00000217404,1
ENSG00000217408,0
ENSG00000217414,0
ENSG00000217416,0
ENSG00000217442,22
ENSG00000217447,0
ENSG00000217455,7
ENSG00000217477,0
ENSG00000217482,0
ENSG00000217483,0
ENSG00000217488,0
ENSG00000217495,0
ENSG00000217512,0
ENSG00000217514,0
ENSG00000217527,0
ENSG00000217539,0
ENSG00000217555,456
ENSG00000217557,0
ENSG00000217566,0
ENSG00000217576,0
ENSG00000217585,0
ENSG00000217612,1
ENSG00000217624,14
ENSG00000217631,0
ENSG00000217643,38
ENSG00000217644,2
ENSG00000217646,0
ENSG00000217648,158
ENSG00000217653,0
ENSG00000217680,0
ENSG00000217684,0
ENSG00000217686,0
ENSG00000217702,4
ENSG00000217707,0
ENSG00000217716,23
ENSG00000217718,0
ENSG00000217733,0
ENSG00000217746,0
ENSG00000217767,0
ENSG00000217769,0
ENSG00000217770,0
ENSG00000217776,0
ENSG00000217783,0
ENSG00000217786,0
ENSG00000217791,6
ENSG00000217801,55
ENSG00000217805,0
ENSG00000217809,0
ENSG00000217811,0
ENSG00000217824,0
ENSG00000217825,0
ENSG00000217835,4
ENSG00000217862,0
ENSG00000217874,0
ENSG00000217878,0
ENSG00000217889,9
ENSG00000217896,0
ENSG00000217897,1
ENSG00000217929,0
ENSG00000217930,304
ENSG00000217950,7
ENSG00000218014,2
ENSG00000218016,0
ENSG00000218018,0
ENSG00000218020,0
ENSG00000218027,9
ENSG00000218029,0
ENSG00000218048,0
ENSG00000218049,0
ENSG00000218052,12
ENSG00000218069,0
ENSG00000218073,3
ENSG00000218089,0
ENSG00000218107,0
ENSG00000218109,0
ENSG00000218125,0
ENSG00000218143,0
ENSG00000218153,0
ENSG00000218173,0
ENSG00000218175,217
ENSG00000218180,0
ENSG00000218186,0
ENSG00000218187,0
ENSG00000218189,0
ENSG00000218194,0
ENSG00000218198,0
ENSG00000218208,13
ENSG00000218213,0
ENSG00000218226,41
ENSG00000218227,53
ENSG00000218233,0
ENSG00000218261,0
ENSG00000218265,8
ENSG00000218274,0
ENSG00000218281,1
ENSG00000218283,537
ENSG00000218300,1
ENSG00000218305,0
ENSG00000218313,0
ENSG00000218336,1411
ENSG00000218337,0
ENSG00000218347,0
ENSG00000218350,3
ENSG00000218351,0
ENSG00000218357,1
ENSG00000218358,5
ENSG00000218359,2
ENSG00000218363,0
ENSG00000218410,0
ENSG00000218416,65
ENSG00000218418,43
ENSG00000218424,0
ENSG00000218426,237
ENSG00000218428,0
ENSG00000218454,1
ENSG00000218459,0
ENSG00000218472,1
ENSG00000218475,0
ENSG00000218476,0
ENSG00000218483,0
ENSG00000218490,0
ENSG00000218499,0
ENSG00000218502,2
ENSG00000218510,872
ENSG00000218512,0
ENSG00000218520,0
ENSG00000218521,0
ENSG00000218536,0
ENSG00000218537,34
ENSG00000218549,3
ENSG00000218561,0
ENSG00000218565,5
ENSG00000218574,0
ENSG00000218577,0
ENSG00000218582,12
ENSG00000218586,1
ENSG00000218596,0
ENSG00000218617,0
ENSG00000218631,9
ENSG00000218632,1
ENSG00000218643,0
ENSG00000218672,0
ENSG00000218676,0
ENSG00000218682,2
ENSG00000218689,0
ENSG00000218690,0
ENSG00000218698,0
ENSG00000218713,42
ENSG00000218716,0
ENSG00000218725,0
ENSG00000218728,0
ENSG00000218730,0
ENSG00000218732,0
ENSG00000218739,2525
ENSG00000218748,1
ENSG00000218749,2
ENSG00000218754,1
ENSG00000218757,0
ENSG00000218766,0
ENSG00000218772,9
ENSG00000218776,0
ENSG00000218792,2
ENSG00000218793,1
ENSG00000218803,4
ENSG00000218806,0
ENSG00000218809,0
ENSG00000218813,0
ENSG00000218819,0
ENSG00000218823,7
ENSG00000218834,0
ENSG00000218839,0
ENSG00000218857,0
ENSG00000218868,0
ENSG00000218870,0
ENSG00000218872,0
ENSG00000218890,0
ENSG00000218891,489
ENSG00000218893,0
ENSG00000218896,9
ENSG00000218902,13
ENSG00000218965,0
ENSG00000218976,0
ENSG00000218980,6
ENSG00000218986,0
ENSG00000218991,0
ENSG00000218996,3
ENSG00000219023,17
ENSG00000219027,0
ENSG00000219039,0
ENSG00000219061,0
ENSG00000219073,0
ENSG00000219074,3
ENSG00000219085,3
ENSG00000219087,0
