Gene stable ID,002c7ead-0e16-4a3f-ae29-5ffcfdcd2e3a
ENSG00000233864,0
ENSG00000233866,0
ENSG00000233867,0
ENSG00000233868,1
ENSG00000233869,0
ENSG00000233870,0
ENSG00000233871,59
ENSG00000233872,1
ENSG00000233873,5
ENSG00000233874,1
ENSG00000233875,0
ENSG00000233876,7
ENSG00000233877,0
ENSG00000233878,2
ENSG00000233880,0
ENSG00000233882,0
ENSG00000233884,1
ENSG00000233885,71
ENSG00000233887,0
ENSG00000233888,0
ENSG00000233891,0
ENSG00000233892,15
ENSG00000233893,2
ENSG00000233894,0
ENSG00000233895,19
ENSG00000233896,1
ENSG00000233900,1
ENSG00000233901,127
ENSG00000233902,0
ENSG00000233903,545
ENSG00000233905,0
ENSG00000233906,0
ENSG00000233907,3
ENSG00000233908,0
ENSG00000233909,0
ENSG00000233910,0
ENSG00000233912,15
ENSG00000233913,105
ENSG00000233915,0
ENSG00000233916,7
ENSG00000233917,0
ENSG00000233918,0
ENSG00000233919,0
ENSG00000233920,0
ENSG00000233921,2
ENSG00000233922,22
ENSG00000233924,3
ENSG00000233926,35
ENSG00000233927,29259
ENSG00000233928,1
ENSG00000233929,13
ENSG00000233930,45
ENSG00000233932,3
ENSG00000233933,1
ENSG00000233934,0
ENSG00000233936,0
ENSG00000233937,110
ENSG00000233939,0
ENSG00000233940,0
ENSG00000233941,1
ENSG00000233942,0
ENSG00000233943,0
ENSG00000233944,0
ENSG00000233945,0
ENSG00000233946,0
ENSG00000233947,0
ENSG00000233951,0
ENSG00000233952,2
ENSG00000233953,1
ENSG00000233954,348
ENSG00000233955,0
ENSG00000233956,0
ENSG00000233960,0
ENSG00000233962,0
ENSG00000233963,3
ENSG00000233966,28
ENSG00000233967,41
ENSG00000233968,5
ENSG00000233969,0
ENSG00000233970,0
ENSG00000233971,4
ENSG00000233973,0
ENSG00000233974,1
ENSG00000233975,3
ENSG00000233977,0
ENSG00000233978,0
ENSG00000233979,0
ENSG00000233980,0
ENSG00000233981,1
ENSG00000233983,0
ENSG00000233984,26
ENSG00000233985,0
ENSG00000233987,0
ENSG00000233990,1
ENSG00000233993,0
ENSG00000233994,10
ENSG00000233995,0
ENSG00000233996,1
ENSG00000233997,0
ENSG00000233998,4
ENSG00000233999,66
ENSG00000234001,0
ENSG00000234003,1
ENSG00000234004,2
ENSG00000234005,4
ENSG00000234006,4
ENSG00000234008,1
ENSG00000234009,58
ENSG00000234015,0
ENSG00000234016,0
ENSG00000234017,6
ENSG00000234019,1
ENSG00000234020,1
ENSG00000234021,0
ENSG00000234022,0
ENSG00000234025,0
ENSG00000234026,20
ENSG00000234028,132
ENSG00000234030,3
ENSG00000234031,10
ENSG00000234033,0
ENSG00000234034,0
ENSG00000234036,1
ENSG00000234039,0
ENSG00000234040,1
ENSG00000234041,0
ENSG00000234042,16
ENSG00000234043,14
ENSG00000234044,0
ENSG00000234048,0
ENSG00000234050,0
ENSG00000234052,0
ENSG00000234055,1
ENSG00000234056,0
ENSG00000234059,0
ENSG00000234060,0
ENSG00000234061,5
ENSG00000234062,161
ENSG00000234064,0
ENSG00000234065,2
ENSG00000234066,0
ENSG00000234067,0
ENSG00000234068,2
ENSG00000234069,0
ENSG00000234070,0
ENSG00000234071,0
ENSG00000234072,497
ENSG00000234073,3
ENSG00000234075,0
ENSG00000234076,10
ENSG00000234080,2
ENSG00000234081,0
ENSG00000234083,0
ENSG00000234084,17
ENSG00000234085,0
ENSG00000234087,0
ENSG00000234088,0
ENSG00000234089,0
ENSG00000234091,0
ENSG00000234093,7
ENSG00000234099,0
ENSG00000234102,0
ENSG00000234104,0
ENSG00000234105,0
ENSG00000234106,17
ENSG00000234107,0
ENSG00000234108,0
ENSG00000234109,2
ENSG00000234110,0
ENSG00000234111,0
ENSG00000234112,2
ENSG00000234113,0
ENSG00000234115,0
ENSG00000234116,0
ENSG00000234117,0
ENSG00000234118,31
ENSG00000234119,0
ENSG00000234120,0
ENSG00000234121,0
ENSG00000234122,0
ENSG00000234123,0
ENSG00000234124,0
ENSG00000234125,0
ENSG00000234127,7310
ENSG00000234129,117
ENSG00000234130,3
ENSG00000234131,0
ENSG00000234132,1
ENSG00000234134,3
ENSG00000234135,3
ENSG00000234136,0
ENSG00000234139,2
ENSG00000234141,1
ENSG00000234142,2
ENSG00000234143,0
ENSG00000234144,0
ENSG00000234145,3
ENSG00000234146,2
ENSG00000234147,8
ENSG00000234148,0
ENSG00000234149,0
ENSG00000234152,0
ENSG00000234155,7
ENSG00000234156,0
ENSG00000234158,0
ENSG00000234159,0
ENSG00000234160,103
ENSG00000234161,2
ENSG00000234162,0
ENSG00000234163,0
ENSG00000234165,0
ENSG00000234166,0
ENSG00000234167,1
ENSG00000234168,0
ENSG00000234169,0
ENSG00000234170,0
ENSG00000234171,603
ENSG00000234172,1
ENSG00000234173,0
ENSG00000234174,1
ENSG00000234175,52
ENSG00000234176,24
ENSG00000234177,2
ENSG00000234178,0
ENSG00000234179,0
ENSG00000234181,1
ENSG00000234182,0
ENSG00000234183,1
ENSG00000234184,7
ENSG00000234185,6
ENSG00000234186,0
ENSG00000234187,0
ENSG00000234189,0
ENSG00000234190,1
ENSG00000234191,3
ENSG00000234192,0
ENSG00000234193,11
ENSG00000234197,1
ENSG00000234199,7
ENSG00000234200,1
ENSG00000234201,0
ENSG00000234202,0
ENSG00000234203,1
ENSG00000234204,0
ENSG00000234206,0
ENSG00000234207,0
ENSG00000234208,1
ENSG00000234210,0
ENSG00000234211,0
ENSG00000234213,0
ENSG00000234215,30
ENSG00000234217,0
ENSG00000234219,2
ENSG00000234222,18
ENSG00000234223,2
ENSG00000234224,1
ENSG00000234225,0
ENSG00000234226,0
ENSG00000234227,0
ENSG00000234228,0
ENSG00000234229,0
ENSG00000234230,4
ENSG00000234231,71
ENSG00000234232,2
ENSG00000234233,0
ENSG00000234234,0
ENSG00000234235,0
ENSG00000234238,0
ENSG00000234239,2
ENSG00000234241,13
ENSG00000234244,0
ENSG00000234247,0
ENSG00000234248,1
ENSG00000234252,13
ENSG00000234253,2
ENSG00000234255,0
ENSG00000234256,0
ENSG00000234257,0
ENSG00000234259,1
ENSG00000234261,8
ENSG00000234262,0
ENSG00000234263,3
ENSG00000234264,12
ENSG00000234265,0
ENSG00000234267,0
ENSG00000234268,16
ENSG00000234269,0
ENSG00000234270,0
ENSG00000234271,0
ENSG00000234272,0
ENSG00000234273,0
ENSG00000234274,0
ENSG00000234275,0
ENSG00000234276,0
ENSG00000234277,2
ENSG00000234278,0
ENSG00000234279,0
ENSG00000234281,7
ENSG00000234282,0
ENSG00000234283,5
ENSG00000234284,237
ENSG00000234285,0
ENSG00000234286,10
ENSG00000234287,38
ENSG00000234288,0
ENSG00000234289,0
ENSG00000234290,47
ENSG00000234292,4
ENSG00000234293,0
ENSG00000234296,1
ENSG00000234297,4
ENSG00000234300,0
ENSG00000234303,0
ENSG00000234304,0
ENSG00000234306,2
ENSG00000234308,0
ENSG00000234309,0
ENSG00000234311,2
ENSG00000234312,0
ENSG00000234315,0
ENSG00000234318,2
ENSG00000234319,1
ENSG00000234320,0
ENSG00000234322,11
ENSG00000234323,8
ENSG00000234324,2
ENSG00000234325,0
ENSG00000234327,100
ENSG00000234329,19
ENSG00000234332,2
ENSG00000234333,0
ENSG00000234335,28
ENSG00000234336,8
ENSG00000234337,11
ENSG00000234338,60
ENSG00000234340,0
ENSG00000234345,2
ENSG00000234349,0
ENSG00000234350,8
ENSG00000234352,2
ENSG00000234353,41
ENSG00000234354,2
ENSG00000234355,2
ENSG00000234356,0
ENSG00000234358,0
ENSG00000234359,0
ENSG00000234360,0
ENSG00000234361,2
ENSG00000234362,14
ENSG00000234363,0
ENSG00000234367,1
ENSG00000234369,5
ENSG00000234371,2
ENSG00000234373,0
ENSG00000234376,0
ENSG00000234377,2
ENSG00000234378,4
ENSG00000234379,1
ENSG00000234380,24
ENSG00000234381,0
ENSG00000234382,4
ENSG00000234383,0
ENSG00000234384,0
ENSG00000234385,0
ENSG00000234386,0
ENSG00000234387,0
ENSG00000234388,0
ENSG00000234389,0
ENSG00000234390,125
ENSG00000234391,2
ENSG00000234393,1
ENSG00000234394,0
ENSG00000234396,1
ENSG00000234397,2
ENSG00000234398,0
ENSG00000234399,0
ENSG00000234402,34
ENSG00000234404,0
ENSG00000234405,4
ENSG00000234406,0
ENSG00000234409,23
ENSG00000234413,0
ENSG00000234414,0
ENSG00000234415,0
ENSG00000234418,1
ENSG00000234419,0
ENSG00000234420,1064
ENSG00000234421,0
ENSG00000234422,0
ENSG00000234423,0
ENSG00000234424,2
ENSG00000234425,0
ENSG00000234426,9
ENSG00000234427,1
ENSG00000234428,14
ENSG00000234429,1
ENSG00000234431,0
ENSG00000234432,30
ENSG00000234435,0
ENSG00000234436,0
ENSG00000234438,0
ENSG00000234439,0
ENSG00000234441,0
ENSG00000234442,0
ENSG00000234444,4311
ENSG00000234445,1
ENSG00000234446,0
ENSG00000234448,0
ENSG00000234449,295
ENSG00000234450,3
ENSG00000234451,0
ENSG00000234452,0
ENSG00000234455,3
ENSG00000234456,1558
ENSG00000234457,1
ENSG00000234458,1
ENSG00000234459,2
ENSG00000234460,23
ENSG00000234463,0
ENSG00000234464,0
ENSG00000234465,38
ENSG00000234466,0
ENSG00000234467,0
ENSG00000234469,3
ENSG00000234471,0
ENSG00000234473,3
ENSG00000234474,0
ENSG00000234476,5
ENSG00000234477,9
ENSG00000234478,5
ENSG00000234479,0
ENSG00000234480,0
ENSG00000234481,0
ENSG00000234484,0
ENSG00000234485,0
ENSG00000234488,4
ENSG00000234489,0
ENSG00000234491,3
ENSG00000234492,11
ENSG00000234493,3
ENSG00000234494,127
ENSG00000234496,0
ENSG00000234497,2
ENSG00000234498,198
ENSG00000234500,23
ENSG00000234502,0
ENSG00000234503,0
ENSG00000234504,3
ENSG00000234506,1
ENSG00000234509,10
ENSG00000234511,7
ENSG00000234512,1
ENSG00000234513,0
ENSG00000234515,4
ENSG00000234518,150
ENSG00000234519,0
ENSG00000234520,0
ENSG00000234521,1
ENSG00000234522,0
ENSG00000234523,0
ENSG00000234524,0
ENSG00000234527,0
ENSG00000234529,0
ENSG00000234534,0
ENSG00000234535,10
ENSG00000234536,17
ENSG00000234537,1
ENSG00000234538,0
ENSG00000234540,0
ENSG00000234541,0
ENSG00000234542,0
ENSG00000234544,0
ENSG00000234545,615
ENSG00000234546,11
ENSG00000234548,0
ENSG00000234551,0
ENSG00000234553,0
ENSG00000234556,0
ENSG00000234557,0
ENSG00000234558,8
ENSG00000234559,0
ENSG00000234560,0
ENSG00000234562,0
ENSG00000234564,0
ENSG00000234565,2
ENSG00000234566,0
ENSG00000234567,0
ENSG00000234568,0
ENSG00000234569,3
ENSG00000234570,0
ENSG00000234571,4
ENSG00000234572,0
ENSG00000234573,0
ENSG00000234575,1
ENSG00000234576,0
ENSG00000234577,1
ENSG00000234578,0
ENSG00000234579,0
ENSG00000234580,0
ENSG00000234583,0
ENSG00000234584,0
ENSG00000234585,1007
ENSG00000234586,1
ENSG00000234587,0
ENSG00000234588,0
ENSG00000234589,21
ENSG00000234590,0
ENSG00000234592,1
ENSG00000234593,0
ENSG00000234594,0
ENSG00000234595,0
ENSG00000234597,0
ENSG00000234601,2
ENSG00000234602,30
ENSG00000234604,1
ENSG00000234607,0
ENSG00000234608,743
ENSG00000234611,0
ENSG00000234612,0
ENSG00000234613,0
ENSG00000234614,127
ENSG00000234616,1823
ENSG00000234617,16
ENSG00000234618,87
ENSG00000234619,4
ENSG00000234620,0
ENSG00000234622,0
ENSG00000234624,3
ENSG00000234625,0
ENSG00000234626,0
ENSG00000234627,1
ENSG00000234629,1
ENSG00000234630,12
ENSG00000234632,0
ENSG00000234634,0
ENSG00000234636,133
ENSG00000234637,0
ENSG00000234638,0
ENSG00000234639,0
ENSG00000234640,0
ENSG00000234644,0
ENSG00000234645,8
ENSG00000234646,0
ENSG00000234647,0
ENSG00000234648,80
ENSG00000234650,0
ENSG00000234652,0
ENSG00000234653,0
ENSG00000234655,0
ENSG00000234658,0
ENSG00000234660,0
ENSG00000234661,0
ENSG00000234663,12
ENSG00000234664,117
ENSG00000234665,8
ENSG00000234667,11
ENSG00000234670,0
ENSG00000234671,0
ENSG00000234675,0
ENSG00000234676,0
ENSG00000234677,0
ENSG00000234678,176
ENSG00000234680,0
ENSG00000234682,0
ENSG00000234683,0
ENSG00000234684,153
ENSG00000234685,19
ENSG00000234686,0
ENSG00000234688,0
ENSG00000234689,0
ENSG00000234690,36
ENSG00000234692,0
ENSG00000234693,1
ENSG00000234694,289
ENSG00000234695,7
ENSG00000234696,0
ENSG00000234698,3
ENSG00000234699,10
ENSG00000234700,0
ENSG00000234701,1
ENSG00000234702,0
ENSG00000234703,1
ENSG00000234705,4
ENSG00000234706,0
ENSG00000234707,1
ENSG00000234709,17
ENSG00000234710,0
ENSG00000234711,1
ENSG00000234712,0
ENSG00000234713,0
ENSG00000234714,0
ENSG00000234715,2
ENSG00000234716,1
ENSG00000234717,0
ENSG00000234718,0
ENSG00000234719,45
ENSG00000234720,0
ENSG00000234721,0
ENSG00000234722,3
ENSG00000234723,0
ENSG00000234724,0
ENSG00000234726,0
ENSG00000234730,0
ENSG00000234731,0
ENSG00000234732,0
ENSG00000234735,0
ENSG00000234736,0
ENSG00000234737,3
ENSG00000234740,41
ENSG00000234741,13006
ENSG00000234742,453
ENSG00000234743,4
ENSG00000234744,0
ENSG00000234745,87152
ENSG00000234748,0
ENSG00000234749,0
ENSG00000234750,12
ENSG00000234751,20
ENSG00000234752,0
ENSG00000234753,333
ENSG00000234754,2
ENSG00000234756,0
ENSG00000234758,1
ENSG00000234761,0
ENSG00000234763,1
ENSG00000234764,0
ENSG00000234765,0
ENSG00000234766,0
ENSG00000234767,0
ENSG00000234768,1
ENSG00000234769,20
ENSG00000234770,1
ENSG00000234771,384
ENSG00000234772,10
ENSG00000234773,118
ENSG00000234775,0
ENSG00000234776,16
ENSG00000234777,0
ENSG00000234779,1
ENSG00000234780,0
ENSG00000234781,0
ENSG00000234782,26
ENSG00000234784,0
ENSG00000234785,17
ENSG00000234787,0
ENSG00000234788,2
ENSG00000234789,8
ENSG00000234790,1
ENSG00000234791,0
ENSG00000234792,0
ENSG00000234793,0
ENSG00000234795,0
ENSG00000234796,0
ENSG00000234797,122
ENSG00000234800,5
ENSG00000234801,6
ENSG00000234803,0
ENSG00000234805,0
ENSG00000234806,3
ENSG00000234807,7
ENSG00000234810,16
ENSG00000234811,0
ENSG00000234812,0
ENSG00000234813,0
ENSG00000234814,48
ENSG00000234816,3
ENSG00000234817,25
ENSG00000234818,2
ENSG00000234819,0
ENSG00000234821,0
ENSG00000234825,36
ENSG00000234826,0
ENSG00000234828,7
ENSG00000234829,0
ENSG00000234830,0
ENSG00000234832,13
ENSG00000234835,0
ENSG00000234837,0
ENSG00000234838,0
ENSG00000234839,0
ENSG00000234840,0
ENSG00000234841,1
ENSG00000234842,9
ENSG00000234844,0
ENSG00000234848,2
ENSG00000234850,0
ENSG00000234851,234
ENSG00000234853,2
ENSG00000234854,0
ENSG00000234855,0
ENSG00000234857,101
ENSG00000234859,0
ENSG00000234860,1
ENSG00000234861,0
ENSG00000234862,0
ENSG00000234863,0
ENSG00000234864,0
ENSG00000234865,0
ENSG00000234869,21
ENSG00000234871,0
ENSG00000234872,0
ENSG00000234877,0
ENSG00000234878,0
ENSG00000234880,7
ENSG00000234881,0
ENSG00000234882,106
ENSG00000234883,183
ENSG00000234884,7
ENSG00000234886,0
ENSG00000234888,0
ENSG00000234889,0
ENSG00000234890,0
ENSG00000234891,0
ENSG00000234892,0
ENSG00000234894,0
ENSG00000234895,1
ENSG00000234896,14
ENSG00000234898,0
ENSG00000234899,1035
ENSG00000234900,0
ENSG00000234901,0
ENSG00000234902,24
ENSG00000234903,0
ENSG00000234906,8
ENSG00000234907,0
ENSG00000234910,0
ENSG00000234911,14
ENSG00000234912,690
ENSG00000234913,2
ENSG00000234915,0
ENSG00000234917,24
ENSG00000234918,0
ENSG00000234919,20
ENSG00000234921,1
ENSG00000234922,0
ENSG00000234925,4
ENSG00000234927,0
ENSG00000234928,18
ENSG00000234929,0
ENSG00000234931,0
ENSG00000234932,0
ENSG00000234933,0
ENSG00000234934,0
ENSG00000234936,42
ENSG00000234937,6
ENSG00000234938,0
ENSG00000234939,0
ENSG00000234940,0
ENSG00000234941,0
ENSG00000234942,0
ENSG00000234943,1
ENSG00000234944,0
ENSG00000234945,7
ENSG00000234946,0
ENSG00000234948,1
ENSG00000234949,136
ENSG00000234950,0
ENSG00000234952,0
ENSG00000234953,0
ENSG00000234956,2
ENSG00000234958,0
ENSG00000234961,8
ENSG00000234962,0
ENSG00000234964,47
ENSG00000234965,6
ENSG00000234967,0
ENSG00000234969,9
ENSG00000234973,0
ENSG00000234975,40
ENSG00000234977,0
ENSG00000234979,0
ENSG00000234981,5
ENSG00000234982,7
ENSG00000234983,0
ENSG00000234984,0
ENSG00000234985,8
ENSG00000234986,0
ENSG00000234988,0
ENSG00000234993,2
ENSG00000234995,0
ENSG00000234996,6
ENSG00000234997,6
ENSG00000234998,2
ENSG00000234999,0
ENSG00000235001,11
ENSG00000235002,0
ENSG00000235004,0
ENSG00000235005,0
ENSG00000235007,0
ENSG00000235008,1
ENSG00000235009,8
ENSG00000235010,0
ENSG00000235011,0
ENSG00000235012,1
ENSG00000235013,1
ENSG00000235014,0
ENSG00000235015,0
ENSG00000235016,42
ENSG00000235018,0
ENSG00000235020,0
ENSG00000235021,8
ENSG00000235023,1
ENSG00000235024,0
ENSG00000235026,114
ENSG00000235027,299
ENSG00000235028,2
ENSG00000235029,2
ENSG00000235032,0
ENSG00000235033,18
ENSG00000235034,1
ENSG00000235035,0
ENSG00000235036,22
ENSG00000235038,0
ENSG00000235039,0
ENSG00000235040,0
ENSG00000235042,1
ENSG00000235043,60
ENSG00000235044,7
ENSG00000235045,3
ENSG00000235047,0
ENSG00000235049,0
ENSG00000235050,0
ENSG00000235051,1
ENSG00000235052,21
ENSG00000235054,0
ENSG00000235055,0
ENSG00000235056,0
ENSG00000235058,0
ENSG00000235059,0
ENSG00000235060,0
ENSG00000235061,0
ENSG00000235062,1
ENSG00000235064,3
ENSG00000235065,98
ENSG00000235066,1
ENSG00000235069,0
ENSG00000235070,0
ENSG00000235071,0
ENSG00000235072,54
ENSG00000235076,9
ENSG00000235077,0
ENSG00000235078,38
ENSG00000235079,1
ENSG00000235080,0
ENSG00000235081,0
ENSG00000235082,38
ENSG00000235083,0
ENSG00000235084,31
ENSG00000235085,1
ENSG00000235086,34
ENSG00000235088,0
ENSG00000235089,0
ENSG00000235090,3
ENSG00000235091,1
ENSG00000235092,32
ENSG00000235094,0
ENSG00000235095,1
ENSG00000235096,1
ENSG00000235097,0
ENSG00000235098,176
ENSG00000235099,0
ENSG00000235100,8
ENSG00000235101,1
ENSG00000235102,0
ENSG00000235105,12
ENSG00000235106,1234
ENSG00000235108,0
ENSG00000235109,507
ENSG00000235110,2
ENSG00000235111,2
ENSG00000235112,0
ENSG00000235113,0
ENSG00000235115,0
ENSG00000235118,0
ENSG00000235119,1
ENSG00000235120,0
ENSG00000235121,21
ENSG00000235122,0
ENSG00000235123,0
ENSG00000235124,0
ENSG00000235126,0
ENSG00000235127,1
ENSG00000235128,3
ENSG00000235129,0
ENSG00000235131,0
ENSG00000235133,0
ENSG00000235136,0
ENSG00000235137,0
ENSG00000235138,12
ENSG00000235139,0
ENSG00000235140,0
ENSG00000235141,0
ENSG00000235142,14
ENSG00000235143,0
ENSG00000235145,5
ENSG00000235146,0
ENSG00000235147,0
ENSG00000235148,0
ENSG00000235149,0
ENSG00000235150,0
ENSG00000235151,1
ENSG00000235152,0
ENSG00000235154,0
ENSG00000235156,1
ENSG00000235158,0
ENSG00000235159,8
ENSG00000235160,0
ENSG00000235162,1659
ENSG00000235163,0
ENSG00000235165,0
ENSG00000235166,0
ENSG00000235168,0
ENSG00000235169,51
ENSG00000235170,0
ENSG00000235172,0
ENSG00000235173,4344
ENSG00000235174,256
ENSG00000235175,2
ENSG00000235180,2
ENSG00000235181,0
ENSG00000235182,0
ENSG00000235183,1
ENSG00000235185,0
ENSG00000235186,0
ENSG00000235189,1
ENSG00000235190,0
ENSG00000235191,1
ENSG00000235192,53
ENSG00000235193,0
ENSG00000235194,508
ENSG00000235196,0
ENSG00000235197,0
ENSG00000235198,0
ENSG00000235199,0
ENSG00000235200,0
ENSG00000235201,0
ENSG00000235202,0
ENSG00000235203,0
ENSG00000235204,1
ENSG00000235205,0
ENSG00000235207,13
ENSG00000235208,0
ENSG00000235209,0
ENSG00000235211,0
ENSG00000235213,2
ENSG00000235214,12
ENSG00000235215,1
ENSG00000235217,719
ENSG00000235218,1
ENSG00000235219,0
ENSG00000235221,0
ENSG00000235224,0
ENSG00000235225,10
ENSG00000235226,1
ENSG00000235227,0
ENSG00000235232,0
ENSG00000235235,0
ENSG00000235236,9
ENSG00000235237,2
ENSG00000235238,16
ENSG00000235239,0
ENSG00000235240,0
ENSG00000235241,46
ENSG00000235242,1
ENSG00000235243,0
ENSG00000235244,10
ENSG00000235245,34
ENSG00000235246,3
ENSG00000235248,0
ENSG00000235251,3
ENSG00000235253,14
ENSG00000235254,0
ENSG00000235256,0
ENSG00000235257,364
ENSG00000235258,1
ENSG00000235262,3
ENSG00000235263,0
ENSG00000235264,1
ENSG00000235266,0
ENSG00000235267,13
ENSG00000235268,31
ENSG00000235269,0
ENSG00000235271,1
ENSG00000235272,1
ENSG00000235274,0
ENSG00000235275,1
ENSG00000235277,3
ENSG00000235278,0
ENSG00000235279,0
ENSG00000235280,131
ENSG00000235281,0
ENSG00000235282,0
ENSG00000235284,0
ENSG00000235285,0
ENSG00000235286,1
ENSG00000235288,0
ENSG00000235289,0
ENSG00000235290,6
ENSG00000235292,0
ENSG00000235293,0
ENSG00000235294,1
ENSG00000235295,0
ENSG00000235296,5
ENSG00000235297,23
ENSG00000235298,53
ENSG00000235299,4
ENSG00000235300,0
ENSG00000235301,0
ENSG00000235303,1
ENSG00000235304,10
ENSG00000235306,0
ENSG00000235308,3
ENSG00000235310,0
ENSG00000235312,0
ENSG00000235313,28
ENSG00000235314,362
ENSG00000235315,0
ENSG00000235316,18
ENSG00000235318,0
ENSG00000235319,16
ENSG00000235321,0
ENSG00000235323,2
ENSG00000235325,2
ENSG00000235328,2
ENSG00000235329,0
ENSG00000235330,14
ENSG00000235332,16
ENSG00000235333,0
ENSG00000235334,0
ENSG00000235335,1
ENSG00000235337,0
ENSG00000235338,2
ENSG00000235339,0
ENSG00000235343,2
ENSG00000235347,1
ENSG00000235349,20
ENSG00000235350,0
ENSG00000235351,6
ENSG00000235352,0
ENSG00000235354,4
ENSG00000235355,0
ENSG00000235356,0
ENSG00000235357,2
ENSG00000235358,9
ENSG00000235361,0
ENSG00000235363,34
ENSG00000235366,5
ENSG00000235368,0
ENSG00000235369,0
ENSG00000235370,34
ENSG00000235371,6
ENSG00000235373,3
ENSG00000235374,404
ENSG00000235376,2
ENSG00000235377,3
ENSG00000235378,0
ENSG00000235379,0
ENSG00000235381,205
ENSG00000235382,0
ENSG00000235385,29
ENSG00000235386,0
ENSG00000235387,31
ENSG00000235389,0
ENSG00000235390,0
ENSG00000235397,1
ENSG00000235399,0
ENSG00000235400,27
ENSG00000235403,0
ENSG00000235407,0
ENSG00000235408,26
ENSG00000235410,0
ENSG00000235411,6
ENSG00000235412,0
ENSG00000235413,7
ENSG00000235414,1
ENSG00000235415,0
ENSG00000235416,0
ENSG00000235419,0
ENSG00000235420,4
ENSG00000235421,1
ENSG00000235422,1
ENSG00000235423,602
ENSG00000235424,0
ENSG00000235425,1
ENSG00000235426,0
ENSG00000235427,0
ENSG00000235429,0
ENSG00000235430,0
ENSG00000235431,0
ENSG00000235432,0
ENSG00000235433,0
ENSG00000235434,0
ENSG00000235435,0
ENSG00000235436,41
ENSG00000235437,2770
ENSG00000235438,35
ENSG00000235440,2
ENSG00000235444,0
ENSG00000235445,2
ENSG00000235446,0
ENSG00000235447,0
ENSG00000235448,1
ENSG00000235449,11
ENSG00000235450,2
ENSG00000235451,0
ENSG00000235453,119
ENSG00000235454,0
ENSG00000235455,0
ENSG00000235459,6
ENSG00000235461,0
ENSG00000235462,0
ENSG00000235463,0
ENSG00000235464,0
ENSG00000235467,0
ENSG00000235469,0
ENSG00000235470,0
ENSG00000235472,7
ENSG00000235475,21
ENSG00000235478,1
ENSG00000235479,0
ENSG00000235480,4
ENSG00000235481,8
ENSG00000235482,6
ENSG00000235483,0
ENSG00000235485,2
ENSG00000235486,0
ENSG00000235488,11
ENSG00000235489,13
ENSG00000235491,0
ENSG00000235492,0
ENSG00000235493,4
ENSG00000235494,0
ENSG00000235495,0
ENSG00000235497,1
ENSG00000235499,76
ENSG00000235500,1
ENSG00000235501,373
ENSG00000235503,0
ENSG00000235505,63
ENSG00000235508,58
ENSG00000235510,0
ENSG00000235511,0
ENSG00000235512,0
ENSG00000235513,44
ENSG00000235514,5
ENSG00000235518,0
ENSG00000235519,0
ENSG00000235521,0
ENSG00000235522,7
ENSG00000235523,0
ENSG00000235524,0
ENSG00000235525,0
ENSG00000235526,1
ENSG00000235527,25
ENSG00000235529,7
ENSG00000235530,11
ENSG00000235531,116
ENSG00000235532,5
ENSG00000235533,0
ENSG00000235534,0
ENSG00000235535,0
ENSG00000235537,0
ENSG00000235538,1
ENSG00000235539,0
ENSG00000235544,0
ENSG00000235545,11
ENSG00000235546,0
ENSG00000235547,0
ENSG00000235548,0
ENSG00000235549,0
ENSG00000235550,1
ENSG00000235552,475
ENSG00000235554,6
ENSG00000235555,1
ENSG00000235558,0
ENSG00000235559,3
ENSG00000235560,233
ENSG00000235563,1
ENSG00000235564,7
ENSG00000235565,30
ENSG00000235568,751
ENSG00000235570,0
ENSG00000235571,0
ENSG00000235572,0
ENSG00000235573,0
ENSG00000235574,1
ENSG00000235575,0
ENSG00000235576,44
ENSG00000235578,1
ENSG00000235579,1
ENSG00000235581,0
ENSG00000235582,6
ENSG00000235583,0
ENSG00000235584,0
ENSG00000235586,5
ENSG00000235587,139
ENSG00000235590,0
ENSG00000235592,0
ENSG00000235593,0
ENSG00000235594,0
