Gene stable ID,bd031420-47b0-430e-acab-b7d411089b98
ENSG00000270697,0
ENSG00000270698,0
ENSG00000270699,0
ENSG00000270701,0
ENSG00000270702,2
ENSG00000270704,0
ENSG00000270705,0
ENSG00000270706,9
ENSG00000270708,1
ENSG00000270709,0
ENSG00000270710,0
ENSG00000270711,2
ENSG00000270712,0
ENSG00000270713,0
ENSG00000270714,0
ENSG00000270716,0
ENSG00000270718,0
ENSG00000270719,0
ENSG00000270720,10
ENSG00000270722,4
ENSG00000270723,7
ENSG00000270725,0
ENSG00000270726,0
ENSG00000270727,0
ENSG00000270728,189
ENSG00000270729,0
ENSG00000270733,2
ENSG00000270734,0
ENSG00000270736,0
ENSG00000270739,4
ENSG00000270741,0
ENSG00000270742,6
ENSG00000270745,0
ENSG00000270747,0
ENSG00000270748,2
ENSG00000270749,0
ENSG00000270750,4
ENSG00000270751,6
ENSG00000270753,0
ENSG00000270754,0
ENSG00000270755,2
ENSG00000270757,4
ENSG00000270759,0
ENSG00000270760,5
ENSG00000270761,4
ENSG00000270762,0
ENSG00000270763,0
ENSG00000270764,0
ENSG00000270765,29
ENSG00000270766,0
ENSG00000270767,1
ENSG00000270771,0
ENSG00000270772,2
ENSG00000270773,0
ENSG00000270775,3
ENSG00000270776,1
ENSG00000270777,0
ENSG00000270778,0
ENSG00000270779,0
ENSG00000270780,0
ENSG00000270781,3
ENSG00000270782,0
ENSG00000270783,0
ENSG00000270788,2
ENSG00000270789,0
ENSG00000270790,0
ENSG00000270791,0
ENSG00000270792,2
ENSG00000270793,0
ENSG00000270794,0
ENSG00000270797,0
ENSG00000270798,0
ENSG00000270799,0
ENSG00000270800,2
ENSG00000270802,8
ENSG00000270804,152
ENSG00000270806,3
ENSG00000270807,0
ENSG00000270808,3
ENSG00000270809,0
ENSG00000270811,0
ENSG00000270812,0
ENSG00000270813,11
ENSG00000270814,0
ENSG00000270815,0
ENSG00000270816,7
ENSG00000270818,0
ENSG00000270820,185
ENSG00000270822,0
ENSG00000270823,9
ENSG00000270824,0
ENSG00000270826,0
ENSG00000270828,0
ENSG00000270829,0
ENSG00000270830,0
ENSG00000270831,0
ENSG00000270832,0
ENSG00000270835,0
ENSG00000270837,0
ENSG00000270838,0
ENSG00000270839,1
ENSG00000270842,0
ENSG00000270846,0
ENSG00000270849,0
ENSG00000270850,0
ENSG00000270852,0
ENSG00000270855,0
ENSG00000270856,0
ENSG00000270857,0
ENSG00000270858,0
ENSG00000270859,0
ENSG00000270861,0
ENSG00000270863,9
ENSG00000270864,2
ENSG00000270865,0
ENSG00000270866,0
ENSG00000270868,0
ENSG00000270870,1
ENSG00000270871,53
ENSG00000270872,14
ENSG00000270874,0
ENSG00000270876,5
ENSG00000270878,14
ENSG00000270879,1
ENSG00000270880,0
ENSG00000270882,629
ENSG00000270883,0
ENSG00000270885,263
ENSG00000270889,0
ENSG00000270890,31
ENSG00000270891,0
ENSG00000270892,0
ENSG00000270893,1
ENSG00000270894,3
ENSG00000270896,2
ENSG00000270897,1
ENSG00000270898,9
ENSG00000270900,0
ENSG00000270902,0
ENSG00000270903,12
ENSG00000270904,0
ENSG00000270906,8
ENSG00000270909,0
ENSG00000270911,0
ENSG00000270912,0
ENSG00000270914,0
ENSG00000270915,2
ENSG00000270916,0
ENSG00000270917,22
ENSG00000270919,5
ENSG00000270920,0
ENSG00000270921,0
ENSG00000270923,6
ENSG00000270924,0
ENSG00000270926,1
ENSG00000270927,0
ENSG00000270929,0
ENSG00000270930,8
ENSG00000270933,127
ENSG00000270934,0
ENSG00000270935,0
ENSG00000270936,0
ENSG00000270937,0
ENSG00000270938,0
ENSG00000270941,5
ENSG00000270945,1
ENSG00000270946,0
ENSG00000270947,1
ENSG00000270948,6
ENSG00000270951,10
ENSG00000270953,28
ENSG00000270954,0
ENSG00000270955,0
ENSG00000270956,144
ENSG00000270957,0
ENSG00000270959,371
ENSG00000270960,0
ENSG00000270961,0
ENSG00000270962,0
ENSG00000270964,56
ENSG00000270965,0
ENSG00000270966,0
ENSG00000270969,0
ENSG00000270971,0
ENSG00000270972,3
ENSG00000270973,0
ENSG00000270975,3
ENSG00000270976,0
ENSG00000270977,183
ENSG00000270978,0
ENSG00000270980,0
ENSG00000270981,0
ENSG00000270982,0
ENSG00000270983,5
ENSG00000270986,0
ENSG00000270987,9
ENSG00000270988,0
ENSG00000270989,0
ENSG00000270990,0
ENSG00000270992,1
ENSG00000270993,1
ENSG00000270994,0
ENSG00000270995,0
ENSG00000270996,43
ENSG00000270997,0
ENSG00000270999,2
ENSG00000271002,1
ENSG00000271003,0
ENSG00000271005,0
ENSG00000271009,59
ENSG00000271010,0
ENSG00000271011,7
ENSG00000271013,42
ENSG00000271014,0
ENSG00000271015,0
ENSG00000271018,2
ENSG00000271020,77
ENSG00000271021,0
ENSG00000271022,0
ENSG00000271024,0
ENSG00000271025,0
ENSG00000271026,0
ENSG00000271027,0
ENSG00000271028,0
ENSG00000271029,3
ENSG00000271032,20
ENSG00000271034,0
ENSG00000271035,0
ENSG00000271036,0
ENSG00000271040,8
ENSG00000271041,0
ENSG00000271042,0
ENSG00000271043,0
ENSG00000271044,0
ENSG00000271045,0
ENSG00000271046,4
ENSG00000271047,0
ENSG00000271048,0
ENSG00000271049,0
ENSG00000271052,0
ENSG00000271053,0
ENSG00000271056,0
ENSG00000271057,0
ENSG00000271063,2
ENSG00000271064,6
ENSG00000271065,14
ENSG00000271070,1
ENSG00000271071,1
ENSG00000271072,4
ENSG00000271074,0
ENSG00000271075,2
ENSG00000271077,0
ENSG00000271078,0
ENSG00000271079,33
ENSG00000271081,0
ENSG00000271086,1
ENSG00000271088,0
ENSG00000271092,26
ENSG00000271093,0
ENSG00000271094,0
ENSG00000271095,0
ENSG00000271096,0
ENSG00000271097,1
ENSG00000271098,2
ENSG00000271099,0
ENSG00000271100,0
ENSG00000271101,0
ENSG00000271105,6
ENSG00000271108,0
ENSG00000271109,33
ENSG00000271111,0
ENSG00000271113,0
ENSG00000271114,0
ENSG00000271115,0
ENSG00000271117,0
ENSG00000271118,0
ENSG00000271119,38
ENSG00000271121,0
ENSG00000271122,800
ENSG00000271123,0
ENSG00000271127,4
ENSG00000271128,3
ENSG00000271129,0
ENSG00000271130,12
ENSG00000271131,0
ENSG00000271133,60
ENSG00000271134,0
ENSG00000271136,0
ENSG00000271137,1
ENSG00000271138,20
ENSG00000271140,0
ENSG00000271141,16
ENSG00000271142,0
ENSG00000271143,0
ENSG00000271146,1
ENSG00000271147,299
ENSG00000271148,0
ENSG00000271149,0
ENSG00000271150,4
ENSG00000271151,37
ENSG00000271153,2
ENSG00000271154,0
ENSG00000271155,6
ENSG00000271156,0
ENSG00000271157,0
ENSG00000271158,0
ENSG00000271159,0
ENSG00000271161,10
ENSG00000271162,0
ENSG00000271163,0
ENSG00000271164,0
ENSG00000271166,0
ENSG00000271167,0
ENSG00000271171,0
ENSG00000271172,0
ENSG00000271173,0
ENSG00000271174,0
ENSG00000271175,0
ENSG00000271177,0
ENSG00000271178,16
ENSG00000271179,0
ENSG00000271180,1
ENSG00000271181,5
ENSG00000271182,0
ENSG00000271184,0
ENSG00000271185,0
ENSG00000271187,0
ENSG00000271190,0
ENSG00000271192,0
ENSG00000271194,0
ENSG00000271195,0
ENSG00000271196,0
ENSG00000271197,0
ENSG00000271198,1
ENSG00000271199,3
ENSG00000271200,0
ENSG00000271201,0
ENSG00000271202,0
ENSG00000271204,6
ENSG00000271205,0
ENSG00000271207,4
ENSG00000271208,2
ENSG00000271209,0
ENSG00000271211,0
ENSG00000271214,1
ENSG00000271215,4
ENSG00000271216,21
ENSG00000271218,29
ENSG00000271219,0
ENSG00000271220,0
ENSG00000271222,0
ENSG00000271225,0
ENSG00000271227,0
ENSG00000271228,10
ENSG00000271230,0
ENSG00000271231,0
ENSG00000271232,0
ENSG00000271234,0
ENSG00000271235,0
ENSG00000271236,0
ENSG00000271237,1
ENSG00000271238,0
ENSG00000271239,1
ENSG00000271240,0
ENSG00000271242,0
ENSG00000271243,0
ENSG00000271245,0
ENSG00000271248,0
ENSG00000271249,0
ENSG00000271250,0
ENSG00000271251,0
ENSG00000271252,0
ENSG00000271253,0
ENSG00000271255,0
ENSG00000271257,0
ENSG00000271259,4
ENSG00000271264,0
ENSG00000271265,4
ENSG00000271266,2
ENSG00000271267,11
ENSG00000271268,0
ENSG00000271269,0
ENSG00000271270,53
ENSG00000271271,0
ENSG00000271272,1
ENSG00000271275,5
ENSG00000271277,0
ENSG00000271278,0
ENSG00000271283,1
ENSG00000271284,0
ENSG00000271286,0
ENSG00000271287,5
ENSG00000271288,0
ENSG00000271290,0
ENSG00000271291,0
ENSG00000271296,0
ENSG00000271298,0
ENSG00000271299,0
ENSG00000271302,0
ENSG00000271303,126
ENSG00000271304,15
ENSG00000271305,0
ENSG00000271306,0
ENSG00000271307,0
ENSG00000271309,0
ENSG00000271313,0
ENSG00000271314,1
ENSG00000271315,0
ENSG00000271317,0
ENSG00000271318,1
ENSG00000271320,15
ENSG00000271321,5
ENSG00000271322,0
ENSG00000271324,44
ENSG00000271327,41
ENSG00000271328,0
ENSG00000271329,1
ENSG00000271330,1
ENSG00000271332,0
ENSG00000271333,0
ENSG00000271334,3
ENSG00000271335,100
ENSG00000271336,0
ENSG00000271337,0
ENSG00000271338,0
ENSG00000271339,0
ENSG00000271340,0
ENSG00000271343,0
ENSG00000271344,15
ENSG00000271346,0
ENSG00000271347,0
ENSG00000271349,0
ENSG00000271350,1
ENSG00000271351,1
ENSG00000271353,0
ENSG00000271355,0
ENSG00000271356,0
ENSG00000271357,0
ENSG00000271358,0
ENSG00000271360,0
ENSG00000271361,0
ENSG00000271362,0
ENSG00000271364,0
ENSG00000271365,0
ENSG00000271366,5
ENSG00000271367,15
ENSG00000271368,0
ENSG00000271369,1
ENSG00000271370,0
ENSG00000271373,0
ENSG00000271375,24
ENSG00000271377,1
ENSG00000271378,1
ENSG00000271379,0
ENSG00000271380,10
ENSG00000271381,0
ENSG00000271382,1
ENSG00000271383,960
ENSG00000271384,18
ENSG00000271385,0
ENSG00000271386,0
ENSG00000271387,10
ENSG00000271389,0
ENSG00000271390,1
ENSG00000271392,0
ENSG00000271394,0
ENSG00000271395,0
ENSG00000271396,4
ENSG00000271397,0
ENSG00000271398,5
ENSG00000271399,0
ENSG00000271400,0
ENSG00000271401,2
ENSG00000271402,0
ENSG00000271404,0
ENSG00000271408,0
ENSG00000271409,0
ENSG00000271410,2
ENSG00000271412,0
ENSG00000271413,0
ENSG00000271414,2
ENSG00000271415,1
ENSG00000271417,1
ENSG00000271418,0
ENSG00000271419,0
ENSG00000271420,13
ENSG00000271421,0
ENSG00000271423,0
ENSG00000271424,5
ENSG00000271425,325
ENSG00000271426,14
ENSG00000271427,5
ENSG00000271428,0
ENSG00000271429,0
ENSG00000271430,572
ENSG00000271433,0
ENSG00000271434,0
ENSG00000271435,0
ENSG00000271437,1
ENSG00000271439,0
ENSG00000271440,0
ENSG00000271443,0
ENSG00000271447,103
ENSG00000271449,0
ENSG00000271452,63
ENSG00000271454,0
ENSG00000271455,0
ENSG00000271456,0
ENSG00000271457,0
ENSG00000271459,0
ENSG00000271461,0
ENSG00000271462,0
ENSG00000271464,0
ENSG00000271465,0
ENSG00000271466,0
ENSG00000271468,0
ENSG00000271474,13
ENSG00000271475,0
ENSG00000271477,0
ENSG00000271480,0
ENSG00000271482,4
ENSG00000271483,1
ENSG00000271484,1
ENSG00000271486,0
ENSG00000271488,0
ENSG00000271490,2
ENSG00000271491,0
ENSG00000271492,0
ENSG00000271494,0
ENSG00000271495,0
ENSG00000271496,0
ENSG00000271498,0
ENSG00000271499,1
ENSG00000271500,6
ENSG00000271502,0
ENSG00000271503,2506
ENSG00000271507,0
ENSG00000271508,0
ENSG00000271509,1
ENSG00000271511,1
ENSG00000271519,0
ENSG00000271522,1
ENSG00000271523,0
ENSG00000271524,69
ENSG00000271525,0
ENSG00000271526,0
ENSG00000271527,2
ENSG00000271530,0
ENSG00000271532,14
ENSG00000271533,261
ENSG00000271536,0
ENSG00000271537,3
ENSG00000271538,3
ENSG00000271543,0
ENSG00000271544,0
ENSG00000271546,0
ENSG00000271547,2
ENSG00000271550,96
ENSG00000271551,17
ENSG00000271553,13
ENSG00000271554,9
ENSG00000271555,6
ENSG00000271557,1
ENSG00000271558,0
ENSG00000271559,0
ENSG00000271560,0
ENSG00000271563,0
ENSG00000271564,0
ENSG00000271565,0
ENSG00000271567,0
ENSG00000271568,0
ENSG00000271569,54
ENSG00000271573,0
ENSG00000271576,11
ENSG00000271578,0
ENSG00000271579,1
ENSG00000271580,7
ENSG00000271581,49
ENSG00000271582,0
ENSG00000271583,0
ENSG00000271584,6
ENSG00000271585,0
ENSG00000271586,0
ENSG00000271587,0
ENSG00000271588,0
ENSG00000271589,0
ENSG00000271590,21
ENSG00000271593,0
ENSG00000271595,0
ENSG00000271596,5
ENSG00000271597,0
ENSG00000271598,0
ENSG00000271600,0
ENSG00000271601,1268
ENSG00000271602,7
ENSG00000271605,195
ENSG00000271606,0
ENSG00000271607,0
ENSG00000271608,22
ENSG00000271609,0
ENSG00000271611,0
ENSG00000271612,1
ENSG00000271614,56
ENSG00000271615,1
ENSG00000271616,0
ENSG00000271618,0
ENSG00000271620,1
ENSG00000271621,0
ENSG00000271623,1
ENSG00000271624,0
ENSG00000271625,0
ENSG00000271626,0
ENSG00000271627,0
ENSG00000271629,0
ENSG00000271631,12
ENSG00000271632,0
ENSG00000271635,1
ENSG00000271638,1
ENSG00000271639,0
ENSG00000271642,0
ENSG00000271643,189
ENSG00000271644,0
ENSG00000271646,268
ENSG00000271647,0
ENSG00000271649,0
ENSG00000271650,0
ENSG00000271652,1
ENSG00000271653,2
ENSG00000271654,0
ENSG00000271655,0
ENSG00000271656,0
ENSG00000271657,2
ENSG00000271659,22
ENSG00000271660,0
ENSG00000271661,0
ENSG00000271662,68
ENSG00000271664,10
ENSG00000271666,0
ENSG00000271667,0
ENSG00000271670,11
ENSG00000271671,0
ENSG00000271672,0
ENSG00000271676,0
ENSG00000271677,0
ENSG00000271679,0
ENSG00000271680,2
ENSG00000271681,0
ENSG00000271682,0
ENSG00000271686,0
ENSG00000271687,3
ENSG00000271691,0
ENSG00000271693,0
ENSG00000271696,1
ENSG00000271697,0
ENSG00000271698,1
ENSG00000271699,3
ENSG00000271701,0
ENSG00000271702,0
ENSG00000271704,0
ENSG00000271705,0
ENSG00000271707,0
ENSG00000271709,1
ENSG00000271710,0
ENSG00000271711,0
ENSG00000271712,0
ENSG00000271714,5
ENSG00000271715,2
ENSG00000271716,0
ENSG00000271717,17
ENSG00000271721,298
ENSG00000271723,0
ENSG00000271724,0
ENSG00000271725,6
ENSG00000271727,4
ENSG00000271730,14
ENSG00000271732,1
ENSG00000271734,135
ENSG00000271736,0
ENSG00000271737,14
ENSG00000271739,0
ENSG00000271741,4
ENSG00000271742,1
ENSG00000271743,11
ENSG00000271745,4
ENSG00000271746,0
ENSG00000271748,0
ENSG00000271749,12
ENSG00000271751,10
ENSG00000271752,1
ENSG00000271754,6
ENSG00000271755,12
ENSG00000271757,11
ENSG00000271758,0
ENSG00000271761,1
ENSG00000271762,0
ENSG00000271763,10
ENSG00000271765,1
ENSG00000271766,0
ENSG00000271771,0
ENSG00000271774,0
ENSG00000271776,0
ENSG00000271778,15
ENSG00000271779,3
ENSG00000271780,51
ENSG00000271781,57
ENSG00000271784,25
ENSG00000271787,4
ENSG00000271788,5
ENSG00000271789,15
ENSG00000271792,0
ENSG00000271793,0
ENSG00000271795,18
ENSG00000271797,20
ENSG00000271798,1
ENSG00000271803,0
ENSG00000271806,3
ENSG00000271810,0
ENSG00000271811,39
ENSG00000271814,0
ENSG00000271815,5
ENSG00000271816,33
ENSG00000271817,0
ENSG00000271818,0
ENSG00000271819,1
ENSG00000271820,0
ENSG00000271821,10
ENSG00000271824,5
ENSG00000271825,1
ENSG00000271826,10
ENSG00000271828,19
ENSG00000271830,0
ENSG00000271831,0
ENSG00000271833,67
ENSG00000271840,6
ENSG00000271841,1
ENSG00000271843,17
ENSG00000271846,1
ENSG00000271848,0
ENSG00000271849,4
ENSG00000271850,20
ENSG00000271851,50
ENSG00000271852,0
ENSG00000271853,0
ENSG00000271855,18
ENSG00000271856,23
ENSG00000271857,13
ENSG00000271858,27
ENSG00000271860,1
ENSG00000271862,30
ENSG00000271868,3
ENSG00000271869,45
ENSG00000271870,139
ENSG00000271871,4
ENSG00000271874,5
ENSG00000271876,0
ENSG00000271880,4
ENSG00000271882,118
ENSG00000271886,1
ENSG00000271888,22
ENSG00000271889,25
ENSG00000271890,0
ENSG00000271892,1
ENSG00000271893,1
ENSG00000271894,0
ENSG00000271895,67
ENSG00000271897,2
ENSG00000271898,0
ENSG00000271899,0
ENSG00000271900,0
ENSG00000271901,2
ENSG00000271904,0
ENSG00000271905,3
ENSG00000271907,0
ENSG00000271911,3
ENSG00000271913,57
ENSG00000271914,13
ENSG00000271916,44
ENSG00000271917,1
ENSG00000271918,67
ENSG00000271919,0
ENSG00000271922,0
ENSG00000271923,0
ENSG00000271924,6
ENSG00000271926,11
ENSG00000271930,9
ENSG00000271931,0
ENSG00000271932,0
ENSG00000271933,23
ENSG00000271934,0
ENSG00000271936,73
ENSG00000271937,1
ENSG00000271938,2
ENSG00000271941,72
ENSG00000271943,6
ENSG00000271945,0
ENSG00000271947,6
ENSG00000271949,0
ENSG00000271952,0
ENSG00000271955,0
ENSG00000271958,0
ENSG00000271959,14
ENSG00000271963,1
ENSG00000271964,26
ENSG00000271966,6
ENSG00000271967,1
ENSG00000271968,0
ENSG00000271969,18
ENSG00000271970,1
ENSG00000271971,295
ENSG00000271973,10
ENSG00000271974,0
ENSG00000271976,340
ENSG00000271977,1
ENSG00000271978,21
ENSG00000271980,20
ENSG00000271981,0
ENSG00000271982,0
ENSG00000271983,2
ENSG00000271984,1
ENSG00000271985,0
ENSG00000271986,2
ENSG00000271989,0
ENSG00000271991,8
ENSG00000271992,13
ENSG00000271993,15
ENSG00000271996,0
ENSG00000271997,114
ENSG00000271998,0
ENSG00000272002,3
ENSG00000272004,6
ENSG00000272006,2
ENSG00000272008,10
ENSG00000272009,45
ENSG00000272010,25
ENSG00000272015,0
ENSG00000272017,11
ENSG00000272020,0
ENSG00000272021,20
ENSG00000272023,0
ENSG00000272024,13
ENSG00000272025,0
ENSG00000272027,0
ENSG00000272028,0
ENSG00000272030,7
ENSG00000272031,96
ENSG00000272033,6
ENSG00000272034,19
ENSG00000272036,0
ENSG00000272037,112
ENSG00000272040,26
ENSG00000272043,14
ENSG00000272045,0
ENSG00000272046,2
ENSG00000272047,4480
ENSG00000272049,37
ENSG00000272050,1
ENSG00000272051,0
ENSG00000272053,31
ENSG00000272054,92
ENSG00000272055,0
ENSG00000272056,12
ENSG00000272057,0
ENSG00000272058,0
ENSG00000272068,6
ENSG00000272070,23
ENSG00000272071,11
ENSG00000272072,20
ENSG00000272075,0
ENSG00000272076,0
ENSG00000272077,112
ENSG00000272078,74
ENSG00000272079,93
ENSG00000272080,0
ENSG00000272081,19
ENSG00000272082,0
ENSG00000272084,23
ENSG00000272085,0
ENSG00000272086,136
ENSG00000272087,49
ENSG00000272088,6
ENSG00000272092,18
ENSG00000272094,0
ENSG00000272096,0
ENSG00000272097,21
ENSG00000272100,4
ENSG00000272102,6
ENSG00000272103,4
ENSG00000272104,1
ENSG00000272106,402
ENSG00000272108,78
ENSG00000272109,1
ENSG00000272112,66
ENSG00000272113,0
ENSG00000272114,0
ENSG00000272115,0
ENSG00000272121,0
ENSG00000272123,3
ENSG00000272128,66
ENSG00000272129,61
ENSG00000272130,2
ENSG00000272134,0
ENSG00000272135,0
ENSG00000272137,2
ENSG00000272138,15
ENSG00000272139,0
ENSG00000272140,49
ENSG00000272141,90
ENSG00000272142,156
ENSG00000272143,27
ENSG00000272144,59
ENSG00000272145,33
ENSG00000272146,13
ENSG00000272148,11
ENSG00000272149,0
ENSG00000272150,120
ENSG00000272153,51
ENSG00000272154,7
ENSG00000272155,28
ENSG00000272156,68
ENSG00000272157,0
ENSG00000272158,1
ENSG00000272159,3
ENSG00000272160,1
ENSG00000272161,3
ENSG00000272162,2
ENSG00000272163,0
ENSG00000272164,1
ENSG00000272166,0
ENSG00000272167,0
ENSG00000272168,1816
ENSG00000272170,4
ENSG00000272172,5
ENSG00000272173,111
ENSG00000272174,0
ENSG00000272175,1
ENSG00000272177,0
ENSG00000272180,2
ENSG00000272181,5
ENSG00000272182,2
ENSG00000272183,26
ENSG00000272186,10
ENSG00000272189,168
ENSG00000272192,6
ENSG00000272195,9
ENSG00000272196,129
ENSG00000272197,0
ENSG00000272202,1
ENSG00000272203,5
ENSG00000272205,8
ENSG00000272209,5
ENSG00000272211,13
ENSG00000272213,0
ENSG00000272215,0
ENSG00000272217,10
ENSG00000272218,0
ENSG00000272219,2
ENSG00000272220,0
ENSG00000272221,101
ENSG00000272223,19
ENSG00000272226,3
ENSG00000272230,0
ENSG00000272232,0
ENSG00000272234,0
ENSG00000272235,24
ENSG00000272236,2
ENSG00000272237,0
ENSG00000272239,2
ENSG00000272240,18
ENSG00000272243,1
ENSG00000272247,4
ENSG00000272248,2
ENSG00000272249,0
ENSG00000272250,20
ENSG00000272253,0
ENSG00000272254,2
ENSG00000272255,0
ENSG00000272256,1
ENSG00000272259,1
ENSG00000272262,1
ENSG00000272263,4
ENSG00000272264,63
ENSG00000272265,1
ENSG00000272267,6
ENSG00000272269,32
ENSG00000272273,18
ENSG00000272274,0
ENSG00000272275,72
ENSG00000272277,12
ENSG00000272279,8
ENSG00000272281,2
ENSG00000272282,19
ENSG00000272288,233
ENSG00000272293,29
ENSG00000272296,0
ENSG00000272297,0
ENSG00000272298,0
ENSG00000272299,0
ENSG00000272301,83
ENSG00000272304,1
ENSG00000272305,29
ENSG00000272308,22
ENSG00000272311,0
ENSG00000272312,1
ENSG00000272316,73
ENSG00000272319,5
ENSG00000272320,37
ENSG00000272321,2
ENSG00000272323,185
ENSG00000272324,3
ENSG00000272325,2823
ENSG00000272328,0
ENSG00000272329,0
ENSG00000272330,5
ENSG00000272333,2404
ENSG00000272334,4
ENSG00000272335,865
ENSG00000272337,2
ENSG00000272338,17
ENSG00000272341,211
ENSG00000272342,0
ENSG00000272343,13
ENSG00000272344,0
ENSG00000272345,104
ENSG00000272346,0
ENSG00000272347,11
ENSG00000272351,0
ENSG00000272354,4
ENSG00000272356,85
ENSG00000272359,3
ENSG00000272360,15
ENSG00000272361,3
ENSG00000272362,1
ENSG00000272366,0
ENSG00000272367,29
ENSG00000272368,43
ENSG00000272369,41
ENSG00000272370,19
ENSG00000272371,1
ENSG00000272372,2
ENSG00000272374,85
ENSG00000272375,20
ENSG00000272379,1
ENSG00000272380,0
ENSG00000272381,1
ENSG00000272382,8
ENSG00000272383,0
ENSG00000272384,46
ENSG00000272385,0
ENSG00000272386,15
ENSG00000272387,0
ENSG00000272389,16
ENSG00000272391,1574
ENSG00000272393,0
ENSG00000272395,2
ENSG00000272396,0
ENSG00000272397,0
ENSG00000272398,320888
ENSG00000272400,0
ENSG00000272402,28
ENSG00000272405,30
ENSG00000272406,2
ENSG00000272407,1
ENSG00000272410,0
ENSG00000272411,2
ENSG00000272412,3
ENSG00000272414,4
ENSG00000272416,16
ENSG00000272417,22
ENSG00000272418,0
ENSG00000272419,502
ENSG00000272420,25
ENSG00000272425,2
ENSG00000272426,4
ENSG00000272428,0
ENSG00000272430,7
ENSG00000272431,0
ENSG00000272432,7
ENSG00000272434,13
ENSG00000272435,0
ENSG00000272436,0
ENSG00000272438,41
ENSG00000272439,1
ENSG00000272440,13
ENSG00000272442,6
ENSG00000272443,0
ENSG00000272444,14
ENSG00000272445,0
ENSG00000272446,0
ENSG00000272447,59
ENSG00000272449,29
ENSG00000272455,336
ENSG00000272456,1
ENSG00000272457,0
ENSG00000272458,0
ENSG00000272459,23
ENSG00000272460,0
ENSG00000272461,0
ENSG00000272462,264
ENSG00000272463,18
ENSG00000272465,25
ENSG00000272468,194
ENSG00000272469,1
ENSG00000272472,15
ENSG00000272473,2
ENSG00000272474,0
ENSG00000272476,189
ENSG00000272477,0
ENSG00000272478,0
ENSG00000272479,2
ENSG00000272480,0
ENSG00000272482,9
ENSG00000272483,2
ENSG00000272485,0
ENSG00000272486,20
ENSG00000272489,1
ENSG00000272491,9
ENSG00000272494,0
ENSG00000272498,15
ENSG00000272501,69
ENSG00000272502,56
ENSG00000272505,35
ENSG00000272506,1
ENSG00000272507,1
ENSG00000272508,0
ENSG00000272509,45
ENSG00000272510,9
ENSG00000272511,30
ENSG00000272512,57
ENSG00000272514,8
ENSG00000272515,0
ENSG00000272516,2
ENSG00000272518,74
ENSG00000272519,0
ENSG00000272523,31
ENSG00000272524,9
ENSG00000272525,24
ENSG00000272529,13
ENSG00000272533,2
ENSG00000272536,0
ENSG00000272537,4
ENSG00000272540,18
ENSG00000272541,0
ENSG00000272542,0
ENSG00000272543,0
ENSG00000272545,0
ENSG00000272546,0
ENSG00000272549,4
ENSG00000272551,14
ENSG00000272554,0
ENSG00000272555,7
ENSG00000272556,52
ENSG00000272558,0
ENSG00000272559,0
ENSG00000272562,14
ENSG00000272563,1
ENSG00000272564,3
ENSG00000272566,0
ENSG00000272567,6
ENSG00000272568,368
ENSG00000272569,0
ENSG00000272572,34
ENSG00000272573,1
ENSG00000272574,26
ENSG00000272575,0
ENSG00000272576,7
ENSG00000272578,89
ENSG00000272579,641
ENSG00000272582,0
ENSG00000272583,4
ENSG00000272588,20
ENSG00000272589,2
ENSG00000272592,0
ENSG00000272593,0
ENSG00000272595,1
ENSG00000272597,0
ENSG00000272599,50
ENSG00000272600,0
ENSG00000272601,0
ENSG00000272602,415
ENSG00000272604,118
ENSG00000272606,46
ENSG00000272609,0
ENSG00000272610,11
ENSG00000272617,0
ENSG00000272619,1
ENSG00000272620,19
ENSG00000272622,57
ENSG00000272625,5
ENSG00000272626,26
ENSG00000272627,4
