UniProtKB Gene Name ID,node_id,Gene stable ID
P25089,6409,ENSG00000187474
Q8WUP2,6410,ENSG00000162458
Q14494,6411,ENSG00000082641
Q15700,6414,ENSG00000150672
Q13144,6417,ENSG00000145191
P53384,6418,ENSG00000103274
Q96BK5,6419,ENSG00000254093
O76021,6420,ENSG00000171490
P48047,6422,ENSG00000241837
Q9H9E1,6423,ENSG00000164331
P47881,6424,ENSG00000180090
Q7Z406,6425,ENSG00000105357
O43543,6427,ENSG00000196584
P22303,6428,ENSG00000087085
O94760,6429,ENSG00000153904
Q9NV70,6430,ENSG00000090989
Q96A54,6431,ENSG00000159346
Q9Y250,6433,ENSG00000061337
Q8IZJ4,6438,ENSG00000159496
O60232,6439,ENSG00000173465
P30559,6441,ENSG00000180914
P51161,6443,ENSG00000170231
Q13643,6445,ENSG00000183386
Q13887,6446,ENSG00000102554
Q9BPX5,6447,ENSG00000136950
P00326,6448,ENSG00000248144
Q15075,6450,ENSG00000102189
P16219,6451,ENSG00000122971
P27815,6452,ENSG00000065989
Q9BRX2,6453,ENSG00000152684
P34059,6454,ENSG00000141012
Q9H4T2,6455,ENSG00000196812
P24046,6456,ENSG00000146276
P00167,6457,ENSG00000166347
O75689,6458,ENSG00000105963
Q92556,6459,ENSG00000155849
Q04446,6460,ENSG00000114480
P36952,6462,ENSG00000206075
Q92575,6463,ENSG00000144224
P23468,6464,ENSG00000153707
P45973,6466,ENSG00000094916
P41229,6467,ENSG00000126012
P55064,6468,ENSG00000161798
O14581,6470,ENSG00000185385
Q8N392,6471,ENSG00000146376
Q9NV06,6472,ENSG00000164934
Q8N122,6473,ENSG00000141564
Q9H211,6476,ENSG00000167513
P15248,6477,ENSG00000145839
Q9BXL7,6478,ENSG00000198286
O60762,6479,ENSG00000000419
Q9H082,6480,ENSG00000172007
Q92759,6481,ENSG00000213780
Q9BQ67,6482,ENSG00000105447
P07510,6483,ENSG00000196811
P04196,6484,ENSG00000113905
O14994,6486,ENSG00000185666
P31944,6487,ENSG00000105141
Q15058,6488,ENSG00000118193
P50607,6489,ENSG00000166402
Q8N5C8,6492,ENSG00000157625
Q05996,6493,ENSG00000103310
Q9NXZ2,6494,ENSG00000080007
Q08AM6,6495,ENSG00000103043
P51610,6496,ENSG00000172534
Q96TA2,6497,ENSG00000136758
P22362,6500,ENSG00000108702
O60941,6501,ENSG00000138101
P78364,6503,ENSG00000111752
Q9GZX9,6504,ENSG00000128791
Q8TCX5,6505,ENSG00000158106
Q13216,6506,ENSG00000049167
Q5JQS5,6507,ENSG00000177535
Q96FQ6,6508,ENSG00000188643
Q9HD42,6509,ENSG00000131165
Q9HC98,6510,ENSG00000119408
O00194,6511,ENSG00000041353
P26639,6512,ENSG00000113407
P56880,6513,ENSG00000171217
P47989,6515,ENSG00000158125
Q9H422,6516,ENSG00000110422
Q6ZU15,6517,ENSG00000154997
Q9UBF8,6518,ENSG00000143393
P13640,6519,ENSG00000125144
A6NHQ2,6520,ENSG00000188573
A7MCY6,6521,ENSG00000198933
Q9UID3,6523,ENSG00000149823
O95453,6524,ENSG00000140694
Q6H3X3,6525,ENSG00000203722
Q96F07,6527,ENSG00000055163
Q99650,6528,ENSG00000145623
Q9UBG7,6529,ENSG00000124232
Q8TE57,6530,ENSG00000145536
P53805,6531,ENSG00000159200
A6NMX2,6532,ENSG00000175766
O15394,6533,ENSG00000154654
Q99689,6534,ENSG00000149557
Q13610,6535,ENSG00000136045
Q4G0F5,6536,ENSG00000151502
Q969H0,6537,ENSG00000109670
Q14151,6538,ENSG00000130254
P49758,6539,ENSG00000182732
P19883,6540,ENSG00000134363
O60784,6541,ENSG00000100284
Q99878,6542,ENSG00000276368
Q13127,6543,ENSG00000084093
Q14999,6544,ENSG00000044090
Q8IYH5,6545,ENSG00000036549
Q8N7P3,6547,ENSG00000177300
P15374,6548,ENSG00000118939
Q08257,6549,ENSG00000116791
P78348,6550,ENSG00000110881
Q9UJA3,6552,ENSG00000125885
Q9NW08,6553,ENSG00000013503
O94927,6554,ENSG00000249115
Q17RD7,6555,ENSG00000139973
Q96GD3,6556,ENSG00000010803
P22301,6557,ENSG00000136634
O14976,6558,ENSG00000178950
O94829,6559,ENSG00000117408
P55055,6560,ENSG00000131408
Q8IUD2,6561,ENSG00000082805
O95155,6562,ENSG00000130939
O95376,6563,ENSG00000177479
P24001,6564,ENSG00000008517
P36222,6566,ENSG00000133048
Q8WUB8,6567,ENSG00000130024
O60248,6568,ENSG00000129194
Q9UBC3,6569,ENSG00000088305
O75602,6570,ENSG00000077327
O00270,6571,ENSG00000120436
Q9NX14,6572,ENSG00000147123
Q99743,6573,ENSG00000170485
O43615,6574,ENSG00000104980
O60568,6575,ENSG00000106397
Q9ULK5,6576,ENSG00000162738
O15075,6578,ENSG00000133083
P49915,6580,ENSG00000163655
O14717,6581,ENSG00000107614
O75094,6582,ENSG00000184347
P98088,6583,ENSG00000215182
Q9HAW0,6584,ENSG00000104221
Q9H0N5,6585,ENSG00000132570
O00429,6588,ENSG00000087470
O94768,6589,ENSG00000081320
P26447,6590,ENSG00000196154
Q5VVW2,6591,ENSG00000136895
P21281,6592,ENSG00000147416
O75439,6593,ENSG00000105819
Q9BUE0,6595,ENSG00000130772
Q9H0H5,6596,ENSG00000161800
P07738,6597,ENSG00000172331
P28069,6598,ENSG00000064835
P04271,6599,ENSG00000160307
O43556,6603,ENSG00000127990
Q86UP2,6604,ENSG00000126777
O94929,6605,ENSG00000173210
O00273,6606,ENSG00000160049
Q04912,6607,ENSG00000164078
Q03014,6608,ENSG00000152804
P32189,6610,ENSG00000198814
P10153,6611,ENSG00000169385
O43542,6612,ENSG00000126215
Q96IT1,6613,ENSG00000162714
Q15475,6614,ENSG00000126778
P32119,6615,ENSG00000167815
O15297,6616,ENSG00000170836
Q00577,6617,ENSG00000185129
O75351,6618,ENSG00000119541
Q96FX2,6619,ENSG00000154813
O60238,6622,ENSG00000104765
P16150,6623,ENSG00000197471
Q8N8D1,6624,ENSG00000090470
P49448,6625,ENSG00000182890
Q9Y2X0,6627,ENSG00000175221
Q16288,6628,ENSG00000140538
Q15024,6629,ENSG00000075914
Q96FZ7,6630,ENSG00000176108
Q9UNI6,6631,ENSG00000081721
Q9ULW5,6632,ENSG00000167964
P61204,6633,ENSG00000134287
O95399,6635,ENSG00000049247
Q99593,6636,ENSG00000089225
Q9NSV4,6637,ENSG00000139734
O95967,6639,ENSG00000172638
Q8NFH8,6641,ENSG00000169891
Q8TEY7,6642,ENSG00000077254
P38435,6645,ENSG00000115486
P02814,6646,ENSG00000171201
P30047,6647,ENSG00000137880
Q9BTW9,6648,ENSG00000141556
O00451,6650,ENSG00000168546
P30414,6651,ENSG00000114857
Q9Y5Q8,6652,ENSG00000148308
P15918,6653,ENSG00000166349
Q16620,6655,ENSG00000148053
Q07699,6656,ENSG00000105711
Q86YV9,6657,ENSG00000166189
Q02556,6658,ENSG00000140968
O14618,6660,ENSG00000173992
Q00765,6662,ENSG00000129625
Q96GC6,6663,ENSG00000171606
Q66LE6,6665,ENSG00000175470
Q9NZW5,6666,ENSG00000105926
O60884,6669,ENSG00000069345
P62633,6670,ENSG00000169714
O00469,6671,ENSG00000152952
Q14CN2,6672,ENSG00000016602
O75144,6673,ENSG00000160223
O14867,6674,ENSG00000156273
P31268,6675,ENSG00000122592
P83369,6677,ENSG00000155858
Q92837,6678,ENSG00000165879
P24666,6679,ENSG00000143727
Q06546,6680,ENSG00000154727
Q8IXJ6,6681,ENSG00000068903
Q02413,6682,ENSG00000134760
Q7Z6B7,6683,ENSG00000196935
Q96RI1,6684,ENSG00000012504
O43680,6686,ENSG00000118526
P61011,6687,ENSG00000100883
P00746,6688,ENSG00000197766
O60476,6689,ENSG00000198162
O95969,6690,ENSG00000124935
Q63HK3,6692,ENSG00000155592
Q9NX02,6693,ENSG00000022556
Q9Y587,6694,ENSG00000100478
Q9Y584,6697,ENSG00000177370
Q9NP86,6698,ENSG00000105507
Q969T4,6700,ENSG00000170035
Q969N2,6701,ENSG00000124155
P43351,6702,ENSG00000002016
Q9BTT4,6703,ENSG00000133398
P55771,6704,ENSG00000198807
O75881,6705,ENSG00000172817
Q9UGI9,6706,ENSG00000115592
Q9UK45,6707,ENSG00000130332
P68402,6709,ENSG00000168092
Q969X5,6711,ENSG00000113719
Q99873,6712,ENSG00000126457
P24311,6713,ENSG00000131174
P11712,6714,ENSG00000138109
O14519,6715,ENSG00000111328
O14613,6716,ENSG00000149798
Q15819,6718,ENSG00000169139
O43687,6720,ENSG00000118507
P51170,6721,ENSG00000166828
Q92743,6722,ENSG00000166033
P60673,6723,ENSG00000196570
P41227,6724,ENSG00000102030
Q6ISB3,6726,ENSG00000083307
Q96AQ6,6727,ENSG00000163346
Q9Y2K2,6728,ENSG00000160584
P35052,6730,ENSG00000063660
Q8TDX7,6733,ENSG00000151414
Q969F9,6734,ENSG00000163755
Q6IEZ7,6735,ENSG00000203661
Q53EL6,6736,ENSG00000150593
Q13309,6738,ENSG00000145604
P29728,6739,ENSG00000111335
Q96D37,6740,ENSG00000141968
Q15620,6742,ENSG00000197125
P78363,6743,ENSG00000198691
Q9UET6,6744,ENSG00000068438
Q14194,6745,ENSG00000072832
Q16236,6746,ENSG00000116044
P48764,6747,ENSG00000066230
Q99614,6748,ENSG00000113312
Q9Y265,6752,ENSG00000175792
Q13261,6753,ENSG00000134470
P11230,6755,ENSG00000170175
P48067,6757,ENSG00000196517
Q9BZK7,6758,ENSG00000177565
P57775,6759,ENSG00000107829
P20062,6760,ENSG00000185339
P00439,6761,ENSG00000171759
P35453,6762,ENSG00000128714
Q8TAE7,6763,ENSG00000171126
Q96I25,6764,ENSG00000134453
P11465,6765,ENSG00000242221
P06850,6767,ENSG00000147571
Q14623,6768,ENSG00000163501
Q15544,6770,ENSG00000064995
P06899,6772,ENSG00000124635
Q9NPI8,6773,ENSG00000183161
Q13426,6775,ENSG00000152422
Q8TDY3,6779,ENSG00000169717
P54826,6780,ENSG00000180447
Q9P299,6781,ENSG00000005243
Q8TD19,6782,ENSG00000119638
Q96E17,6783,ENSG00000152932
Q13571,6784,ENSG00000162511
Q9UHF4,6785,ENSG00000016402
Q08345,6786,ENSG00000204580
Q8TDI0,6787,ENSG00000116254
Q08431,6791,ENSG00000140545
Q9UPT5,6792,ENSG00000182473
Q96EP5,6793,ENSG00000071626
P04118,6794,ENSG00000137392
P09327,6796,ENSG00000127831
Q03403,6797,ENSG00000160181
Q9NY61,6798,ENSG00000275700
Q13214,6800,ENSG00000012171
Q96A23,6801,ENSG00000196353
P09919,6802,ENSG00000108342
Q3SY56,6804,ENSG00000189120
P04003,6805,ENSG00000123838
Q9C035,6806,ENSG00000132256
Q14409,6807,ENSG00000229894
Q7Z3T1,6808,ENSG00000238243
P31153,6809,ENSG00000168906
Q8NFW1,6810,ENSG00000169436
Q29RF7,6811,ENSG00000121892
Q86UE4,6812,ENSG00000147649
Q01650,6814,ENSG00000103257
Q9Y5J9,6815,ENSG00000150779
Q01538,6816,ENSG00000196132
P63241,6817,ENSG00000132507
Q68CJ9,6818,ENSG00000060566
P09210,6819,ENSG00000244067
Q92466,6820,ENSG00000134574
P31025,6821,ENSG00000160349
Q99426,6823,ENSG00000105254
P09382,6825,ENSG00000100097
Q9BUF5,6828,ENSG00000176014
O14595,6830,ENSG00000175215
P58876,6832,ENSG00000158373
P17858,6833,ENSG00000141959
Q96AP0,6835,ENSG00000102977
Q6ZMQ8,6836,ENSG00000181409
Q8IUE6,6838,ENSG00000184270
Q8TDD2,6839,ENSG00000170374
O95864,6840,ENSG00000134824
O75146,6841,ENSG00000130787
O43829,6842,ENSG00000198081
P08174,6844,ENSG00000196352
O00635,6845,ENSG00000112343
Q99879,6846,ENSG00000273703
P23471,6847,ENSG00000106278
Q9H3D4,6848,ENSG00000073282
Q5VWK5,6849,ENSG00000162594
P40818,6850,ENSG00000138592
O95685,6851,ENSG00000132825
Q14012,6852,ENSG00000134072
Q9C004,6854,ENSG00000187678
Q9UPT6,6855,ENSG00000138834
Q15049,6856,ENSG00000100427
O15296,6857,ENSG00000179593
Q13136,6858,ENSG00000131626
Q93100,6860,ENSG00000102893
Q15345,6861,ENSG00000132128
Q16281,6862,ENSG00000144191
A6NM76,6864,ENSG00000185821
Q92963,6865,ENSG00000143622
Q05682,6866,ENSG00000122786
Q8TDG2,6869,ENSG00000123165
P20585,6870,ENSG00000113318
Q9H4A3,6871,ENSG00000060237
Q8N162,6872,ENSG00000181767
Q9UBC0,6873,ENSG00000169856
P31327,6874,ENSG00000021826
Q15622,6876,ENSG00000188269
Q14669,6877,ENSG00000153827
O14815,6878,ENSG00000135773
Q13451,6881,ENSG00000096060
Q86SE5,6882,ENSG00000184672
P30953,6883,ENSG00000180016
P40123,6884,ENSG00000112186
O75474,6885,ENSG00000181274
Q9UMX2,6886,ENSG00000143450
Q6P1R4,6887,ENSG00000169718
P51636,6888,ENSG00000105971
O95936,6889,ENSG00000163508
Q9Y5I2,6891,ENSG00000250120
P55318,6892,ENSG00000170608
P58340,6893,ENSG00000178053
Q14028,6894,ENSG00000070729
Q6DD87,6895,ENSG00000142409
Q6P1X5,6896,ENSG00000064313
Q969R2,6897,ENSG00000184792
Q14005,6898,ENSG00000172349
Q6IFG1,6899,ENSG00000183269
Q9UGI0,6900,ENSG00000019995
Q86VZ2,6901,ENSG00000196981
O95219,6902,ENSG00000114520
O60755,6903,ENSG00000128310
Q13427,6904,ENSG00000138398
O95998,6906,ENSG00000137496
P05187,6907,ENSG00000163283
Q86UR5,6908,ENSG00000079841
O75509,6909,ENSG00000146072
Q8IXK0,6910,ENSG00000134686
Q9ULV1,6913,ENSG00000174804
O00522,6914,ENSG00000001631
Q9NP90,6915,ENSG00000123570
Q969L4,6916,ENSG00000181817
Q9NZV8,6917,ENSG00000184408
Q13477,6918,ENSG00000099866
P08294,6919,ENSG00000109610
Q15652,6921,ENSG00000171988
Q00872,6922,ENSG00000196091
P84090,6923,ENSG00000100632
P10997,6925,ENSG00000121351
Q9HAU8,6926,ENSG00000142327
Q96RD6,6928,ENSG00000073150
Q9H6I2,6929,ENSG00000164736
Q96EI5,6930,ENSG00000133142
Q8N264,6931,ENSG00000138639
Q6NZI2,6932,ENSG00000177469
Q9BZJ6,6933,ENSG00000112218
O75360,6934,ENSG00000175325
Q8WVM8,6937,ENSG00000092108
P02741,6938,ENSG00000132693
Q12906,6939,ENSG00000129351
Q06710,6940,ENSG00000125618
P45954,6941,ENSG00000196177
O43451,6942,ENSG00000257335
Q12913,6944,ENSG00000149177
Q12851,6945,ENSG00000168067
O75342,6947,ENSG00000179477
Q96CA5,6949,ENSG00000101197
Q9NSA2,6950,ENSG00000102057
P69892,6951,ENSG00000196565
Q8N6F1,6952,ENSG00000164007
P61601,6953,ENSG00000104490
Q92574,6954,ENSG00000165699
Q9UBS5,6956,ENSG00000204681
O75829,6957,ENSG00000136110
P22413,6958,ENSG00000197594
O75340,6961,ENSG00000249915
P18440,6962,ENSG00000171428
Q9H4Z2,6963,ENSG00000198026
P49641,6964,ENSG00000196547
P10915,6966,ENSG00000145681
Q9Y2A7,6967,ENSG00000061676
Q13323,6968,ENSG00000100290
Q9NQP4,6969,ENSG00000101132
Q9NR19,6970,ENSG00000131069
Q9NXR8,6971,ENSG00000071243
Q96FX7,6972,ENSG00000166166
O60220,6973,ENSG00000126953
Q16526,6974,ENSG00000008405
Q9HBI1,6976,ENSG00000188677
Q14934,6977,ENSG00000100968
Q9Y618,6978,ENSG00000196498
Q8NI08,6979,ENSG00000111912
P22830,6981,ENSG00000066926
P06307,6982,ENSG00000187094
Q9UKD1,6983,ENSG00000101216
Q9UGC6,6984,ENSG00000091844
Q9NR23,6985,ENSG00000184344
P35326,6986,ENSG00000241794
Q99712,6987,ENSG00000157551
Q8TDN1,6988,ENSG00000168418
P32242,6989,ENSG00000115507
Q15672,6990,ENSG00000122691
P80217,6994,ENSG00000068079
P09466,6996,ENSG00000122133
O95365,6997,ENSG00000178951
P51460,6998,ENSG00000248099
P07199,6999,ENSG00000125817
Q13367,7000,ENSG00000103723
Q9UQC2,7001,ENSG00000033327
O43612,7002,ENSG00000161610
Q02487,7003,ENSG00000134755
Q86VZ5,7004,ENSG00000198964
Q16881,7005,ENSG00000198431
O75556,7006,ENSG00000124939
Q9Y275,7007,ENSG00000102524
Q99966,7008,ENSG00000125931
Q9Y2L1,7009,ENSG00000083520
Q8N3C0,7010,ENSG00000112249
Q9Y5X4,7011,ENSG00000278570
O43895,7012,ENSG00000122121
Q8IXE1,7014,ENSG00000184394
Q9HAU5,7016,ENSG00000151461
Q9Y239,7017,ENSG00000106100
Q13258,7018,ENSG00000168229
Q8WXU2,7021,ENSG00000256061
Q68CP9,7023,ENSG00000189079
Q14318,7024,ENSG00000105701
P26436,7025,ENSG00000134940
P69905,7026,ENSG00000188536
P69905,7026,ENSG00000206172
O75899,7027,ENSG00000136928
P0C2W1,7028,ENSG00000174013
O15263,7029,ENSG00000171711
O15263,7029,ENSG00000177257
Q5TA89,7030,ENSG00000197921
Q9UNL2,7031,ENSG00000114850
O15018,7033,ENSG00000133401
Q9BQE6,7034,ENSG00000162194
Q8N5S9,7035,ENSG00000004660
P50453,7036,ENSG00000170542
Q02040,7037,ENSG00000197976
P02794,7039,ENSG00000167996
Q9HAU4,7040,ENSG00000108854
P21673,7041,ENSG00000130066
Q92540,7044,ENSG00000116698
Q99728,7046,ENSG00000138376
Q9Y243,7047,ENSG00000117020
Q92889,7048,ENSG00000175595
Q15056,7049,ENSG00000106682
Q02153,7050,ENSG00000061918
P19484,7052,ENSG00000112561
P29401,7053,ENSG00000163931
Q14532,7055,ENSG00000108759
Q86Z02,7056,ENSG00000163349
P14415,7057,ENSG00000129244
P06276,7058,ENSG00000114200
P47900,7059,ENSG00000169860
Q9NS91,7060,ENSG00000070950
O14531,7063,ENSG00000151640
Q15084,7064,ENSG00000143870
Q12931,7065,ENSG00000126602
Q96A83,7067,ENSG00000160963
O95352,7069,ENSG00000197548
P22059,7070,ENSG00000110048
O14713,7071,ENSG00000119185
P61923,7072,ENSG00000111481
Q8N187,7073,ENSG00000138380
O94782,7074,ENSG00000162607
P38571,7075,ENSG00000107798
Q9NTI5,7076,ENSG00000083642
P17655,7077,ENSG00000162909
P55789,7079,ENSG00000127554
P59190,7080,ENSG00000139998
Q9NWQ8,7081,ENSG00000076641
Q9Y490,7082,ENSG00000137076
Q96EY4,7083,ENSG00000198498
P24158,7086,ENSG00000196415
Q96RK0,7087,ENSG00000079432
P31997,7088,ENSG00000124469
Q92904,7090,ENSG00000092345
O95551,7091,ENSG00000111802
Q08722,7093,ENSG00000196776
P49327,7094,ENSG00000169710
Q8WTR2,7095,ENSG00000162999
Q96A72,7096,ENSG00000111196
Q8IUC4,7097,ENSG00000131941
P11597,7098,ENSG00000087237
Q8TDY2,7100,ENSG00000023287
O00472,7102,ENSG00000118985
P40855,7103,ENSG00000162735
Q15631,7104,ENSG00000211460
P08319,7105,ENSG00000198099
Q9Y4H2,7106,ENSG00000185950
P10074,7108,ENSG00000204859
Q9Y266,7109,ENSG00000090273
P08243,7111,ENSG00000070669
Q13606,7112,ENSG00000167825
P01034,7114,ENSG00000101439
Q14195,7115,ENSG00000113657
Q86XI2,7116,ENSG00000146918
Q9Y5J6,7117,ENSG00000132286
Q9UNE0,7119,ENSG00000135960
Q02446,7120,ENSG00000105866
Q7L1I2,7121,ENSG00000185518
Q86YF9,7122,ENSG00000134874
Q8IU85,7123,ENSG00000183049
Q7L0J3,7124,ENSG00000159164
Q6P0Q8,7125,ENSG00000086015
P98073,7126,ENSG00000154646
Q96K12,7127,ENSG00000064763
Q99062,7128,ENSG00000119535
P17213,7129,ENSG00000101425
P43220,7132,ENSG00000112164
P07305,7133,ENSG00000189060
Q6WKZ4,7134,ENSG00000156675
Q9BUB5,7135,ENSG00000079277
O95633,7137,ENSG00000070404
P43630,7140,ENSG00000240403
Q15633,7141,ENSG00000139546
Q01959,7142,ENSG00000142319
O15079,7143,ENSG00000101298
P00709,7145,ENSG00000167531
O94874,7147,ENSG00000014123
O14901,7150,ENSG00000172059
O75558,7152,ENSG00000135604
Q96RU7,7153,ENSG00000101255
Q9NPE2,7154,ENSG00000182768
Q15744,7155,ENSG00000092067
O94915,7156,ENSG00000075539
P78317,7157,ENSG00000063978
Q9Y5I4,7158,ENSG00000243232
O14490,7161,ENSG00000170579
Q53G59,7162,ENSG00000117153
Q9UBC2,7163,ENSG00000127527
O94972,7164,ENSG00000108395
O75362,7166,ENSG00000171940
P51793,7167,ENSG00000073464
P35754,7169,ENSG00000173221
O75828,7170,ENSG00000159231
P19827,7171,ENSG00000055957
P23368,7172,ENSG00000082212
Q8NFM4,7174,ENSG00000129467
Q15833,7175,ENSG00000076944
Q58A45,7176,ENSG00000152520
P02766,7177,ENSG00000118271
Q9P1Z3,7178,ENSG00000143630
Q8IX07,7179,ENSG00000179588
P16860,7180,ENSG00000120937
O95295,7182,ENSG00000143553
Q16621,7183,ENSG00000123405
Q92903,7185,ENSG00000163624
P57078,7187,ENSG00000183421
Q96RI0,7188,ENSG00000127533
Q13607,7190,ENSG00000213215
Q02575,7191,ENSG00000171786
P29376,7192,ENSG00000062524
P46089,7194,ENSG00000181773
P49238,7195,ENSG00000168329
Q14191,7197,ENSG00000165392
Q8IYL9,7198,ENSG00000140030
P54821,7199,ENSG00000116132
Q4KMG0,7200,ENSG00000064309
Q8TD07,7201,ENSG00000164520
Q00536,7202,ENSG00000102225
P07477,7203,ENSG00000204983
Q15506,7205,ENSG00000064199
P83859,7206,ENSG00000188710
P60891,7207,ENSG00000147224
P35670,7208,ENSG00000123191
O43903,7209,ENSG00000148935
Q9UNE2,7210,ENSG00000181031
Q9BZC7,7211,ENSG00000107331
O75436,7212,ENSG00000122958
P51790,7213,ENSG00000109572
Q92844,7214,ENSG00000136560
O75368,7215,ENSG00000131171
Q93008,7216,ENSG00000124486
Q9H853,7217,ENSG00000243910
Q9HBE4,7218,ENSG00000138684
Q92930,7219,ENSG00000166128
P09917,7220,ENSG00000012779
Q9Y333,7221,ENSG00000204392
Q04695,7222,ENSG00000128422
Q13443,7223,ENSG00000168615
Q01995,7224,ENSG00000149591
P13671,7225,ENSG00000039537
Q96FJ2,7226,ENSG00000264364
Q9NTG7,7227,ENSG00000142082
P55773,7228,ENSG00000274736
Q8IXQ6,7229,ENSG00000138496
P49683,7231,ENSG00000119973
Q92905,7232,ENSG00000121022
Q16819,7233,ENSG00000112818
P11464,7234,ENSG00000231924
Q9P289,7235,ENSG00000134602
Q13007,7236,ENSG00000162892
Q8NB12,7237,ENSG00000115593
O00425,7238,ENSG00000136231
Q12800,7239,ENSG00000135457
Q13342,7240,ENSG00000079263
Q9UHR5,7242,ENSG00000161526
Q86Y39,7243,ENSG00000174886
O60356,7244,ENSG00000176046
Q9HC62,7245,ENSG00000163904
Q8TAK6,7246,ENSG00000184221
P82094,7247,ENSG00000144747
P26022,7249,ENSG00000163661
P35813,7251,ENSG00000100614
O60333,7252,ENSG00000054523
O95238,7253,ENSG00000124664
O00623,7254,ENSG00000108733
P12318,7255,ENSG00000143226
Q8TBB1,7257,ENSG00000072201
Q15915,7259,ENSG00000152977
P55061,7260,ENSG00000139644
Q7L7L0,7261,ENSG00000181218
Q96EK4,7263,ENSG00000168286
O95248,7264,ENSG00000100241
O95665,7268,ENSG00000169006
A6NE52,7269,ENSG00000179698
Q09013,7273,ENSG00000104936
Q9HBA0,7275,ENSG00000111199
Q99613,7276,ENSG00000184110
Q8TB52,7277,ENSG00000118496
Q8NCG5,7278,ENSG00000140835
Q8TAP4,7279,ENSG00000048540
O43570,7280,ENSG00000074410
P14550,7281,ENSG00000117448
Q9BUA6,7283,ENSG00000106436
P46721,7284,ENSG00000084453
O60609,7285,ENSG00000146013
P16452,7286,ENSG00000166947
Q9UBN4,7287,ENSG00000133107
P28358,7288,ENSG00000128710
O95630,7289,ENSG00000124356
O95070,7290,ENSG00000174851
Q99075,7291,ENSG00000113070
P32249,7292,ENSG00000169508
Q9UKT9,7293,ENSG00000161405
Q12792,7294,ENSG00000151239
P20718,7295,ENSG00000100450
P15814,7297,ENSG00000128322
O75506,7298,ENSG00000230989
Q15291,7299,ENSG00000117222
Q3L8U1,7300,ENSG00000177200
Q16082,7301,ENSG00000170276
Q9BXW6,7302,ENSG00000141447
Q30201,7303,ENSG00000010704
O00115,7304,ENSG00000105612
P31939,7305,ENSG00000138363
Q14249,7306,ENSG00000167136
Q9NQS3,7307,ENSG00000177707
Q9NX65,7310,ENSG00000140987
Q7Z7G8,7311,ENSG00000132549
O00628,7312,ENSG00000112357
P43004,7313,ENSG00000110436
Q15654,7314,ENSG00000087077
Q9Y2H1,7315,ENSG00000211455
Q96BY6,7316,ENSG00000135905
O96009,7317,ENSG00000131400
P24752,7319,ENSG00000075239
Q9UHD0,7320,ENSG00000142224
P78562,7321,ENSG00000102174
Q15326,7322,ENSG00000015171
Q7RTU3,7327,ENSG00000177468
O43252,7329,ENSG00000138801
P46379,7330,ENSG00000204463
P20591,7331,ENSG00000157601
Q96S42,7332,ENSG00000156574
Q9Y5B0,7333,ENSG00000060069
P36543,7334,ENSG00000131100
Q6XD76,7335,ENSG00000187855
Q969S8,7336,ENSG00000100429
Q86UU5,7339,ENSG00000179168
O60241,7340,ENSG00000121753
Q12774,7341,ENSG00000050327
O95948,7342,ENSG00000119547
Q9HCT0,7343,ENSG00000070388
O94989,7344,ENSG00000198844
O15027,7345,ENSG00000148396
P63172,7346,ENSG00000146425
Q8IWV7,7347,ENSG00000159459
P78508,7348,ENSG00000177807
P41586,7349,ENSG00000078549
O00358,7350,ENSG00000178919
P82912,7352,ENSG00000181991
O96018,7353,ENSG00000011132
Q8NEW0,7354,ENSG00000162695
Q15555,7355,ENSG00000166974
Q13952,7357,ENSG00000066136
Q6P1M3,7358,ENSG00000073350
Q9NR34,7359,ENSG00000117643
P14136,7361,ENSG00000131095
P12018,7363,ENSG00000169575
Q9ULD8,7364,ENSG00000135519
O95237,7367,ENSG00000121207
O60725,7369,ENSG00000116237
P35503,7370,ENSG00000243135
O00155,7371,ENSG00000170128
Q92823,7372,ENSG00000091129
P80162,7373,ENSG00000124875
Q03167,7375,ENSG00000069702
P22891,7376,ENSG00000126231
Q31604,7378,ENSG00000204257
Q8IW41,7379,ENSG00000089022
Q92785,7380,ENSG00000133884
O43173,7381,ENSG00000177511
Q9BQC6,7382,ENSG00000173141
Q9H6R0,7383,ENSG00000005100
Q9H9Y4,7384,ENSG00000142751
Q16663,7385,ENSG00000275718
P47972,7386,ENSG00000106236
Q01973,7388,ENSG00000185483
Q9NP62,7389,ENSG00000137270
P31151,7391,ENSG00000143556
Q8N1C3,7392,ENSG00000163285
P00739,7393,ENSG00000261701
O00339,7394,ENSG00000132561
Q9H8Y8,7395,ENSG00000115806
P57053,7397,ENSG00000234289
Q6IF99,7398,ENSG00000180708
Q9NR31,7399,ENSG00000079332
P78324,7400,ENSG00000198053
P26440,7401,ENSG00000128928
Q6IF42,7403,ENSG00000221989
Q9NRL3,7404,ENSG00000090372
Q9BQA1,7407,ENSG00000116455
Q96MW5,7408,ENSG00000213380
Q99819,7409,ENSG00000242173
P21757,7410,ENSG00000038945
Q16572,7411,ENSG00000187714
P13051,7412,ENSG00000076248
Q13432,7415,ENSG00000109103
O43488,7416,ENSG00000053371
Q9UI09,7419,ENSG00000184752
P78411,7420,ENSG00000176842
O15460,7421,ENSG00000072682
P78345,7423,ENSG00000152464
Q6ZTN6,7424,ENSG00000172932
Q96SB4,7425,ENSG00000096063
Q9BX69,7426,ENSG00000132357
Q9NZM3,7427,ENSG00000198399
Q9NPP4,7428,ENSG00000091106
